Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Thomas Partey,6.0,Villarreal,Mediocampista,52
Tommy Marqués,2.0,Barcelona,Defensa,1
Toni Fernández,3.0,Barcelona,Delantero,2
Toni Lato,5.0,Mallorca,Defensa,19
Torró,9.0,Osasuna,Mediocampista,87
Trejo,3.0,Rayo,Mediocampista,9
Trent,8.0,Real Madrid,Defensa,63
Tristán,1.0,Espanyol,Portero,0
Tsygankov,20.0,Girona,Delantero,147
Turrientes,8.0,Real Sociedad,Mediocampista,77
Tárrega,10.0,Valencia,Defensa,97
Ugrinic,9.0,Valencia,Mediocampista,77
Unai G.,5.0,Athletic,Mediocampista,37
Unai Lopez,11.0,Rayo,Mediocampista,107
Unai Simón,18.0,Athletic,Portero,173
Urko,9.0,Espanyol,Mediocampista,90
V Chust,9.0,Elche,Defensa,64
V. Parada,9.0,Alavés,Defensa,57
V. Rosier,10.0,Osasuna,Defensa,103
Valdepeñas,0.5,Real Madrid,Defensa,0
Valentín Gómez,10.0,Betis,Defensa,85
Valjent,9.0,Mallorca,Defensa,108
Valverde,30.0,Real Madrid,Mediocampista,210
Van De Beek,3.0,Girona,Mediocampista,4
Vanat,12.0,Girona,Delantero,130
Vargas DE,10.0,Sevilla,Delantero,92
Vecino,4.0,Celta,Mediocampista,7
Vencedor,6.0,Levante,Mediocampista,38
Vesga,4.0,Athletic,Mediocampista,40
Vilaplana,1.0,Getafe,Defensa,0
Vini Jr.,30.0,Real Madrid,Delantero,218
Vitor Reis,13.0,Girona,Defensa,138
Vivian,10.0,Athletic,Defensa,109
Vlachodimos,12.0,Sevilla,Portero,126
Víctor G.,7.0,Levante,Defensa,51
Víctor Muñoz,16.0,Osasuna,Delantero,163
Wesley,2.0,Real Sociedad,Mediocampista,2
Williot,8.0,Celta,Mediocampista,94
Witsel,13.0,Girona,Mediocampista,121
Xanet Olaiz,1.0,Alavés,Defensa,0
Xavi Espart,4.0,Barcelona,Defensa,5
Y. Santiago,4.0,Elche,Mediocampista,20
Yassin T.,0.2,Getafe,Defensa,0
Yañez,0.4,Real Madrid,Delantero,0
Yeray Ctc,8.0,Athletic,Defensa,7
Yoel Lago,5.0,Celta,Defensa,12
Youssef,8.0,Alavés,Defensa,67
Yuri,11.0,Athletic,Defensa,123
Zaid Romero,28.0,Getafe,Defensa,73
Zakharyan,4.0,Real Sociedad,Mediocampista,28
Zubeldia,10.0,Real Sociedad,Defensa,84
Á. Carreras,21.0,Real Madrid,Defensa,156
Á. Ortiz,5.0,Betis,Defensa,29
Á. Valles,24.0,Betis,Portero,140
Alex Balde,11.0,Barcelona,Defensa,98
Álex Sancris D,6.0,Getafe,Delantero,36
Álex Sánchez,7.0,Elche,Mediocampista,6
Álvaro D,10.0,Elche,Delantero,120
Álvaro García,0.2,Alavés,Defensa,0
Álvaro García,13.0,Rayo,Mediocampista,151
Álvaro Núñez,15.0,Celta,Defensa,111
Álvaro DI,10.0,Elche,Delantero,120
Ángel Pérez,9.0,Alavés,Delantero,37
Óscar Marcos D,0.35,Celta,Delantero,0
Óscar Valentín,10.0,Rayo,Mediocampista,106
Budimir,21.0,Osasuna,Delantero,178
Gudelj,10.0,Sevilla,Mediocampista,108
Ismael,5.0,Getafe,Defensa,13
Monreal,1.0,Athletic,Defensa,0
Álex Baena,10.0,Atlético,Mediocampista,110
