ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
18096,24-25,22,Leganés,Rayo,Leganés,1,Dmitrovic,Portero,2,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Nastasic,Defensa,3,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Sergio,Defensa,0,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Rosier,Defensa,8,2
18096,24-25,22,Leganés,Rayo,Leganés,1,Altimira,Defensa,6,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Óscar,Mediocampista,3,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Cisse,Mediocampista,2,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Neyou,Mediocampista,1,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Juan Cruz,Mediocampista,4,2
18096,24-25,22,Leganés,Rayo,Leganés,1,Munir,Delantero,2,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Raba,Delantero,6,2
18096,24-25,22,Leganés,Rayo,Leganés,1,Soriano,Portero,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Alvin,Portero,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Jorge Sáenz,Defensa,3,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Javi Hernández,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Bachiller,Defensa,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Brasanac,Mediocampista,4,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Tapia,Mediocampista,4,1
18096,24-25,22,Leganés,Rayo,Leganés,1,Roberto López,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Chicco,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Miguel,Delantero,-1,0
18096,24-25,22,Leganés,Rayo,Leganés,1,Diego García,Delantero,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Batalla,Portero,15,3
18096,24-25,22,Leganés,Rayo,Rayo,0,Lejeune,Defensa,6,2
18096,24-25,22,Leganés,Rayo,Rayo,0,Ratiu,Defensa,8,2
18096,24-25,22,Leganés,Rayo,Rayo,0,Pep Chavarría,Defensa,7,2
18096,24-25,22,Leganés,Rayo,Rayo,0,Mumin,Defensa,7,3
18096,24-25,22,Leganés,Rayo,Rayo,0,Álvaro García,Mediocampista,8,3
18096,24-25,22,Leganés,Rayo,Rayo,0,Unai López,Mediocampista,4,2
18096,24-25,22,Leganés,Rayo,Rayo,0,De Frutos,Mediocampista,5,1
18096,24-25,22,Leganés,Rayo,Rayo,0,Isi,Delantero,8,3
18096,24-25,22,Leganés,Rayo,Rayo,0,Pathé Ciss,Mediocampista,15,4
18096,24-25,22,Leganés,Rayo,Rayo,0,Nteka,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Cárdenas,Portero,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Aridane,Defensa,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Espino,Defensa,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Balliu,Defensa,1,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Pelayo,Defensa,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Embarba,Delantero,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Gumbau,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Pedro Díaz,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Trejo,Mediocampista,0,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Valentín,Mediocampista,1,0
18096,24-25,22,Leganés,Rayo,Rayo,0,Guardiola,Delantero,2,1
18096,24-25,22,Leganés,Rayo,Rayo,0,Camello,Delantero,4,2
18094,24-25,22,Getafe,Sevilla,Getafe,1,Soria,Portero,8,3
18094,24-25,22,Getafe,Sevilla,Getafe,1,Diego Rico,Defensa,8,3
18094,24-25,22,Getafe,Sevilla,Getafe,1,Djené,Defensa,4,1
18094,24-25,22,Getafe,Sevilla,Getafe,1,D. Duarte,Defensa,8,3
18094,24-25,22,Getafe,Sevilla,Getafe,1,Berrocal,Defensa,5,2
18094,24-25,22,Getafe,Sevilla,Getafe,1,Iglesias,Defensa,7,2
18094,24-25,22,Getafe,Sevilla,Getafe,1,Arambarri,Mediocampista,6,2
18094,24-25,22,Getafe,Sevilla,Getafe,1,Carles Pérez,Delantero,3,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Uche,Mediocampista,7,2
18094,24-25,22,Getafe,Sevilla,Getafe,1,Juanmi,Delantero,4,1
18094,24-25,22,Getafe,Sevilla,Getafe,1,Coba,Mediocampista,1,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Letácek,Portero,0,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Álex Sola,Defensa,2,1
18094,24-25,22,Getafe,Sevilla,Getafe,1,Aberdin,Defensa,0,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Bekhoucha,Defensa,0,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Lohr,Defensa,0,0
18094,24-25,22,Getafe,Sevilla,Getafe,1,Aleñá,Mediocampista,2,1
18094,24-25,22,Getafe,Sevilla,Getafe,1,Peter,Mediocampista,0,0
