ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
17932,24-25,6,Alavés,Sevilla,Alavés,1,Sivera,Portero,2,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Abqar,Defensa,5,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Manu Sánchez,Defensa,3,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Sedlar,Defensa,3,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Tenaglia,Defensa,6,3
17932,24-25,6,Alavés,Sevilla,Alavés,1,Jordan,Mediocampista,2,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Guevara,Mediocampista,4,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Carlos Vicente,Delantero,12,4
17932,24-25,6,Alavés,Sevilla,Alavés,1,Toni Martinez,Delantero,3,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Stoichkov,Mediocampista,8,2
17932,24-25,6,Alavés,Sevilla,Alavés,1,Carlos Martín,Mediocampista,11,3
17932,24-25,6,Alavés,Sevilla,Alavés,1,Owono,Portero,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Adrián,Portero,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Novoa,Defensa,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Mouriño,Defensa,2,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Diarra,Defensa,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Pica,Defensa,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Guridi,Mediocampista,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Romero,Mediocampista,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Blanco,Mediocampista,2,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Protesoni,Mediocampista,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Rebbach,Mediocampista,1,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Conechny,Delantero,0,0
17932,24-25,6,Alavés,Sevilla,Alavés,1,Kike García,Delantero,2,1
17932,24-25,6,Alavés,Sevilla,Alavés,1,Villalibre,Delantero,0,0
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Nyland,Portero,4,2
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Pedrosa,Defensa,-2,0
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Nianzou,Defensa,1,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Carmona,Defensa,0,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Kike Salas,Defensa,-2,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Saúl,Mediocampista,7,3
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Sow,Mediocampista,3,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Agoume,Mediocampista,3,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Lukebakio,Delantero,11,4
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Peque,Delantero,3,2
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Romero,Delantero,2,1
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Álvaro,Portero,0,0
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Alberto,Portero,0,0
17932,24-25,6,Alavés,Sevilla,Sevilla,0,Navas,Defensa,0,0
