ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
17791,24-25,1,Athletic,Getafe,Athletic,1,Padilla,Portero,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Yuri,Defensa,3,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Yeray,Defensa,5,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Gorosabel,Defensa,1,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Paredes,Defensa,6,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Berenguer,Delantero,3,1
17791,24-25,1,Athletic,Getafe,Athletic,1,Vesga,Mediocampista,3,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Sancet,Mediocampista,9,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Prados,Mediocampista,0,1
17791,24-25,1,Athletic,Getafe,Athletic,1,I. Williams,Delantero,2,1
17791,24-25,1,Athletic,Getafe,Athletic,1,Guruzeta,Delantero,7,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Gastesi,Portero,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Lekue,Defensa,2,1
17791,24-25,1,Athletic,Getafe,Athletic,1,Vivian,Defensa,2,1
17791,24-25,1,Athletic,Getafe,Athletic,1,Egiluz,Defensa,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Boiro,Defensa,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Herrera,Mediocampista,1,1
17791,24-25,1,Athletic,Getafe,Athletic,1,N. Williams,Delantero,4,2
17791,24-25,1,Athletic,Getafe,Athletic,1,Ares,Delantero,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Unai Gómez,Mediocampista,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Jauregizar,Mediocampista,0,0
17791,24-25,1,Athletic,Getafe,Athletic,1,Martón,Delantero,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Soria,Portero,5,2
17791,24-25,1,Athletic,Getafe,Getafe,0,Diego Rico,Defensa,2,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Álex Sola,Defensa,2,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Djené,Defensa,5,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Iglesias,Defensa,3,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Alderete,Defensa,6,3
17791,24-25,1,Athletic,Getafe,Getafe,0,Aberdin,Defensa,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Arambarri,Mediocampista,1,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Carles Pérez,Delantero,5,2
17791,24-25,1,Athletic,Getafe,Getafe,0,Luis Milla,Mediocampista,9,3
17791,24-25,1,Athletic,Getafe,Getafe,0,Uche,Mediocampista,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Ferrer,Portero,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Letácek,Portero,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,D. Duarte,Defensa,0,0
17791,24-25,1,Athletic,Getafe,Getafe,0,Aleñá,Mediocampista,2,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Peter,Mediocampista,2,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Yellu,Mediocampista,2,1
17791,24-25,1,Athletic,Getafe,Getafe,0,Risco,Mediocampista,0,0
17796,24-25,1,Betis,Girona,Betis,1,Rui Silva,Portero,3,1
17796,24-25,1,Betis,Girona,Betis,1,Bartra,Defensa,13,4
17796,24-25,1,Betis,Girona,Betis,1,D. Llorente,Defensa,3,1
17796,24-25,1,Betis,Girona,Betis,1,Y. Sabaly,Defensa,4,1
17796,24-25,1,Betis,Girona,Betis,1,Perraud,Defensa,3,0
17796,24-25,1,Betis,Girona,Betis,1,Carvalho,Mediocampista,4,2
17796,24-25,1,Betis,Girona,Betis,1,Fekir,Mediocampista,11,4
17796,24-25,1,Betis,Girona,Betis,1,Fornals,Mediocampista,3,1
17796,24-25,1,Betis,Girona,Betis,1,Marc Roca,Mediocampista,4,1
17796,24-25,1,Betis,Girona,Betis,1,Ruibal,Delantero,2,0
17796,24-25,1,Betis,Girona,Betis,1,Juanmi,Delantero,4,2
17796,24-25,1,Betis,Girona,Betis,1,Adrián,Portero,0,0
17796,24-25,1,Betis,Girona,Betis,1,Vieites,Portero,0,0
17796,24-25,1,Betis,Girona,Betis,1,Rodríguez,Defensa,0,0
17796,24-25,1,Betis,Girona,Betis,1,Bellerín,Defensa,0,0
17796,24-25,1,Betis,Girona,Betis,1,Alcázar,Defensa,0,0
17796,24-25,1,Betis,Girona,Betis,1,Losada,Mediocampista,0,0
17796,24-25,1,Betis,Girona,Betis,1,Rodri,Mediocampista,4,2
17796,24-25,1,Betis,Girona,Betis,1,Altimira,Mediocampista,3,2
17796,24-25,1,Betis,Girona,Betis,1,Cardoso,Mediocampista,2,1
17796,24-25,1,Betis,Girona,Betis,1,Chimy,Delantero,2,1
17796,24-25,1,Betis,Girona,Betis,1,Abde,Delantero,4,2
17796,24-25,1,Betis,Girona,Betis,1,Assane,Delantero,0,0
17796,24-25,1,Betis,Girona,Girona,0,Gazzaniga,Portero,5,2
17796,24-25,1,Betis,Girona,Girona,0,David López,Defensa,5,1
17796,24-25,1,Betis,Girona,Girona,0,Blind,Defensa,7,3
17796,24-25,1,Betis,Girona,Girona,0,Miguel,Defensa,4,2
17796,24-25,1,Betis,Girona,Girona,0,Arnau,Defensa,3,2
17796,24-25,1,Betis,Girona,Girona,0,Portu,Delantero,3,1
17796,24-25,1,Betis,Girona,Girona,0,Romeu,Mediocampista,4,1
17796,24-25,1,Betis,Girona,Girona,0,Bryan Gil,Delantero,5,3
17796,24-25,1,Betis,Girona,Girona,0,Herrera,Mediocampista,6,2
17796,24-25,1,Betis,Girona,Girona,0,Iván Martín,Mediocampista,4,2
17796,24-25,1,Betis,Girona,Girona,0,Abel Ruiz,Delantero,2,0
17796,24-25,1,Betis,Girona,Girona,0,Juan Carlos,Portero,0,0
17796,24-25,1,Betis,Girona,Girona,0,Juanpe,Defensa,0,0
17796,24-25,1,Betis,Girona,Girona,0,Krejcí,Defensa,2,1
17796,24-25,1,Betis,Girona,Girona,0,Francés,Defensa,0,0
17796,24-25,1,Betis,Girona,Girona,0,Toni Villa,Mediocampista,0,0
17796,24-25,1,Betis,Girona,Girona,0,Van de Beek,Mediocampista,0,0
17796,24-25,1,Betis,Girona,Girona,0,Roca,Mediocampista,0,0
17796,24-25,1,Betis,Girona,Girona,0,Almena,Mediocampista,8,3
17796,24-25,1,Betis,Girona,Girona,0,Solís,Mediocampista,2,1
17796,24-25,1,Betis,Girona,Girona,0,Misehouy,Mediocampista,9,3
