ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Remiro,Portero,7,2
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Aritz,Defensa,6,2
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Zubeldia,Defensa,4,1
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Javi López,Defensa,2,1
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Traoré,Defensa,10,3
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Sergio Gómez,Delantero,7,3
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Zubimendi,Mediocampista,7,3
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Kubo,Mediocampista,5,2
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Olasagasti,Mediocampista,7,2
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Marín,Mediocampista,11,4
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Oyarzabal,Delantero,10,3
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Marrero,Portero,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Fraga,Portero,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Odriozola,Defensa,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Aihen,Defensa,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Jon Martín,Defensa,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Aramburu,Defensa,1,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Dani Díaz,Defensa,0,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Sucic,Mediocampista,2,1
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Turrientes,Mediocampista,1,0
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Mariezkurrena,Delantero,2,1
18169,24-25,29,Real Sociedad,Valladolid,Real Sociedad,1,Marchal,Mediocampista,0,0
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Rafús,Portero,1,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Javi Sánchez,Defensa,2,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Luis Pérez,Defensa,1,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Torres,Defensa,1,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Aznou,Defensa,1,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Iván Sánchez,Mediocampista,6,3
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Raul Moro,Mediocampista,2,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Amallah,Mediocampista,1,0
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Mario Martín,Mediocampista,3,1
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Juric,Mediocampista,4,2
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Latasa,Delantero,8,3
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Ferreira,Portero,0,0
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Candela,Defensa,0,0
18169,24-25,29,Real Sociedad,Valladolid,Valladolid,0,Cömert,Defensa,0,0
