Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,8,Osasuna,Getafe,1,Herrera,Sergio Herrera,G,5,2,6.5,90,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,8
25/26,8,Osasuna,Getafe,1,Catena,Alejandro Catena,D,14,4,7.7,90,1,0,0,0,1,0,5,8,0,0,0,0,0,0,0,0,0,12
25/26,8,Osasuna,Getafe,1,Juan Cruz,Juan Cruz,D,4,1,6.6,66,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8
25/26,8,Osasuna,Getafe,1,Boyomo,Flavien Boyomo,D,2,1,6.4,90,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,26
25/26,8,Osasuna,Getafe,1,Rosier,Valentin Rosier,M,3,1,6.4,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,15
25/26,8,Osasuna,Getafe,1,Bretones,Abel Bretones,M,12,4,7.7,90,1,0,2,2,1,0,2,4,0,0,0,0,0,0,0,0,0,17
25/26,8,Osasuna,Getafe,1,Moi Gómez,Moi Gómez,M,3,1,6.8,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,17
25/26,8,Osasuna,Getafe,1,Torró,Lucas Torró,M,2,1,7.0,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4
25/26,8,Osasuna,Getafe,1,Moncayola,Jon Moncayola,M,3,2,6.7,90,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25
25/26,8,Osasuna,Getafe,1,Budimir,Ante Budimir,F,3,1,6.1,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
25/26,8,Osasuna,Getafe,1,Víctor Muñoz,Victor Muñoz,F,11,4,7.1,84,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,15
25/26,8,Osasuna,Getafe,1,Herrando,Jorge Herrando,D,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,8,Osasuna,Getafe,1,Rubén G. 45',Rubén García,M,8,3,6.9,44,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,4
25/26,8,Osasuna,Getafe,1,Kike Barja,Kike Barja,F,0,0,6.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,8,Osasuna,Getafe,1,Raúl García,Raúl García de Haro,F,3,2,6.7,24,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4
25/26,8,Getafe,Osasuna,0,Soria,David Soria,G,3,2,6.4,90,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,19
25/26,8,Getafe,Osasuna,0,Femenia,Kiko Femenía,D,2,1,6.2,90,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,12
25/26,8,Getafe,Osasuna,0,Diego Rico,Diego Rico,D,0,1,6.2,90,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,21
25/26,8,Getafe,Osasuna,0,D. Duarte,Domingos Duarte,D,6,1,6.2,90,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,14
25/26,8,Getafe,Osasuna,0,Abqar,Abdelkabir Abqar,D,1,0,6.1,45,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,7
25/26,8,Getafe,Osasuna,0,Iglesias,Juan Iglesias,D,3,1,6.7,90,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,13
25/26,8,Getafe,Osasuna,0,Arambarri,Mauro Arambarri,M,2,0,5.7,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,9
25/26,8,Getafe,Osasuna,0,Luis Milla,Luis Milla,M,10,3,6.7,90,0,1,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,18
25/26,8,Getafe,Osasuna,0,Mario Martín,Mario Martín,M,0,0,6.2,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,8,Getafe,Osasuna,0,Sancris,Álex Sancris,F,4,2,6.8,74,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,11
25/26,8,Getafe,Osasuna,0,Mayoral,Borja Mayoral,F,9,3,7.4,75,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,8,Getafe,Osasuna,0,Djené,Djené,D,2,1,6.6,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
25/26,8,Getafe,Osasuna,0,Neyou,Yvan Neyou,D,0,0,6.2,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,8,Getafe,Osasuna,0,Juanmi,Juanmi,F,1,0,6.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,8,Getafe,Osasuna,0,Coba,Coba da Costa,F,2,1,7.1,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,8,Real Oviedo,Levante UD,1,Aarón,Aarón Escandell,G,2,1,6.9,90,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,2
25/26,8,Real Oviedo,Levante UD,1,Bailly,Eric Bailly,D,3,1,7.6,90,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,9
25/26,8,Real Oviedo,Levante UD,1,Ahijado,Lucas Ahijado,D,1,1,7.1,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,9
25/26,8,Real Oviedo,Levante UD,1,Carmo,David Carmo,D,4,3,7.1,90,0,0,0,0,1,0,5,8,0,0,0,0,0,0,0,0,0,8
25/26,8,Real Oviedo,Levante UD,1,Alhassane,Abdel Rahim,D,2,2,7.2,90,0,0,3,2,0,0,3,3,0,0,0,0,0,0,0,0,0,23
25/26,8,Real Oviedo,Levante UD,1,Dendoncker,Leander Dendoncker,M,3,1,6.8,83,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5
25/26,8,Real Oviedo,Levante UD,1,Colombatto,Santiago Colombatto,M,1,1,6.8,74,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10
25/26,8,Real Oviedo,Levante UD,1,Hassan,Haissem Hassan,F,5,2,7.9,90,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,15
25/26,8,Real Oviedo,Levante UD,1,Reina,Alberto Reina,M,1,0,6.3,58,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
25/26,8,Real Oviedo,Levante UD,1,Rondón,Salomón Rondón,F,0,0,6.4,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,8,Real Oviedo,Levante UD,1,Brekalo,Josip Brekalo,F,1,0,6.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,8,Real Oviedo,Levante UD,1,Cazorla,Santi Cazorla,M,4,2,6.9,32,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7
25/26,8,Real Oviedo,Levante UD,1,Chaira,Ilyas Chaira,F,3,1,6.6,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,8,Real Oviedo,Levante UD,1,Ejaria,Ovie Ejaria,F,2,1,6.7,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25/26,8,Real Oviedo,Levante UD,1,Forés,Álex Forés,F,1,0,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,8,Real Oviedo,Levante UD,1,Viñas,Federico Viñas,F,3,1,6.3,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25/26,8,Levante UD,Real Oviedo,0,Ryan,Mathew Ryan,G,10,3,7.8,90,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,13
25/26,8,Levante UD,Real Oviedo,0,Toljan,Jeremy Toljan,D,3,1,6.8,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,16
25/26,8,Levante UD,Real Oviedo,0,De la Fuente,Adrián de la Fuente,D,9,3,7.1,90,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0,0,9
25/26,8,Levante UD,Real Oviedo,0,Manu Sánchez,Manuel Sánchez,D,13,4,7.4,90,0,1,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,12
25/26,8,Levante UD,Real Oviedo,0,Moreno,Matias Moreno,D,9,2,7.6,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
25/26,8,Levante UD,Real Oviedo,0,Vencedor,Unai Vencedor,M,4,1,6.8,66,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,11
25/26,8,Levante UD,Real Oviedo,0,C. Álvarez,Carlos Álvarez,M,13,4,8.4,80,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,6
25/26,8,Levante UD,Real Oviedo,0,Arriaga,Kervin Arriaga,M,7,2,6.9,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,10
25/26,8,Levante UD,Real Oviedo,0,Iván Romero,Iván Romero,F,4,1,6.1,80,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12
25/26,8,Levante UD,Real Oviedo,0,Brugui,Roger Brugué,M,4,1,6.4,66,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,8,Levante UD,Real Oviedo,0,Etta Eyong,Etta Eyong,F,11,3,7.1,87,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11
25/26,8,Levante UD,Real Oviedo,0,Víctor García,Víctor García,D,2,1,6.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,8,Levante UD,Real Oviedo,0,Pablo Martínez,Pablo Martínez,M,2,1,7.1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/26,8,Levante UD,Real Oviedo,0,Oriol Rey,Oriol Rey,M,3,2,6.9,24,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3
