Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25-26,32,Real Betis,Real Madrid,1,Valles,Álvaro Valles,G,10,4,8.1,90,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,5
25-26,32,Real Betis,Real Madrid,1,Bartra,Marc Bartra,D,3,1,6.6,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
25-26,32,Real Betis,Real Madrid,1,Rodríguez,Ricardo Rodríguez,D,3,1,6.4,90,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
25-26,32,Real Betis,Real Madrid,1,Bellerín,Héctor Bellerín,D,12,3,7.8,90,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,6
25-26,32,Real Betis,Real Madrid,1,Natan,Natan,D,4,1,6.7,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7
25-26,32,Real Betis,Real Madrid,1,Fornals,Pablo Fornals,M,5,2,6.6,68,0,0,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,13
25-26,32,Real Betis,Real Madrid,1,S. Amrabat,Sofyan Amrabat,M,3,1,6.5,73,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,7
25-26,32,Real Betis,Real Madrid,1,Fidalgo,Álvaro Fidalgo,M,3,2,6.6,45,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
25-26,32,Real Betis,Real Madrid,1,Bakambu,Cédric Bakambu,F,1,0,6.2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25-26,32,Real Betis,Real Madrid,1,Antony,Antony,M,5,3,7.0,90,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,15
25-26,32,Real Betis,Real Madrid,1,Abde,Abdessamad Ezzalzouli,M,6,4,8.1,90,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16
25-26,32,Real Betis,Real Madrid,1,D. Llorente,Diego Llorente,D,5,2,7.2,58,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
25-26,32,Real Betis,Real Madrid,1,Isco,Isco,M,2,1,6.7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,32,Real Betis,Real Madrid,1,Marc Roca,Marc Roca,M,3,1,6.5,45,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8
25-26,32,Real Betis,Real Madrid,1,Lo Celso,Giovani Lo Celso,M,7,3,6.8,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25-26,32,Real Betis,Real Madrid,1,Cucho,Cucho Hernández,F,3,2,6.4,45,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,5
25-26,32,Real Madrid,Real Betis,0,Lunin,Andriy Lunin,G,6,2,7.6,90,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4
25-26,32,Real Madrid,Real Betis,0,Rüdiger,Antonio Rüdiger,D,4,2,6.6,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8
25-26,32,Real Madrid,Real Betis,0,Alexander-Arnold,Trent Alexander-Arnold,D,0,1,6.5,90,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,27
25-26,32,Real Madrid,Real Betis,0,Mendy,Ferland Mendy,D,4,1,6.0,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,7
25-26,32,Real Madrid,Real Betis,0,Huijsen,Dean Huijsen,D,6,2,7.6,73,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,9
25-26,32,Real Madrid,Real Betis,0,Valverde,Federico Valverde,M,9,3,7.3,90,0,0,0,0,2,0,8,3,0,0,0,0,0,0,0,0,0,6
25-26,32,Real Madrid,Real Betis,0,Brahim,Brahim Díaz,M,5,1,6.3,82,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
25-26,32,Real Madrid,Real Betis,0,Bellingham,Jude Bellingham,M,7,3,7.0,90,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,17
25-26,32,Real Madrid,Real Betis,0,Thiago,Thiago Pitarch Pinar,M,5,1,6.7,73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
25-26,32,Real Madrid,Real Betis,0,Mbappé,Kylian Mbappé,F,6,3,6.3,81,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
25-26,32,Real Madrid,Real Betis,0,Vinicius,Vinicius Júnior,F,11,4,7.6,90,1,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,12
25-26,32,Real Madrid,Real Betis,0,Alaba,David Alaba,D,1,0,6.2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,32,Real Madrid,Real Betis,0,Camavinga,Eduardo Camavinga,M,3,2,7.2,17,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
25-26,32,Real Madrid,Real Betis,0,Manuel Ángel,Manuel Ángel Morán,M,1,0,6.5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25-26,32,Real Madrid,Real Betis,0,Gonzalo,Gonzalo García,F,1,0,6.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,32,Deportivo Alavés,Mallorca,1,Sivera,Antonio Sivera,G,5,2,6.7,90,0,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,12
25-26,32,Deportivo Alavés,Mallorca,1,Jonny,Jonny Otto,D,2,1,6.8,90,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,12
25-26,32,Deportivo Alavés,Mallorca,1,Tenaglia,Nahuel Tenaglia,D,6,2,6.9,90,0,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,4
25-26,32,Deportivo Alavés,Mallorca,1,Parada,Victor Parada,D,3,1,6.5,81,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
25-26,32,Deportivo Alavés,Mallorca,1,Ángel Pérez,Ángel Pérez,D,7,4,7.0,81,0,1,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,25
25-26,32,Deportivo Alavés,Mallorca,1,Aleñá,Carles Aleñá,M,5,1,6.7,63,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,9
25-26,32,Deportivo Alavés,Mallorca,1,Blanco,Antonio Blanco,M,3,1,6.7,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5
25-26,32,Deportivo Alavés,Mallorca,1,Ibáñez,Pablo Ibáñez,M,2,1,6.7,90,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14
25-26,32,Deportivo Alavés,Mallorca,1,Rebbach,Abderrahman Rebbach,D,12,4,6.9,90,0,1,3,3,1,0,7,0,0,0,0,0,0,0,0,0,0,18
25-26,32,Deportivo Alavés,Mallorca,1,Toni Martinez,Toni Martínez,F,15,4,9.3,81,2,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,7
25-26,32,Deportivo Alavés,Mallorca,1,Boyé,Lucas Boyé,F,1,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,32,Deportivo Alavés,Mallorca,1,Pacheco,Jon Pacheco,D,2,1,6.8,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
25-26,32,Deportivo Alavés,Mallorca,1,Denis Suárez,Denis Suárez,M,2,1,6.9,27,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
25-26,32,Deportivo Alavés,Mallorca,1,Guridi,Jon Guridi,M,1,0,6.6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25-26,32,Deportivo Alavés,Mallorca,1,Calebe,Calebe Gonçalves,M,2,1,6.6,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25-26,32,Deportivo Alavés,Mallorca,1,Diabaté,Ibrahim Diabaté,F,3,1,6.8,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
25-26,32,Mallorca,Deportivo Alavés,0,Leo Román,Leo Román,G,4,2,7.1,90,0,0,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,9
25-26,32,Mallorca,Deportivo Alavés,0,Mojica,Johan Mojica,D,2,0,6.2,86,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
25-26,32,Mallorca,Deportivo Alavés,0,Maffeo,Pablo Maffeo,D,1,1,6.5,85,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,13
25-26,32,Mallorca,Deportivo Alavés,0,Valjent,Martin Valjent,D,4,2,6.9,90,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,6
25-26,32,Mallorca,Deportivo Alavés,0,David López,David López,D,3,2,6.6,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,8
25-26,32,Mallorca,Deportivo Alavés,0,Mascarell,Omar Mascarell,M,4,1,7.2,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,2
25-26,32,Mallorca,Deportivo Alavés,0,Darder,Sergi Darder,M,4,1,6.8,81,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,9
25-26,32,Mallorca,Deportivo Alavés,0,Samú,Samú Costa,M,5,2,6.6,90,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,16
25-26,32,Mallorca,Deportivo Alavés,0,Pablo Torre,Pablo Torre,M,5,2,6.7,70,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,9
25-26,32,Mallorca,Deportivo Alavés,0,Virgili,Jan Virgili,F,7,2,7.1,90,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
25-26,32,Mallorca,Deportivo Alavés,0,Muriqi,Vedat Muriqi,F,0,0,6.3,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15
25-26,32,Mallorca,Deportivo Alavés,0,Lato,Toni Lato,D,2,1,6.8,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25-26,32,Mallorca,Deportivo Alavés,0,Morey,Mateu Morey,D,2,1,6.7,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25-26,32,Mallorca,Deportivo Alavés,0,Morlanes,Manu Morlanes,M,2,1,7.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,32,Mallorca,Deportivo Alavés,0,Abdon,Abdón Prats,F,1,0,6.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,32,Getafe,Barcelona,1,Soria,David Soria,G,2,2,5.9,90,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,19
25-26,32,Getafe,Barcelona,1,Djené,Djené,D,0,0,5.9,76,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,4
25-26,32,Getafe,Barcelona,1,D. Duarte,Domingos Duarte,D,1,0,6.0,90,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6
25-26,32,Getafe,Barcelona,1,Iglesias,Juan Iglesias,D,-1,0,6.1,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12
25-26,32,Getafe,Barcelona,1,Davinchi,Davinchi,D,-2,0,5.9,76,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,18
25-26,32,Getafe,Barcelona,1,Boselli,Sebastián Boselli,D,2,0,6.2,45,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7
25-26,32,Getafe,Barcelona,1,Arambarri,Mauro Arambarri,M,1,0,6.5,81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
25-26,32,Getafe,Barcelona,1,Luis Milla,Luis Milla,M,2,1,6.9,90,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,19
25-26,32,Getafe,Barcelona,1,Mario Martín,Mario Martín,M,0,0,6.0,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
