Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,27,Osasuna,Mallorca,1,Galán,Javi Galán,D,3,2,6.7,77,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,11
25/26,27,Osasuna,Mallorca,1,Catena,Alejandro Catena,D,4,1,6.5,90,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6
25/26,27,Osasuna,Mallorca,1,Herrando,Jorge Herrando,D,2,1,6.3,77,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5
25/26,27,Osasuna,Mallorca,1,Rosier,Valentin Rosier,D,6,3,7.1,90,0,0,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,4
25/26,27,Osasuna,Mallorca,1,Rubén G.,Rubén García,M,1,1,6.7,56,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
25/26,27,Osasuna,Mallorca,1,Torró,Lucas Torró,M,1,0,6.5,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Osasuna,Mallorca,1,Oroz,Aimar Oroz,M,4,3,7.5,90,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,14
25/26,27,Osasuna,Mallorca,1,Moncayola,Jon Moncayola,M,2,1,6.8,77,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,11
25/26,27,Osasuna,Mallorca,1,Budimir,Ante Budimir,F,9,3,8.2,90,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8
25/26,27,Osasuna,Mallorca,1,Víctor Muñoz,Victor Muñoz,M,7,3,6.4,90,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,25
25/26,27,Osasuna,Mallorca,1,Juan Cruz,Juan Cruz,D,2,1,6.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Osasuna,Mallorca,1,Moi Gómez,Moi Gómez,F,9,4,7.5,13,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Osasuna,Mallorca,1,Kike Barja,Kike Barja,F,6,2,7.5,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
25/26,27,Osasuna,Mallorca,1,Raul Moro,Raúl Moro,F,4,2,7.4,34,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,27,Osasuna,Mallorca,1,Raúl García 55',Raúl García de Haro,F,-2,0,6.0,26,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Mallorca,Osasuna,0,Leo Román,Leo Román,G,2,2,6.7,90,0,0,0,0,0,0,9,2,4,0,0,0,0,0,0,0,0,17
25/26,27,Mallorca,Osasuna,0,Mojica,Johan Mojica,D,3,1,6.8,90,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,11
25/26,27,Mallorca,Osasuna,0,Raíllo,Antonio Raíllo,D,3,2,7.4,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,27,Mallorca,Osasuna,0,Maffeo,Pablo Maffeo,D,10,3,7.9,88,0,0,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,8
25/26,27,Mallorca,Osasuna,0,Valjent,Martin Valjent,D,1,0,6.0,90,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9
25/26,27,Mallorca,Osasuna,0,Mascarell,Omar Mascarell,M,6,2,6.9,90,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,0,0,6
25/26,27,Mallorca,Osasuna,0,Morlanes,Manu Morlanes,M,5,1,6.7,63,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Mallorca,Osasuna,0,Samú,Samú Costa,M,2,1,6.9,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9
25/26,27,Mallorca,Osasuna,0,Pablo Torre,Pablo Torre,M,1,1,6.5,53,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Mallorca,Osasuna,0,Muriqi,Vedat Muriqi,F,13,4,8.6,90,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,18
25/26,27,Mallorca,Osasuna,0,Joseph,Mateo Joseph,F,5,1,6.9,88,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8
25/26,27,Mallorca,Osasuna,0,Morey,Mateu Morey,D,-1,0,6.2,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Mallorca,Osasuna,0,David López,David López,D,-1,0,5.9,37,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5
25/26,27,Mallorca,Osasuna,0,Darder,Sergi Darder,M,6,2,6.5,37,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
25/26,27,Mallorca,Osasuna,0,Antonio,Antonio Sánchez,M,0,0,6.4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,27,Mallorca,Osasuna,0,Virgili 62',Jan Virgili,F,-1,0,5.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,27,Levante UD,Girona FC,1,Ryan,Mathew Ryan,G,8,3,7.7,90,0,0,0,0,0,0,12,1,4,0,0,0,0,0,0,0,0,11
25/26,27,Levante UD,Girona FC,1,Toljan,Jeremy Toljan,D,4,1,6.6,90,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25/26,27,Levante UD,Girona FC,1,De la Fuente,Adrián de la Fuente,D,3,1,7.3,90,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,9
25/26,27,Levante UD,Girona FC,1,Manu Sánchez,Manuel Sánchez,D,2,1,6.4,90,0,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,4
25/26,27,Levante UD,Girona FC,1,Moreno,Matias Moreno,D,7,2,6.9,90,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,10
25/26,27,Levante UD,Girona FC,1,Oriol Rey,Oriol Rey,M,6,1,6.5,78,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,3
25/26,27,Levante UD,Girona FC,1,Olasagasti,Jon Ander Olasagasti,M,-2,1,6.0,59,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,11
25/26,27,Levante UD,Girona FC,1,Cortés,Paco Cortés,M,8,2,6.7,78,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Levante UD,Girona FC,1,Tunde,Kareem Tunde,M,2,1,6.4,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,27,Levante UD,Girona FC,1,Iván Romero,Iván Romero,M,4,1,7.0,66,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,27,Levante UD,Girona FC,1,Carlos Espí,Carlos Espí,F,9,2,7.3,66,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Levante UD,Girona FC,1,Víctor García,Víctor García,D,9,3,7.0,72,0,1,2,3,0,0,4,2,0,0,0,0,0,0,0,0,0,11
25/26,27,Levante UD,Girona FC,1,Matturro,Alan Matturro,D,2,1,6.2,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Levante UD,Girona FC,1,Vencedor,Unai Vencedor,M,1,0,6.4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25/26,27,Levante UD,Girona FC,1,Arriaga,Kervin Arriaga,M,1,0,6.7,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Levante UD,Girona FC,1,Etta Eyong,Etta Eyong,F,1,0,6.6,24,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9
25/26,27,Girona FC,Levante UD,0,Gazzaniga,Paulo Gazzaniga,G,3,1,6.7,90,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,9
25/26,27,Girona FC,Levante UD,0,Blind,Daley Blind,D,7,3,7.3,90,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,11
25/26,27,Girona FC,Levante UD,0,Witsel,Axel Witsel,M,6,2,6.9,90,0,0,3,0,1,0,5,2,0,0,0,0,0,0,0,0,0,5
25/26,27,Girona FC,Levante UD,0,Arnau,Arnau Martínez,D,5,2,7.0,63,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2
25/26,27,Girona FC,Levante UD,0,Rincón,Hugo Rincón,D,0,0,6.4,54,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9
25/26,27,Girona FC,Levante UD,0,Vitor Reis,Vitor Reis,D,5,1,6.4,90,0,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,6
25/26,27,Girona FC,Levante UD,0,Lemar,Thomas Lemar,M,5,2,6.5,72,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,6
25/26,27,Girona FC,Levante UD,0,Tsygankov,Viktor Tsygankov,M,4,3,6.3,90,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,18
25/26,27,Girona FC,Levante UD,0,Beltrán,Fran Beltrán,M,3,1,6.9,72,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6
25/26,27,Girona FC,Levante UD,0,Echeverri,Claudio Echeverri,M,2,1,6.5,54,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Girona FC,Levante UD,0,Vanat,Vladyslav Vanat,F,2,0,6.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Girona FC,Levante UD,0,Francés,Alejandro Francés,D,8,4,7.6,36,0,1,4,3,1,0,4,2,0,0,0,0,0,0,0,0,0,8
25/26,27,Girona FC,Levante UD,0,Iván Martín,Iván Martín,M,4,2,6.6,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,27,Girona FC,Levante UD,0,Roca,Joel Roca,M,9,3,8.2,36,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Girona FC,Levante UD,0,Ounahi,Azzedine Ounahi,M,4,2,6.6,27,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25/26,27,Girona FC,Levante UD,0,Abel Ruiz,Abel Ruíz,F,2,1,6.3,18,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Atlético Madrid,Real Sociedad,1,Oblak,Jan Oblak,G,0,0,5.6,90,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,12
25/26,27,Atlético Madrid,Real Sociedad,1,Giménez,José María Giménez,D,9,3,7.1,90,0,1,1,0,0,0,6,8,0,0,0,0,0,0,0,0,0,12
25/26,27,Atlético Madrid,Real Sociedad,1,Hancko,Dávid Hancko,D,2,1,7.1,90,0,0,1,0,1,0,5,6,0,0,0,0,0,0,0,0,0,9
25/26,27,Atlético Madrid,Real Sociedad,1,Molina,Nahuel Molina,D,2,2,7.0,90,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,14
25/26,27,Atlético Madrid,Real Sociedad,1,Ruggeri,Matteo Ruggeri,D,11,3,6.9,90,0,1,3,4,0,0,6,6,0,0,0,0,0,0,0,0,0,10
25/26,27,Atlético Madrid,Real Sociedad,1,Koke,Koke,M,5,3,7.8,61,0,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,9
25/26,27,Atlético Madrid,Real Sociedad,1,Giuliano,Giuliano Simeone,M,3,2,7.7,53,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10
25/26,27,Atlético Madrid,Real Sociedad,1,Mendoza,Rodrigo Mendoza,M,2,1,6.4,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Atlético Madrid,Real Sociedad,1,Almada,Thiago Almada,M,2,1,6.7,54,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Atlético Madrid,Real Sociedad,1,Lookman,Ademola Lookman,F,2,1,7.2,53,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,9
25/26,27,Atlético Madrid,Real Sociedad,1,Sörloth,Alexander Sørloth,F,10,3,7.5,90,1,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,10
25/26,27,Atlético Madrid,Real Sociedad,1,M. Llorente,Marcos Llorente,M,3,1,6.6,45,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,27,Atlético Madrid,Real Sociedad,1,Cardoso,Johnny Cardoso,M,2,1,6.7,29,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
25/26,27,Atlético Madrid,Real Sociedad,1,Griezmann,Antoine Griezmann,F,7,2,7.1,37,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Atlético Madrid,Real Sociedad,1,González,Nicolás González,F,17,4,9.2,36,2,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Atlético Madrid,Real Sociedad,1,Alvarez,Julián Alvarez,F,5,2,6.9,37,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
25/26,27,Real Sociedad,Atlético Madrid,0,Remiro,Álex Remiro,G,3,2,9.0,90,0,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0,0,20
25/26,27,Real Sociedad,Atlético Madrid,0,Caleta-Car,Duje Ćaleta-Car,D,4,1,6.6,90,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,5
25/26,27,Real Sociedad,Atlético Madrid,0,Jon Martín,Jon Martin,D,3,1,6.6,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,7
25/26,27,Real Sociedad,Atlético Madrid,0,Aramburu,Jon Aramburu,D,1,0,6.4,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,12
25/26,27,Real Sociedad,Atlético Madrid,0,Carlos Soler,Carlos Soler,M,12,3,8.0,74,1,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,7
25/26,27,Real Sociedad,Atlético Madrid,0,Sergio Gómez,Sergio Gómez,D,1,1,6.1,90,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Real Sociedad,Atlético Madrid,0,Barrenetxea,Ander Barrenetxea,M,3,1,6.2,65,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14
25/26,27,Real Sociedad,Atlético Madrid,0,Herrera,Yangel Herrera,M,1,0,6.3,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,19
25/26,27,Real Sociedad,Atlético Madrid,0,Sucic,Luka Sučić,F,8,3,7.2,74,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,27,Real Sociedad,Atlético Madrid,0,Marín,Pablo Marín,M,1,0,6.1,55,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7
25/26,27,Real Sociedad,Atlético Madrid,0,Óskarsson,Orri Steinn Óskarsson,F,0,0,6.1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Real Sociedad,Atlético Madrid,0,Brais,Brais Méndez,M,2,1,6.5,16,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Real Sociedad,Atlético Madrid,0,Turrientes,Beñat Turrientes,M,1,0,6.3,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Real Sociedad,Atlético Madrid,0,Zakharyan,Arsen Zakharyan,M,0,0,6.3,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Real Sociedad,Atlético Madrid,0,Guedes,Gonçalo Guedes,F,0,0,6.5,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,27,Real Sociedad,Atlético Madrid,0,Oyarzabal,Mikel Oyarzabal,F,7,3,7.6,34,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
25/26,27,Athletic Club,Barcelona,1,Unai Simón,Unai Simón,G,6,2,6.5,90,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,12
25/26,27,Athletic Club,Barcelona,1,Laporte,Aymeric Laporte,D,4,1,6.6,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6
25/26,27,Athletic Club,Barcelona,1,Gorosabel,Andoni Gorosabel,D,2,1,6.8,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9
25/26,27,Athletic Club,Barcelona,1,Vivian,Daniel Vivian,D,7,2,7.1,90,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,8
25/26,27,Athletic Club,Barcelona,1,Boiro,Adama Boiro,D,3,1,6.8,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
25/26,27,Athletic Club,Barcelona,1,Berenguer,Álex Berenguer,M,6,3,7.4,90,0,0,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,18
25/26,27,Athletic Club,Barcelona,1,Unai Gómez,Unai Gómez,M,2,1,6.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Athletic Club,Barcelona,1,Jauregizar,Mikel Jauregizar,M,2,0,6.4,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
25/26,27,Athletic Club,Barcelona,1,Rego,Alejandro Rego,M,1,0,6.6,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Athletic Club,Barcelona,1,Selton,Selton Sanchez,M,1,1,6.6,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
25/26,27,Athletic Club,Barcelona,1,I. Williams,Iñaki Williams,F,2,0,6.5,69,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,9
25/26,27,Athletic Club,Barcelona,1,Vesga,Mikel Vesga,M,2,1,6.3,21,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Athletic Club,Barcelona,1,Sancet,Oihan Sancet,M,4,1,6.6,45,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Athletic Club,Barcelona,1,Navarro,Robert Navarro,M,4,2,6.4,80,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14
25/26,27,Athletic Club,Barcelona,1,Eder García,Eder Garcia,M,2,1,6.4,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25/26,27,Athletic Club,Barcelona,1,Guruzeta,Gorka Guruzeta,F,2,1,6.7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,27,Barcelona,Athletic Club,0,Joan Garcia,Joan García,G,12,4,8.1,90,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,9
25/26,27,Barcelona,Athletic Club,0,Cancelo,João Cancelo,D,9,3,6.7,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,18
25/26,27,Barcelona,Athletic Club,0,Eric García,Eric García,D,9,3,7.5,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,10
25/26,27,Barcelona,Athletic Club,0,Cubarsí,Pau Cubarsí,D,8,2,6.6,90,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6
25/26,27,Barcelona,Athletic Club,0,Martín,Gerard Martín,D,8,3,7.7,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,9
25/26,27,Barcelona,Athletic Club,0,Casadó,Marc Casadó,M,6,1,6.8,78,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4
25/26,27,Barcelona,Athletic Club,0,Bernal,Marc Bernal,M,4,2,7.1,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,27,Barcelona,Athletic Club,0,Olmo,Dani Olmo,M,7,2,7.1,62,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
25/26,27,Barcelona,Athletic Club,0,Rashford,Marcus Rashford,F,5,2,6.2,62,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,13
25/26,27,Barcelona,Athletic Club,0,Ferran,Ferran Torres,F,4,1,6.0,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
25/26,27,Barcelona,Athletic Club,0,Yamal,Lamine Yamal,F,11,4,7.9,90,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,23
25/26,27,Barcelona,Athletic Club,0,Araújo,Ronald Araújo,D,2,1,6.7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25/26,27,Barcelona,Athletic Club,0,Pedri,Pedri,M,9,3,7.1,45,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6
25/26,27,Barcelona,Athletic Club,0,Fermín,Fermín López,M,2,1,6.7,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
25/26,27,Barcelona,Athletic Club,0,Lewandowski,Robert Lewandowski,F,1,0,6.4,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,27,Barcelona,Athletic Club,0,Raphinha,Raphinha,F,1,0,6.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,27,Villarreal,Elche,1,Luiz Junior,Luiz Júnior,G,10,3,7.7,90,0,0,0,0,0,0,11,3,6,0,0,0,0,0,0,0,0,10
