Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25-26,37,Athletic Club,Celta Vigo,1,Unai Simón,Unai Simón,G,5,2,6.7,90,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,13
25-26,37,Athletic Club,Celta Vigo,1,Laporte,Aymeric Laporte,D,2,1,6.4,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
25-26,37,Athletic Club,Celta Vigo,1,Yuri,Yuri Berchiche,D,11,4,9.1,90,0,1,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,10
25-26,37,Athletic Club,Celta Vigo,1,Yeray,Yeray Álvarez,D,5,2,7.0,90,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,9
25-26,37,Athletic Club,Celta Vigo,1,Gorosabel,Andoni Gorosabel,D,6,2,7.2,90,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,10
25-26,37,Athletic Club,Celta Vigo,1,R. de Galarreta,Iñigo Ruiz de Galarreta,M,7,3,7.7,90,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,16
25-26,37,Athletic Club,Celta Vigo,1,Berenguer,Álex Berenguer,M,2,1,6.5,82,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,19
25-26,37,Athletic Club,Celta Vigo,1,Unai Gómez,Unai Gómez,M,3,1,6.3,45,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
25-26,37,Athletic Club,Celta Vigo,1,Jauregizar,Mikel Jauregizar,M,3,1,6.3,71,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,10
25-26,37,Athletic Club,Celta Vigo,1,I. Williams,Iñaki Williams,M,9,3,6.9,86,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13
25-26,37,Athletic Club,Celta Vigo,1,Guruzeta,Gorka Guruzeta,F,1,0,5.9,82,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
25-26,37,Athletic Club,Celta Vigo,1,Navarro,Robert Navarro,M,4,2,7.2,45,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,12
25-26,37,Athletic Club,Celta Vigo,1,Serrano,Nico Serrano,F,4,2,7.0,8,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
25-26,37,Athletic Club,Celta Vigo,1,Rego,Alejandro Rego Mora,M,3,2,6.9,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
25-26,37,Athletic Club,Celta Vigo,1,Sannadi,Maroan Sannadi,F,2,1,6.5,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25-26,37,Athletic Club,Celta Vigo,1,Izeta,Urko Izeta,F,1,0,6.3,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
