Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,14,Getafe,Elche,1,Soria,David Soria,G,12,4,8.7,90,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,8
25/26,14,Getafe,Elche,1,Nyom,Allan Nyom,D,7,3,7.8,65,0,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,22
25/26,14,Getafe,Elche,1,Femenia,Kiko Femenía,M,12,4,7.1,80,0,1,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,9
25/26,14,Getafe,Elche,1,Djené,Djené,D,7,2,7.0,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5
25/26,14,Getafe,Elche,1,D. Duarte,Domingos Duarte,D,9,2,7.3,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6
25/26,14,Getafe,Elche,1,Iglesias,Juan Iglesias,D,7,2,6.7,90,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,15
25/26,14,Getafe,Elche,1,Arambarri,Mauro Arambarri,M,16,4,7.4,90,1,0,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,8
25/26,14,Getafe,Elche,1,Luis Milla,Luis Milla,M,8,2,6.9,90,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,13
25/26,14,Getafe,Elche,1,Sancris,Álex Sancris,M,2,0,6.6,80,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,13
25/26,14,Getafe,Elche,1,Mayoral,Borja Mayoral,F,3,0,6.2,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25/26,14,Getafe,Elche,1,Liso,Adrian Liso,F,4,1,6.6,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,14,Getafe,Elche,1,Diego Rico,Diego Rico,D,2,1,6.6,25,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7
25/26,14,Getafe,Elche,1,Javi Muñoz,Javier Muñoz,M,1,0,6.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25/26,14,Getafe,Elche,1,Neyou,Yvan Neyou,D,2,1,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
25/26,14,Getafe,Elche,1,Kamara,Abu Kamara,F,2,1,6.6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,14,Elche,Getafe,0,Peña,Iñaki Peña,G,6,2,8.9,90,0,0,0,0,0,0,8,1,4,0,0,0,0,0,0,0,0,12
25/26,14,Elche,Getafe,0,Affengruber,David Affengruber,D,6,2,7.1,90,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,0,0,8
25/26,14,Elche,Getafe,0,Fort,Hector Fort,D,4,2,6.3,64,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,9
25/26,14,Elche,Getafe,0,Á. Núñez,Alvaro Núñez,D,5,2,7.3,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,11
25/26,14,Elche,Getafe,0,Pétrot,Léo Pétrot,D,3,1,6.6,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10
25/26,14,Elche,Getafe,0,Diangana,Grady Diangana,M,2,1,6.4,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,14,Elche,Getafe,0,Febas,Aleix Febas,M,4,2,7.0,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
