Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,22,Osasuna,Villarreal,1,Budimir,Ante Budimir,F,7,2,7.5,76,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,22,Osasuna,Villarreal,1,Víctor Muñoz,Victor Muñoz,M,10,3,7.3,90,1,0,1,3,2,0,4,0,0,0,0,0,0,0,0,0,0,22
25/26,22,Osasuna,Villarreal,1,Herrando,Jorge Herrando,D,2,0,7.2,45,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1
25/26,22,Osasuna,Villarreal,1,Bretones,Abel Bretones,D,2,1,6.8,14,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1
25/26,22,Osasuna,Villarreal,1,Oroz,Aimar Oroz,M,3,1,6.5,28,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
25/26,22,Osasuna,Villarreal,1,Raúl García,Raúl García de Haro,F,2,1,6.5,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,22,Villarreal,Osasuna,0,Luiz Junior,Luiz Júnior,G,3,1,6.4,90,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,13
25/26,22,Villarreal,Osasuna,0,Pedraza,Alfonso Pedraza,D,-3,0,6.4,45,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,8
25/26,22,Villarreal,Osasuna,0,Rafa Marín,Rafa Marín,D,3,1,6.4,90,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,5
25/26,22,Villarreal,Osasuna,0,Veiga,Renato Veiga,D,3,1,6.7,90,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,10
25/26,22,Villarreal,Osasuna,0,Mouriño,Santiago Mouriño,D,0,1,6.5,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,17
25/26,22,Villarreal,Osasuna,0,Parejo,Dani Parejo,M,4,2,8.0,75,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4
25/26,22,Villarreal,Osasuna,0,P. Gueye,Pape Gueye,M,4,2,6.9,90,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,13
25/26,22,Villarreal,Osasuna,0,Moleiro,Alberto Moleiro,M,1,0,6.2,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12
25/26,22,Villarreal,Osasuna,0,Gerard,Gerard Moreno,F,13,4,7.9,83,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,15
25/26,22,Villarreal,Osasuna,0,Pépé,Nicolas Pépé,M,8,2,6.3,90,0,1,1,1,1,0,4,0,0,0,1,0,0,0,0,0,0,16
25/26,22,Villarreal,Osasuna,0,Mikautadze,Georges Mikautadze,F,1,0,6.4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25/26,22,Villarreal,Osasuna,0,S. Cardona,Sergi Cardona,D,2,2,6.9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
25/26,22,Villarreal,Osasuna,0,Comesaña,Santi Comesaña,M,2,1,6.5,15,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5
25/26,22,Villarreal,Osasuna,0,Buchanan,Tajon Buchanan,F,2,1,6.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25/26,22,Villarreal,Osasuna,0,Oluwaseyi,Tani Oluwaseyi,F,2,1,6.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,22,Levante UD,Atlético Madrid,1,Ryan,Mathew Ryan,G,12,4,8.1,90,0,0,0,0,0,0,8,1,4,0,0,0,0,0,0,0,0,14
25/26,22,Levante UD,Atlético Madrid,1,Toljan,Jeremy Toljan,D,7,2,6.8,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10
25/26,22,Levante UD,Atlético Madrid,1,De la Fuente,Adrián de la Fuente,D,5,1,6.9,90,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,11
25/26,22,Levante UD,Atlético Madrid,1,Matturro,Alan Matturro,D,10,3,7.1,90,0,0,1,0,0,0,10,4,0,0,0,0,0,0,0,0,0,13
25/26,22,Levante UD,Atlético Madrid,1,Moreno,Matias Moreno,D,2,1,6.7,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,22,Levante UD,Atlético Madrid,1,Losada,Iker Losada,M,3,2,6.8,59,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,11
25/26,22,Levante UD,Atlético Madrid,1,Pablo Martínez,Pablo Martínez,M,6,2,6.9,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,12
25/26,22,Levante UD,Atlético Madrid,1,C. Álvarez,Carlos Álvarez,M,7,2,6.8,75,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,7
25/26,22,Levante UD,Atlético Madrid,1,Tunde,Kareem Tunde,M,5,1,6.2,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25/26,22,Levante UD,Atlético Madrid,1,Raghouber,Ugo Raghouber,M,6,2,7.0,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,12
25/26,22,Levante UD,Atlético Madrid,1,Iván Romero,Iván Romero,F,3,1,6.3,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
25/26,22,Levante UD,Atlético Madrid,1,Manu Sánchez,Manuel Sánchez,D,6,2,7.0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25/26,22,Levante UD,Atlético Madrid,1,Olasagasti,Jon Ander Olasagasti,M,0,0,6.6,15,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,22,Levante UD,Atlético Madrid,1,Cortés,Paco Cortés,F,1,0,6.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,22,Levante UD,Atlético Madrid,1,Abed,Tai Abed,F,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,22,Levante UD,Atlético Madrid,1,Etta Eyong,Etta Eyong,F,2,1,6.4,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,22,Atlético Madrid,Levante UD,0,Oblak,Jan Oblak,G,10,3,6.9,90,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,8
25/26,22,Atlético Madrid,Levante UD,0,Lenglet,Clément Lenglet,D,2,2,6.9,45,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5
25/26,22,Atlético Madrid,Levante UD,0,Le Normand,Robin Le Normand,D,12,3,7.6,90,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,7
25/26,22,Atlético Madrid,Levante UD,0,Molina,Nahuel Molina,D,9,3,6.4,90,0,0,3,2,0,0,8,1,0,0,0,0,0,0,0,0,0,23
25/26,22,Atlético Madrid,Levante UD,0,Ruggeri,Matteo Ruggeri,D,9,3,7.3,90,0,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,9
25/26,22,Atlético Madrid,Levante UD,0,M. Llorente,Marcos Llorente,M,2,2,6.8,59,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,22,Atlético Madrid,Levante UD,0,Barrios,Pablo Barrios,M,2,1,6.5,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,22,Atlético Madrid,Levante UD,0,Almada,Thiago Almada,F,4,3,7.0,58,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
25/26,22,Atlético Madrid,Levante UD,0,Cardoso,Johnny Cardoso,M,6,2,7.2,90,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,11
25/26,22,Atlético Madrid,Levante UD,0,Sörloth,Alexander Sørloth,F,2,1,6.5,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
25/26,22,Atlético Madrid,Levante UD,0,González,Nicolás González,M,7,3,7.4,73,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,13
25/26,22,Atlético Madrid,Levante UD,0,Hancko,Dávid Hancko,D,4,2,7.0,45,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5
25/26,22,Atlético Madrid,Levante UD,0,Pubill,Marc Pubill,D,2,1,6.8,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
25/26,22,Atlético Madrid,Levante UD,0,Koke,Koke,M,3,2,7.1,40,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9
25/26,22,Atlético Madrid,Levante UD,0,Baena,Alejandro Baena,M,4,2,6.7,31,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2
25/26,22,Atlético Madrid,Levante UD,0,Monserrate,Jano Monserrate,M,2,1,6.7,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,22,Atlético Madrid,Levante UD,0,Alvarez,Julián Alvarez,F,5,1,6.2,63,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,22,Elche,Barcelona,1,Peña,Iñaki Peña,G,4,2,6.5,90,0,0,0,0,0,0,12,2,4,0,0,0,0,0,0,0,0,19
25/26,22,Elche,Barcelona,1,Pedrosa,Adrià Pedrosa,M,1,0,6.4,90,0,0,1,2,0,0,5,1,0,0,0,0,0,0,0,0,0,14
25/26,22,Elche,Barcelona,1,Chust,Víctor Chust,D,3,1,7.7,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3
25/26,22,Elche,Barcelona,1,John C.,John Donald,D,0,0,6.2,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,5
25/26,22,Elche,Barcelona,1,Affengruber,David Affengruber,D,-1,0,5.8,74,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11
25/26,22,Elche,Barcelona,1,Diangana,Grady Diangana,F,2,1,6.5,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,22,Elche,Barcelona,1,Valera,Germán Valera,M,9,4,7.1,90,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12
25/26,22,Elche,Barcelona,1,Mendoza,Rodrigo Mendoza,M,3,1,7.1,90,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,12
25/26,22,Elche,Barcelona,1,Aguado,Marc Aguado,M,0,0,6.5,56,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
25/26,22,Elche,Barcelona,1,André Silva,André Silva,F,1,0,6.0,60,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25/26,22,Elche,Barcelona,1,Alvaro R.,Álvaro Rodriguez,F,8,3,7.9,75,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,9
25/26,22,Elche,Barcelona,1,Pétrot,Léo Pétrot,D,2,1,7.5,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25/26,22,Elche,Barcelona,1,Adam Boayar,Adam Boayar,F,2,1,6.9,30,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5
25/26,22,Elche,Barcelona,1,Martim Neto,Martim Neto,M,2,1,6.7,30,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
25/26,22,Elche,Barcelona,1,Redondo,Federico Redondo,M,1,0,6.2,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
25/26,22,Elche,Barcelona,1,Cepeda,Lucas Cepeda,F,2,1,6.4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,22,Barcelona,Elche,0,Joan Garcia,Joan García,G,9,3,7.2,90,0,0,0,0,0,0,16,1,2,0,0,0,0,0,0,0,0,7
25/26,22,Barcelona,Elche,0,Koundé,Jules Koundé,D,5,2,6.9,84,0,0,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,3
25/26,22,Barcelona,Elche,0,Eric García,Eric García,D,5,2,7.7,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7
25/26,22,Barcelona,Elche,0,Balde,Alejandro Balde,D,5,2,7.3,90,0,0,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,9
25/26,22,Barcelona,Elche,0,Cubarsí,Pau Cubarsí,D,3,1,6.2,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
25/26,22,Barcelona,Elche,0,F. de Jong,Frenkie de Jong,M,12,4,7.8,90,0,1,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,7
25/26,22,Barcelona,Elche,0,Fermín,Fermín López,M,5,1,6.4,84,0,0,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,3
25/26,22,Barcelona,Elche,0,Olmo,Dani Olmo,M,8,3,6.3,62,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
25/26,22,Barcelona,Elche,0,Raphinha,Raphinha,F,4,2,7.1,45,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,22,Barcelona,Elche,0,Ferran,Ferran Torres,F,11,3,7.1,62,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
25/26,22,Barcelona,Elche,0,Yamal,Lamine Yamal,F,13,4,9.3,90,1,0,8,2,3,0,6,0,0,0,0,0,0,0,0,0,0,27
25/26,22,Barcelona,Elche,0,Araújo,Ronald Araújo,D,2,1,6.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,22,Barcelona,Elche,0,Casadó,Marc Casadó,M,2,1,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,22,Barcelona,Elche,0,Bernal,Marc Bernal,M,2,1,6.8,28,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
25/26,22,Barcelona,Elche,0,Lewandowski,Robert Lewandowski,F,2,1,6.5,28,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,22,Barcelona,Elche,0,Rashford,Marcus Rashford,F,8,3,8.0,45,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4
25/26,22,Real Madrid,Rayo Vallecano,1,Courtois,Thibaut Courtois,G,6,2,6.9,90,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,3
25/26,22,Real Madrid,Rayo Vallecano,1,Huijsen,Dean Huijsen,D,4,2,6.7,77,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9
25/26,22,Real Madrid,Rayo Vallecano,1,Asencio,Raúl Asencio,D,2,1,6.9,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
