Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25-26,31,Girona FC,Real Madrid,0,Francés,Alejandro Francés,D,6,2,7.1,90,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5
25-26,31,Girona FC,Real Madrid,0,Arnau,Arnau Martínez,D,8,3,6.5,90,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10
25-26,31,Girona FC,Real Madrid,0,Vitor Reis,Vitor Reis,D,6,2,7.5,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5
25-26,31,Girona FC,Real Madrid,0,Lemar,Thomas Lemar,M,9,2,7.4,70,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
25-26,31,Girona FC,Real Madrid,0,Tsygankov,Viktor Tsygankov,M,4,1,6.9,90,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
25-26,31,Girona FC,Real Madrid,0,Iván Martín,Iván Martín,M,4,1,7.1,84,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
25-26,31,Girona FC,Real Madrid,0,Ounahi,Azzedine Ounahi,M,4,1,6.7,70,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,9
25-26,31,Girona FC,Real Madrid,0,Echeverri,Claudio Echeverri,F,3,1,6.6,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Girona FC,Real Madrid,0,Rincón,Hugo Rincón,D,0,0,6.5,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
25-26,31,Girona FC,Real Madrid,0,Beltrán,Fran Beltrán,M,2,1,6.6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25-26,31,Girona FC,Real Madrid,0,Bryan Gil,Bryan Gil,F,2,1,6.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Girona FC,Real Madrid,0,Stuani,Cristhian Stuani,F,2,1,6.6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25-26,31,Girona FC,Real Madrid,0,Abel Ruiz 63',Abel Ruíz,F,2,1,6.4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,31,Real Sociedad,Deportivo Alavés,1,Remiro,Álex Remiro,G,2,1,6.5,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
25-26,31,Real Sociedad,Deportivo Alavés,1,Aritz,Aritz Elustondo,D,1,1,6.5,86,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10
25-26,31,Real Sociedad,Deportivo Alavés,1,Caleta-Car,Duje Caleta-Car,D,1,1,5.5,90,0,0,0,0,1,0,6,8,0,0,0,0,0,0,1,0,0,8
25-26,31,Real Sociedad,Deportivo Alavés,1,Aramburu,Jon Aramburu,D,3,2,6.5,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
25-26,31,Real Sociedad,Deportivo Alavés,1,Carlos Soler,Carlos Soler,M,6,3,6.9,90,0,0,5,2,0,0,6,2,0,0,0,0,0,0,0,0,0,17
25-26,31,Real Sociedad,Deportivo Alavés,1,Brais,Brais Méndez,M,0,1,6.4,54,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14
25-26,31,Real Sociedad,Deportivo Alavés,1,Sergio Gómez,Sergio Gómez,D,-1,1,6.2,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,11
25-26,31,Real Sociedad,Deportivo Alavés,1,Barrenetxea,Ander Barrenetxea,M,6,3,7.1,45,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
25-26,31,Real Sociedad,Deportivo Alavés,1,Sucic,Luka Sučić,M,11,4,8.0,86,1,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,16
25-26,31,Real Sociedad,Deportivo Alavés,1,Turrientes,Beñat Turrientes,M,3,2,6.5,90,0,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,12
25-26,31,Real Sociedad,Deportivo Alavés,1,Óskarsson,Orri Steinn Óskarsson,F,7,2,7.2,72,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8
25-26,31,Real Sociedad,Deportivo Alavés,1,Aihen,Aihen Muñoz,D,1,0,6.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,31,Real Sociedad,Deportivo Alavés,1,Beitia,Luken Beitia,D,1,0,6.3,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25-26,31,Real Sociedad,Deportivo Alavés,1,Kubo,Takefusa Kubo,F,7,3,7.9,36,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25-26,31,Real Sociedad,Deportivo Alavés,1,Marín,Pablo Marín,M,2,1,6.4,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Real Sociedad,Deportivo Alavés,1,Guedes,Goncalo Guedes,F,1,1,6.7,45,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25-26,31,Deportivo Alavés,Real Sociedad,0,Sivera,Antonio Sivera,G,2,2,6.5,90,0,0,0,0,0,0,11,3,2,0,0,0,0,0,1,0,0,20
25-26,31,Deportivo Alavés,Real Sociedad,0,Jonny,Jonny Otto,D,1,1,6.0,90,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,8
25-26,31,Deportivo Alavés,Real Sociedad,0,Tenaglia,Nahuel Tenaglia,D,3,1,6.6,90,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,10
25-26,31,Deportivo Alavés,Real Sociedad,0,Parada,Victor Parada,D,2,0,5.9,90,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,11
25-26,31,Deportivo Alavés,Real Sociedad,0,Ángel Pérez,Ángel Pérez,D,6,2,6.3,86,0,0,2,6,0,0,10,1,0,0,0,0,0,0,0,0,0,21
25-26,31,Deportivo Alavés,Real Sociedad,0,Guridi,Jon Guridi,M,2,0,6.1,66,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,9
25-26,31,Deportivo Alavés,Real Sociedad,0,Blanco,Antonio Blanco,M,4,1,6.8,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8
25-26,31,Deportivo Alavés,Real Sociedad,0,Ibáñez,Pablo Ibáñez,M,1,0,5.9,66,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11
25-26,31,Deportivo Alavés,Real Sociedad,0,Rebbach,Abderrahman Rebbach,D,1,1,6.2,90,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,14
25-26,31,Deportivo Alavés,Real Sociedad,0,Toni Martinez,Toni Martínez,F,3,1,6.7,90,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,10
25-26,31,Deportivo Alavés,Real Sociedad,0,Diabaté,Ibrahim Diabaté,F,8,2,7.1,60,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,6
25-26,31,Deportivo Alavés,Real Sociedad,0,Denis Suárez,Denis Suarez,M,6,3,6.9,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Deportivo Alavés,Real Sociedad,0,Aleñá,Carles Aleñá,M,2,1,6.6,24,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7
25-26,31,Deportivo Alavés,Real Sociedad,0,Guevara,Ander Guevara,M,3,2,6.6,24,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Deportivo Alavés,Real Sociedad,0,Boyé,Lucas Boyé,F,8,3,7.3,30,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
25-26,31,Elche,Valencia,1,Dituro,Matías Dituro,G,12,4,8.4,90,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,13
25-26,31,Elche,Valencia,1,Affengruber,David Affengruber,D,9,3,7.6,90,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,11
25-26,31,Elche,Valencia,1,Sangaré,Buba Sangare,D,5,1,6.5,64,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13
25-26,31,Elche,Valencia,1,Pétrot,Léo Pétrot,D,8,2,7.4,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
25-26,31,Elche,Valencia,1,Villar,Gonzalo Villar,M,7,2,7.2,72,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6
25-26,31,Elche,Valencia,1,Tete Morente,Tete Morente,M,4,2,6.9,90,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14
25-26,31,Elche,Valencia,1,Febas,Aleix Febas,M,14,4,8.0,90,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,8
25-26,31,Elche,Valencia,1,Valera,Germán Valera,M,7,2,7.0,82,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,10
25-26,31,Elche,Valencia,1,Martim Neto,Martim Neto,F,6,2,6.9,72,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7
25-26,31,Elche,Valencia,1,André Silva,Andre Silva,F,4,1,6.4,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25-26,31,Elche,Valencia,1,Rafa Mir,Rafa Mir,F,4,1,6.9,90,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8
25-26,31,Elche,Valencia,1,Pedrosa,Adrià Pedrosa,D,2,1,6.8,18,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
25-26,31,Elche,Valencia,1,Chust,Víctor Chust,D,1,0,6.5,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
25-26,31,Elche,Valencia,1,John C.,John Donald,D,2,1,6.7,26,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2
25-26,31,Elche,Valencia,1,Cepeda,Lucas Cepeda,F,11,4,8.3,18,1,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Elche,Valencia,1,Alvaro R.,Álvaro Rodriguez,F,2,1,6.9,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25-26,31,Valencia,Elche,0,Dimitrievski,Stole Dimitrievski,G,7,3,7.0,90,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0,0,13
25-26,31,Valencia,Elche,0,Gayà,Jose Gaya,D,3,1,6.6,75,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4
25-26,31,Valencia,Elche,0,Thierry,Thierry Correia,D,4,1,6.4,90,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7
25-26,31,Valencia,Elche,0,Cömert,Eray Cömert,D,6,2,6.3,75,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4
25-26,31,Valencia,Elche,0,Tárrega,César Tárrega,D,5,1,6.9,90,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,4
25-26,31,Valencia,Elche,0,Rioja,Luis Rioja,M,11,4,8.6,60,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,8
25-26,31,Valencia,Elche,0,Guido,Guido Rodríguez,M,3,1,6.6,90,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,5
25-26,31,Valencia,Elche,0,Ugrinic,Filip Ugrinić,M,5,2,6.7,90,0,0,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,19
25-26,31,Valencia,Elche,0,Ramazani,Largie Ramazani,M,7,2,6.9,90,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,13
25-26,31,Valencia,Elche,0,Sadiq,Umar Sadiq,F,4,1,6.2,61,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
25-26,31,Valencia,Elche,0,Beltrán,Lucas Beltrán,F,3,1,6.4,81,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,8
25-26,31,Valencia,Elche,0,Jesús Vázquez,Jesús Vázquez,D,4,2,6.8,15,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Valencia,Elche,0,Pepelu,Pepelu,M,2,1,6.9,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Valencia,Elche,0,Duro,Hugo Duro,F,2,1,6.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,31,Valencia,Elche,0,Danjuma,Arnaut Danjuma,F,5,2,6.6,9,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6
25-26,31,Valencia,Elche,0,Diego López,Diego López,F,3,1,6.6,30,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
25-26,31,Espanyol,Barcelona,0,Dmitrovic,Marko Dmitrović,G,3,2,6.8,90,0,0,0,0,0,0,12,2,5,0,0,0,0,0,0,0,0,11
25-26,31,Espanyol,Barcelona,0,Cabrera,Leandro Cabrera,D,1,1,6.3,90,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5
25-26,31,Espanyol,Barcelona,0,Calero,Fernando Calero,D,-2,0,7.2,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5
25-26,31,Espanyol,Barcelona,0,El Hilali,Omar El Hilali,D,-1,0,6.0,90,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7
25-26,31,Espanyol,Barcelona,0,Romero,Carlos Romero,D,-1,0,6.2,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12
25-26,31,Espanyol,Barcelona,0,Edu Expósito,Edu Expósito,F,-1,0,6.2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
25-26,31,Espanyol,Barcelona,0,Lozano,Pol Lozano,M,7,1,7.5,80,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5
25-26,31,Espanyol,Barcelona,0,Urko,Urko González,M,-1,0,5.7,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,14
25-26,31,Espanyol,Barcelona,0,Kike García,Kike García,F,1,0,6.1,71,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6
25-26,31,Espanyol,Barcelona,0,Ngongé,Cyril Ngonge,M,-1,0,6.2,64,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15
25-26,31,Espanyol,Barcelona,0,Dolan,Tyrhys Dolan,M,0,0,6.4,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Espanyol,Barcelona,0,Rubén Sánchez,Rubén Sánchez,D,0,0,5.9,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25-26,31,Espanyol,Barcelona,0,Pere Milla,Pere Milla,M,0,0,6.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,31,Espanyol,Barcelona,0,Terrats,Ramón Terrats,M,2,1,6.6,19,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Espanyol,Barcelona,0,Pickel,Charles Pickel,M,0,0,6.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,31,Espanyol,Barcelona,0,Roberto,Roberto Fernández,F,0,0,6.1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,31,Sevilla,Atlético Madrid,1,Vlachodimos,Odysseas Vlachodimos,G,3,1,6.7,90,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,12
25-26,31,Sevilla,Atlético Madrid,1,Gudelj,Nemanja Gudelj,D,10,3,7.6,90,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,5
25-26,31,Sevilla,Atlético Madrid,1,Juanlu,Juanlu Sánchez,D,3,2,7.7,89,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,14
25-26,31,Sevilla,Atlético Madrid,1,Kike Salas,Kike Salas,D,7,1,7.0,90,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,14
25-26,31,Sevilla,Atlético Madrid,1,Oso,Oso,D,2,0,6.4,90,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,8
25-26,31,Sevilla,Atlético Madrid,1,Castrín,Andres Castrin,D,6,2,7.1,90,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,9
25-26,31,Sevilla,Atlético Madrid,1,Agoume,Lucien Agoumé,M,4,1,6.7,90,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,7
25-26,31,Sevilla,Atlético Madrid,1,Manu Bueno,Manu Bueno,M,1,0,6.4,70,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25-26,31,Sevilla,Atlético Madrid,1,Vargas,Ruben Vargas,M,13,4,7.3,78,0,1,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,17
25-26,31,Sevilla,Atlético Madrid,1,Romero,Isaac Romero,M,7,3,7.0,70,0,0,3,1,0,0,3,1,0,0,1,0,0,0,0,0,0,13
25-26,31,Sevilla,Atlético Madrid,1,Adams,Akor Adams,F,9,3,7.9,89,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
25-26,31,Sevilla,Atlético Madrid,1,Suazo,Gabriel Suazo,D,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,31,Sevilla,Atlético Madrid,1,Sow,Djibril Sow,M,2,1,6.6,20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4
25-26,31,Sevilla,Atlético Madrid,1,Mendy,Batista Mendy,M,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,31,Sevilla,Atlético Madrid,1,Alexis,Alexis Sánchez,F,2,1,6.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Sevilla,Atlético Madrid,1,Peque,Peque Fernández,F,1,1,6.9,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Atlético Madrid,Sevilla,0,Musso,Juan Musso,G,3,1,6.3,90,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3
25-26,31,Atlético Madrid,Sevilla,0,Pubill,Marc Pubill,D,1,1,6.5,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9
25-26,31,Atlético Madrid,Sevilla,0,Dani Martínez,Dani Martinez,D,-1,1,6.4,90,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,11
25-26,31,Atlético Madrid,Sevilla,0,Boñar,Javier Boñar,D,9,2,7.3,90,1,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,12
25-26,31,Atlético Madrid,Sevilla,0,Julio Díaz,Julio Díaz,D,8,3,6.6,86,0,1,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,4
25-26,31,Atlético Madrid,Sevilla,0,Baena,Alejandro Baena,M,0,1,6.4,90,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,22
25-26,31,Atlético Madrid,Sevilla,0,Mendoza,Rodrigo Mendoza,M,3,1,6.5,71,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9
25-26,31,Atlético Madrid,Sevilla,0,Almada,Thiago Almada,M,4,2,6.8,90,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18
25-26,31,Atlético Madrid,Sevilla,0,Rayane,Rayane Belaid,M,1,0,6.2,71,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
25-26,31,Atlético Madrid,Sevilla,0,Vargas,Obed Vargas,M,1,1,6.6,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12
25-26,31,Atlético Madrid,Sevilla,0,Sörloth,Alexander Sorloth,F,2,0,6.4,90,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5
25-26,31,Atlético Madrid,Sevilla,0,Monserrate,Jano Monserrate,M,2,1,6.5,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
25-26,31,Atlético Madrid,Sevilla,0,Morcillo,Javi Morcillo,M,0,0,6.4,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25-26,31,Atlético Madrid,Sevilla,0,Lookman,Ademola Lookman,F,2,1,6.2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,31,Osasuna,Real Betis,1,Herrera,Sergio Herrera,G,6,2,6.4,90,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,8
25-26,31,Osasuna,Real Betis,1,Galán,Javi Galán,D,5,2,6.5,90,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,12
25-26,31,Osasuna,Real Betis,1,Catena,Alejandro Catena,D,5,1,6.5,90,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,7
25-26,31,Osasuna,Real Betis,1,Herrando,Jorge Herrando,D,2,0,6.7,45,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5
25-26,31,Osasuna,Real Betis,1,Rosier,Valentin Rosier,D,5,2,6.6,90,0,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,17
25-26,31,Osasuna,Real Betis,1,Rubén G.,Ruben Garcia,M,7,3,6.6,72,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,17
25-26,31,Osasuna,Real Betis,1,Oroz,Aimar Oroz,M,4,2,7.2,81,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6
25-26,31,Osasuna,Real Betis,1,Moncayola,Jon Moncayola,M,3,1,6.5,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,14
25-26,31,Osasuna,Real Betis,1,Iker Muñoz,Iker Muñoz,M,4,2,7.0,89,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10
25-26,31,Osasuna,Real Betis,1,Budimir,Ante Budimir,F,9,2,6.7,81,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5
25-26,31,Osasuna,Real Betis,1,Víctor Muñoz,Victor Muñoz,M,5,3,7.2,90,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,25
25-26,31,Osasuna,Real Betis,1,Juan Cruz,Juan Cruz,D,2,1,7.1,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3
25-26,31,Osasuna,Real Betis,1,Torró,Lucas Torro,M,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,31,Osasuna,Real Betis,1,Kike Barja,Kike Barja,F,3,2,6.7,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25-26,31,Osasuna,Real Betis,1,Raul Moro,Raúl Moro,F,2,1,6.4,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
25-26,31,Osasuna,Real Betis,1,Raúl García,Raúl García de Haro,F,2,1,6.6,9,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
25-26,31,Real Betis,Osasuna,0,Valles,Álvaro Valles,G,6,3,7.3,90,0,0,0,0,0,0,7,2,3,0,0,0,0,0,0,0,0,12
25-26,31,Real Betis,Osasuna,0,D. Llorente,Diego Llorente,D,7,2,6.7,90,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,9
25-26,31,Real Betis,Osasuna,0,Bellerín,Hector Bellerin,D,5,2,6.3,45,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5
25-26,31,Real Betis,Osasuna,0,Natan,Natan,D,4,1,6.8,90,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,13
