Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,4,Elche,Sevilla,0,Pétrot,Léo Pétrot,D,1,0,6.7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25/26,4,Elche,Sevilla,0,Mendoza,Rodrigo Mendoza,M,2,1,6.1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,4,Elche,Sevilla,0,Alvaro R.,Álvaro Rodriguez,F,1,0,6.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Getafe,Real Oviedo,1,Soria,David Soria,G,8,3,7.1,90,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,11
25/26,4,Getafe,Real Oviedo,1,Femenia,Kiko Femenía,D,8,3,7.0,67,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,4,Getafe,Real Oviedo,1,Diego Rico,Diego Rico,D,7,2,6.7,90,0,0,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,16
25/26,4,Getafe,Real Oviedo,1,Djené,Djené,D,5,2,7.0,45,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5
25/26,4,Getafe,Real Oviedo,1,D. Duarte,Domingos Duarte,D,9,2,7.1,90,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,7
25/26,4,Getafe,Real Oviedo,1,Abqar,Abdelkabir Abqar,D,8,2,7.0,73,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8
25/26,4,Getafe,Real Oviedo,1,Arambarri,Mauro Arambarri,M,8,3,6.7,90,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,8
25/26,4,Getafe,Real Oviedo,1,Luis Milla,Luis Milla,M,17,4,7.8,90,0,2,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,12
25/26,4,Getafe,Real Oviedo,1,Mario Martín,Mario Martín,M,12,3,7.4,85,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,8
25/26,4,Getafe,Real Oviedo,1,Mayoral,Borja Mayoral,F,12,4,7.8,68,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Getafe,Real Oviedo,1,Liso,Adrian Liso,F,4,1,6.1,89,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
25/26,4,Getafe,Real Oviedo,1,Iglesias,Juan Iglesias,D,2,1,6.9,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/26,4,Getafe,Real Oviedo,1,Bekhoucha,Ismael Bekhoucha,D,1,1,6.8,17,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3
25/26,4,Getafe,Real Oviedo,1,Davinchi,Davinchi,D,3,2,6.7,45,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,13
25/26,4,Getafe,Real Oviedo,1,Neyou,Yvan Neyou,D,0,0,6.6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25/26,4,Getafe,Real Oviedo,1,Kamara,Abu Kamara,F,2,1,6.3,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Getafe,Real Oviedo,1,Coba,Coba da Costa,F,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Real Oviedo,Getafe,0,Aarón,Aarón Escandell,G,2,2,5.5,90,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,8
25/26,4,Real Oviedo,Getafe,0,Costas,David Costas,D,4,1,6.8,78,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,4
25/26,4,Real Oviedo,Getafe,0,Calvo,Dani Calvo,D,2,0,6.1,90,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,5
25/26,4,Real Oviedo,Getafe,0,Nacho Vidal,Nacho Vidal,D,2,1,6.7,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25/26,4,Real Oviedo,Getafe,0,Javi López,Javi López,D,-1,0,5.8,65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/26,4,Real Oviedo,Getafe,0,Dendoncker,Leander Dendoncker,M,2,1,6.7,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5
25/26,4,Real Oviedo,Getafe,0,L. Ilic,Luka Ilić,M,0,0,6.1,90,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Oviedo,Getafe,0,Hassan,Haissem Hassan,M,2,1,6.7,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15
25/26,4,Real Oviedo,Getafe,0,Reina,Alberto Reina,M,3,2,7.0,58,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,7
25/26,4,Real Oviedo,Getafe,0,Brekalo,Josip Brekalo,M,2,1,6.6,58,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Oviedo,Getafe,0,Forés,Álex Forés,F,2,1,6.5,58,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Oviedo,Getafe,0,Ahijado,Lucas Ahijado,D,-1,1,6.5,74,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,23
25/26,4,Real Oviedo,Getafe,0,Carmo,David Carmo,D,4,1,6.6,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2
25/26,4,Real Oviedo,Getafe,0,Alhassane,Abdel Rahim,D,2,1,6.9,25,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Oviedo,Getafe,0,Cazorla,Santi Cazorla,M,2,1,6.9,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,4,Real Oviedo,Getafe,0,Colombatto,Santiago Colombatto,M,2,1,6.7,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Oviedo,Getafe,0,Viñas 57',Federico Viñas,F,-3,0,5.1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,4,Real Sociedad,Real Madrid,1,Remiro,Álex Remiro,G,5,2,7.0,90,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,4
25/26,4,Real Sociedad,Real Madrid,1,Aritz,Aritz Elustondo,D,-2,0,6.0,57,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,7
25/26,4,Real Sociedad,Real Madrid,1,Zubeldia,Igor Zubeldia,D,-1,0,5.9,90,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5
25/26,4,Real Sociedad,Real Madrid,1,Caleta-Car,Duje Ćaleta-Car,D,1,1,6.8,90,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Sociedad,Real Madrid,1,Sergio Gómez,Sergio Gómez,D,7,3,6.7,90,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,17
25/26,4,Real Sociedad,Real Madrid,1,Barrenetxea,Ander Barrenetxea,M,5,3,7.0,90,0,0,4,1,0,0,3,2,0,0,0,0,0,0,0,0,0,16
25/26,4,Real Sociedad,Real Madrid,1,Marín,Pablo Marín,M,1,0,6.2,66,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25/26,4,Real Sociedad,Real Madrid,1,Gorrotxategi,Jon Gorrotxategi,M,2,1,7.0,78,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8
25/26,4,Real Sociedad,Real Madrid,1,Goti,Mikel Goti,M,0,0,5.6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
25/26,4,Real Sociedad,Real Madrid,1,Guedes,Gonçalo Guedes,M,3,1,6.3,66,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Sociedad,Real Madrid,1,Oyarzabal,Mikel Oyarzabal,F,10,3,7.4,90,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Sociedad,Real Madrid,1,Aramburu,Jon Aramburu,D,2,1,6.7,33,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,7
25/26,4,Real Sociedad,Real Madrid,1,Carlos Soler,Carlos Soler,M,6,3,7.0,33,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Real Sociedad,Real Madrid,1,Kubo,Takefusa Kubo,F,2,1,6.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Sociedad,Real Madrid,1,Zakharyan,Arsen Zakharyan,M,2,1,6.4,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Real Sociedad,Real Madrid,1,Karrikaburu,Jon Karrikaburu,F,2,1,6.2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25/26,4,Real Madrid,Real Sociedad,0,Courtois,Thibaut Courtois,G,4,2,7.2,90,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,23
25/26,4,Real Madrid,Real Sociedad,0,Carvajal,Daniel Carvajal,D,4,1,6.8,82,0,0,1,0,0,0,1,6,0,0,0,1,0,0,0,0,0,7
25/26,4,Real Madrid,Real Sociedad,0,Militão,Éder Militão,D,6,2,7.4,90,0,0,1,0,2,0,3,5,0,0,0,0,0,0,0,0,0,5
25/26,4,Real Madrid,Real Sociedad,0,A. F. Carreras,Álvaro Carreras,D,5,2,6.8,90,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Madrid,Real Sociedad,0,Huijsen,Dean Huijsen,D,-1,1,6.1,32,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6
25/26,4,Real Madrid,Real Sociedad,0,Ceballos,Dani Ceballos,M,6,2,7.6,68,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3
25/26,4,Real Madrid,Real Sociedad,0,Brahim,Brahim Díaz,M,2,1,6.5,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/26,4,Real Madrid,Real Sociedad,0,Tchouaméni,Aurélien Tchouaméni,M,7,2,7.5,90,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,7
25/26,4,Real Madrid,Real Sociedad,0,Güler,Arda Güler,M,15,4,8.6,88,1,0,4,4,1,0,4,0,0,0,0,0,0,0,0,0,0,9
25/26,4,Real Madrid,Real Sociedad,0,Mbappé,Kylian Mbappé,F,17,4,8.4,90,1,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,10
25/26,4,Real Madrid,Real Sociedad,0,Vinicius,Vinicius Júnior,M,3,1,6.5,68,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
25/26,4,Real Madrid,Real Sociedad,0,Alaba,David Alaba,D,2,1,6.8,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,4,Real Madrid,Real Sociedad,0,Alexander-Arnold,Trent Alexander-Arnold,D,2,1,6.9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25/26,4,Real Madrid,Real Sociedad,0,Fran García,Fran García,D,1,0,6.6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,4,Real Madrid,Real Sociedad,0,Asencio,Raúl Asencio,D,3,1,6.7,22,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2
25/26,4,Real Madrid,Real Sociedad,0,Valverde,Federico Valverde,M,3,1,6.6,45,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7
25/26,4,Athletic Club,Deportivo Alavés,1,Unai Simón,Unai Simón,G,7,2,6.7,90,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,2
25/26,4,Athletic Club,Deportivo Alavés,1,Yuri,Yuri Berchiche,D,4,3,7.1,90,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,20
25/26,4,Athletic Club,Deportivo Alavés,1,Vivian,Daniel Vivian,D,5,2,6.8,90,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,9
25/26,4,Athletic Club,Deportivo Alavés,1,Areso,Jesús Areso,D,4,2,6.9,90,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19
25/26,4,Athletic Club,Deportivo Alavés,1,Paredes,Aitor Paredes,D,6,2,6.8,90,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,6
25/26,4,Athletic Club,Deportivo Alavés,1,R. de Galarreta,Iñigo Ruiz de Galarreta,M,5,2,7.2,59,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,9
25/26,4,Athletic Club,Deportivo Alavés,1,Berenguer,Álex Berenguer,M,6,4,7.4,80,0,0,3,2,1,0,2,1,0,0,0,0,0,0,1,0,0,23
25/26,4,Athletic Club,Deportivo Alavés,1,Sancet,Oihan Sancet,M,3,1,6.2,68,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
25/26,4,Athletic Club,Deportivo Alavés,1,Jauregizar,Mikel Jauregizar,M,5,2,8.0,90,0,0,1,0,1,0,9,2,0,0,0,0,0,0,0,0,0,9
25/26,4,Athletic Club,Deportivo Alavés,1,I. Williams,Iñaki Williams,M,2,1,6.2,80,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,20
25/26,4,Athletic Club,Deportivo Alavés,1,Guruzeta,Gorka Guruzeta,F,2,1,6.1,59,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
25/26,4,Athletic Club,Deportivo Alavés,1,Vesga,Mikel Vesga,M,2,1,6.5,31,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
25/26,4,Athletic Club,Deportivo Alavés,1,Navarro,Robert Navarro,M,2,1,6.8,22,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
25/26,4,Athletic Club,Deportivo Alavés,1,Serrano,Nico Serrano,F,1,0,6.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,4,Athletic Club,Deportivo Alavés,1,Sannadi,Maroan Sannadi,F,0,0,6.4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,4,Athletic Club,Deportivo Alavés,1,Izeta,Urko Izeta,F,0,0,6.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Deportivo Alavés,Athletic Club,0,Sivera,Antonio Sivera,G,11,4,9.3,90,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,15
25/26,4,Deportivo Alavés,Athletic Club,0,Jonny,Jonny Otto,D,10,2,7.0,90,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,12
25/26,4,Deportivo Alavés,Athletic Club,0,Tenaglia,Nahuel Tenaglia,D,6,1,7.1,90,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,8
25/26,4,Deportivo Alavés,Athletic Club,0,Diarra,Moussa Diarra,D,7,2,7.0,89,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,13
25/26,4,Deportivo Alavés,Athletic Club,0,Garcés,Facundo Garcés,D,9,2,6.8,90,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,6
25/26,4,Deportivo Alavés,Athletic Club,0,Aleñá,Carles Aleñá,M,4,1,6.6,75,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11
25/26,4,Deportivo Alavés,Athletic Club,0,Guridi,Jon Guridi,M,2,1,6.2,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
25/26,4,Deportivo Alavés,Athletic Club,0,Blanco,Antonio Blanco,M,7,2,7.1,90,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,13
25/26,4,Deportivo Alavés,Athletic Club,0,Ibáñez,Pablo Ibáñez,M,6,1,6.7,90,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,19
25/26,4,Deportivo Alavés,Athletic Club,0,Carlos Vicente,Carlos Vicente,M,2,1,6.7,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
25/26,4,Deportivo Alavés,Athletic Club,0,Mariano,Mariano Díaz,F,0,0,6.2,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
25/26,4,Deportivo Alavés,Athletic Club,0,Pacheco,Jon Pacheco,D,2,1,6.9,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/26,4,Deportivo Alavés,Athletic Club,0,Parada,Victor Parada,D,3,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,4,Deportivo Alavés,Athletic Club,0,Denis Suárez,Denis Suárez,M,5,2,7.0,45,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Deportivo Alavés,Athletic Club,0,Toni Martinez,Toni Martínez,F,3,2,7.1,45,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,12
25/26,4,Deportivo Alavés,Athletic Club,0,Boyé,Lucas Boyé,F,1,1,6.4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
25/26,4,Atlético Madrid,Villarreal,1,Oblak,Jan Oblak,G,10,3,7.6,90,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,6
25/26,4,Atlético Madrid,Villarreal,1,Lenglet,Clément Lenglet,D,8,2,6.8,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4
25/26,4,Atlético Madrid,Villarreal,1,Le Normand,Robin Le Normand,D,7,2,7.0,77,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4
25/26,4,Atlético Madrid,Villarreal,1,Ruggeri,Matteo Ruggeri,D,4,1,6.8,76,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10
25/26,4,Atlético Madrid,Villarreal,1,Koke,Koke,M,7,2,7.9,90,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Atlético Madrid,Villarreal,1,M. Llorente,Marcos Llorente,D,12,4,7.8,90,0,1,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,9
25/26,4,Atlético Madrid,Villarreal,1,Giuliano,Giuliano Simeone,M,5,2,6.7,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
25/26,4,Atlético Madrid,Villarreal,1,Barrios,Pablo Barrios,M,13,4,7.5,90,1,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,17
25/26,4,Atlético Madrid,Villarreal,1,Griezmann,Antoine Griezmann,F,8,3,7.1,90,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,11
25/26,4,Atlético Madrid,Villarreal,1,González,Nicolás González,M,12,3,7.4,76,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,16
25/26,4,Atlético Madrid,Villarreal,1,Alvarez,Julián Alvarez,F,7,2,7.1,45,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25/26,4,Atlético Madrid,Villarreal,1,Hancko 75',Dávid Hancko,D,2,1,0.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25/26,4,Atlético Madrid,Villarreal,1,Galán,Javi Galán,D,1,0,6.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,4,Atlético Madrid,Villarreal,1,Pubill,Marc Pubill,D,3,2,6.9,13,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
25/26,4,Atlético Madrid,Villarreal,1,Gallagher,Conor Gallagher,M,2,1,6.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,4,Atlético Madrid,Villarreal,1,Sörloth,Alexander Sørloth,F,2,1,6.9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,4,Villarreal,Atlético Madrid,0,Luiz Junior,Luiz Júnior,G,1,0,5.6,90,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,6
25/26,4,Villarreal,Atlético Madrid,0,Foyth,Juan Foyth,D,1,1,7.6,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2
25/26,4,Villarreal,Atlético Madrid,0,S. Cardona,Sergi Cardona,D,3,1,5.6,79,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,7
25/26,4,Villarreal,Atlético Madrid,0,Veiga,Renato Veiga,D,-1,0,6.3,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9
25/26,4,Villarreal,Atlético Madrid,0,Mouriño,Santiago Mouriño,D,2,2,6.7,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,11
25/26,4,Villarreal,Atlético Madrid,0,Parejo,Dani Parejo,M,4,2,7.1,90,0,0,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,7
25/26,4,Villarreal,Atlético Madrid,0,Thomas,Thomas Partey,M,2,1,6.5,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25/26,4,Villarreal,Atlético Madrid,0,Moleiro,Alberto Moleiro,M,2,0,6.5,64,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,4,Villarreal,Atlético Madrid,0,Buchanan,Tajon Buchanan,M,1,1,6.5,90,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
25/26,4,Villarreal,Atlético Madrid,0,Pépé,Nicolas Pépé,F,2,1,6.5,64,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,14
25/26,4,Villarreal,Atlético Madrid,0,Mikautadze,Georges Mikautadze,F,2,1,6.5,79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,4,Villarreal,Atlético Madrid,0,Pedraza,Alfonso Pedraza,D,0,0,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,4,Villarreal,Atlético Madrid,0,Comesaña,Santi Comesaña,M,2,1,6.5,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
