Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25-26,33,Athletic Club,Osasuna,1,Unai Simón,Unai Simón,G,17,4,8.0,90,0,0,0,0,0,0,10,0,2,0,0,0,1,0,0,0,0,13
25-26,33,Athletic Club,Osasuna,1,Laporte,Aymeric Laporte,D,8,2,7.3,75,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3
25-26,33,Athletic Club,Osasuna,1,Yuri,Yuri Berchiche,D,9,2,7.5,81,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4
25-26,33,Athletic Club,Osasuna,1,Yeray,Yeray Álvarez,D,7,3,7.0,90,0,0,0,0,0,0,4,7,0,0,0,1,0,0,0,0,0,9
25-26,33,Athletic Club,Osasuna,1,Gorosabel,Andoni Gorosabel,D,8,2,6.9,90,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,13
25-26,33,Athletic Club,Osasuna,1,R. de Galarreta,Iñigo Ruiz de Galarreta,M,6,2,6.8,65,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10
25-26,33,Athletic Club,Osasuna,1,Berenguer,Álex Berenguer,M,4,1,6.2,65,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
25-26,33,Athletic Club,Osasuna,1,N. Williams,Nico Williams,M,6,2,6.6,65,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,9
25-26,33,Athletic Club,Osasuna,1,Jauregizar,Mikel Jauregizar,M,3,1,6.5,90,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,7
25-26,33,Athletic Club,Osasuna,1,I. Williams,Iñaki Williams,M,5,1,7.5,90,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,9
25-26,33,Athletic Club,Osasuna,1,Guruzeta,Gorka Guruzeta,F,10,4,6.1,90,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
25-26,33,Athletic Club,Osasuna,1,Vivian,Daniel Vivian,D,4,1,6.8,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
25-26,33,Athletic Club,Osasuna,1,Boiro,Adama Boiro,D,2,1,6.7,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
25-26,33,Athletic Club,Osasuna,1,Sancet,Oihan Sancet,M,2,1,7.2,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
25-26,33,Athletic Club,Osasuna,1,Navarro,Robert Navarro,M,2,1,6.6,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25-26,33,Athletic Club,Osasuna,1,Rego,Alejandro Rego,M,2,1,6.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,33,Osasuna,Athletic Club,0,Herrera,Sergio Herrera,G,5,2,6.1,90,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,8
25-26,33,Osasuna,Athletic Club,0,Galán,Javi Galán,D,6,3,7.0,90,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,12
25-26,33,Osasuna,Athletic Club,0,Herrando,Jorge Herrando,D,6,2,6.9,84,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,6
25-26,33,Osasuna,Athletic Club,0,Boyomo,Flavien Boyomo,D,5,2,6.3,90,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,11
25-26,33,Osasuna,Athletic Club,0,Rosier,Valentin Rosier,D,5,2,7.1,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,8
25-26,33,Osasuna,Athletic Club,0,Rubén G.,Ruben Garcia,M,3,1,6.2,71,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11
25-26,33,Osasuna,Athletic Club,0,Torró,Lucas Torro,M,3,1,6.5,71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
25-26,33,Osasuna,Athletic Club,0,Oroz,Aimar Oroz,M,3,1,6.7,78,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25-26,33,Osasuna,Athletic Club,0,Moncayola,Jon Moncayola,M,6,1,6.5,84,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,9
25-26,33,Osasuna,Athletic Club,0,Budimir,Ante Budimir,F,2,1,6.1,90,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,6
25-26,33,Osasuna,Athletic Club,0,Víctor Muñoz,Victor Muñoz,M,4,2,6.6,90,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,19
25-26,33,Osasuna,Athletic Club,0,Moi Gómez,Moi Gomez,F,0,0,6.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,33,Osasuna,Athletic Club,0,Kike Barja,Kike Barja,F,2,1,6.6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25-26,33,Osasuna,Athletic Club,0,Raul Moro,Raúl Moro,F,2,1,6.4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25-26,33,Osasuna,Athletic Club,0,Iker Muñoz,Iker Muñoz,M,2,1,6.7,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
25-26,33,Osasuna,Athletic Club,0,Raúl García,Raúl García de Haro,F,2,1,6.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,33,Mallorca,Valencia,1,Leo Román,Leo Román,G,6,2,7.5,90,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,3
25-26,33,Mallorca,Valencia,1,Mojica,Johan Mojica,D,4,2,6.7,90,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,19
25-26,33,Mallorca,Valencia,1,Maffeo,Pablo Maffeo,D,4,2,6.9,90,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,15
25-26,33,Mallorca,Valencia,1,Valjent,Martin Valjent,D,7,3,7.4,90,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,5
25-26,33,Mallorca,Valencia,1,Mascarell,Omar Mascarell,D,6,2,7.1,76,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,8
25-26,33,Mallorca,Valencia,1,Darder,Sergi Darder,M,13,4,7.8,90,0,1,5,4,2,0,6,1,0,0,0,0,0,0,0,0,0,11
25-26,33,Mallorca,Valencia,1,Morlanes,Manu Morlanes,M,4,2,6.9,76,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
25-26,33,Mallorca,Valencia,1,Samú,Samú Costa,M,10,3,8.0,90,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,7
25-26,33,Mallorca,Valencia,1,Pablo Torre,Pablo Torre,M,3,2,6.8,85,0,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,12
25-26,33,Mallorca,Valencia,1,Asano,Takuma Asano,F,2,1,6.1,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25-26,33,Mallorca,Valencia,1,Muriqi,Vedat Muriqi,F,2,1,6.7,90,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,15
25-26,33,Mallorca,Valencia,1,David López,David López,D,2,1,6.7,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25-26,33,Mallorca,Valencia,1,Antonio,Antonio Sánchez,M,2,1,6.6,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5
25-26,33,Mallorca,Valencia,1,Llabrés,Javi Llabrés,F,2,1,6.7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25-26,33,Mallorca,Valencia,1,Virgili,Jan Virgili,F,5,2,7.8,34,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
25-26,33,Valencia,Mallorca,0,Dimitrievski,Stole Dimitrievski,G,9,4,8.8,90,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,14
25-26,33,Valencia,Mallorca,0,Gayà,Jose Gaya,D,6,2,6.6,90,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4
25-26,33,Valencia,Mallorca,0,Thierry,Thierry Correia,D,2,1,6.6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
25-26,33,Valencia,Mallorca,0,Tárrega,César Tárrega,D,4,1,6.4,90,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,8
25-26,33,Valencia,Mallorca,0,Pepelu,Pepelu,D,6,2,7.1,90,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,7
25-26,33,Valencia,Mallorca,0,Guido,Guido Rodríguez,M,4,1,6.7,90,0,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5
25-26,33,Valencia,Mallorca,0,Ugrinic,Filip Ugrinić,M,5,2,6.9,60,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12
25-26,33,Valencia,Mallorca,0,Ramazani,Largie Ramazani,M,2,1,6.9,89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17
25-26,33,Valencia,Mallorca,0,Sadiq,Umar Sadiq,F,9,3,6.9,90,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14
25-26,33,Valencia,Mallorca,0,Diego López,Diego López,M,4,1,6.5,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
25-26,33,Valencia,Mallorca,0,Beltrán,Lucas Beltrán,F,3,1,6.4,60,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25-26,33,Valencia,Mallorca,0,Jesús Vázquez,Jesús Vázquez,D,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-26,33,Valencia,Mallorca,0,Saravia,Renzo Saravia,D,3,1,6.4,79,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11
25-26,33,Valencia,Mallorca,0,Rioja,Luis Rioja,F,3,1,6.6,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
25-26,33,Valencia,Mallorca,0,Javi Guerra,Javier Guerra,M,8,3,7.1,30,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25-26,33,Valencia,Mallorca,0,Danjuma,Arnaut Danjuma,F,4,2,6.5,30,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25-26,33,Girona FC,Real Betis,1,Gazzaniga,Paulo Gazzaniga,G,0,0,5.3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25-26,33,Girona FC,Real Betis,1,Blind,Daley Blind,D,4,2,6.0,90,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,15
25-26,33,Girona FC,Real Betis,1,Witsel,Axel Witsel,M,2,0,6.5,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
25-26,33,Girona FC,Real Betis,1,Álex Moreno,Alex Moreno,D,-1,0,6.0,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11
25-26,33,Girona FC,Real Betis,1,Arnau,Arnau Martínez,D,2,1,6.2,83,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7
25-26,33,Girona FC,Real Betis,1,Vitor Reis,Vitor Reis,D,2,0,5.9,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3
25-26,33,Girona FC,Real Betis,1,Tsygankov,Viktor Tsygankov,M,9,4,7.9,90,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,8
25-26,33,Girona FC,Real Betis,1,Beltrán,Fran Beltrán,M,2,1,6.7,66,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
25-26,33,Girona FC,Real Betis,1,Iván Martín,Iván Martín,F,2,1,6.8,83,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
25-26,33,Girona FC,Real Betis,1,Ounahi,Azzedine Ounahi,M,8,3,7.2,90,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,22
