Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,2,Real Betis,Deportivo Alavés,1,Pau López,Pau López,G,12,4,7.6,90,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,7
25/26,2,Real Betis,Deportivo Alavés,1,Bartra,Marc Bartra,D,10,3,7.2,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,8
25/26,2,Real Betis,Deportivo Alavés,1,Bellerín,Héctor Bellerín,D,10,3,7.1,90,0,0,2,1,1,0,5,3,0,0,0,0,0,0,0,0,0,11
25/26,2,Real Betis,Deportivo Alavés,1,Junior,Junior Firpo,D,9,3,6.9,71,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,10
25/26,2,Real Betis,Deportivo Alavés,1,Natan,Natan,D,9,2,6.9,90,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,8
25/26,2,Real Betis,Deportivo Alavés,1,Fornals,Pablo Fornals,M,7,3,7.5,90,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,14
25/26,2,Real Betis,Deportivo Alavés,1,Lo Celso,Giovani Lo Celso,M,13,4,8.9,86,1,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,13
25/26,2,Real Betis,Deportivo Alavés,1,Ruibal,Aitor Ruibal,M,6,2,6.8,90,0,0,3,1,1,0,4,2,0,0,0,0,0,0,0,0,0,12
25/26,2,Real Betis,Deportivo Alavés,1,Riquelme,Rodrigo Riquelme,M,2,1,6.5,58,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
25/26,2,Real Betis,Deportivo Alavés,1,Altimira,Sergi Altimira,M,9,3,7.5,90,0,0,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,7
25/26,2,Real Betis,Deportivo Alavés,1,Cucho,Cucho Hernández,F,2,1,6.1,85,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15
25/26,2,Real Betis,Deportivo Alavés,1,Rodríguez,Ricardo Rodríguez,D,3,1,6.7,19,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2
25/26,2,Real Betis,Deportivo Alavés,1,Valentín Gómez,Valentín Gómez,D,2,1,6.8,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
25/26,2,Real Betis,Deportivo Alavés,1,Bakambu,Cédric Bakambu,F,1,0,6.1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,2,Real Betis,Deportivo Alavés,1,Pablo García,Pablo García,F,4,2,6.6,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25/26,2,Deportivo Alavés,Real Betis,0,Sivera,Antonio Sivera,G,7,3,7.9,90,0,0,0,0,0,0,6,2,5,0,0,0,0,0,0,0,0,12
25/26,2,Deportivo Alavés,Real Betis,0,Jonny,Jonny Otto,D,5,3,7.1,90,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,12
25/26,2,Deportivo Alavés,Real Betis,0,Tenaglia,Nahuel Tenaglia,D,5,2,6.9,90,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5
25/26,2,Deportivo Alavés,Real Betis,0,Parada,Victor Parada,D,3,1,6.6,77,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9
25/26,2,Deportivo Alavés,Real Betis,0,Garcés,Facundo Garcés,D,7,2,6.9,90,0,0,0,0,2,0,7,6,0,0,0,0,0,0,0,0,0,4
25/26,2,Deportivo Alavés,Real Betis,0,Aleñá,Carles Aleñá,M,5,2,6.6,90,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,10
25/26,2,Deportivo Alavés,Real Betis,0,Guridi,Jon Guridi,F,4,1,6.5,58,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,12
25/26,2,Deportivo Alavés,Real Betis,0,Blanco,Antonio Blanco,M,3,1,6.6,89,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,9
25/26,2,Deportivo Alavés,Real Betis,0,Ibáñez,Pablo Ibáñez,M,1,1,6.7,58,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9
25/26,2,Deportivo Alavés,Real Betis,0,Carlos Vicente,Carlos Vicente,M,4,2,6.5,90,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,15
25/26,2,Deportivo Alavés,Real Betis,0,Toni Martinez,Toni Martínez,F,1,0,6.4,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
25/26,2,Deportivo Alavés,Real Betis,0,Guevara,Ander Guevara,M,2,1,6.6,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
25/26,2,Deportivo Alavés,Real Betis,0,Rebbach,Abderrahman Rebbach,F,4,2,6.8,32,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,9
25/26,2,Deportivo Alavés,Real Betis,0,Pinillos,Lander Pinillos,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,2,Deportivo Alavés,Real Betis,0,Calebe,Calebe Gonçalves,M,2,1,6.6,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
25/26,2,Deportivo Alavés,Real Betis,0,Mariano,Mariano Díaz,F,2,1,6.8,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/26,2,Mallorca,Celta Vigo,1,Leo Román,Leo Román,G,3,1,6.2,90,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,5
25/26,2,Mallorca,Celta Vigo,1,Mojica,Johan Mojica,D,3,1,7.0,90,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,19
25/26,2,Mallorca,Celta Vigo,1,Raíllo,Antonio Raíllo,D,6,2,6.8,90,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,1
25/26,2,Mallorca,Celta Vigo,1,Valjent,Martin Valjent,D,6,3,7.5,90,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,5
25/26,2,Mallorca,Celta Vigo,1,Morey,Mateu Morey,D,10,3,8.0,90,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,2,Mallorca,Celta Vigo,1,Mascarell,Omar Mascarell,M,3,1,6.8,68,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2
25/26,2,Mallorca,Celta Vigo,1,Darder,Sergi Darder,M,7,3,7.1,90,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,2,Mallorca,Celta Vigo,1,Antonio,Antonio Sánchez,M,0,0,5.9,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
25/26,2,Mallorca,Celta Vigo,1,Pablo Torre,Pablo Torre,M,4,2,6.5,82,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11
25/26,2,Mallorca,Celta Vigo,1,Asano,Takuma Asano,M,1,0,6.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
25/26,2,Mallorca,Celta Vigo,1,Joseph,Mateo Joseph,F,4,2,6.5,68,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,2,Mallorca,Celta Vigo,1,Kumbulla,Marash Kumbulla,D,3,2,6.9,45,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
25/26,2,Mallorca,Celta Vigo,1,Dani Rodríguez,Dani Rodríguez,M,2,1,6.6,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,2,Mallorca,Celta Vigo,1,Salas,Jan Salas,M,2,1,6.8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,2,Mallorca,Celta Vigo,1,Abdon,Abdón Prats,F,2,1,6.4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,2,Mallorca,Celta Vigo,1,Doménech,Marc Domenech,F,2,1,6.6,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,2,Celta Vigo,Mallorca,0,Radu,Ionuț Radu,G,5,2,7.1,90,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,8
25/26,2,Celta Vigo,Mallorca,0,M. Alonso,Marcos Alonso,D,6,2,6.8,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,7
25/26,2,Celta Vigo,Mallorca,0,Carreira,Sergio Carreira,M,5,2,6.7,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,12
25/26,2,Celta Vigo,Mallorca,0,Domínguez,Carlos Domínguez,D,4,1,6.9,90,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1
25/26,2,Celta Vigo,Mallorca,0,Rueda,Javier Rueda,M,11,3,7.6,90,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,14
25/26,2,Celta Vigo,Mallorca,0,Manu Fernández,Manu Fernández,D,8,2,6.8,63,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
25/26,2,Celta Vigo,Mallorca,0,Moriba,Ilaix Moriba,M,7,3,7.1,90,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,3
25/26,2,Celta Vigo,Mallorca,0,Sotelo,Hugo Sotelo,M,12,4,7.3,73,0,1,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,5
25/26,2,Celta Vigo,Mallorca,0,Aspas,Iago Aspas,F,3,1,6.4,63,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
25/26,2,Celta Vigo,Mallorca,0,Jutglà,Ferran Jutglà,F,4,1,6.8,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,2,Celta Vigo,Mallorca,0,Durán,Pablo Durán,F,3,1,6.6,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
25/26,2,Celta Vigo,Mallorca,0,Javi Rodríguez,Javi Rodríguez,D,2,1,6.3,27,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
