Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,15,Real Oviedo,Mallorca,1,Aarón,Aarón Escandell,G,14,4,8.7,90,0,0,0,0,0,0,11,1,5,0,0,0,0,0,0,0,0,5
25/26,15,Real Oviedo,Mallorca,1,Costas,David Costas,D,9,3,7.4,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
25/26,15,Real Oviedo,Mallorca,1,Nacho Vidal,Nacho Vidal,D,6,2,7.4,90,0,0,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,9
25/26,15,Real Oviedo,Mallorca,1,Carmo,David Carmo,D,12,3,7.6,90,0,0,2,0,0,0,5,13,0,0,0,0,0,0,0,0,0,12
25/26,15,Real Oviedo,Mallorca,1,Alhassane,Abdel Rahim,D,9,3,7.1,90,0,0,2,2,0,0,5,1,0,0,0,0,0,0,0,0,0,16
25/26,15,Real Oviedo,Mallorca,1,Cazorla,Santi Cazorla,M,2,2,6.7,89,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,19
25/26,15,Real Oviedo,Mallorca,1,Dendoncker,Leander Dendoncker,M,5,2,6.6,82,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,10
25/26,15,Real Oviedo,Mallorca,1,Colombatto,Santiago Colombatto,M,6,1,6.8,89,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,6
25/26,15,Real Oviedo,Mallorca,1,Chaira,Ilyas Chaira,M,3,0,6.5,66,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
25/26,15,Real Oviedo,Mallorca,1,Rondón,Salomón Rondón,F,5,2,6.8,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,15,Real Oviedo,Mallorca,1,Viñas,Federico Viñas,M,4,2,7.8,90,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
25/26,15,Real Oviedo,Mallorca,1,Hassan,Haissem Hassan,F,5,2,7.4,24,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,15,Real Oviedo,Mallorca,1,Reina,Alberto Reina,M,2,1,6.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,15,Real Oviedo,Mallorca,1,Ejaria,Ovie Ejaria,F,2,1,6.7,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25/26,15,Real Oviedo,Mallorca,1,Forés,Álex Forés,F,1,0,6.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,15,Mallorca,Real Oviedo,0,Bergstrom,Lucas Bergström,G,13,4,7.8,90,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,0,11
25/26,15,Mallorca,Real Oviedo,0,Mojica,Johan Mojica,D,7,2,6.6,90,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,23
25/26,15,Mallorca,Real Oviedo,0,Raíllo,Antonio Raíllo,D,7,1,6.7,90,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6
25/26,15,Mallorca,Real Oviedo,0,Maffeo,Pablo Maffeo,D,6,1,6.9,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,6
25/26,15,Mallorca,Real Oviedo,0,Valjent,Martin Valjent,D,8,2,7.1,90,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,10
25/26,15,Mallorca,Real Oviedo,0,Mascarell,Omar Mascarell,M,7,2,7.3,90,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5
25/26,15,Mallorca,Real Oviedo,0,Darder,Sergi Darder,M,9,3,7.0,75,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,7
25/26,15,Mallorca,Real Oviedo,0,Samú,Samú Costa,M,4,1,7.2,89,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
25/26,15,Mallorca,Real Oviedo,0,Virgili,Jan Virgili,M,5,1,6.5,80,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,15,Mallorca,Real Oviedo,0,Muriqi,Vedat Muriqi,F,4,2,6.8,90,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,14
25/26,15,Mallorca,Real Oviedo,0,Joseph,Mateo Joseph,M,6,1,6.4,89,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10
25/26,15,Mallorca,Real Oviedo,0,Morlanes,Manu Morlanes,M,2,1,6.6,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,15,Mallorca,Real Oviedo,0,Llabrés,Javi Llabrés,F,2,1,6.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,15,Mallorca,Real Oviedo,0,Pablo Torre,Pablo Torre,M,1,0,6.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,15,Mallorca,Real Oviedo,0,Asano,Takuma Asano,F,2,1,6.4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,15,Villarreal,Getafe,1,Luiz Junior,Luiz Júnior,G,10,2,6.5,90,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,4
25/26,15,Villarreal,Getafe,1,Foyth,Juan Foyth,D,6,2,7.9,90,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,9
25/26,15,Villarreal,Getafe,1,S. Cardona,Sergi Cardona,D,7,2,6.1,90,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,20
25/26,15,Villarreal,Getafe,1,Veiga,Renato Veiga,D,10,3,7.6,90,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,11
25/26,15,Villarreal,Getafe,1,Pau Navarro,Pau Navarro,D,8,3,7.6,90,0,0,1,0,0,0,8,5,0,0,0,0,0,0,0,0,0,18
25/26,15,Villarreal,Getafe,1,Parejo,Dani Parejo,M,4,2,7.2,51,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9
25/26,15,Villarreal,Getafe,1,Comesaña,Santi Comesaña,M,8,2,7.6,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,11
25/26,15,Villarreal,Getafe,1,Moleiro,Alberto Moleiro,M,5,1,6.2,70,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,15
25/26,15,Villarreal,Getafe,1,Buchanan,Tajon Buchanan,M,14,4,8.2,80,1,0,4,2,1,0,5,0,0,0,0,0,0,0,0,0,0,15
25/26,15,Villarreal,Getafe,1,Ayoze,Ayoze Pérez,F,8,2,6.4,70,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,14
25/26,15,Villarreal,Getafe,1,Mikautadze,Georges Mikautadze,F,10,3,7.5,80,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12
25/26,15,Villarreal,Getafe,1,Akhomach,Ilias Akhomach,F,2,1,6.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,15,Villarreal,Getafe,1,Carlos Macià,Carlos Maciá,M,0,0,6.5,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,15,Villarreal,Getafe,1,Pépé,Nicolas Pépé,F,2,1,6.6,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
25/26,15,Villarreal,Getafe,1,Solomon,Manor Solomon,F,2,1,6.4,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,15,Villarreal,Getafe,1,Oluwaseyi,Tani Oluwaseyi,F,1,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,15,Getafe,Villarreal,0,Soria,David Soria,G,3,2,6.5,90,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,0,0,29
25/26,15,Getafe,Villarreal,0,Nyom,Allan Nyom,D,0,0,6.4,45,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,5
25/26,15,Getafe,Villarreal,0,Femenia,Kiko Femenía,M,-1,0,6.6,74,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8
25/26,15,Getafe,Villarreal,0,Djené,Djené,D,1,1,6.4,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8
25/26,15,Getafe,Villarreal,0,D. Duarte,Domingos Duarte,D,4,1,6.6,74,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,7
25/26,15,Getafe,Villarreal,0,Iglesias,Juan Iglesias,D,2,1,6.4,90,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,9
25/26,15,Getafe,Villarreal,0,Arambarri,Mauro Arambarri,M,0,0,6.9,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,15,Getafe,Villarreal,0,Luis Milla,Luis Milla,M,-2,0,5.7,48,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,7
25/26,15,Getafe,Villarreal,0,Mario Martín,Mario Martín,M,0,0,6.2,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8
25/26,15,Getafe,Villarreal,0,Mayoral,Borja Mayoral,F,2,1,6.4,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10
25/26,15,Getafe,Villarreal,0,Liso,Adrian Liso,F,0,0,6.2,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
25/26,15,Getafe,Villarreal,0,Diego Rico,Diego Rico,D,0,0,6.4,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
25/26,15,Getafe,Villarreal,0,Abqar,Abdelkabir Abqar,D,2,1,6.8,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
25/26,15,Getafe,Villarreal,0,Sancris,Álex Sancris,F,1,0,6.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
25/26,15,Getafe,Villarreal,0,Solozábal,Hugo Solozábal,M,0,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,15,Getafe,Villarreal,0,Kamara,Abu Kamara,F,2,1,6.5,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
25/26,15,Deportivo Alavés,Real Sociedad,1,Sivera,Antonio Sivera,G,7,2,7.1,90,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,14
25/26,15,Deportivo Alavés,Real Sociedad,1,Jonny,Jonny Otto,D,7,2,6.9,90,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15
25/26,15,Deportivo Alavés,Real Sociedad,1,Pacheco,Jon Pacheco,D,10,3,7.4,90,0,0,1,0,0,0,7,6,0,0,0,0,0,0,0,0,0,3
25/26,15,Deportivo Alavés,Real Sociedad,1,Tenaglia,Nahuel Tenaglia,D,7,2,6.9,90,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,6
25/26,15,Deportivo Alavés,Real Sociedad,1,Parada,Victor Parada,D,6,1,6.7,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,12
25/26,15,Deportivo Alavés,Real Sociedad,1,Denis Suárez,Denis Suárez,M,5,1,6.4,89,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
25/26,15,Deportivo Alavés,Real Sociedad,1,Guevara,Ander Guevara,M,6,1,6.8,76,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,9
25/26,15,Deportivo Alavés,Real Sociedad,1,Ibáñez,Pablo Ibáñez,M,7,2,6.6,90,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,12
25/26,15,Deportivo Alavés,Real Sociedad,1,Rebbach,Abderrahman Rebbach,M,5,1,7.2,76,0,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,12
25/26,15,Deportivo Alavés,Real Sociedad,1,Calebe,Calebe Gonçalves,M,2,1,6.8,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,15,Deportivo Alavés,Real Sociedad,1,Boyé,Lucas Boyé,F,14,4,7.0,90,1,0,1,0,2,0,9,1,0,0,0,0,0,0,0,0,0,18
25/26,15,Deportivo Alavés,Real Sociedad,1,Youssef,Youssef Enriquez Lekhedim,D,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,15,Deportivo Alavés,Real Sociedad,1,Aleñá,Carles Aleñá,M,3,1,6.6,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,15,Deportivo Alavés,Real Sociedad,1,Protesoni,Carlos Benavídez,M,2,1,6.7,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/26,15,Deportivo Alavés,Real Sociedad,1,Carlos Vicente,Carlos Vicente,F,2,1,6.6,39,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,15,Real Sociedad,Deportivo Alavés,0,Remiro,Álex Remiro,G,8,3,8.2,90,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,1
25/26,15,Real Sociedad,Deportivo Alavés,0,Aritz,Aritz Elustondo,D,0,0,6.1,56,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,6
25/26,15,Real Sociedad,Deportivo Alavés,0,Jon Martín,Jon Martin,D,6,2,7.0,90,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3
25/26,15,Real Sociedad,Deportivo Alavés,0,Aramburu,Jon Aramburu,D,2,1,7.0,90,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,12
25/26,15,Real Sociedad,Deportivo Alavés,0,Carlos Soler,Carlos Soler,M,6,3,7.1,87,0,0,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,10
25/26,15,Real Sociedad,Deportivo Alavés,0,Brais,Brais Méndez,M,7,3,7.5,90,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,18
25/26,15,Real Sociedad,Deportivo Alavés,0,Sergio Gómez,Sergio Gómez,D,7,3,7.2,90,0,0,3,2,0,0,3,4,0,0,0,0,0,0,0,0,0,18
25/26,15,Real Sociedad,Deportivo Alavés,0,Kubo,Takefusa Kubo,M,3,1,6.8,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/26,15,Real Sociedad,Deportivo Alavés,0,Gorrotxategi,Jon Gorrotxategi,M,1,1,6.8,78,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
