Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,24,Elche,Osasuna,1,Dituro,Matías Dituro,G,10,4,7.2,90,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,16
25/26,24,Elche,Osasuna,1,Bigas,Pedro Bigas,D,10,3,7.9,90,0,0,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,10
25/26,24,Elche,Osasuna,1,Chust,Víctor Chust,D,8,3,7.1,90,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,12
25/26,24,Elche,Osasuna,1,Pétrot,Léo Pétrot,D,7,2,6.8,90,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,9
25/26,24,Elche,Osasuna,1,Tete Morente,Tete Morente,M,1,0,6.2,85,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17
25/26,24,Elche,Osasuna,1,Febas,Aleix Febas,M,9,3,8.4,90,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,8
25/26,24,Elche,Osasuna,1,Valera,Germán Valera,M,7,2,8.0,90,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9
25/26,24,Elche,Osasuna,1,Aguado,Marc Aguado,M,5,1,7.0,80,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4
25/26,24,Elche,Osasuna,1,Cepeda,Lucas Cepeda,M,5,2,6.9,80,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,13
25/26,24,Elche,Osasuna,1,André Silva,André Silva,F,5,1,6.3,85,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,10
25/26,24,Elche,Osasuna,1,Alvaro R.,Álvaro Rodriguez,F,5,2,6.9,90,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19
25/26,24,Elche,Osasuna,1,John C.,John Donald,D,2,1,6.7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,24,Elche,Osasuna,1,Santiago,Yago Santiago,F,2,1,6.5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,24,Elche,Osasuna,1,Martim Neto,Martim Neto,M,2,1,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,24,Elche,Osasuna,1,Rafa Mir,Rafa Mir,F,1,0,6.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,24,Osasuna,Elche,0,Herrera,Sergio Herrera,G,11,3,8.1,90,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,0,14
25/26,24,Osasuna,Elche,0,Galán,Javi Galán,D,10,3,7.7,90,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,14
25/26,24,Osasuna,Elche,0,Catena,Alejandro Catena,D,7,2,7.0,90,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,8
25/26,24,Osasuna,Elche,0,Herrando,Jorge Herrando,D,8,2,6.8,90,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
25/26,24,Osasuna,Elche,0,Rosier,Valentin Rosier,D,7,2,6.8,90,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,10
25/26,24,Osasuna,Elche,0,Rubén G.,Rubén García,M,4,1,6.6,85,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,15
25/26,24,Osasuna,Elche,0,Torró,Lucas Torró,M,5,1,6.9,66,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2
25/26,24,Osasuna,Elche,0,Oroz,Aimar Oroz,M,9,4,7.4,90,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,20
25/26,24,Osasuna,Elche,0,Iker Muñoz,Iker Muñoz,M,5,1,6.7,66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,24,Osasuna,Elche,0,Budimir,Ante Budimir,F,4,1,6.8,74,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
25/26,24,Osasuna,Elche,0,Víctor Muñoz,Victor Muñoz,M,2,0,6.1,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
25/26,24,Osasuna,Elche,0,Bretones,Abel Bretones,D,2,1,6.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,24,Osasuna,Elche,0,Moncayola,Jon Moncayola,M,2,1,6.6,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25/26,24,Osasuna,Elche,0,Raul Moro,Raúl Moro,F,2,1,6.5,23,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
25/26,24,Osasuna,Elche,0,Osambela,Asier Osambela,M,0,0,6.2,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/26,24,Osasuna,Elche,0,Raúl García,Raúl García de Haro,F,2,1,6.3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,24,Espanyol,Celta Vigo,1,Dmitrovic,Marko Dmitrović,G,3,2,6.5,90,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,14
25/26,24,Espanyol,Celta Vigo,1,Cabrera,Leandro Cabrera,D,-1,0,6.1,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,11
25/26,24,Espanyol,Celta Vigo,1,El Hilali,Omar El Hilali,D,1,1,7.3,90,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10
25/26,24,Espanyol,Celta Vigo,1,Romero,Carlos Romero,D,2,1,6.5,90,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,9
25/26,24,Espanyol,Celta Vigo,1,Riedel,Clemens Riedel,D,5,2,7.0,90,0,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,6
25/26,24,Espanyol,Celta Vigo,1,Pere Milla,Pere Milla,M,3,1,6.6,72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,24,Espanyol,Celta Vigo,1,Edu Expósito,Edu Expósito,M,2,1,6.6,56,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,9
25/26,24,Espanyol,Celta Vigo,1,Lozano,Pol Lozano,M,4,2,7.2,90,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,12
25/26,24,Espanyol,Celta Vigo,1,Pickel,Charles Pickel,M,2,1,6.3,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,24,Espanyol,Celta Vigo,1,Ngongé,Cyril Ngonge,M,6,2,6.6,56,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7
