Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,16,Real Sociedad,Girona FC,1,Remiro,Álex Remiro,G,0,1,5.9,90,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,11
25/26,16,Real Sociedad,Girona FC,1,Zubeldia,Igor Zubeldia,D,10,4,7.4,90,0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3
25/26,16,Real Sociedad,Girona FC,1,Jon Martín,Jon Martin,D,3,1,6.9,90,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,2
25/26,16,Real Sociedad,Girona FC,1,Aramburu,Jon Aramburu,D,-2,0,6.0,90,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10
25/26,16,Real Sociedad,Girona FC,1,Carlos Soler,Carlos Soler,M,5,1,6.8,64,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
25/26,16,Real Sociedad,Girona FC,1,Brais,Brais Méndez,M,2,1,6.0,77,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,16
25/26,16,Real Sociedad,Girona FC,1,Sergio Gómez,Sergio Gómez,D,2,2,6.4,84,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,16
25/26,16,Real Sociedad,Girona FC,1,Barrenetxea,Ander Barrenetxea,M,5,3,6.9,45,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,13
25/26,16,Real Sociedad,Girona FC,1,Kubo,Takefusa Kubo,M,5,2,7.6,90,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,11
25/26,16,Real Sociedad,Girona FC,1,Gorrotxategi,Jon Gorrotxategi,M,6,2,7.3,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9
25/26,16,Real Sociedad,Girona FC,1,Guedes,Gonçalo Guedes,F,12,3,7.9,64,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,11
25/26,16,Real Sociedad,Girona FC,1,Aihen,Aihen Muñoz,D,2,1,6.8,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25/26,16,Real Sociedad,Girona FC,1,Turrientes,Beñat Turrientes,M,1,0,6.5,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
25/26,16,Real Sociedad,Girona FC,1,Zakharyan,Arsen Zakharyan,M,0,0,6.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,16,Real Sociedad,Girona FC,1,Marín,Pablo Marín,M,4,2,6.7,26,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
25/26,16,Real Sociedad,Girona FC,1,Karrikaburu,Jon Karrikaburu,F,0,0,6.4,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
25/26,16,Girona FC,Real Sociedad,0,Gazzaniga,Paulo Gazzaniga,G,4,1,7.0,90,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,9
25/26,16,Girona FC,Real Sociedad,0,Blind,Daley Blind,D,8,3,7.2,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,5
25/26,16,Girona FC,Real Sociedad,0,Witsel,Axel Witsel,M,5,2,7.2,90,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,6
25/26,16,Girona FC,Real Sociedad,0,Álex Moreno,Álex Moreno,D,12,4,6.7,90,0,1,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,12
25/26,16,Girona FC,Real Sociedad,0,Arnau,Arnau Martínez,D,9,3,7.3,90,0,0,2,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4
25/26,16,Girona FC,Real Sociedad,0,Vitor Reis,Vitor Reis,D,6,2,6.8,90,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6
25/26,16,Girona FC,Real Sociedad,0,Tsygankov,Viktor Tsygankov,M,16,4,8.2,89,2,0,3,1,3,0,5,1,0,0,0,0,0,0,0,0,0,15
25/26,16,Girona FC,Real Sociedad,0,Bryan Gil,Bryan Gil,M,4,2,6.9,77,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15
25/26,16,Girona FC,Real Sociedad,0,Iván Martín,Iván Martín,M,4,1,6.6,64,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
25/26,16,Girona FC,Real Sociedad,0,Ounahi,Azzedine Ounahi,M,8,4,7.6,90,0,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,23
25/26,16,Girona FC,Real Sociedad,0,Vanat,Vladyslav Vanat,F,2,1,6.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,16,Girona FC,Real Sociedad,0,Lemar,Thomas Lemar,M,3,1,6.7,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
25/26,16,Girona FC,Real Sociedad,0,Asprilla,Yáser Asprilla,M,1,0,6.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,16,Girona FC,Real Sociedad,0,Roca,Joel Roca,M,2,1,6.5,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,16,Girona FC,Real Sociedad,0,Solís,Jhon Solís,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,16,Atlético Madrid,Valencia,1,Oblak,Jan Oblak,G,4,2,6.5,90,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,10
25/26,16,Atlético Madrid,Valencia,1,Hancko,Dávid Hancko,D,7,2,6.7,90,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,7
25/26,16,Atlético Madrid,Valencia,1,Molina,Nahuel Molina,D,1,1,7.0,45,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9
25/26,16,Atlético Madrid,Valencia,1,Ruggeri,Matteo Ruggeri,D,6,3,7.5,90,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,0,0,7
25/26,16,Atlético Madrid,Valencia,1,Pubill,Marc Pubill,D,12,4,7.6,90,0,1,1,0,0,0,9,7,0,0,0,0,0,0,0,0,0,9
