Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,23,Celta Vigo,Osasuna,1,Radu,Ionuț Radu,G,1,0,5.8,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
25/26,23,Celta Vigo,Osasuna,1,M. Alonso,Marcos Alonso,D,4,2,6.6,90,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,7
25/26,23,Celta Vigo,Osasuna,1,Carreira,Sergio Carreira,M,1,1,7.0,83,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2
25/26,23,Celta Vigo,Osasuna,1,Starfelt,Carl Starfelt,D,2,1,6.3,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
25/26,23,Celta Vigo,Osasuna,1,Javi Rodríguez,Javi Rodríguez,D,2,1,6.5,90,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8
25/26,23,Celta Vigo,Osasuna,1,Rueda,Javier Rueda,M,1,0,6.4,67,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,9
25/26,23,Celta Vigo,Osasuna,1,Moriba,Ilaix Moriba,M,2,1,6.7,90,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
25/26,23,Celta Vigo,Osasuna,1,Hugo Álvarez,Hugo Álvarez,F,3,1,6.7,67,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8
25/26,23,Celta Vigo,Osasuna,1,Román,Miguel Román,M,8,4,8.2,90,0,0,3,2,0,0,2,4,0,0,0,0,0,0,0,0,0,7
25/26,23,Celta Vigo,Osasuna,1,Fer López,Fer López,F,2,1,7.0,83,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17
25/26,23,Celta Vigo,Osasuna,1,Iglesias,Borja Iglesias,F,9,3,7.0,75,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,9
25/26,23,Celta Vigo,Osasuna,1,Mingueza,Óscar Mingueza,D,1,1,6.5,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
25/26,23,Celta Vigo,Osasuna,1,Swedberg,Williot Swedberg,M,4,2,6.3,23,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
25/26,23,Celta Vigo,Osasuna,1,El-Abdellaoui,Jones El-Abdellaoui,F,3,1,6.8,16,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25/26,23,Celta Vigo,Osasuna,1,Aspas,Iago Aspas,F,5,3,6.9,16,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,23,Celta Vigo,Osasuna,1,Jutglà,Ferran Jutglà,F,2,1,6.5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,23,Osasuna,Celta Vigo,0,Herrera,Sergio Herrera,G,6,2,7.0,90,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,6
25/26,23,Osasuna,Celta Vigo,0,Galán,Javi Galán,D,2,1,6.7,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
25/26,23,Osasuna,Celta Vigo,0,Catena,Alejandro Catena,D,9,4,7.3,90,0,1,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,6
25/26,23,Osasuna,Celta Vigo,0,Boyomo,Flavien Boyomo,D,2,1,6.8,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/26,23,Osasuna,Celta Vigo,0,Rosier,Valentin Rosier,D,3,1,6.7,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,8
25/26,23,Osasuna,Celta Vigo,0,Rubén G.,Rubén García,M,1,0,6.1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25/26,23,Osasuna,Celta Vigo,0,Oroz,Aimar Oroz,M,3,1,6.4,88,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10
25/26,23,Osasuna,Celta Vigo,0,Raul Moro,Raúl Moro,M,10,4,7.1,88,0,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,9
25/26,23,Osasuna,Celta Vigo,0,Iker Muñoz,Iker Muñoz,M,5,1,6.5,90,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4
25/26,23,Osasuna,Celta Vigo,0,Budimir,Ante Budimir,F,10,3,7.9,70,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4
25/26,23,Osasuna,Celta Vigo,0,Víctor Muñoz,Victor Muñoz,M,3,1,6.8,90,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,11
25/26,23,Osasuna,Celta Vigo,0,Herrando,Jorge Herrando,D,1,0,6.4,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
