Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,21,Levante UD,Elche,1,Ryan,Mathew Ryan,G,1,1,6.1,90,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,7
25/26,21,Levante UD,Elche,1,Toljan,Jeremy Toljan,D,8,2,6.9,90,0,1,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,7
25/26,21,Levante UD,Elche,1,De la Fuente,Adrián de la Fuente,D,10,3,7.7,90,1,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,12
25/26,21,Levante UD,Elche,1,Manu Sánchez,Manuel Sánchez,D,2,1,6.4,90,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,10
25/26,21,Levante UD,Elche,1,Matturro,Alan Matturro,D,11,4,7.7,90,1,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,13
25/26,21,Levante UD,Elche,1,Losada,Iker Losada,M,4,1,6.9,45,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
25/26,21,Levante UD,Elche,1,Pablo Martínez,Pablo Martínez,M,18,4,8.2,90,1,1,8,6,1,0,5,0,0,0,0,0,0,0,0,0,0,9
25/26,21,Levante UD,Elche,1,C. Álvarez,Carlos Álvarez,M,3,2,7.2,74,0,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,11
25/26,21,Levante UD,Elche,1,Raghouber,Ugo Raghouber,M,2,1,6.8,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,21,Levante UD,Elche,1,Iván Romero,Iván Romero,M,3,2,7.2,90,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,13
25/26,21,Levante UD,Elche,1,Etta Eyong,Etta Eyong,F,1,0,5.5,74,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,13
25/26,21,Levante UD,Elche,1,Olasagasti,Jon Ander Olasagasti,M,8,3,7.0,16,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
25/26,21,Levante UD,Elche,1,Cortés,Paco Cortés,F,2,1,6.3,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15
25/26,21,Levante UD,Elche,1,Carlos Espí,Carlos Espí,F,2,1,7.0,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,21,Elche,Levante UD,0,Peña,Iñaki Peña,G,3,1,6.1,90,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,10
25/26,21,Elche,Levante UD,0,Pedrosa,Adrià Pedrosa,D,-1,1,6.2,90,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,16
25/26,21,Elche,Levante UD,0,Affengruber,David Affengruber,D,3,1,6.7,90,0,0,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,8
25/26,21,Elche,Levante UD,0,Pétrot,Léo Pétrot,D,1,1,6.8,90,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,17
25/26,21,Elche,Levante UD,0,Diangana,Grady Diangana,M,2,1,6.5,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
25/26,21,Elche,Levante UD,0,Febas,Aleix Febas,M,2,1,6.6,90,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,18
25/26,21,Elche,Levante UD,0,Valera,Germán Valera,D,1,0,6.5,90,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,9
25/26,21,Elche,Levante UD,0,Aguado,Marc Aguado,M,3,1,6.5,85,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,8
25/26,21,Elche,Levante UD,0,Santiago,Yago Santiago,M,1,0,6.1,70,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6
25/26,21,Elche,Levante UD,0,Martim Neto,Martim Neto,M,3,1,6.7,62,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10
25/26,21,Elche,Levante UD,0,Alvaro R.,Álvaro Rodriguez,F,6,2,7.6,70,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11
25/26,21,Elche,Levante UD,0,Josan,Josan,M,0,0,6.5,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25/26,21,Elche,Levante UD,0,Mendoza,Rodrigo Mendoza,M,2,1,6.6,20,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2
25/26,21,Elche,Levante UD,0,Adam Boayar,Adam Boayar,F,8,2,7.6,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,21,Elche,Levante UD,0,Álex Sánchez,Alex Sanchez,F,6,2,6.6,14,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,21,Elche,Levante UD,0,André Silva,André Silva,F,0,0,6.3,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,21,Rayo Vallecano,Osasuna,1,Batalla,Augusto Batalla,G,2,1,6.4,90,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,15
25/26,21,Rayo Vallecano,Osasuna,1,Lejeune,Florian Lejeune,D,5,2,6.5,90,0,0,0,0,1,0,4,10,0,0,0,0,0,0,0,0,0,10
25/26,21,Rayo Vallecano,Osasuna,1,Espino,Alfonso Espino,D,0,1,7.1,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,19
25/26,21,Rayo Vallecano,Osasuna,1,Pep Chavarría,Josep Chavarría,D,3,1,6.8,90,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,14
25/26,21,Rayo Vallecano,Osasuna,1,Álvaro García,Álvaro García,M,2,1,5.9,89,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,13
25/26,21,Rayo Vallecano,Osasuna,1,Pedro Díaz,Pedro Díaz,M,2,1,6.6,90,0,0,2,1,0,0,7,2,0,0,0,0,0,0,0,0,0,11
25/26,21,Rayo Vallecano,Osasuna,1,De Frutos,Jorge de Frutos,F,3,1,6.3,72,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,21,Rayo Vallecano,Osasuna,1,Valentín,Óscar Valentín,M,2,1,6.9,45,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3
25/26,21,Rayo Vallecano,Osasuna,1,Isi,Isi Palazón,M,10,3,7.6,72,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13
25/26,21,Rayo Vallecano,Osasuna,1,Pathé Ciss,Pathé Ismaël Ciss,D,10,3,8.0,90,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,9
25/26,21,Rayo Vallecano,Osasuna,1,Carlos Martín,Carlos Martín,M,1,0,6.2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
25/26,21,Rayo Vallecano,Osasuna,1,Vertrouwd,Jozhua Vertrouwd,D,-3,0,5.6,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
25/26,21,Rayo Vallecano,Osasuna,1,Akhomach,Ilias Akhomach,F,1,1,6.7,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
25/26,21,Rayo Vallecano,Osasuna,1,Fran Pérez,Fran Pérez,M,0,0,6.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,21,Rayo Vallecano,Osasuna,1,Camello,Sergio Camello,F,1,1,6.4,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
25/26,21,Rayo Vallecano,Osasuna,1,Alemão,Alemão,F,1,1,6.6,45,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
25/26,21,Osasuna,Rayo Vallecano,0,Herrera,Sergio Herrera,G,4,2,6.3,90,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,16
25/26,21,Osasuna,Rayo Vallecano,0,Galán,Javi Galán,D,8,2,7.5,90,0,0,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,15
25/26,21,Osasuna,Rayo Vallecano,0,Herrando,Jorge Herrando,D,8,2,7.1,90,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
25/26,21,Osasuna,Rayo Vallecano,0,Boyomo,Flavien Boyomo,D,5,1,6.7,90,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,7
25/26,21,Osasuna,Rayo Vallecano,0,Rosier,Valentin Rosier,D,4,1,6.7,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,14
