Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
25/26,26,Athletic Club,Rayo Vallecano,0,Jauregizar,Mikel Jauregizar,M,1,0,6.1,86,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
25/26,26,Athletic Club,Rayo Vallecano,0,I. Williams,Iñaki Williams,M,10,3,7.1,90,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,20
25/26,26,Athletic Club,Rayo Vallecano,0,Guruzeta,Gorka Guruzeta,F,1,0,5.8,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
25/26,26,Athletic Club,Rayo Vallecano,0,Gorosabel,Andoni Gorosabel,D,2,1,6.9,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/26,26,Athletic Club,Rayo Vallecano,0,Berenguer,Álex Berenguer,F,8,4,6.7,45,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8
25/26,26,Athletic Club,Rayo Vallecano,0,Vesga,Mikel Vesga,M,2,1,6.8,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,26,Athletic Club,Rayo Vallecano,0,Rego,Alejandro Rego,M,3,2,6.8,31,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
25/26,26,Athletic Club,Rayo Vallecano,0,Selton,Selton Sanchez,M,1,0,6.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,26,Barcelona,Villarreal,1,Joan Garcia,Joan García,G,3,1,7.0,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
25/26,26,Barcelona,Villarreal,1,Koundé,Jules Koundé,D,13,4,8.2,90,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13
25/26,26,Barcelona,Villarreal,1,Eric García,Eric García,D,5,2,7.5,90,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5
25/26,26,Barcelona,Villarreal,1,Balde,Alejandro Balde,D,5,1,6.7,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,7
25/26,26,Barcelona,Villarreal,1,Cubarsí,Pau Cubarsí,D,4,1,6.9,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4
25/26,26,Barcelona,Villarreal,1,Fermín,Fermín López,M,15,4,8.2,90,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
25/26,26,Barcelona,Villarreal,1,Bernal,Marc Bernal,M,4,1,6.6,67,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8
25/26,26,Barcelona,Villarreal,1,Olmo,Dani Olmo,M,2,1,5.9,59,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,11
25/26,26,Barcelona,Villarreal,1,Raphinha,Raphinha,F,4,2,7.6,73,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13
25/26,26,Barcelona,Villarreal,1,Ferran,Ferran Torres,F,2,0,6.3,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25/26,26,Barcelona,Villarreal,1,Yamal,Lamine Yamal,F,22,4,10.0,73,3,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,15
25/26,26,Barcelona,Villarreal,1,Araújo,Ronald Araújo,D,2,1,6.8,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Barcelona,Villarreal,1,Pedri,Pedri,M,9,4,8.1,31,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Barcelona,Villarreal,1,Lewandowski,Robert Lewandowski,F,7,2,7.0,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
25/26,26,Barcelona,Villarreal,1,Rashford,Marcus Rashford,F,4,2,7.0,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25/26,26,Barcelona,Villarreal,1,Bardghji,Roony Bardghji,F,2,1,6.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25/26,26,Villarreal,Barcelona,0,Luiz Junior,Luiz Júnior,G,0,0,6.6,90,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,8
25/26,26,Villarreal,Barcelona,0,S. Cardona,Sergi Cardona,D,0,0,5.7,80,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,14
25/26,26,Villarreal,Barcelona,0,Veiga,Renato Veiga,D,-1,0,5.7,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3
25/26,26,Villarreal,Barcelona,0,Mouriño,Santiago Mouriño,D,5,1,5.7,90,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,13
25/26,26,Villarreal,Barcelona,0,Pau Navarro,Pau Navarro,D,-1,0,6.5,90,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2
25/26,26,Villarreal,Barcelona,0,Comesaña,Santi Comesaña,M,1,0,7.1,80,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,7
25/26,26,Villarreal,Barcelona,0,P. Gueye,Pape Gueye,M,9,3,7.1,90,1,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,11
25/26,26,Villarreal,Barcelona,0,Moleiro,Alberto Moleiro,M,1,0,6.1,67,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14
25/26,26,Villarreal,Barcelona,0,Ayoze,Ayoze Pérez,F,1,0,5.9,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,26,Villarreal,Barcelona,0,Pépé,Nicolas Pépé,M,5,2,7.1,84,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11
25/26,26,Villarreal,Barcelona,0,Mikautadze,Georges Mikautadze,F,1,1,7.2,90,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
25/26,26,Villarreal,Barcelona,0,Pedraza,Alfonso Pedraza,D,-2,0,5.9,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Villarreal,Barcelona,0,Parejo,Dani Parejo,M,1,0,6.4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Villarreal,Barcelona,0,Alfon,Alfon González,F,1,0,6.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/26,26,Villarreal,Barcelona,0,Buchanan,Tajon Buchanan,F,0,0,6.3,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
25/26,26,Villarreal,Barcelona,0,Oluwaseyi,Tani Oluwaseyi,F,2,1,6.7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
25/26,26,Mallorca,Real Sociedad,1,Leo Román,Leo Román,G,3,1,6.5,90,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,13
25/26,26,Mallorca,Real Sociedad,1,Mojica,Johan Mojica,D,7,3,7.3,90,0,0,2,1,0,0,6,3,0,0,0,0,0,0,0,0,0,10
25/26,26,Mallorca,Real Sociedad,1,Raíllo,Antonio Raíllo,D,6,2,7.6,90,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,4
25/26,26,Mallorca,Real Sociedad,1,Maffeo,Pablo Maffeo,D,3,1,6.6,79,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
25/26,26,Mallorca,Real Sociedad,1,Valjent,Martin Valjent,D,3,1,6.3,90,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,9
25/26,26,Mallorca,Real Sociedad,1,Mascarell,Omar Mascarell,M,3,1,6.6,79,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
25/26,26,Mallorca,Real Sociedad,1,Darder,Sergi Darder,M,5,2,6.7,90,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,16
25/26,26,Mallorca,Real Sociedad,1,Samú,Samú Costa,M,3,1,6.3,84,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,26,Mallorca,Real Sociedad,1,Virgili,Jan Virgili,F,4,2,6.9,84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
25/26,26,Mallorca,Real Sociedad,1,Muriqi,Vedat Muriqi,F,2,1,6.5,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,13
25/26,26,Mallorca,Real Sociedad,1,Joseph,Mateo Joseph,F,4,1,7.1,69,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
25/26,26,Mallorca,Real Sociedad,1,Morey,Mateu Morey,D,2,1,6.9,11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
25/26,26,Mallorca,Real Sociedad,1,Morlanes,Manu Morlanes,M,2,1,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Mallorca,Real Sociedad,1,Llabrés,Javi Llabrés,F,1,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25/26,26,Mallorca,Real Sociedad,1,Abdon,Abdón Prats,F,2,1,6.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Mallorca,Real Sociedad,1,Luvumbo,Zito Luvumbo,F,2,1,6.7,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Real Sociedad,Mallorca,0,Remiro,Álex Remiro,G,9,3,7.2,90,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,9
25/26,26,Real Sociedad,Mallorca,0,Zubeldia,Igor Zubeldia,D,6,2,7.2,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
25/26,26,Real Sociedad,Mallorca,0,Caleta-Car,Duje Ćaleta-Car,D,9,2,7.0,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
25/26,26,Real Sociedad,Mallorca,0,Aramburu,Jon Aramburu,D,6,3,6.8,90,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,17
25/26,26,Real Sociedad,Mallorca,0,Carlos Soler,Carlos Soler,M,14,4,7.8,63,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7
25/26,26,Real Sociedad,Mallorca,0,Sergio Gómez,Sergio Gómez,D,9,3,6.7,90,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,14
25/26,26,Real Sociedad,Mallorca,0,Turrientes,Beñat Turrientes,M,8,3,6.7,90,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,17
25/26,26,Real Sociedad,Mallorca,0,Zakharyan,Arsen Zakharyan,M,5,1,6.9,63,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Real Sociedad,Mallorca,0,Gorrotxategi,Jon Gorrotxategi,M,5,2,6.9,84,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,10
25/26,26,Real Sociedad,Mallorca,0,Guedes,Gonçalo Guedes,M,5,2,6.4,90,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
25/26,26,Real Sociedad,Mallorca,0,Oyarzabal,Mikel Oyarzabal,F,4,1,6.7,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
25/26,26,Real Sociedad,Mallorca,0,Barrenetxea,Ander Barrenetxea,F,2,1,6.9,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Real Sociedad,Mallorca,0,Herrera,Yangel Herrera,M,1,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Real Sociedad,Mallorca,0,Sucic,Luka Sučić,M,1,0,6.6,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
25/26,26,Real Sociedad,Mallorca,0,Marín,Pablo Marín,M,1,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Real Oviedo,Atlético Madrid,1,Aarón,Aarón Escandell,G,2,1,6.8,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9
25/26,26,Real Oviedo,Atlético Madrid,1,Calvo,Dani Calvo,D,4,1,6.8,90,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,7
25/26,26,Real Oviedo,Atlético Madrid,1,Nacho Vidal,Nacho Vidal,D,7,2,7.1,80,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9
25/26,26,Real Oviedo,Atlético Madrid,1,Javi López,Javi López,D,4,2,6.8,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,13
25/26,26,Real Oviedo,Atlético Madrid,1,Carmo,David Carmo,D,4,2,6.9,90,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,11
25/26,26,Real Oviedo,Atlético Madrid,1,Sibo,Kwasi Sibo,M,4,1,7.1,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
25/26,26,Real Oviedo,Atlético Madrid,1,Hassan,Haissem Hassan,M,6,2,6.9,72,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15
25/26,26,Real Oviedo,Atlético Madrid,1,Chaira,Ilyas Chaira,M,7,2,6.9,72,0,0,3,1,1,0,6,0,0,0,0,0,0,0,0,0,0,11
25/26,26,Real Oviedo,Atlético Madrid,1,Reina,Alberto Reina,M,7,2,6.6,80,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,9
25/26,26,Real Oviedo,Atlético Madrid,1,Fonseca,Nicolas Fonseca,M,7,2,7.4,65,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,5
25/26,26,Real Oviedo,Atlético Madrid,1,Viñas,Federico Viñas,F,4,2,7.0,90,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,15
25/26,26,Real Oviedo,Atlético Madrid,1,Ahijado,Lucas Ahijado,D,1,0,6.3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Real Oviedo,Atlético Madrid,1,Cazorla,Santi Cazorla,M,4,2,6.7,10,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
25/26,26,Real Oviedo,Atlético Madrid,1,Colombatto,Santiago Colombatto,M,2,1,6.7,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
25/26,26,Real Oviedo,Atlético Madrid,1,L. Ilic,Luka Ilić,M,2,1,6.6,18,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3
25/26,26,Real Oviedo,Atlético Madrid,1,Thiago,Thiago Fernández,F,2,1,6.7,18,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2
25/26,26,Atlético Madrid,Real Oviedo,0,Oblak,Jan Oblak,G,14,4,9.0,90,0,0,0,0,0,0,12,1,6,0,0,0,0,0,0,0,0,10
25/26,26,Atlético Madrid,Real Oviedo,0,Giménez,José María Giménez,D,11,3,7.1,90,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,5
25/26,26,Atlético Madrid,Real Oviedo,0,Le Normand,Robin Le Normand,D,6,2,7.0,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,9
25/26,26,Atlético Madrid,Real Oviedo,0,Molina,Nahuel Molina,D,5,2,7.1,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16
25/26,26,Atlético Madrid,Real Oviedo,0,Julio Díaz,Julio Díaz,D,7,2,6.7,90,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14
25/26,26,Atlético Madrid,Real Oviedo,0,Baena,Alejandro Baena,M,7,3,6.6,90,0,0,3,2,0,0,3,1,0,0,0,0,0,0,0,0,0,13
25/26,26,Atlético Madrid,Real Oviedo,0,Mendoza,Rodrigo Mendoza,M,5,2,6.6,61,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,12
25/26,26,Atlético Madrid,Real Oviedo,0,Almada,Thiago Almada,M,8,3,6.8,72,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,9
25/26,26,Atlético Madrid,Real Oviedo,0,Cardoso,Johnny Cardoso,M,7,2,6.9,61,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,7
25/26,26,Atlético Madrid,Real Oviedo,0,Lookman,Ademola Lookman,F,1,0,6.3,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
25/26,26,Atlético Madrid,Real Oviedo,0,Sörloth,Alexander Sørloth,F,2,0,6.3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
25/26,26,Atlético Madrid,Real Oviedo,0,Koke,Koke,M,3,2,6.8,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Atlético Madrid,Real Oviedo,0,M. Llorente,Marcos Llorente,M,3,2,6.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25/26,26,Atlético Madrid,Real Oviedo,0,Giuliano,Giuliano Simeone,F,2,1,6.4,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
25/26,26,Atlético Madrid,Real Oviedo,0,Griezmann,Antoine Griezmann,F,2,1,6.4,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
