Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Thierry Correia,8.0,Valencia,Defensa,60
Thomas Partey,7.0,Villarreal,Mediocampista,68
Tommy Marqués,2.0,Barcelona,Defensa,2
Toni Fernández,3.0,Barcelona,Delantero,2
Toni Lato,5.0,Mallorca,Defensa,23
Torró,8.0,Osasuna,Mediocampista,98
Trejo,4.0,Rayo,Mediocampista,21
Trent,8.0,Real Madrid,Defensa,91
Tristán,2.0,Espanyol,Portero,0
Tsygankov,19.0,Girona,Delantero,185
Turrientes,8.0,Real Sociedad,Mediocampista,89
Tárrega,9.0,Valencia,Defensa,125
Ugrinic,9.0,Valencia,Mediocampista,109
Unai G.,6.0,Athletic,Mediocampista,48
Unai Lopez,11.0,Rayo,Mediocampista,135
Unai Simón,17.0,Athletic,Portero,211
Urko,8.0,Espanyol,Mediocampista,111
V Chust,8.0,Elche,Defensa,91
V Parada,8.0,Alavés,Defensa,82
V Rosier,9.0,Osasuna,Defensa,132
Valdepeñas,0.5,Real Madrid,Defensa,0
Valentín Gómez,9.0,Betis,Defensa,97
Valjent,9.0,Mallorca,Defensa,145
Valverde,31.0,Real Madrid,Mediocampista,245
Van De Beek,3.0,Girona,Mediocampista,4
Vanat,11.0,Girona,Delantero,130
Vargas,16.0,Sevilla,Delantero,128
Vecino,3.0,Celta,Mediocampista,9
Vencedor,6.0,Levante,Mediocampista,38
Vesga,4.0,Athletic,Mediocampista,44
Vilaplana,2.0,Getafe,Defensa,0
Vini Jr. D,32.0,Real Madrid,Delantero,279
Vitor Reis,12.0,Girona,Defensa,173
Vivian,9.0,Athletic,Defensa,124
Vlachodimos,10.0,Sevilla,Portero,155
Víctor G.,8.0,Levante,Defensa,80
Víctor Muñoz,16.0,Osasuna,Delantero,188
Wesley,3.0,Real Sociedad,Mediocampista,7
Williot,9.0,Celta,Mediocampista,129
Witsel,10.0,Girona,Mediocampista,146
Xanet Olaiz,2.0,Alavés,Defensa,0
Xavi Espart,4.0,Barcelona,Defensa,7
Y. Santiago,4.0,Elche,Mediocampista,20
Yassin T.,0.2,Getafe,Defensa,0
Yañez,3.0,Real Madrid,Delantero,2
Yeray,6.0,Athletic,Defensa,28
Yoel Lago,7.0,Celta,Defensa,34
Youssef,8.0,Alavés,Defensa,72
Yuri,13.0,Athletic,Defensa,163
Zaid Romero,29.0,Getafe,Defensa,109
Zakharyan,4.0,Real Sociedad,Mediocampista,29
Zubeldia,8.0,Real Sociedad,Defensa,85
Á. Carreras,22.0,Real Madrid,Defensa,170
Á. Ortiz,5.0,Betis,Defensa,29
Á. Valles,24.0,Betis,Portero,185
Álex Balde,9.0,Barcelona,Defensa,117
Álex Sancris,5.0,Getafe,Delantero,40
Álex Sánchez,6.0,Elche,Mediocampista,6
Álvaro,9.0,Elche,Delantero,145
Álvaro DI,9.0,Elche,Delantero,145
Álvaro García,0.2,Alavés,Defensa,0
Álvaro García,13.0,Rayo,Mediocampista,157
Álvaro Núñez,12.0,Celta,Defensa,125
Ángel Pérez,9.0,Alavés,Delantero,77
Óscar Marcos D,0.35,Celta,Delantero,0
Óscar Valentín,9.0,Rayo,Mediocampista,129
Agudín,2.0,Real Oviedo,Delantero,3
Budimir,18.0,Osasuna,Delantero,208
Gudelj,9.0,Sevilla,Mediocampista,137
Ismael,4.0,Getafe,Defensa,13
Monreal,2.0,Athletic,Defensa,0
Álex Baena,13.0,Atlético,Mediocampista,133
