Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Fraga,Fraga,20362,2025/26,29,Real Sociedad,Portero,1.0,23,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20360,2025/26,29,Real Madrid,Defensa,7.0,26,ES,50%,Sano,8,1,1,0,2,1,2,35,4.4,9,0,0
Fran González,Fran González,20360,2025/26,29,Real Madrid,Portero,1.0,20,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran Pérez,Fran Pérez,20354,2025/26,29,Rayo,Mediocampista,8.0,23,ES,50%,Sano,24,2,1,0,3,0,1.2,89,3.7,2,5,4
Francés,Francés,20359,2025/26,29,Girona,Defensa,6.0,23,ES,20%,Lesionado/Duda,17,0,1,0,1,1,1.5,49,2.9,8,8,0
Freeman,Freeman,20362,2025/26,29,Villarreal,Defensa,3.0,21,US,30%,Sano,4,0,0,0,0,0,1,6,1.5,2,0,0
Galán,Javi Galán,20359,2025/26,29,Osasuna,Defensa,10.0,31,ES,90%,Sano,11,0,1,0,1,0,1.3,80,5,4,3,6
Garcés,F. Garcés,20355,2025/26,29,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,1,43,4.3,0,0,0
Gattoni,Gattoni,20361,2025/26,29,Sevilla,Defensa,1.0,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20354,2025/26,29,Barcelona,Mediocampista,4.0,21,ES,20%,Sano,3,0,1,0,0,0,1,9,3,1,0,0
Gayà,Gayá,20361,2025/26,29,Valencia,Defensa,10.0,30,ES,90%,Sano,24,1,1,0,6,1,1,91,3.8,5,3,5
Gazzaniga,Gazzaniga,20359,2025/26,29,Girona,Portero,16.0,34,AR,95%,Sano,25,0,0,0,4,1,2.1,139,5.6,15,3,5
Gerard,Gerard,20362,2025/26,29,Villarreal,Delantero,10.0,33,ES,50%,Sano,14,7,0,0,0,0,1,97,6.9,2,1,0
Giménez,J.M. Giménez,20360,2025/26,29,Atlético,Defensa,15.0,31,UY,40%,Sano,13,0,1,0,3,0,1.4,87,6.7,11,9,11
Giuliano,Giuliano,20360,2025/26,29,Atlético,Delantero,17.0,23,AR,80%,Sano,25,3,5,0,1,0,1,143,5.7,4,3,2
Gonzalo,Gonzalo,20360,2025/26,29,Real Madrid,Delantero,6.0,21,ES,15%,Sano,23,4,0,0,1,0,0.7,68,3,2,2,3
González,Nico Gonzalez,20360,2025/26,29,Atlético,Mediocampista,12.0,27,AR,30%,Sano,20,3,0,0,3,0,1.8,105,5.3,6,17,0
Gorosabel,Gorosabel,20353,2025/26,29,Athletic,Defensa,7.0,29,ES,40%,Sano,16,0,1,0,2,0,1,40,2.5,2,2,2
Gorrotxategi,Gorrotxa,20362,2025/26,29,Real Sociedad,Mediocampista,10.0,24,ES,80%,Sano,24,1,3,0,6,0,1,108,4.5,0,0,5
Griezmann,Griezmann,20360,2025/26,29,Atlético,Delantero,9.0,34,FR,50%,Sano,25,6,1,0,0,0,1.5,118,4.7,2,7,2
Gudelj,Gudelj,20361,2025/26,29,Sevilla,Mediocampista,10.0,34,RS,80%,Sano,24,1,0,0,7,0,1,99,4.1,1,4,5
Guedes,Guedes,20362,2025/26,29,Real Sociedad,Mediocampista,18.0,29,PT,90%,Sano,28,8,4,0,1,0,1.8,168,6,19,0,5
Guevara,Guevara,20355,2025/26,29,Alavés,Mediocampista,6.0,28,ES,30%,Sano,19,1,0,0,4,1,0.9,47,2.5,0,-1,1
Guido,G. Rodríguez,20361,2025/26,29,Valencia,Mediocampista,7.0,31,AR,80%,Sano,6,0,0,0,0,0,1.7,20,3.3,4,1,8
Gumbau,Gumbau,20354,2025/26,29,Rayo,Mediocampista,6.0,31,ES,50%,Sano,20,0,1,0,4,0,0.8,47,2.4,2,2,0
Guridi,Guridi,20355,2025/26,29,Alavés,Mediocampista,6.0,31,ES,30%,Sano,18,0,0,0,1,0,1,36,2,2,3,0
Guruzeta,Guruzeta,20353,2025/26,29,Athletic,Delantero,10.0,29,ES,70%,Sano,25,6,1,0,4,1,1.6,107,4.3,1,2,1
Güler,Arda Güler,20360,2025/26,29,Real Madrid,Mediocampista,26.0,21,TR,60%,Sano,28,4,8,0,1,0,1.7,210,7.5,10,8,8
Hancko,Hancko,20360,2025/26,29,Atlético,Defensa,12.0,28,SK,80%,Sano,25,0,2,0,1,0,1.5,122,4.9,0,2,0
Hassan,Hassan,20358,2025/26,29,Real Oviedo,Mediocampista,10.0,24,FR,50%,Sano,27,0,3,0,1,0,1.1,106,3.9,2,2,2
Herrando,Herrando,20359,2025/26,29,Osasuna,Defensa,9.0,25,ES,50%,Sano,24,0,1,0,2,0,1.3,76,3.2,3,2,4
Herrera,Sergio Herrera,20359,2025/26,29,Osasuna,Portero,20.0,32,ES,95%,Sano,28,0,0,0,3,0,0.7,178,6.4,2,3,0
Herrera,Herrera,20362,2025/26,29,Real Sociedad,Mediocampista,4.0,28,VE,0%,Lesionado/Duda,8,0,0,0,1,0,1,10,1,2,1,1
Hugo Álvarez,Hugo Alvarez,20355,2025/26,29,Celta,Mediocampista,8.0,22,ES,70%,Sano,19,2,1,0,2,0,1.2,68,3.6,5,1,3
Huijsen,Huijsen,20360,2025/26,29,Real Madrid,Defensa,19.0,20,ES,70%,Sano,20,2,2,0,5,1,1.2,125,6.3,11,0,1
I. Williams,Iñaki Williams,20353,2025/26,29,Athletic,Delantero,10.0,31,GH,90%,Sano,20,2,2,0,1,0,1.1,81,4.1,2,2,10
Ibáñez,Ibañez,20355,2025/26,29,Alavés,Mediocampista,10.0,27,ES,70%,Sano,27,1,1,0,5,0,1.8,107,4,4,0,2
Iglesias,B. Iglesias,20355,2025/26,29,Celta,Delantero,16.0,33,ES,70%,Sano,25,11,2,0,6,0,1.2,139,5.6,2,8,0
Iglesias,Juan Iglesias,20357,2025/26,29,Getafe,Defensa,10.0,27,ES,80%,Sano,27,1,2,0,3,0,1.7,117,4.3,6,6,9
Iker Muñoz,Iker Muñoz,20359,2025/26,29,Osasuna,Mediocampista,6.0,23,ES,50%,Sano,12,0,0,0,3,0,1,33,2.8,2,0,0
Isco,Isco,20353,2025/26,29,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20354,2025/26,29,Rayo,Delantero,11.0,31,ES,50%,Sano,27,3,3,0,8,0,1.7,126,4.7,3,5,4
Iturbe,A. Iturbe,20356,2025/26,29,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20359,2025/26,29,Girona,Mediocampista,10.0,27,ES,40%,Sano,26,0,1,0,5,1,1.1,115,4.4,2,4,2
Iván Romero,I. Romero,20358,2025/26,29,Levante,Delantero,10.0,24,ES,90%,Sano,24,4,1,0,3,0,1.7,109,4.5,7,4,4
Iván Villar,Iván Villar,20355,2025/26,29,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20353,2025/26,29,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,1,16,1.5,2,0,0
Januzaj,Januzaj,20361,2025/26,29,Sevilla,Mediocampista,4.0,31,BE,20%,Sano,12,0,0,0,1,0,1,24,2,0,0,2
Jauregizar,Jauregizar,20353,2025/26,29,Athletic,Mediocampista,10.0,22,ES,80%,Sano,27,2,0,0,3,0,1.2,125,4.6,4,2,1
Javi Guerra,Javi Guerra,20361,2025/26,29,Valencia,Mediocampista,10.0,22,ES,50%,Sano,27,1,3,0,3,0,1.8,102,3.8,4,8,10
Javi López,Javi Lopéz,20358,2025/26,29,Real Oviedo,Defensa,8.0,23,ES,80%,Sano,16,0,0,0,2,0,1.2,49,3.1,10,3,1
Javi Muñoz,Javi Muñoz,20357,2025/26,29,Getafe,Mediocampista,5.0,31,ES,10%,Sano,14,0,0,0,0,0,-1,31,2.2,2,0,0
Javi Rodríguez,Javi Rodriguez,20355,2025/26,29,Celta,Defensa,10.0,22,ES,50%,Sano,24,0,0,0,3,0,1.5,97,4,3,3,2
Jesús Vázquez,J. Vázquez,20361,2025/26,29,Valencia,Defensa,6.0,23,ES,10%,Sano,16,0,0,0,2,0,1,37,2.3,0,0,1
Joan Garcia,Joan García,20354,2025/26,29,Barcelona,Portero,33.0,24,ES,70%,Lesionado/Duda,22,0,0,0,1,0,1.8,192,8.7,4,12,3
Jofre,Jofre,20357,2025/26,29,Espanyol,Delantero,7.0,24,ES,30%,Sano,20,1,0,0,1,0,1,54,2.7,2,2,1
John C.,John C.,20356,2025/26,29,Elche,Defensa,5.0,25,ES,0%,Lesionado/Duda,14,1,0,0,2,0,-1,31,2.2,0,0,0
Jon Martín,Jon Martin,20362,2025/26,29,Real Sociedad,Defensa,10.0,19,ES,70%,Sano,17,0,0,0,4,0,1,62,3.6,0,3,0
Jonny,Jonny Otto,20355,2025/26,29,Alavés,Defensa,9.0,32,ES,90%,Sano,27,0,0,0,5,0,1,87,3.2,4,0,3
Jordan,Jordán,20361,2025/26,29,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20356,2025/26,29,Elche,Mediocampista,6.0,36,ES,30%,Sano,15,0,2,0,2,0,1,55,3.7,2,1,4
Joseph,Mateo Joseph,20356,2025/26,29,Mallorca,Delantero,10.0,22,ES,70%,Sano,27,2,2,0,2,0,1.5,103,3.8,7,5,4
Juan Carlos,Juan Carlos,20359,2025/26,29,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20359,2025/26,29,Osasuna,Defensa,6.0,33,ES,20%,Sano,14,0,0,0,0,0,1.1,39,2.8,0,2,2
Juanlu,Juanlu,20361,2025/26,29,Sevilla,Mediocampista,10.0,22,ES,70%,Sano,23,0,3,0,4,1,1.1,90,3.9,8,3,2
Juanmi,Juanmi,20357,2025/26,29,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Junior,Junior,20353,2025/26,29,Betis,Defensa,7.0,29,DO,70%,Sano,10,0,1,0,2,0,0.5,31,3.1,2,0,0
Jutglà,Ferran Jutglà,20355,2025/26,29,Celta,Delantero,9.0,27,ES,70%,Sano,20,5,1,0,4,0,1.7,86,4.3,10,4,8
Kalumba,Kalumba Jr,20356,2025/26,29,Mallorca,Delantero,3.0,21,FR,10%,Sano,1,0,0,0,0,0,1.5,2,2,2,0,0
Kamara,Kamara,20357,2025/26,29,Getafe,Delantero,4.0,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20362,2025/26,29,Villarreal,Defensa,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20362,2025/26,29,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20359,2025/26,29,Osasuna,Delantero,4.0,28,ES,20%,Sano,18,1,1,0,3,0,1.4,39,2.2,6,6,5
Kike García,Kike García,20357,2025/26,29,Espanyol,Delantero,10.0,36,ES,70%,Sano,27,6,1,0,3,0,1.8,106,3.9,3,11,8
Kike Salas,Kike Salas,20361,2025/26,29,Sevilla,Defensa,13.0,23,ES,50%,Lesionado/Duda,16,1,0,0,0,0,1.7,84,5.3,0,4,4
Koke,Koke,20360,2025/26,29,Atlético,Mediocampista,13.0,34,ES,50%,Sano,26,2,2,0,4,0,1.2,131,5,7,5,3
Koski,Koski,20355,2025/26,29,Alavés,Defensa,2.0,24,FI,30%,Sano,1,0,0,0,0,0,1,1,1,1,0,0
Koundé,Kounde,20354,2025/26,29,Barcelona,Defensa,13.0,27,FR,0%,Lesionado/Duda,25,1,3,0,4,0,1.5,127,5.1,0,0,13
Krapyvtsov,Krapyvtsov,20359,2025/26,29,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20362,2025/26,29,Real Sociedad,Mediocampista,13.0,24,JP,0%,Lesionado/Duda,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20356,2025/26,29,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20358,2025/26,29,Real Oviedo,Mediocampista,6.0,26,RS,0%,Lesionado/Duda,18,1,0,0,4,1,1.2,39,2.2,7,2,1
Lago,Yoel Lago,20355,2025/26,29,Celta,Defensa,5.0,21,ES,0%,Sano,4,0,0,0,2,0,-1,10,2.5,0,0,0
Laporte,Laporte,20353,2025/26,29,Athletic,Defensa,11.0,31,ES,90%,Sano,17,0,1,0,2,0,1.5,81,4.8,3,4,5
Lass,Lass,20359,2025/26,29,Girona,Mediocampista,1.0,21,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20356,2025/26,29,Mallorca,Defensa,4.0,28,ES,90%,Sano,8,0,1,0,2,0,-1,16,2,0,0,0
Le Normand,Le Normand,20360,2025/26,29,Atlético,Defensa,10.0,29,ES,50%,Sano,20,1,0,0,3,0,1,86,4.3,0,0,6
Lejeune,Lejeune,20354,2025/26,29,Rayo,Defensa,19.0,34,FR,95%,Sano,28,0,1,0,4,0,1.7,173,6.2,11,4,11
Lekue,I. Lekue,20353,2025/26,29,Athletic,Defensa,4.0,32,ES,20%,Sano,8,0,0,0,2,2,-1,13,1.6,0,0,0
Lemar,Lemar,20359,2025/26,29,Girona,Mediocampista,9.0,30,FR,30%,Lesionado/Duda,18,2,1,0,2,0,1,83,4.6,0,5,4
Lenglet,Lenglet,20360,2025/26,29,Atlético,Defensa,9.0,30,FR,20%,Sano,12,0,0,0,4,1,1,58,4.8,10,0,0
Leo Román,Leo Román,20356,2025/26,29,Mallorca,Portero,11.0,25,ES,95%,Sano,23,0,0,1,3,0,1.2,109,4.7,4,2,3
Letácek,Letacek,20357,2025/26,29,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20354,2025/26,29,Barcelona,Delantero,10.0,37,PL,50%,Sano,23,11,1,0,2,0,0.9,123,5.3,2,1,7
Liso,A. Liso,20357,2025/26,29,Getafe,Delantero,9.0,20,ES,10%,Sano,23,3,0,0,5,1,1.5,67,2.9,0,0,-1
Llabrés,Javi Llabrés,20356,2025/26,29,Mallorca,Delantero,3.0,23,ES,0%,Lesionado/Duda,14,0,0,0,0,0,-1,23,1.6,0,0,1
Lo Celso,Lo Celso,20353,2025/26,29,Betis,Mediocampista,10.0,29,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20360,2025/26,29,Atlético,Delantero,6.0,28,NG,70%,Sano,6,1,0,0,1,0,0.7,20,3.3,4,2,1
Losada,Iker Losada,20358,2025/26,29,Levante,Delantero,7.0,24,ES,50%,Sano,16,2,1,0,1,0,1.9,55,3.4,12,0,2
Lozano,Pol Lozano,20357,2025/26,29,Espanyol,Mediocampista,9.0,26,ES,70%,Sano,26,1,1,0,7,0,1.1,77,3,2,2,7
Luis Milla,L. Milla,20357,2025/26,29,Getafe,Mediocampista,24.0,31,ES,95%,Sano,27,0,8,0,2,1,1.9,190,7,3,7,10
Luis Vázquez,Luis Vázquez,20357,2025/26,29,Getafe,Delantero,10.0,24,AR,90%,Sano,8,2,0,0,0,0,1.2,43,5.4,2,4,5
Luiz Felipe,Luiz Felipe,20354,2025/26,29,Rayo,Defensa,5.0,28,IT,90%,Sano,9,0,0,0,1,0,1.5,26,2.9,0,0,7
Luiz Junior,Júnior R.,20362,2025/26,29,Villarreal,Portero,24.0,25,BR,90%,Sano,25,0,0,1,3,0,1.2,177,7.1,4,10,0
Lunin,Lunin,20360,2025/26,29,Real Madrid,Portero,1.0,27,UA,95%,Sano,0,0,0,0,0,1,-1,-1,0,0,0,0
Luvumbo,Luvumbo,20356,2025/26,29,Mallorca,Delantero,4.0,24,AO,40%,Sano,3,0,0,0,1,0,0.9,6,2,2,0,2
M. Alonso,Marcos Alonso,20355,2025/26,29,Celta,Defensa,20.0,35,ES,60%,Sano,24,1,0,0,3,0,1,152,6.3,4,3,0
M. Llorente,Marcos Llorente,20360,2025/26,29,Atlético,Defensa,17.0,31,ES,90%,Sano,24,0,4,0,4,0,1.3,141,5.9,1,3,3
Maffeo,Maffeo,20356,2025/26,29,Mallorca,Defensa,10.0,28,AR,80%,Sano,23,1,0,0,7,0,1,89,3.9,6,10,3
Manu Bueno,Manu Bueno,20361,2025/26,29,Sevilla,Mediocampista,4.0,21,ES,0%,Sano,5,0,0,0,0,0,1,11,2.2,1,0,0
Manu Fernández,Manuel Fernán...,20355,2025/26,29,Celta,Defensa,7.0,24,ES,10%,Sano,13,0,0,0,2,0,1,43,3.3,0,0,2
Manu Sánchez,Manu Sánchez,20358,2025/26,29,Levante,Defensa,9.0,25,ES,80%,Sano,24,1,1,0,7,0,1,76,3.2,4,2,7
Marc Roca,Marc Roca,20353,2025/26,29,Betis,Mediocampista,10.0,29,ES,70%,Sano,22,0,1,0,1,0,1.2,100,4.5,8,0,3
Marc Vidal,Marc Vidal,20355,2025/26,29,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20361,2025/26,29,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20355,2025/26,29,Alavés,Delantero,4.0,32,DO,10%,Sano,10,0,0,0,1,0,0,18,1.8,0,1,0
Mario Martín,Mario Martín,20357,2025/26,29,Getafe,Mediocampista,9.0,22,ES,50%,Sano,26,2,0,0,8,0,1.3,66,2.5,2,2,2
Marrero,Marrero,20362,2025/26,29,Real Sociedad,Portero,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20356,2025/26,29,Elche,Mediocampista,10.0,23,PT,50%,Sano,22,2,5,0,2,0,0.4,117,5.3,4,9,0
Martín,Gerard Martín,20354,2025/26,29,Barcelona,Defensa,10.0,24,ES,70%,Sano,23,0,0,0,5,0,1.8,97,4.2,1,8,0
Marín,Marín,20362,2025/26,29,Real Sociedad,Mediocampista,7.0,22,ES,30%,Sano,25,0,0,0,1,0,1,51,2,2,1,1
Mascarell,Mascarell,20356,2025/26,29,Mallorca,Mediocampista,10.0,33,GQ,80%,Sano,21,1,2,0,4,0,1.6,88,4.2,12,6,3
Mastantuono,F. Mastantuono,20360,2025/26,29,Real Madrid,Delantero,7.0,18,AR,15%,Sano,16,1,0,0,4,1,0,58,3.6,0,0,3
Matturro,Alan Matturo,20358,2025/26,29,Levante,Defensa,7.0,21,UY,80%,Sano,14,1,0,0,0,1,1,50,3.6,8,2,0
Maupay,Maupay,20361,2025/26,29,Sevilla,Delantero,7.0,29,FR,30%,Sano,5,1,0,0,0,0,1,18,3.6,0,0,0
Mayoral,B. Mayoral,20357,2025/26,29,Getafe,Delantero,9.0,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20360,2025/26,29,Real Madrid,Delantero,52.0,27,FR,70%,Sano,23,23,4,0,3,0,-1,279,12.1,0,0,0
Mendoza,R. Mendoza,20360,2025/26,29,Atlético,Mediocampista,8.0,21,ES,0%,Lesionado/Duda,4,0,0,0,1,0,1.1,58,2.9,0,2,5
Mendy,N. Mendy,20354,2025/26,29,Rayo,Defensa,14.0,21,SN,0%,Sano,18,2,0,0,6,2,0.5,94,5.2,0,6,0
Mendy,F. Mendy,20360,2025/26,29,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,2,0,0,0,0,0,2,6,3,0,5,0
Mendy,Mendy,20361,2025/26,29,Sevilla,Mediocampista,9.0,26,FR,30%,Sano,22,1,0,0,6,0,1,73,3.3,0,2,2
Miguel Rubio,Miguel Rubio,20357,2025/26,29,Espanyol,Defensa,4.0,28,ES,35%,Sano,10,1,0,0,0,0,1,25,2.5,1,0,1
Mikautadze,Mikautadze,20362,2025/26,29,Villarreal,Delantero,19.0,25,GE,80%,Sano,23,8,4,0,1,0,1.5,141,6.1,5,4,1
Militão,E. Militao,20360,2025/26,29,Real Madrid,Defensa,13.0,28,BR,0%,Lesionado/Duda,13,1,1,0,2,0,-1,86,6.6,0,0,0
Mingueza,O. Mingueza,20355,2025/26,29,Celta,Defensa,10.0,26,ES,70%,Sano,24,1,4,0,4,0,1.1,101,4.2,5,3,8
Moi Gómez,Moi Gómez,20359,2025/26,29,Osasuna,Mediocampista,8.0,31,ES,30%,Sano,20,0,1,0,2,0,1.2,76,3.8,4,9,1
Mojica,J. Mojica,20356,2025/26,29,Mallorca,Defensa,9.0,33,CO,0%,Sano,28,0,3,0,5,0,1.3,96,3.4,2,3,7
Moldovan,Moldovan,20358,2025/26,29,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20362,2025/26,29,Villarreal,Mediocampista,21.0,22,ES,70%,Sano,27,9,4,0,3,0,1.2,176,6.5,2,4,1
Molina,Molina,20360,2025/26,29,Atlético,Defensa,9.0,27,AR,50%,Sano,20,1,1,0,3,0,1.5,78,3.9,16,2,5
Moncayola,Moncayola,20359,2025/26,29,Osasuna,Mediocampista,10.0,27,ES,70%,Sano,26,0,4,0,6,0,1.4,120,4.6,2,2,4
Morales,A. J. Morales,20358,2025/26,29,Levante,Delantero,5.0,38,ES,10%,Sano,19,1,1,0,1,0,0.7,50,2.6,2,0,2
Moreno,Matías Moreno,20358,2025/26,29,Levante,Defensa,11.0,22,AR,0%,Sano,19,0,0,0,5,0,1.3,90,4.7,5,7,9
Morey,Morey,20356,2025/26,29,Mallorca,Defensa,5.0,26,ES,20%,Sano,16,1,0,0,2,0,1,30,1.9,0,-1,2
Moriba,Ilaix Moriba,20355,2025/26,29,Celta,Mediocampista,9.0,23,GN,0%,Sano,28,0,1,0,5,0,1.3,87,3.1,1,3,5
Morlanes,Morlanes,20356,2025/26,29,Mallorca,Mediocampista,8.0,27,ES,70%,Sano,22,1,0,0,4,1,1,70,3.2,3,5,2
Mouriño,Mouriño,20362,2025/26,29,Villarreal,Defensa,13.0,24,UY,90%,Sano,21,1,2,0,9,1,1.7,108,5.1,6,11,5
Mumin,A. Mumin,20354,2025/26,29,Rayo,Defensa,1.0,27,GH,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20356,2025/26,29,Mallorca,Delantero,21.0,31,XK,95%,Sano,27,18,1,0,3,1,1.7,177,6.6,5,13,2
Musso,J. Musso,20360,2025/26,29,Atlético,Portero,10.0,31,AR,50%,Sano,2,0,0,0,1,0,3,19,9.5,11,0,0
N. Williams,Nico Williams,20353,2025/26,29,Athletic,Delantero,19.0,23,ES,0%,Lesionado/Duda,19,4,2,0,1,0,-1,121,6.4,0,0,0
Nacho Pérez,Nacho Perez,20358,2025/26,29,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20358,2025/26,29,Real Oviedo,Defensa,10.0,31,ES,90%,Sano,19,0,0,0,4,0,1.3,71,3.7,6,5,0
Natan,Natan,20353,2025/26,29,Betis,Defensa,14.0,25,BR,70%,Sano,25,0,0,0,6,0,1.3,133,5.3,3,0,-1
Navarro,Navarro,20353,2025/26,29,Athletic,Mediocampista,8.0,23,ES,30%,Sano,23,5,1,0,1,0,0.9,96,4.2,3,4,0
Ngongé,Ngonge,20357,2025/26,29,Espanyol,Delantero,8.0,25,BE,30%,Sano,4,0,2,0,2,0,1.5,23,5.8,0,9,0
Nianzou,Nianzou,20361,2025/26,29,Sevilla,Defensa,6.0,23,FR,50%,Sano,11,0,0,0,5,0,1.2,27,2.5,-1,5,0
Nteka,Nteka,20354,2025/26,29,Rayo,Delantero,3.0,28,AO,0%,Sano,8,0,0,0,0,0,-1,14,1.8,0,0,0
Nyland,Nyland,20361,2025/26,29,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20357,2025/26,29,Getafe,Defensa,3.0,37,CM,10%,Sano,11,0,0,0,4,1,1,8,0.7,0,1,0
Núñez,Núñez,20361,2025/26,29,Valencia,Defensa,9.0,29,ES,80%,Sano,6,0,0,0,2,0,1.3,28,4.7,2,3,10
Oblak,Oblak,20360,2025/26,29,Atlético,Portero,23.0,33,SI,50%,Lesionado/Duda,26,0,0,0,0,0,1.4,178,6.8,0,0,14
Odriozola,Odriozola,20362,2025/26,29,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20358,2025/26,29,Levante,Mediocampista,7.0,25,ES,60%,Sano,23,1,2,0,3,1,0.9,62,2.7,0,-2,7
Olmo,Dani Olmo,20354,2025/26,29,Barcelona,Mediocampista,28.0,27,ES,50%,Sano,23,7,6,0,0,0,1.6,178,7.7,15,7,2
Oluwaseyi,Oluwaseyi,20362,2025/26,29,Villarreal,Delantero,6.0,25,CA,30%,Sano,22,2,1,0,1,0,0.8,60,2.7,1,0,2
Oriol Rey,O. Rey,20358,2025/26,29,Levante,Mediocampista,8.0,28,ES,70%,Sano,16,0,0,0,2,0,1.1,50,3.1,4,6,2
Oroz,Aimar,20359,2025/26,29,Osasuna,Mediocampista,10.0,24,ES,80%,Sano,21,0,2,0,5,0,1.2,91,4.3,2,4,0
Ortiz,Á. Ortiz,20353,2025/26,29,Betis,Defensa,5.0,21,ES,50%,Sano,12,0,0,0,1,0,1,29,2.4,0,1,0
Osambela,A. Osambela,20359,2025/26,29,Osasuna,Mediocampista,5.0,21,ES,0%,Sano,12,1,0,0,1,0,1,31,2.6,2,0,2
Oso,Oso,20361,2025/26,29,Sevilla,Defensa,8.0,22,ES,70%,Sano,11,1,3,0,1,0,2,49,4.5,9,4,8
Ounahi,Ounahi,20359,2025/26,29,Girona,Mediocampista,18.0,25,MA,70%,Sano,14,4,2,0,6,0,1.9,110,7.9,13,4,6
Oyarzabal,Oyarzabal,20362,2025/26,29,Real Sociedad,Delantero,24.0,28,ES,95%,Sano,25,12,3,0,2,0,1.5,176,7,7,7,4
P. Gueye,Gueye,20362,2025/26,29,Villarreal,Mediocampista,17.0,27,SN,80%,Sano,22,4,2,0,7,0,1.3,126,5.7,3,13,9
Pablo García,Pablo García,20353,2025/26,29,Betis,Delantero,5.0,19,ES,0%,Sano,14,0,0,0,1,0,-1,31,2.2,0,0,0
Pablo Martínez,P. Martínez,20358,2025/26,29,Levante,Mediocampista,10.0,28,ES,0%,Lesionado/Duda,17,1,2,0,2,0,-1,84,4.9,0,0,0
Pablo Torre,Pablo Torre,20356,2025/26,29,Mallorca,Mediocampista,7.0,22,ES,70%,Sano,25,2,2,0,3,0,2.1,73,2.9,11,1,0
Pacheco,Pacheco,20355,2025/26,29,Alavés,Defensa,10.0,25,ES,80%,Sano,20,0,0,0,5,1,0.9,71,3.6,0,-3,1
