ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
14083498,T25-26,J6,Local,Celta Vigo,Ionuț Radu,G,90,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,5,6.6
14083498,T25-26,J6,Local,Celta Vigo,Javi Rodríguez,D,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7,6.1
14083498,T25-26,J6,Local,Celta Vigo,Yoel Lago,D,90,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,7.0
14083498,T25-26,J6,Local,Celta Vigo,Mihailo Ristić,D,58,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4,7.0
14083498,T25-26,J6,Local,Celta Vigo,Óscar Mingueza,M,90,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,8,6.8
14083498,T25-26,J6,Local,Celta Vigo,Hugo Sotelo,M,90,0,0,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,19,7.6
14083498,T25-26,J6,Local,Celta Vigo,Ilaix Moriba,M,90,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7.4
14083498,T25-26,J6,Local,Celta Vigo,Hugo Álvarez,M,72,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,8,7.9
14083498,T25-26,J6,Local,Celta Vigo,Pablo Durán,F,72,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,12,6.1
14083498,T25-26,J6,Local,Celta Vigo,Williot Swedberg,F,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
14083498,T25-26,J6,Local,Celta Vigo,Borja Iglesias,F,67,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6.9
14083498,T25-26,J6,Local,Celta Vigo,Javier Rueda,D,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,6.8
14083498,T25-26,J6,Local,Celta Vigo,Marcos Alonso,D,32,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,7.0
14083498,T25-26,J6,Local,Celta Vigo,Ferran Jutglà,F,23,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,6.2
14083498,T25-26,J6,Local,Celta Vigo,Bryan Zaragoza,F,18,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,7.1
14083498,T25-26,J6,Local,Celta Vigo,Iago Aspas,F,18,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6.6
14083498,T25-26,J6,Visitante,Real Betis,Álvaro Valles,G,90,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0,0,9,6.4
14083498,T25-26,J6,Visitante,Real Betis,Héctor Bellerín,D,90,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,6.3
14083498,T25-26,J6,Visitante,Real Betis,Marc Bartra,D,90,1,0,1,0,1,0,2,7,0,0,0,0,0,0,0,0,0,3,8.5
14083498,T25-26,J6,Visitante,Real Betis,Natan,D,90,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,6,6.8
14083498,T25-26,J6,Visitante,Real Betis,Ricardo Rodríguez,D,90,0,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,5,6.7
14083498,T25-26,J6,Visitante,Real Betis,Sergi Altimira,M,72,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,7.4
14083498,T25-26,J6,Visitante,Real Betis,Pablo Fornals,M,90,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,11,7.3
14083498,T25-26,J6,Visitante,Real Betis,Aitor Ruibal,M,53,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,6.4
14083498,T25-26,J6,Visitante,Real Betis,Giovani Lo Celso,M,89,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,6.7
14083498,T25-26,J6,Visitante,Real Betis,Rodrigo Riquelme,M,72,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,11,6.6
14083498,T25-26,J6,Visitante,Real Betis,Cucho Hernández,F,72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,6.3
14083498,T25-26,J6,Visitante,Real Betis,Pablo García,F,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7.0
14083498,T25-26,J6,Visitante,Real Betis,Valentín Gómez,D,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6.6
14083498,T25-26,J6,Visitante,Real Betis,Chimy Ávila,F,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.4
14083498,T25-26,J6,Visitante,Real Betis,Cédric Bakambu,F,18,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,6.5
14083498,T25-26,J6,Visitante,Real Betis,Dani Pérez,M,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
14083369,T25-26,J6,Local,Athletic Club,Unai Simón,G,90,0,0,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,6,6.7
14083369,T25-26,J6,Local,Athletic Club,Andoni Gorosabel,D,45,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6.3
14083369,T25-26,J6,Local,Athletic Club,Aitor Paredes,D,90,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,7,7.4
14083369,T25-26,J6,Local,Athletic Club,Aymeric Laporte,D,90,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,5,7.7
14083369,T25-26,J6,Local,Athletic Club,Adama Boiro,D,45,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,7,6.7
14083369,T25-26,J6,Local,Athletic Club,Mikel Vesga,M,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6.8
14083369,T25-26,J6,Local,Athletic Club,Mikel Jauregizar,M,90,1,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,14,8.6
14083369,T25-26,J6,Local,Athletic Club,Iñaki Williams,M,90,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,6.1
14083369,T25-26,J6,Local,Athletic Club,Oihan Sancet,M,81,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,6.3
14083369,T25-26,J6,Local,Athletic Club,Nico Serrano,M,45,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,13,6.4
14083369,T25-26,J6,Local,Athletic Club,Gorka Guruzeta,F,90,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,6.1
14083369,T25-26,J6,Local,Athletic Club,Jesús Areso,D,45,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,6.8
14083369,T25-26,J6,Local,Athletic Club,Yuri Berchiche,D,45,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,7,7.4
14083369,T25-26,J6,Local,Athletic Club,Iñigo Ruiz de Galarreta,M,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,7.4
14083369,T25-26,J6,Local,Athletic Club,Álex Berenguer,F,45,0,0,3,4,1,0,4,0,0,0,0,0,0,0,0,0,0,10,7.4
14083369,T25-26,J6,Local,Athletic Club,Robert Navarro,M,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6.4
14083369,T25-26,J6,Visitante,Girona FC,Paulo Gazzaniga,G,90,0,0,0,0,0,0,13,2,4,0,0,0,0,0,0,0,0,21,7.5
14083369,T25-26,J6,Visitante,Girona FC,Hugo Rincón,D,86,0,0,1,1,0,0,6,4,0,0,0,0,0,0,0,0,0,11,6.3
14083369,T25-26,J6,Visitante,Girona FC,Alejandro Francés,D,90,0,0,0,0,1,0,4,11,0,0,0,0,0,0,0,0,0,13,7.1
14083369,T25-26,J6,Visitante,Girona FC,Daley Blind,D,90,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,7,6.7
14083369,T25-26,J6,Visitante,Girona FC,Álex Moreno,D,90,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,10,6.7
