ID_Partido,Temporada,Jornada,Equipo_Bando,Equipo_Nombre,Jugador,Posicion,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas,Nota_SofaScore
14083258,T25-26,J33,Local,Athletic Club,Unai Simón,G,90,0,0,0,0,0,0,10,0,2,0,0,0,1,0,0,0,0,13,8.0
14083258,T25-26,J33,Local,Athletic Club,Andoni Gorosabel,D,90,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,13,6.9
14083258,T25-26,J33,Local,Athletic Club,Yeray Álvarez,D,90,0,0,0,0,0,0,4,7,0,0,0,1,0,0,0,0,0,9,7.0
14083258,T25-26,J33,Local,Athletic Club,Aymeric Laporte,D,75,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,7.3
14083258,T25-26,J33,Local,Athletic Club,Yuri Berchiche,D,81,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,7.5
14083258,T25-26,J33,Local,Athletic Club,Iñigo Ruiz de Galarreta,M,65,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10,6.8
14083258,T25-26,J33,Local,Athletic Club,Mikel Jauregizar,M,90,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,7,6.5
14083258,T25-26,J33,Local,Athletic Club,Iñaki Williams,M,90,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,9,7.5
14083258,T25-26,J33,Local,Athletic Club,Álex Berenguer,M,65,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,6.2
14083258,T25-26,J33,Local,Athletic Club,Nico Williams,M,65,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,9,6.6
14083258,T25-26,J33,Local,Athletic Club,Gorka Guruzeta,F,90,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,6.1
14083258,T25-26,J33,Local,Athletic Club,Oihan Sancet,M,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,7.2
14083258,T25-26,J33,Local,Athletic Club,Robert Navarro,M,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6.6
14083258,T25-26,J33,Local,Athletic Club,Alejandro Rego,M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
14083258,T25-26,J33,Local,Athletic Club,Daniel Vivian,D,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,6.8
14083258,T25-26,J33,Local,Athletic Club,Adama Boiro,D,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6.7
14083258,T25-26,J33,Visitante,Osasuna,Sergio Herrera,G,90,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,8,6.1
14083258,T25-26,J33,Visitante,Osasuna,Valentin Rosier,D,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,8,7.1
14083258,T25-26,J33,Visitante,Osasuna,Flavien Boyomo,D,90,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,11,6.3
14083258,T25-26,J33,Visitante,Osasuna,Jorge Herrando,D,84,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,6,6.9
14083258,T25-26,J33,Visitante,Osasuna,Javi Galán,D,90,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,12,7.0
14083258,T25-26,J33,Visitante,Osasuna,Jon Moncayola,M,84,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6.5
