ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
15663,23-24,13,Athletic,Celta,Athletic,1,Unai Simón,Portero,6,0
15663,23-24,13,Athletic,Celta,Athletic,1,De Marcos,Defensa,2,2
15663,23-24,13,Athletic,Celta,Athletic,1,Lekue,Defensa,3,2
15663,23-24,13,Athletic,Celta,Athletic,1,Vivian,Defensa,2,0
15663,23-24,13,Athletic,Celta,Athletic,1,Paredes,Defensa,-1,0
15663,23-24,13,Athletic,Celta,Athletic,1,R. de Galarreta,Mediocampista,6,2
15663,23-24,13,Athletic,Celta,Athletic,1,Vesga,Mediocampista,1,0
15663,23-24,13,Athletic,Celta,Athletic,1,Sancet,Mediocampista,9,3
15663,23-24,13,Athletic,Celta,Athletic,1,N. Williams,Delantero,13,4
15663,23-24,13,Athletic,Celta,Athletic,1,I. Williams,Delantero,3,1
15663,23-24,13,Athletic,Celta,Athletic,1,Guruzeta,Delantero,11,3
15663,23-24,13,Athletic,Celta,Athletic,1,Agirrezabala,Portero,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Nolaskoain,Defensa,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Imanol,Defensa,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Muniain,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Dani García,Mediocampista,2,1
15663,23-24,13,Athletic,Celta,Athletic,1,Berenguer,Delantero,8,3
15663,23-24,13,Athletic,Celta,Athletic,1,Prados,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Ares,Delantero,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Unai Gómez,Mediocampista,1,0
15663,23-24,13,Athletic,Celta,Athletic,1,Raúl García,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Athletic,1,Villalibre,Delantero,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Guaita,Portero,2,0
15663,23-24,13,Athletic,Celta,Celta,0,Kevin,Defensa,-2,0
15663,23-24,13,Athletic,Celta,Celta,0,Núñez,Defensa,2,1
15663,23-24,13,Athletic,Celta,Celta,0,Manu Sánchez,Defensa,-2,0
15663,23-24,13,Athletic,Celta,Celta,0,Mingueza,Defensa,0,1
15663,23-24,13,Athletic,Celta,Celta,0,Starfelt,Defensa,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Beltrán,Mediocampista,2,0
15663,23-24,13,Athletic,Celta,Celta,0,Bamba,Mediocampista,11,3
15663,23-24,13,Athletic,Celta,Celta,0,Dotor,Mediocampista,1,1
15663,23-24,13,Athletic,Celta,Celta,0,Aspas,Delantero,11,4
15663,23-24,13,Athletic,Celta,Celta,0,Strand Larsen,Delantero,6,2
15663,23-24,13,Athletic,Celta,Celta,0,Iván Villar,Portero,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Marchesín,Portero,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Domínguez,Defensa,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Javi Rodríguez,Defensa,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Cervi,Mediocampista,1,0
15663,23-24,13,Athletic,Celta,Celta,0,De la Torre,Mediocampista,1,0
15663,23-24,13,Athletic,Celta,Celta,0,Carles Pérez,Delantero,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Sotelo,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Hugo Álvarez,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Damián,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Swedberg,Mediocampista,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Miguel,Delantero,0,0
15663,23-24,13,Athletic,Celta,Celta,0,Douvikas,Delantero,1,0
15669,23-24,13,Rayo,Girona,Rayo,1,Dimitrievski,Portero,2,1
15669,23-24,13,Rayo,Girona,Rayo,1,Lejeune,Defensa,3,2
15669,23-24,13,Rayo,Girona,Rayo,1,Ratiu,Defensa,1,1
15669,23-24,13,Rayo,Girona,Rayo,1,Espino,Defensa,3,2
15669,23-24,13,Rayo,Girona,Rayo,1,Mumin,Defensa,3,1
15669,23-24,13,Rayo,Girona,Rayo,1,Álvaro García,Delantero,4,1
15669,23-24,13,Rayo,Girona,Rayo,1,Unai López,Mediocampista,4,1
15669,23-24,13,Rayo,Girona,Rayo,1,Trejo,Mediocampista,4,3
15669,23-24,13,Rayo,Girona,Rayo,1,Valentín,Mediocampista,1,1
15669,23-24,13,Rayo,Girona,Rayo,1,Isi,Delantero,11,4
15669,23-24,13,Rayo,Girona,Rayo,1,Camello,Delantero,2,1
15669,23-24,13,Rayo,Girona,Rayo,1,Cárdenas,Portero,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Aridane,Defensa,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Balliu,Defensa,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Pep Chavarría,Defensa,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Pozo,Mediocampista,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,De Frutos,Mediocampista,2,1
15669,23-24,13,Rayo,Girona,Rayo,1,Kike Pérez,Mediocampista,2,1
15669,23-24,13,Rayo,Girona,Rayo,1,Pathé Ciss,Mediocampista,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Falcao,Delantero,2,1
15669,23-24,13,Rayo,Girona,Rayo,1,De Tomás,Delantero,0,0
15669,23-24,13,Rayo,Girona,Rayo,1,Bebé,Delantero,4,2
15669,23-24,13,Rayo,Girona,Rayo,1,Nteka,Mediocampista,3,2
15669,23-24,13,Rayo,Girona,Girona,0,Gazzaniga,Portero,10,3
15669,23-24,13,Rayo,Girona,Girona,0,Blind,Defensa,6,2
15669,23-24,13,Rayo,Girona,Girona,0,Miguel,Defensa,4,1
15669,23-24,13,Rayo,Girona,Girona,0,Eric García,Defensa,6,2
15669,23-24,13,Rayo,Girona,Girona,0,Arnau,Defensa,2,1
15669,23-24,13,Rayo,Girona,Girona,0,Aleix García,Mediocampista,8,3
15669,23-24,13,Rayo,Girona,Girona,0,Tsygankov,Delantero,12,4
15669,23-24,13,Rayo,Girona,Girona,0,Herrera,Mediocampista,9,4
15669,23-24,13,Rayo,Girona,Girona,0,Iván Martín,Mediocampista,4,2
15669,23-24,13,Rayo,Girona,Girona,0,Dovbyk,Delantero,10,2
15669,23-24,13,Rayo,Girona,Girona,0,Savinho,Delantero,11,4
15669,23-24,13,Rayo,Girona,Girona,0,Fuidias,Portero,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Bernardo,Defensa,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Juanpe,Defensa,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Valery,Defensa,2,1
15669,23-24,13,Rayo,Girona,Girona,0,Yan Couto,Defensa,2,1
15669,23-24,13,Rayo,Girona,Girona,0,Portu,Delantero,2,1
15669,23-24,13,Rayo,Girona,Girona,0,Kébé,Mediocampista,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Pablo Torre,Mediocampista,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Solís,Mediocampista,0,0
15669,23-24,13,Rayo,Girona,Girona,0,Stuani,Delantero,2,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Luis Maximiano,Portero,-1,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Akieme,Defensa,-3,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Chumi,Defensa,-1,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Édgar,Defensa,1,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Mendes,Defensa,1,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Embarba,Delantero,1,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Arribas,Mediocampista,9,2
15662,23-24,13,Almería,Real Sociedad,Almería,1,Robertone,Mediocampista,2,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Lopy,Mediocampista,3,2
15662,23-24,13,Almería,Real Sociedad,Almería,1,Baptistão,Delantero,3,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Ramazani,Delantero,1,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Mariño,Portero,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Fernando,Portero,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Pozo,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Kaiky,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Montes,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Melero,Mediocampista,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Baba,Mediocampista,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Puigmal,Mediocampista,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Lazaro,Delantero,1,1
15662,23-24,13,Almería,Real Sociedad,Almería,1,Marciano,Delantero,0,0
15662,23-24,13,Almería,Real Sociedad,Almería,1,Rachad,Delantero,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Remiro,Portero,2,1
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Aritz,Defensa,11,4
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Le Normand,Defensa,4,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Aihen,Defensa,1,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Traoré,Defensa,5,3
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Barrenetxea,Mediocampista,2,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Zubimendi,Mediocampista,12,4
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Turrientes,Mediocampista,4,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Zakharyan,Mediocampista,5,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Oyarzabal,Delantero,11,3
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Sadiq,Delantero,3,1
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Marrero,Portero,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Fraga,Portero,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Odriozola,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Pacheco,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Aramburu,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Merino,Mediocampista,4,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Kubo,Mediocampista,3,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Urko,Defensa,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Olasagasti,Mediocampista,3,2
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Marín,Mediocampista,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Magunazelaia,Mediocampista,0,0
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Carlos,Delantero,8,3
15662,23-24,13,Almería,Real Sociedad,Real Sociedad,0,Ali Cho,Delantero,2,1
15668,23-24,13,Granada,Getafe,Granada,1,Ferreira,Portero,7,2
15668,23-24,13,Granada,Getafe,Granada,1,Manafá,Defensa,4,1
15668,23-24,13,Granada,Getafe,Granada,1,I. Miquel,Defensa,3,2
15668,23-24,13,Granada,Getafe,Granada,1,Neva,Defensa,11,4
15668,23-24,13,Granada,Getafe,Granada,1,Torrente,Defensa,6,2
15668,23-24,13,Granada,Getafe,Granada,1,Gumbau,Mediocampista,3,1
15668,23-24,13,Granada,Getafe,Granada,1,Melendo,Mediocampista,4,2
15668,23-24,13,Granada,Getafe,Granada,1,Villar,Mediocampista,12,3
15668,23-24,13,Granada,Getafe,Granada,1,Bryan,Mediocampista,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Boyé,Delantero,2,0
15668,23-24,13,Granada,Getafe,Granada,1,Uzuni,Mediocampista,3,0
15668,23-24,13,Granada,Getafe,Granada,1,Adri López,Portero,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Víctor Díaz,Defensa,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Ricard,Defensa,0,0
15668,23-24,13,Granada,Getafe,Granada,1,A. F. Carreras,Defensa,2,1
15668,23-24,13,Granada,Getafe,Granada,1,Miki Bosch,Defensa,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Perea,Mediocampista,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Puertas,Mediocampista,2,1
15668,23-24,13,Granada,Getafe,Granada,1,Sergio Ruiz,Mediocampista,2,1
15668,23-24,13,Granada,Getafe,Granada,1,Petrovic,Mediocampista,0,0
15668,23-24,13,Granada,Getafe,Granada,1,Callejón,Delantero,1,0
15668,23-24,13,Granada,Getafe,Granada,1,F. Diédhiou,Delantero,2,1
15668,23-24,13,Granada,Getafe,Getafe,0,Soria,Portero,7,2
15668,23-24,13,Granada,Getafe,Getafe,0,Damián,Defensa,6,2
15668,23-24,13,Granada,Getafe,Getafe,0,Diego Rico,Defensa,4,2
15668,23-24,13,Granada,Getafe,Getafe,0,Alderete,Defensa,2,1
15668,23-24,13,Granada,Getafe,Getafe,0,Carmona,Defensa,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Gastón,Defensa,4,1
15668,23-24,13,Granada,Getafe,Getafe,0,Maksimovic,Mediocampista,6,2
15668,23-24,13,Granada,Getafe,Getafe,0,Aleñá,Mediocampista,-1,0
15668,23-24,13,Granada,Getafe,Getafe,0,Luis Milla,Mediocampista,3,1
15668,23-24,13,Granada,Getafe,Getafe,0,Mayoral,Delantero,8,3
15668,23-24,13,Granada,Getafe,Getafe,0,Greenwood,Delantero,8,3
15668,23-24,13,Granada,Getafe,Getafe,0,Fuzato,Portero,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Benito,Portero,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Mitrovic,Defensa,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,D. Duarte,Defensa,1,0
15668,23-24,13,Granada,Getafe,Getafe,0,Iglesias,Defensa,3,2
15668,23-24,13,Granada,Getafe,Getafe,0,Angileri,Defensa,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Óscar,Mediocampista,1,1
15668,23-24,13,Granada,Getafe,Getafe,0,Jordi Martín,Mediocampista,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Lozano,Delantero,0,0
15668,23-24,13,Granada,Getafe,Getafe,0,Mata,Delantero,2,1
15668,23-24,13,Granada,Getafe,Getafe,0,Latasa,Delantero,2,1
15670,23-24,13,Osasuna,Las Palmas,Osasuna,1,Herrera,Portero,4,1
