ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Remiro,Portero,10,3
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Zubeldia,Defensa,9,3
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Le Normand,Defensa,5,2
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Galán,Defensa,0,1
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Traoré,Defensa,7,3
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Merino,Mediocampista,13,4
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Brais,Mediocampista,13,4
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Zubimendi,Mediocampista,6,2
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Kubo,Mediocampista,6,2
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Oyarzabal,Delantero,10,3
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Becker,Mediocampista,5,1
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Ayesa,Portero,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Marrero,Portero,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Aritz,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Tierney,Defensa,3,2
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Pacheco,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Aramburu,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Urko,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Turrientes,Mediocampista,2,1
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Olasagasti,Mediocampista,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Zakharyan,Mediocampista,8,2
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Magunazelaia,Mediocampista,0,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,André Silva,Delantero,1,0
15827,23-24,29,Real Sociedad,Cádiz,Real Sociedad,1,Sadiq,Delantero,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Ledesma,Portero,3,2
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Iza Carcelén,Defensa,0,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Javi Hernández,Mediocampista,1,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Chust,Defensa,1,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Ousou,Defensa,-1,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Alcaraz,Mediocampista,2,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Navarro,Mediocampista,4,2
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Kouamé,Mediocampista,3,2
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Juanmi,Delantero,3,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Sobrino,Delantero,4,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Maxi Gómez,Delantero,1,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,David Gil,Portero,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Nando,Portero,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Zaldua,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Fali,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Momo,Defensa,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Lucas Pires,Defensa,1,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Álex Fernández,Mediocampista,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Escalante,Mediocampista,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Ocampo,Mediocampista,1,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Samassékou,Mediocampista,0,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Machís,Delantero,2,1
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Guardiola,Delantero,1,0
15827,23-24,29,Real Sociedad,Cádiz,Cádiz,0,Ramos,Delantero,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Rajkovic,Portero,12,4
15830,23-24,29,Mallorca,Granada,Mallorca,1,Raíllo,Defensa,16,4
15830,23-24,29,Mallorca,Granada,Mallorca,1,Lato,Defensa,8,3
15830,23-24,29,Mallorca,Granada,Mallorca,1,Nastasic,Defensa,6,2
15830,23-24,29,Mallorca,Granada,Mallorca,1,Copete,Defensa,3,2
15830,23-24,29,Mallorca,Granada,Mallorca,1,Giovanni,Defensa,9,3
15830,23-24,29,Mallorca,Granada,Mallorca,1,Mascarell,Mediocampista,8,2
15830,23-24,29,Mallorca,Granada,Mallorca,1,Dani Rodríguez,Mediocampista,12,4
15830,23-24,29,Mallorca,Granada,Mallorca,1,Antonio,Mediocampista,3,1
15830,23-24,29,Mallorca,Granada,Mallorca,1,Larin,Delantero,2,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Muriqi,Delantero,4,1
15830,23-24,29,Mallorca,Granada,Mallorca,1,Cuéllar,Portero,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Greif,Portero,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Costa,Defensa,3,1
15830,23-24,29,Mallorca,Granada,Mallorca,1,Maffeo,Defensa,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Nacho Vidal,Defensa,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Van Der Heyden,Defensa,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Darder,Mediocampista,8,3
15830,23-24,29,Mallorca,Granada,Mallorca,1,Morlanes,Mediocampista,3,2
15830,23-24,29,Mallorca,Granada,Mallorca,1,Radonjic,Delantero,5,2
15830,23-24,29,Mallorca,Granada,Mallorca,1,Llabrés,Delantero,0,0
15830,23-24,29,Mallorca,Granada,Mallorca,1,Abdon,Delantero,3,2
15830,23-24,29,Mallorca,Granada,Granada,0,Batalla,Portero,10,4
15830,23-24,29,Mallorca,Granada,Granada,0,I. Miquel,Defensa,6,2
15830,23-24,29,Mallorca,Granada,Granada,0,Neva,Defensa,4,2
