Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Álvaro García,12.0,Rayo,Mediocampista,109
Álvaro García,0.2,Alavés,Defensa,0
Álvaro Nuñez,16.0,Elche,Defensa,108
Óscar Marcos,0.35,Celta,Delantero,0
Óscar Valentín,11.0,Rayo,Mediocampista,85
Budimir,16.0,Osasuna,Delantero,132
Gudelj,11.0,Sevilla,Mediocampista,78
Ismael,5.0,Getafe,Defensa,13
Monreal,1.0,Athletic,Defensa,0
Pablo Agudín,1.0,Real Oviedo,Delantero,0
Álex Baena,10.0,Atlético,Mediocampista,83
