ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20423,2025/26,36,Celta,Sotelo,Desconocido,22,ES,70%,Sano,19,0,2,0,3,0,1,83,4.4,0,0,3
20423,2025/26,36,Celta,Javi Rodríguez,Desconocido,22,ES,70%,Sano,30,0,1,0,5,0,1.4,118,3.9,8,5,2
20423,2025/26,36,Celta,Jutglà,Desconocido,27,ES,70%,Sano,27,7,3,0,4,0,1.3,124,4.6,3,8,1
20423,2025/26,36,Celta,Carreira,Desconocido,25,ES,70%,Sano,31,2,1,0,2,0,1.3,116,3.7,2,3,0
20423,2025/26,36,Celta,Radu,Portero,28,RO,95%,Sano,35,0,0,2,1,0,1.6,227,6.5,11,4,4
20423,2025/26,36,Celta,M. Alonso,Desconocido,35,ES,70%,Sano,29,1,0,0,5,0,1.5,173,6,8,0,2
20423,2025/26,36,Celta,Lago,Desconocido,22,ES,60%,Sano,9,0,0,0,4,0,1.4,25,2.8,10,3,1
20423,2025/26,36,Celta,Hugo Álvarez,Desconocido,22,ES,70%,Sano,25,4,1,0,2,0,1.5,100,4,2,12,3
20423,2025/26,36,Celta,Mingueza,Desconocido,26,ES,50%,Sano,31,1,4,0,4,0,1.2,125,4,10,1,6
20423,2025/26,36,Celta,Fer López,Desconocido,21,ES,50%,Sano,14,1,0,0,3,0,1.3,48,3.4,3,5,1
20423,2025/26,36,Celta,Aspas,Desconocido,38,ES,50%,Sano,29,5,3,0,4,0,1.3,131,4.5,2,10,2
20423,2025/26,36,Celta,Rueda,Desconocido,24,ES,50%,Lesionado/Duda,23,2,5,0,5,0,1.5,117,5.1,0,9,0
20423,2025/26,36,Celta,Moriba,Desconocido,23,GN,50%,Lesionado/Duda,34,1,2,0,7,0,1.6,116,3.4,6,4,1
20423,2025/26,36,Celta,Iglesias,Desconocido,33,ES,40%,Sano,32,14,2,0,7,0,2.1,169,5.3,10,7,8
20423,2025/26,36,Celta,Domínguez,Desconocido,25,ES,40%,Sano,8,0,0,0,1,0,-1,24,3,0,0,0
20423,2025/26,36,Celta,Durán,Desconocido,24,ES,40%,Sano,27,2,2,0,1,0,1,92,3.4,8,0,-1
20423,2025/26,36,Celta,Swedberg,Desconocido,22,SE,30%,Sano,26,4,5,0,2,0,1.7,117,4.5,10,9,0
20423,2025/26,36,Celta,Á. Núñez,Desconocido,25,ES,30%,Sano,6,0,0,0,0,0,1,125,5,7,5,2
20423,2025/26,36,Celta,Aidoo,Desconocido,30,GH,30%,Sano,8,0,0,0,0,0,-1,26,3.3,0,0,0
20423,2025/26,36,Celta,Manu Fernández,Desconocido,25,ES,30%,Sano,14,0,0,0,2,0,0.5,42,3,0,-1,0
20423,2025/26,36,Celta,El-Abdellaoui,Desconocido,20,MA,10%,Sano,21,2,0,0,0,0,1,54,2.6,0,1,0
20423,2025/26,36,Celta,Antañón,Desconocido,19,ES,10%,Sano,2,0,0,0,0,0,-1,1,0.5,0,0,0
20423,2025/26,36,Celta,Iván Villar,Desconocido,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20423,2025/26,36,Celta,Cervi,Desconocido,31,AR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20423,2025/26,36,Celta,Ristic,Desconocido,30,RS,0%,Sano,5,0,0,0,0,0,-1,15,3,2,0,0
20423,2025/26,36,Celta,Marc Vidal,Desconocido,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20423,2025/26,36,Celta,Vecino,Desconocido,34,UY,10%,Lesionado/Duda,4,0,0,0,0,0,-1,7,1.8,0,0,0
20423,2025/26,36,Celta,Starfelt,Desconocido,30,SE,0%,Lesionado/Duda,19,0,0,0,3,1,-1,106,5.6,0,0,0
20423,2025/26,36,Celta,Román,Desconocido,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,-1,92,4.8,0,0,0
20423,2025/26,36,Levante,Ryan,Portero,34,AU,95%,Sano,33,0,0,1,2,0,1.1,208,6.3,2,0,13
20423,2025/26,36,Levante,Toljan,Desconocido,31,DE,80%,Sano,34,1,3,0,7,0,0.4,112,3.3,-1,-3,6
20423,2025/26,36,Levante,De la Fuente,Desconocido,27,ES,60%,Sano,30,2,1,0,5,0,2,130,4.3,4,0,8
20423,2025/26,36,Levante,Moreno,Desconocido,22,AR,80%,Sano,25,0,0,0,8,0,1.1,117,4.7,0,-2,8
20423,2025/26,36,Levante,Manu Sánchez,Desconocido,25,ES,50%,Sano,30,1,2,0,8,0,0.7,102,3.4,0,0,7
20423,2025/26,36,Levante,Víctor García,Desconocido,28,ES,70%,Sano,20,2,1,0,1,0,2.4,76,3.8,15,0,5
20423,2025/26,36,Levante,Arriaga,Desconocido,28,HN,50%,Sano,24,1,2,0,7,1,1,87,3.6,0,3,2
20423,2025/26,36,Levante,Olasagasti,Desconocido,25,ES,70%,Sano,30,1,3,0,3,1,1.3,92,3.1,3,1,5
20423,2025/26,36,Levante,Pablo Martínez,Desconocido,28,ES,70%,Sano,24,1,4,0,3,0,1.2,122,5.1,13,10,2
20423,2025/26,36,Levante,Carlos Espí,Desconocido,20,ES,70%,Sano,22,9,0,0,3,0,1.6,99,4.5,2,7,3
20423,2025/26,36,Levante,Brugui,Desconocido,29,ES,50%,Sano,17,0,1,0,1,0,1.3,46,2.7,4,0,0
20423,2025/26,36,Levante,Tunde,Desconocido,20,ES,50%,Sano,18,0,1,0,3,0,0.7,47,2.6,1,2,0
20423,2025/26,36,Levante,Matturro,Desconocido,21,UY,50%,Sano,19,1,1,0,0,1,0.9,66,3.5,9,1,0
20423,2025/26,36,Levante,Oriol Rey,Desconocido,28,ES,50%,Sano,19,0,1,0,4,0,1.5,60,3.2,9,0,0
20423,2025/26,36,Levante,Pampín,Desconocido,26,ES,50%,Sano,7,0,0,0,2,0,1,22,3.1,0,3,0
20423,2025/26,36,Levante,Losada,Desconocido,24,ES,40%,Sano,20,3,1,0,1,0,1,66,3.3,0,0,2
20423,2025/26,36,Levante,Etta Eyong,Desconocido,22,CM,30%,Sano,28,6,2,0,3,0,1.6,130,4.2,10,1,1
20423,2025/26,36,Levante,Raghouber,Desconocido,22,FR,30%,Sano,13,0,0,0,1,0,1.4,41,3.2,0,0,8
20423,2025/26,36,Levante,Cortés,Desconocido,18,ES,30%,Sano,12,0,0,0,2,0,1,34,2.8,0,0,5
20423,2025/26,36,Levante,Nacho Pérez,Desconocido,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
20423,2025/26,36,Levante,Morales,Desconocido,38,ES,10%,Sano,20,1,1,0,1,0,1.5,53,2.7,3,0,0
20423,2025/26,36,Levante,Cuñat Campos,Desconocido,24,ES,5%,Sano,2,0,0,0,0,0,-1,14,7,0,0,0
20423,2025/26,36,Levante,Abed,Desconocido,21,IL,0%,Sano,6,0,0,0,0,0,-1,0,0,,0,
20423,2025/26,36,Levante,Vencedor,Desconocido,25,ES,0%,Sano,16,0,0,0,3,1,-1,38,2.4,0,0,0
20423,2025/26,36,Levante,Iván Romero,Desconocido,25,ES,0%,Sano,29,7,1,0,5,0,0.5,139,4.8,0,1,0
20423,2025/26,36,Levante,C. Álvarez,Desconocido,22,ES,0%,Lesionado/Duda,30,3,1,0,3,0,1.2,113,3.8,0,2,2
20423,2025/26,36,Levante,Primo,Desconocido,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
20423,2025/26,36,Levante,Elgezabal,Desconocido,33,ES,0%,Lesionado/Duda,12,1,0,0,2,0,-1,33,2.8,0,0,0
20429,2025/26,36,Betis,Valles,Portero,28,ES,70%,Sano,26,0,0,1,1,0,1.7,177,6.8,6,14,10
20429,2025/26,36,Betis,Fornals,Desconocido,30,ES,50%,Sano,35,7,5,0,2,0,1.8,247,7.1,10,10,5
20429,2025/26,36,Betis,Natan,Desconocido,25,BR,50%,Lesionado/Duda,30,0,0,0,7,0,1.3,155,5.2,0,11,4
20429,2025/26,36,Betis,Valentín Gómez,Desconocido,22,AR,80%,Sano,25,1,0,0,5,0,1,89,3.6,1,0,0
20429,2025/26,36,Betis,Bellerín,Desconocido,31,ES,90%,Sano,24,2,3,0,2,0,1.3,116,4.8,-1,7,12
20429,2025/26,36,Betis,S. Amrabat,Desconocido,29,MA,70%,Sano,15,0,0,0,4,0,1.3,58,3.9,0,5,3
20429,2025/26,36,Betis,Lo Celso,Desconocido,30,AR,70%,Sano,21,2,3,0,4,0,1.3,110,5.2,0,6,7
20429,2025/26,36,Betis,Abde,Desconocido,24,MA,80%,Sano,26,9,8,0,3,0,2.3,203,7.8,10,15,6
20429,2025/26,36,Betis,Cucho,Desconocido,27,CO,70%,Sano,30,10,3,0,4,0,1.8,177,5.9,6,17,3
20429,2025/26,36,Betis,Antony,Desconocido,26,BR,70%,Sano,29,8,6,0,5,1,2,189,6.5,10,10,5
20429,2025/26,36,Betis,D. Llorente,Desconocido,32,ES,80%,Sano,16,1,0,0,4,0,1.3,79,4.9,1,7,5
20429,2025/26,36,Betis,Junior,Desconocido,29,DO,50%,Sano,10,0,1,0,2,0,-1,31,3.1,0,0,0
20429,2025/26,36,Betis,Fidalgo,Desconocido,29,ES,40%,Sano,7,1,0,0,0,0,1,33,4.7,0,0,3
20429,2025/26,36,Betis,Pau López,Desconocido,31,ES,30%,Sano,9,0,0,1,1,0,-1,61,6.8,0,0,0
20429,2025/26,36,Betis,Marc Roca,Desconocido,29,ES,30%,Sano,27,1,1,0,1,0,1.2,120,4.4,3,4,3
20429,2025/26,36,Betis,Deossa,Desconocido,26,CO,30%,Sano,19,0,0,0,3,0,0.7,53,2.8,1,2,0
20429,2025/26,36,Betis,Rodríguez,Desconocido,33,CH,30%,Lesionado/Duda,22,0,1,0,0,0,1.2,88,4,7,9,3
20429,2025/26,36,Betis,Riquelme,Desconocido,26,ES,30%,Sano,23,1,1,0,2,0,1,62,2.7,0,2,0
20429,2025/26,36,Betis,Altimira,Desconocido,24,ES,30%,Sano,23,1,2,0,3,0,2,91,4,12,0,0
20429,2025/26,36,Betis,Isco,Desconocido,34,ES,20%,Sano,5,0,1,0,0,0,1,15,3,0,2,2
