Nombre,Precio_Fantastica,Equipo,Posicion,Puntos_PFSY
Toni Fernández,3.0,Barcelona,Delantero,2
Toni Lato,5.0,Mallorca,Defensa,16
Torró,10.0,Osasuna,Mediocampista,83
Trejo,3.0,Rayo,Mediocampista,9
Trent,7.0,Real Madrid,Defensa,47
Tristán,1.0,Espanyol,Portero,0
Tsygankov,16.0,Girona,Delantero,116
Turrientes,7.0,Real Sociedad,Mediocampista,55
Tárrega,10.0,Valencia,Defensa,87
Ugrinic,9.0,Valencia,Mediocampista,69
Unai G.,5.0,Athletic,Mediocampista,34
Unai Lopez,10.0,Rayo,Mediocampista,98
Unai Simón,16.0,Athletic,Portero,154
Urko,9.0,Espanyol,Mediocampista,71
V. Chust,10.0,Elche,Defensa,60
V. Parada,8.0,Alavés,Defensa,45
V. Rosier,11.0,Osasuna,Defensa,78
Valdepeñas,0.5,Real Madrid,Defensa,0
Valentín Gómez,9.0,Betis,Defensa,67
Valjent,10.0,Mallorca,Defensa,93
Valverde,21.0,Real Madrid,Mediocampista,177
Van De Beek,3.0,Girona,Mediocampista,4
Vanat,13.0,Girona,Delantero,119
Vargas,11.0,Sevilla,Delantero,82
Vecino,5.0,Celta,Mediocampista,6
Vencedor,7.0,Levante,Mediocampista,37
Vesga,4.0,Athletic,Mediocampista,32
Vilaplana,1.0,Getafe,Defensa,0
Vini Jr.,23.0,Real Madrid,Delantero,190
Vitor Reis,11.0,Girona,Defensa,121
Vivian,10.0,Athletic,Defensa,85
Vlachodimos,13.0,Sevilla,Portero,115
Víctor G.,6.0,Levante,Defensa,32
Víctor Muñoz,13.0,Osasuna,Delantero,133
Wesley,2.0,Real Sociedad,Mediocampista,0
Williot,8.0,Celta,Mediocampista,70
Witsel,10.0,Girona,Mediocampista,90
Xanet Olaiz,0.25,Alavés,Defensa,0
Xavi Espart,1.0,Barcelona,Defensa,0
Y. Santiago,4.0,Elche,Mediocampista,19
Yassin T.,0.2,Getafe,Defensa,0
Yoel Lago,5.0,Celta,Defensa,10
Youssef,8.0,Alavés,Defensa,58
Yuri,13.0,Athletic,Defensa,119
Zaid Romero,23.0,Getafe,Defensa,46
Zakharyan,4.0,Real Sociedad,Mediocampista,26
Zubeldia,11.0,Real Sociedad,Defensa,82
Á. Carreras,19.0,Real Madrid,Defensa,154
Á. Ortiz,5.0,Betis,Defensa,28
Á. Valles,19.0,Betis,Portero,121
Álex Baena,10.0,Atlético,Mediocentro,100
Álex Balde,11.0,Barcelona,Defensa,98
Álex Sancris,6.0,Getafe,Delantero,36
Álex Sánchez,7.0,Elche,Mediocampista,6
Álvaro,12.0,Elche,Delantero,115
Álvaro García,10.0,Rayo,Mediocampista,130
Álvaro García,0.2,Alavés,Defensa,0
Álvaro Nuñez,15.0,Celta,Defensa,108
Ángel Pérez,6.0,Alavés,Delantero,10
Óscar Marcos,0.35,Celta,Delantero,0
Óscar Valentín,11.0,Rayo,Mediocampista,91
