Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,15,Las Palmas,Getafe,1,Valles,Álvaro Valles,G,14,4,8.1,90,0,0,0,0,0,0,17,1,4,0,0,0,0,0,0,0,0,9
23-24,15,Las Palmas,Getafe,1,Mármol,Mika Mármol,D,9,3,7.4,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9
23-24,15,Las Palmas,Getafe,1,S. Cardona,Sergi Cardona,D,8,2,7.0,90,0,0,2,0,1,0,4,2,0,0,0,0,0,0,0,0,0,10
23-24,15,Las Palmas,Getafe,1,Saúl Coco,Saúl Coco,D,8,2,6.8,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,13
23-24,15,Las Palmas,Getafe,1,J. Araujo,Julián Araujo,D,15,4,7.6,90,1,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0,18
23-24,15,Las Palmas,Getafe,1,Javi Muñoz,Javier Muñoz,M,4,1,7.0,90,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
23-24,15,Las Palmas,Getafe,1,Kirian,Kirian Rodríguez,M,12,4,8.0,89,0,1,3,1,1,0,7,0,0,0,0,0,0,0,0,0,0,17
23-24,15,Las Palmas,Getafe,1,Loiodice,Enzo Loiodice,M,6,2,7.1,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10
23-24,15,Las Palmas,Getafe,1,Moleiro,Alberto Moleiro,M,6,1,6.7,89,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16
23-24,15,Las Palmas,Getafe,1,Munir,Munir El Haddadi,M,5,2,7.1,63,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
23-24,15,Las Palmas,Getafe,1,Sandro,Sandro Ramírez,F,9,3,7.3,85,0,0,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,14
23-24,15,Las Palmas,Getafe,1,Sinkgraven,Daley Sinkgraven,D,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-24,15,Las Palmas,Getafe,1,Benito,Benito Ramírez,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-24,15,Las Palmas,Getafe,1,Marvin,Marvin Park,D,10,4,7.2,27,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
