Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,37,Deportivo Alavés,Getafe,1,Owono,Jesús Owono,G,13,4,7.7,90,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,14
23-24,37,Deportivo Alavés,Getafe,1,R. Duarte,Rubén Duarte,D,14,4,7.5,90,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,9
23-24,37,Deportivo Alavés,Getafe,1,Abqar,Abdelkabir Abqar,D,10,3,7.5,90,0,0,1,0,1,0,2,6,0,0,0,0,0,0,0,0,0,14
23-24,37,Deportivo Alavés,Getafe,1,Javi López,Javi López,D,7,3,7.2,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19
23-24,37,Deportivo Alavés,Getafe,1,Tenaglia,Nahuel Tenaglia,D,8,2,7.0,90,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15
23-24,37,Deportivo Alavés,Getafe,1,Guridi,Jon Guridi,M,7,2,7.1,87,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,8
23-24,37,Deportivo Alavés,Getafe,1,Blanco,Antonio Blanco,M,4,1,6.7,90,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,10
23-24,37,Deportivo Alavés,Getafe,1,Giuliano,Giuliano Simeone,M,4,1,6.6,88,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
23-24,37,Deportivo Alavés,Getafe,1,Protesoni,Carlos Benavídez,M,5,1,6.4,62,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,8
23-24,37,Deportivo Alavés,Getafe,1,Carlos Vicente,Carlos Vicente,M,12,4,7.4,88,1,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,22
23-24,37,Deportivo Alavés,Getafe,1,Kike García,Kike García,F,2,1,6.2,41,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
