Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,32,Athletic Club,Granada,1,Unai Simón,Unai Simón,G,5,1,6.7,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7
23-24,32,Athletic Club,Granada,1,De Marcos,Óscar de Marcos,D,1,1,6.7,90,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,20
23-24,32,Athletic Club,Granada,1,Yuri,Yuri Berchiche,D,2,1,7.1,70,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
23-24,32,Athletic Club,Granada,1,Vivian,Daniel Vivian,D,2,2,6.7,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,17
23-24,32,Athletic Club,Granada,1,Paredes,Aitor Paredes,D,1,0,6.4,45,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3
23-24,32,Athletic Club,Granada,1,R. de Galarreta,Iñigo Ruiz de Galarreta,M,4,1,7.2,90,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,9
23-24,32,Athletic Club,Granada,1,Sancet,Oihan Sancet,M,2,1,7.0,63,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15
23-24,32,Athletic Club,Granada,1,N. Williams,Nico Williams,M,8,3,7.5,90,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,23
23-24,32,Athletic Club,Granada,1,Unai Gómez,Unai Gómez,M,7,2,6.9,63,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,8
23-24,32,Athletic Club,Granada,1,I. Williams,Iñaki Williams,M,1,2,6.7,90,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,20
23-24,32,Athletic Club,Granada,1,Guruzeta,Gorka Guruzeta,F,9,2,7.2,83,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9
23-24,32,Athletic Club,Granada,1,Yeray,Yeray Álvarez,D,3,2,7.1,45,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2
23-24,32,Athletic Club,Granada,1,Lekue,Íñigo Lekue,D,2,1,6.8,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
