Temporada,Jornada,Equipo,Jugador,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,11,Valencia,Hugo Duro,F,13,2,8.2,78,1,1,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,11
23-24,11,Valencia,Diego López,F,4,2,7.2,74,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
23-24,11,Valencia,Dimitri Foulquier,D,1,0,6.2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
23-24,11,Valencia,Hugo Guillamón,D,1,0,6.3,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
23-24,11,Valencia,Sergi Canós,M,2,1,6.3,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
23-24,11,Valencia,Roman Yaremchuk,F,1,0,6.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23-24,11,Atlético Madrid,Jan Oblak,G,4,2,6.5,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,5
23-24,11,Atlético Madrid,Axel Witsel,D,5,2,7.4,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6
23-24,11,Atlético Madrid,Stefan Savić,D,7,2,7.1,90,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,7
23-24,11,Atlético Madrid,Mario Hermoso,D,5,1,6.9,81,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,8
23-24,11,Atlético Madrid,Nahuel Molina,M,9,3,7.6,81,0,0,1,1,1,0,6,4,0,0,0,0,0,0,0,0,0,17
23-24,11,Atlético Madrid,Koke,M,8,3,7.8,90,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
23-24,11,Atlético Madrid,Saúl Ñíguez,M,2,2,7.0,58,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,10
23-24,11,Atlético Madrid,Rodrigo de Paul,M,6,2,7.0,67,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11
23-24,11,Atlético Madrid,Rodrigo Riquelme,M,12,3,7.9,90,1,0,1,1,3,0,6,1,0,0,0,0,0,0,0,0,0,11
23-24,11,Atlético Madrid,Álvaro Morata,F,15,3,8.0,67,1,1,1,1,2,0,3,2,0,0,0,0,0,0,0,0,0,7
23-24,11,Atlético Madrid,Antoine Griezmann,F,5,2,7.0,90,0,0,2,2,1,0,3,2,0,0,0,0,0,0,0,0,0,10
23-24,11,Atlético Madrid,José María Giménez,D,3,1,6.3,9,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
23-24,11,Atlético Madrid,César Azpilicueta,D,1,0,6.2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23-24,11,Atlético Madrid,Marcos Llorente,M,0,0,6.5,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
23-24,11,Atlético Madrid,Pablo Barrios,M,2,1,6.6,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
23-24,11,Atlético Madrid,Ángel Correa,F,2,1,6.6,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23-24,11,Deportivo Alavés,Antonio Sivera,G,6,3,7.5,90,0,0,0,0,0,0,10,1,5,0,0,0,0,0,0,0,0,15
23-24,11,Deportivo Alavés,Rubén Duarte,D,-1,0,6.7,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12
23-24,11,Deportivo Alavés,Andoni Gorosabel,D,2,2,6.6,90,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,11
23-24,11,Deportivo Alavés,Álex Sola,M,-1,1,6.5,45,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10
23-24,11,Deportivo Alavés,Abdelkabir Abqar,D,1,1,6.4,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10
23-24,11,Deportivo Alavés,Aleksandar Sedlar,D,3,1,6.6,90,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,3
23-24,11,Deportivo Alavés,Jon Guridi,M,2,1,6.5,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
23-24,11,Deportivo Alavés,Ander Guevara,M,8,2,7.3,90,1,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,10
23-24,11,Deportivo Alavés,Luis Rioja,M,1,1,6.6,63,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,12
23-24,11,Deportivo Alavés,Antonio Blanco,M,3,1,6.4,84,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6
23-24,11,Deportivo Alavés,Samu Aghehowa,F,1,0,6.2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
23-24,11,Deportivo Alavés,Javi López,D,1,1,6.6,45,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,11
23-24,11,Deportivo Alavés,Ianis Hagi,M,5,2,7.2,27,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7
23-24,11,Deportivo Alavés,Carlos Benavídez,M,2,1,6.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23-24,11,Deportivo Alavés,Abderrahman Rebbach,F,2,1,6.6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23-24,11,Deportivo Alavés,Kike García,F,2,1,6.6,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
23-24,11,Granada,André Ferreira,G,1,1,6.0,90,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,6
23-24,11,Granada,Ignasi Miquel,D,1,1,6.5,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,14
23-24,11,Granada,Carlos Neva,D,7,1,6.2,90,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,8
23-24,11,Granada,Raúl Torrente,D,1,2,6.6,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,11
23-24,11,Granada,Álvaro Carreras,M,4,2,7.4,68,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,11
23-24,11,Granada,Antonio Puertas,M,2,0,6.0,68,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,7
23-24,11,Granada,Gonzalo Villar,M,6,2,7.0,60,0,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10
23-24,11,Granada,Sergio Ruiz Alonso,M,4,1,6.6,83,0,0,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,9
23-24,11,Granada,Bryan Zaragoza,M,11,3,7.8,90,0,1,4,6,2,0,3,0,0,0,0,0,0,0,0,0,0,18
23-24,11,Granada,Myrto Uzuni,F,12,1,8.2,90,1,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
23-24,11,Granada,Ricard Sánchez,D,0,0,7.1,83,1,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,10
23-24,11,Granada,Óscar Melendo,M,5,2,6.9,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
23-24,11,Granada,Njegoš Petrović,M,2,1,7.1,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
23-24,11,Granada,José Callejón,F,2,1,6.9,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
23-24,11,Granada,Shon Weissman,F,1,0,6.6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-24,11,Granada,Famara Diédhiou,F,1,0,6.5,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
23-24,11,Villarreal,Filip Jørgensen,G,5,2,7.0,90,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,15
23-24,11,Villarreal,Raúl Albiol,D,4,2,6.6,90,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,10
23-24,11,Villarreal,Alberto Moreno,D,1,1,6.3,76,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,10
23-24,11,Villarreal,Matteo Gabbia,D,6,2,7.0,90,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3
23-24,11,Villarreal,Adrià Altimira,D,1,1,6.6,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7
23-24,11,Villarreal,Dani Parejo,M,7,2,7.2,90,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,6
23-24,11,Villarreal,Étienne Capoue,M,2,1,6.4,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,12
23-24,11,Villarreal,Alejandro Baena,M,-1,0,6.6,58,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10
23-24,11,Villarreal,Ilias Akhomach,M,2,0,6.1,76,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
23-24,11,Villarreal,Gerard Moreno,F,12,2,8.1,84,2,0,0,0,3,0,5,2,0,0,0,0,0,0,0,0,0,17
23-24,11,Villarreal,Alexander Sørloth,F,15,3,8.6,45,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
23-24,11,Villarreal,Kiko Femenía,D,3,1,6.8,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
23-24,11,Villarreal,Carlos Romero,D,0,0,6.6,45,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,10
23-24,11,Villarreal,Santi Comesaña,M,1,0,6.4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23-24,11,Villarreal,Ramón Terrats,M,1,0,6.4,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
23-24,11,Villarreal,José Luis Morales,F,1,0,6.1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
