Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,25,Villarreal,Getafe,1,Jörgensen,Filip Jørgensen,G,3,1,6.3,90,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,12
23-24,25,Villarreal,Getafe,1,Albiol,Raúl Albiol,D,5,2,7.5,90,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10
23-24,25,Villarreal,Getafe,1,A. Moreno,Alberto Moreno,D,10,3,7.4,72,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,12
23-24,25,Villarreal,Getafe,1,Femenia,Kiko Femenía,D,6,2,7.1,90,0,0,1,0,0,0,11,3,0,0,0,0,0,0,0,0,0,19
23-24,25,Villarreal,Getafe,1,Mosquera,Yerson Mosquera,D,5,2,6.7,90,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,11
23-24,25,Villarreal,Getafe,1,Coquelin,Francis Coquelin,M,4,1,6.8,71,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,6
23-24,25,Villarreal,Getafe,1,Comesaña,Santi Comesaña,M,4,1,6.9,71,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,9
23-24,25,Villarreal,Getafe,1,Baena,Alejandro Baena,M,5,3,7.6,84,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,27
23-24,25,Villarreal,Getafe,1,Akhomach,Ilias Akhomach,M,3,1,6.5,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
23-24,25,Villarreal,Getafe,1,Gerard,Gerard Moreno,F,2,1,7.1,90,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,17
23-24,25,Villarreal,Getafe,1,Guedes,Gonçalo Guedes,F,3,2,7.4,90,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
23-24,25,Villarreal,Getafe,1,Cuenca,Jorge Cuenca,D,3,2,7.0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
23-24,25,Villarreal,Getafe,1,Parejo,Dani Parejo,M,2,1,6.3,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
23-24,25,Villarreal,Getafe,1,Capoue,Étienne Capoue,M,1,0,6.5,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
23-24,25,Villarreal,Getafe,1,Morales,José Luis Morales,F,2,1,6.6,30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
23-24,25,Villarreal,Getafe,1,Traore,Bertrand Traoré,F,1,0,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-24,25,Getafe,Villarreal,0,Soria,David Soria,G,7,3,7.8,90,0,0,0,0,0,0,13,1,6,0,0,0,0,0,0,0,0,24
23-24,25,Getafe,Villarreal,0,Diego Rico,Diego Rico,D,3,2,7.3,90,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,17
23-24,25,Getafe,Villarreal,0,Djené,Djené,D,4,1,6.7,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,12
23-24,25,Getafe,Villarreal,0,Iglesias,Juan Iglesias,D,1,0,6.1,60,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9
23-24,25,Getafe,Villarreal,0,Alderete,Omar Alderete,D,0,1,6.5,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,31
23-24,25,Getafe,Villarreal,0,Maksimovic,Nemanja Maksimović,M,14,4,7.9,90,1,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,8
23-24,25,Getafe,Villarreal,0,Luis Milla,Luis Milla,M,4,1,6.7,90,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,13
23-24,25,Getafe,Villarreal,0,Jordi Martín,Jordi Martín,M,1,0,6.2,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
23-24,25,Getafe,Villarreal,0,Mayoral,Borja Mayoral,F,2,0,6.6,86,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
