Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,36,Osasuna,Mallorca,1,Aitor,Aitor Fernández,G,6,2,6.9,90,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,0,13
23-24,36,Osasuna,Mallorca,1,Rubén Peña,Rubén Peña,D,3,2,6.7,75,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,18
23-24,36,Osasuna,Mallorca,1,Catena,Alejandro Catena,D,2,1,6.6,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,12
23-24,36,Osasuna,Mallorca,1,Juan Cruz,Juan Cruz,D,1,1,6.6,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21
23-24,36,Osasuna,Mallorca,1,Herrando,Jorge Herrando,D,6,2,7.2,90,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,13
23-24,36,Osasuna,Mallorca,1,Rubén G.,Rubén García,F,4,2,7.1,75,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,13
23-24,36,Osasuna,Mallorca,1,Oroz,Aimar Oroz,M,5,3,6.8,66,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
23-24,36,Osasuna,Mallorca,1,Moncayola,Jon Moncayola,M,11,4,7.5,90,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,17
23-24,36,Osasuna,Mallorca,1,Iker Muñoz,Iker Muñoz,M,4,2,6.9,90,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,15
23-24,36,Osasuna,Mallorca,1,Arnáiz,José Manuel Arnáiz,F,3,1,6.6,66,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
23-24,36,Osasuna,Mallorca,1,Raúl García,Raúl García de Haro,F,3,1,6.7,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
23-24,36,Osasuna,Mallorca,1,Mojica,Johan Mojica,D,2,1,6.6,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
23-24,36,Osasuna,Mallorca,1,Areso,Jesús Areso,D,2,1,6.6,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
23-24,36,Osasuna,Mallorca,1,Moi Gómez,Moi Gómez,M,2,1,6.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-24,36,Osasuna,Mallorca,1,Torró,Lucas Torró,M,2,1,6.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
23-24,36,Osasuna,Mallorca,1,Svensson,Max Svensson,F,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-24,36,Mallorca,Osasuna,0,Rajkovic,Predrag Rajković,G,5,2,6.7,90,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,20
23-24,36,Mallorca,Osasuna,0,Raíllo,Antonio Raíllo,D,8,2,7.2,90,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,10
23-24,36,Mallorca,Osasuna,0,Lato,Toni Lato,D,6,3,7.1,83,0,0,2,3,1,0,4,2,0,0,0,0,0,0,0,0,0,13
23-24,36,Mallorca,Osasuna,0,Nacho Vidal,Nacho Vidal,D,3,1,6.7,76,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,12
23-24,36,Mallorca,Osasuna,0,Nastasic,Matija Nastasić,D,3,1,6.4,90,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,10
23-24,36,Mallorca,Osasuna,0,Giovanni,Giovanni González,D,5,2,7.0,90,0,0,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,9
23-24,36,Mallorca,Osasuna,0,Mascarell,Omar Mascarell,M,0,0,6.4,45,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8
23-24,36,Mallorca,Osasuna,0,Darder,Sergi Darder,M,10,3,7.6,90,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,13
23-24,36,Mallorca,Osasuna,0,Morlanes,Manu Morlanes,M,6,2,6.8,76,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6
23-24,36,Mallorca,Osasuna,0,Dani Rodríguez,Dani Rodríguez,M,3,2,7.0,83,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22
23-24,36,Mallorca,Osasuna,0,Larin,Cyle Larin,F,1,0,6.2,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19
23-24,36,Mallorca,Osasuna,0,Costa,Jaume Costa,D,2,1,6.6,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
23-24,36,Mallorca,Osasuna,0,Copete,José Copete,D,3,2,7.1,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
23-24,36,Mallorca,Osasuna,0,Antonio,Antonio Sánchez,M,2,1,6.5,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
23-24,36,Mallorca,Osasuna,0,Samú,Samú Costa,M,2,1,6.6,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23-24,36,Mallorca,Osasuna,0,Abdon,Abdón Prats,F,2,1,6.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23-24,36,Real Madrid,Deportivo Alavés,1,Courtois,Thibaut Courtois,G,17,4,9.8,90,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,2
23-24,36,Real Madrid,Deportivo Alavés,1,Nacho,Nacho Fernández,D,8,2,7.2,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6
23-24,36,Real Madrid,Deportivo Alavés,1,Carvajal,Daniel Carvajal,D,6,2,7.2,89,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,9
23-24,36,Real Madrid,Deportivo Alavés,1,Militão,Éder Militão,D,8,2,6.9,72,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6
23-24,36,Real Madrid,Deportivo Alavés,1,Mendy,Ferland Mendy,D,6,1,6.8,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
23-24,36,Real Madrid,Deportivo Alavés,1,Kroos,Toni Kroos,M,12,4,7.9,72,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,7
23-24,36,Real Madrid,Deportivo Alavés,1,Valverde,Federico Valverde,M,13,3,7.9,82,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5
23-24,36,Real Madrid,Deportivo Alavés,1,Bellingham,Jude Bellingham,M,22,4,10.0,90,1,2,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,15
23-24,36,Real Madrid,Deportivo Alavés,1,Camavinga,Eduardo Camavinga,M,13,4,7.5,62,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
23-24,36,Real Madrid,Deportivo Alavés,1,Vinicius,Vinicius Júnior,F,16,4,9.4,90,2,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,23
23-24,36,Real Madrid,Deportivo Alavés,1,Rodrygo,Rodrygo,F,6,2,7.2,90,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
23-24,36,Real Madrid,Deportivo Alavés,1,Rüdiger,Antonio Rüdiger,D,2,1,6.6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
