Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,24,Cádiz,Real Betis,1,Ledesma,Jeremías Ledesma,G,3,1,6.8,90,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,5
23-24,24,Cádiz,Real Betis,1,Fali,Fali,D,2,2,6.7,90,0,0,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,8
23-24,24,Cádiz,Real Betis,1,Iza Carcelén,Iza Carcelén,D,3,2,6.9,90,0,0,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,13
23-24,24,Cádiz,Real Betis,1,Chust,Víctor Chust,D,0,1,6.1,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9
23-24,24,Cádiz,Real Betis,1,Lucas Pires,Lucas Pires,D,3,2,6.9,90,0,0,2,1,0,0,8,1,0,0,0,0,0,0,0,0,0,13
23-24,24,Cádiz,Real Betis,1,Escalante,Gonzalo Escalante,M,3,1,6.6,69,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,8
23-24,24,Cádiz,Real Betis,1,Alejo,Iván Alejo,M,4,1,6.4,45,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11
23-24,24,Cádiz,Real Betis,1,Alcaraz,Rubén Alcaraz,M,3,2,7.0,90,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18
23-24,24,Cádiz,Real Betis,1,Navarro,Robert Navarro,M,3,2,7.2,82,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,21
23-24,24,Cádiz,Real Betis,1,Sobrino,Rubén Sobrino,F,5,2,7.3,69,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
23-24,24,Cádiz,Real Betis,1,Ramos,Chris Ramos,F,2,1,6.9,90,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
23-24,24,Cádiz,Real Betis,1,Álex Fernández,Álex Fernández,M,4,2,6.7,21,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7
23-24,24,Cádiz,Real Betis,1,Juanmi,Juanmi,F,1,1,6.8,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
23-24,24,Cádiz,Real Betis,1,Guardiola,Sergi Guardiola,F,2,1,6.6,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
23-24,24,Cádiz,Real Betis,1,Maxi Gómez,Maximiliano Gómez,F,2,1,6.5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23-24,24,Real Betis,Cádiz,0,Rui Silva,Rui Silva,G,12,4,8.1,90,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,10
23-24,24,Real Betis,Cádiz,0,Sokratis,Sokratis Papastathopoulos,D,7,1,7.1,90,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
23-24,24,Real Betis,Cádiz,0,Pezzella,Germán Pezzella,D,10,2,7.1,90,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,5
23-24,24,Real Betis,Cádiz,0,Bellerín,Héctor Bellerín,D,7,2,6.6,90,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,20
23-24,24,Real Betis,Cádiz,0,Miranda,Juan Miranda,D,8,2,7.0,90,0,0,1,0,1,0,7,3,0,0,0,0,0,0,0,0,0,18
23-24,24,Real Betis,Cádiz,0,Fekir,Nabil Fekir,M,10,3,7.8,78,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,12
23-24,24,Real Betis,Cádiz,0,Fornals,Pablo Fornals,M,18,4,8.4,89,1,0,4,3,1,0,9,0,0,0,0,0,0,0,0,0,0,9
23-24,24,Real Betis,Cádiz,0,Marc Roca,Marc Roca,M,7,2,7.3,89,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,10
23-24,24,Real Betis,Cádiz,0,Cardoso,Johnny Cardoso,M,12,4,7.8,90,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1
23-24,24,Real Betis,Cádiz,0,Willian José,Willian José,F,15,4,8.2,78,1,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,6
23-24,24,Real Betis,Cádiz,0,Abde,Abdessamad Ezzalzouli,M,5,2,6.9,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
23-24,24,Real Betis,Cádiz,0,Carvalho,William Carvalho,M,2,1,6.3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
23-24,24,Real Betis,Cádiz,0,Ruibal,Aitor Ruibal,D,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-24,24,Real Betis,Cádiz,0,Rodri,Rodri Sánchez,M,2,1,6.4,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
23-24,24,Real Betis,Cádiz,0,Altimira,Sergi Altimira,M,2,1,0.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23-24,24,Real Betis,Cádiz,0,Chimy,Chimy Ávila,F,2,1,6.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23-24,24,Deportivo Alavés,Villarreal,1,Sivera,Antonio Sivera,G,5,2,6.7,90,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,16
23-24,24,Deportivo Alavés,Villarreal,1,Gorosabel,Andoni Gorosabel,D,4,2,7.2,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,11
23-24,24,Deportivo Alavés,Villarreal,1,Álex Sola,Álex Sola,M,13,4,7.4,90,0,1,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,24
23-24,24,Deportivo Alavés,Villarreal,1,Abqar,Abdelkabir Abqar,D,4,2,7.7,90,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,13
23-24,24,Deportivo Alavés,Villarreal,1,Javi López,Javi López,D,2,1,6.4,69,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12
23-24,24,Deportivo Alavés,Villarreal,1,Rafa Marín,Rafa Marín,D,2,1,6.5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23-24,24,Deportivo Alavés,Villarreal,1,Guridi,Jon Guridi,M,5,2,7.1,86,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
23-24,24,Deportivo Alavés,Villarreal,1,Guevara,Ander Guevara,M,3,2,6.9,90,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,13
23-24,24,Deportivo Alavés,Villarreal,1,Rioja,Luis Rioja,M,6,2,7.3,86,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,9
23-24,24,Deportivo Alavés,Villarreal,1,Blanco,Antonio Blanco,M,5,2,6.8,90,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
23-24,24,Deportivo Alavés,Villarreal,1,Omorodion,Samu Aghehowa,F,9,3,7.6,90,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,8
