Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
23-24,9,Athletic Club,Almería,1,Unai Simón,Unai Simón,G,9,3,7.1,90,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,9
23-24,9,Athletic Club,Almería,1,De Marcos,Óscar de Marcos,D,14,3,8.0,90,0,1,3,2,0,0,10,2,0,0,0,0,0,0,0,0,0,14
23-24,9,Athletic Club,Almería,1,Yuri,Yuri Berchiche,D,13,3,8.2,90,0,1,1,1,1,0,9,1,0,0,0,0,0,0,0,0,0,11
23-24,9,Athletic Club,Almería,1,Yeray,Yeray Álvarez,D,2,1,6.6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23-24,9,Athletic Club,Almería,1,Vivian,Daniel Vivian,D,9,3,7.7,90,0,0,1,0,1,0,8,2,0,0,0,0,0,0,0,0,0,5
23-24,9,Athletic Club,Almería,1,Herrera,Ander Herrera,M,4,1,7.5,75,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,9
23-24,9,Athletic Club,Almería,1,Dani García,Dani García,M,10,1,7.2,82,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
23-24,9,Athletic Club,Almería,1,Sancet,Oihan Sancet,M,10,2,7.6,82,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,21
23-24,9,Athletic Club,Almería,1,N. Williams,Nico Williams,M,12,3,8.4,90,0,0,6,6,1,0,8,0,0,0,0,0,0,0,0,0,0,21
23-24,9,Athletic Club,Almería,1,I. Williams,Iñaki Williams,M,7,2,7.9,90,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,15
23-24,9,Athletic Club,Almería,1,Guruzeta,Gorka Guruzeta,F,8,2,7.3,75,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,15
23-24,9,Athletic Club,Almería,1,Paredes,Aitor Paredes,D,7,1,6.7,82,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,4
23-24,9,Athletic Club,Almería,1,Muniain,Iker Muniain,F,2,1,6.8,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
23-24,9,Athletic Club,Almería,1,Prados,Beñat Prados,D,2,1,6.7,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
23-24,9,Athletic Club,Almería,1,Unai Gómez,Unai Gómez,M,2,1,7.0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
23-24,9,Athletic Club,Almería,1,Villalibre,Asier Villalibre,F,1,0,6.7,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23-24,9,Almería,Athletic Club,0,Luis Maximiano,Luís Maximiano,G,6,3,7.6,90,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,13
23-24,9,Almería,Athletic Club,0,Akieme,Sergio Akieme,D,2,1,6.3,90,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,16
