ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
20303,25/26,24,Elche,Osasuna,Elche,1,Dituro,Portero,10,4
20303,25/26,24,Elche,Osasuna,Elche,1,Bigas,Defensa,10,3
20303,25/26,24,Elche,Osasuna,Elche,1,Chust,Defensa,8,3
20303,25/26,24,Elche,Osasuna,Elche,1,Pétrot,Defensa,7,2
20303,25/26,24,Elche,Osasuna,Elche,1,Tete Morente,Delantero,1,0
20303,25/26,24,Elche,Osasuna,Elche,1,Febas,Mediocampista,9,3
20303,25/26,24,Elche,Osasuna,Elche,1,Valera,Mediocampista,7,2
20303,25/26,24,Elche,Osasuna,Elche,1,Aguado,Mediocampista,5,1
20303,25/26,24,Elche,Osasuna,Elche,1,Cepeda,Delantero,5,2
20303,25/26,24,Elche,Osasuna,Elche,1,André Silva,Delantero,5,1
20303,25/26,24,Elche,Osasuna,Elche,1,Alvaro R.,Delantero,5,2
20303,25/26,24,Elche,Osasuna,Elche,1,Peña,Portero,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Iturbe,Portero,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Pedrosa,Defensa,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,John C.,Defensa,2,1
20303,25/26,24,Elche,Osasuna,Elche,1,Sangaré,Defensa,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Delgado,Defensa,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Villar,Mediocampista,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Santiago,Mediocampista,2,1
20303,25/26,24,Elche,Osasuna,Elche,1,Adam Boayar,Mediocampista,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Martim Neto,Mediocampista,2,1
20303,25/26,24,Elche,Osasuna,Elche,1,Redondo,Mediocampista,0,0
20303,25/26,24,Elche,Osasuna,Elche,1,Rafa Mir,Delantero,1,0
20303,25/26,24,Elche,Osasuna,Osasuna,0,Herrera,Portero,11,3
20303,25/26,24,Elche,Osasuna,Osasuna,0,Galán,Defensa,10,3
20303,25/26,24,Elche,Osasuna,Osasuna,0,Catena,Defensa,7,2
20303,25/26,24,Elche,Osasuna,Osasuna,0,Herrando,Defensa,8,2
20303,25/26,24,Elche,Osasuna,Osasuna,0,Rosier,Defensa,7,2
