ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
20088,25/26,2,Betis,Alavés,Betis,1,Pau López,Portero,12,4
20088,25/26,2,Betis,Alavés,Betis,1,Bartra,Defensa,10,3
20088,25/26,2,Betis,Alavés,Betis,1,Bellerín,Defensa,10,3
20088,25/26,2,Betis,Alavés,Betis,1,Junior,Defensa,9,3
20088,25/26,2,Betis,Alavés,Betis,1,Natan,Defensa,9,2
20088,25/26,2,Betis,Alavés,Betis,1,Fornals,Mediocampista,7,3
20088,25/26,2,Betis,Alavés,Betis,1,Lo Celso,Mediocampista,13,4
20088,25/26,2,Betis,Alavés,Betis,1,Ruibal,Delantero,6,2
20088,25/26,2,Betis,Alavés,Betis,1,Riquelme,Mediocampista,2,1
20088,25/26,2,Betis,Alavés,Betis,1,Altimira,Mediocampista,9,3
20088,25/26,2,Betis,Alavés,Betis,1,Cucho,Delantero,2,1
20088,25/26,2,Betis,Alavés,Betis,1,Adrián,Portero,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Valles,Portero,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Rodríguez,Defensa,3,1
20088,25/26,2,Betis,Alavés,Betis,1,Ortiz,Defensa,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Valentín Gómez,Defensa,2,1
20088,25/26,2,Betis,Alavés,Betis,1,Dani Pérez,Mediocampista,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Mawuli,Mediocampista,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Corralejo,Mediocampista,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Bakambu,Delantero,1,0
20088,25/26,2,Betis,Alavés,Betis,1,Chimy,Delantero,0,0
20088,25/26,2,Betis,Alavés,Betis,1,Pablo García,Delantero,4,2
20088,25/26,2,Betis,Alavés,Alavés,0,Sivera,Portero,7,3
20088,25/26,2,Betis,Alavés,Alavés,0,Jonny,Defensa,5,3
20088,25/26,2,Betis,Alavés,Alavés,0,Tenaglia,Defensa,5,2
20088,25/26,2,Betis,Alavés,Alavés,0,Parada,Defensa,3,1
