ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Remiro,Portero,4,2
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Zubeldia,Defensa,5,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Jon Martín,Defensa,3,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Aramburu,Defensa,5,2
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Brais,Mediocampista,4,2
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Sergio Gómez,Defensa,3,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Barrenetxea,Mediocampista,5,2
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Herrera,Mediocampista,2,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Gorrotxategi,Mediocampista,2,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Guedes,Mediocampista,4,2
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Oyarzabal,Delantero,13,4
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Marrero,Portero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Fraga,Portero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Aritz,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Odriozola,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Caleta-Car,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Aihen,Defensa,2,1
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Carlos Soler,Mediocampista,1,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Sucic,Mediocampista,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Turrientes,Mediocampista,1,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Zakharyan,Mediocampista,1,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Marín,Mediocampista,1,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Goti,Mediocampista,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Sadiq,Delantero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Real Sociedad,1,Karrikaburu,Delantero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Vlachodimos,Portero,1,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Marcão,Defensa,1,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Gudelj,Mediocampista,13,4
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Carmona,Defensa,3,2
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Cardoso,Defensa,-3,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Suazo,Defensa,6,4
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Sow,Mediocampista,1,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Agoume,Mediocampista,-1,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Alexis,Delantero,0,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Vargas,Delantero,2,2
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Romero,Delantero,1,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Nyland,Portero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Alberto,Portero,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Juanlu,Mediocampista,3,2
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Kike Salas,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Oso,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Ramón,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Castrín,Defensa,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Januzaj,Mediocampista,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Alfon,Delantero,2,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Manu Bueno,Mediocampista,0,0
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Ejuke,Delantero,3,1
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Peque,Delantero,3,2
20171,25/26,10,Real Sociedad,Sevilla,Sevilla,0,Adams,Delantero,1,0
20165,25/26,10,Girona,Real Oviedo,Girona,1,Gazzaniga,Portero,2,0
20165,25/26,10,Girona,Real Oviedo,Girona,1,Blind,Defensa,2,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Witsel,Mediocampista,3,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Álex Moreno,Defensa,0,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Arnau,Defensa,0,1
20165,25/26,10,Girona,Real Oviedo,Girona,1,Vitor Reis,Defensa,2,0
20165,25/26,10,Girona,Real Oviedo,Girona,1,Tsygankov,Delantero,3,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Bryan Gil,Delantero,2,1
20165,25/26,10,Girona,Real Oviedo,Girona,1,Iván Martín,Mediocampista,5,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Roca,Delantero,5,2
20165,25/26,10,Girona,Real Oviedo,Girona,1,Vanat,Delantero,0,0
