ID_Partido,Temporada,Jornada,Local,Visitante,Equipo_Jugador,Es_Local,Jugador,Posicion,Puntos,Relevo
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Dmitrovic,Portero,6,2
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Cabrera,Defensa,0,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Calero,Defensa,3,2
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Romero,Defensa,-1,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Riedel,Defensa,-1,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Edu Expósito,Mediocampista,7,3
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Urko,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Terrats,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Jofre,Delantero,3,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Kike García,Delantero,2,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Roberto,Delantero,7,2
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Fortuño,Portero,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Pol Tristan,Portero,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Miguel Rubio,Defensa,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Salinas,Defensa,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Rubén Sánchez,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,El Hilali,Defensa,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Pere Milla,Delantero,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Lozano,Mediocampista,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Pickel,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Roca,Mediocampista,0,0
20285,25/26,22,Espanyol,Alavés,Espanyol,1,Dolan,Delantero,2,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Sivera,Portero,5,2
20285,25/26,22,Espanyol,Alavés,Alavés,0,Jonny,Defensa,1,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Pacheco,Defensa,8,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Parada,Defensa,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Aleñá,Mediocampista,9,3
20285,25/26,22,Espanyol,Alavés,Alavés,0,Blanco,Mediocampista,12,3
20285,25/26,22,Espanyol,Alavés,Alavés,0,Ibáñez,Mediocampista,6,2
20285,25/26,22,Espanyol,Alavés,Alavés,0,Protesoni,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Calebe,Mediocampista,3,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Toni Martinez,Delantero,11,4
20285,25/26,22,Espanyol,Alavés,Alavés,0,Boyé,Delantero,11,4
20285,25/26,22,Espanyol,Alavés,Alavés,0,Raúl F.,Portero,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Montero,Portero,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Tenaglia,Defensa,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Garcés,Defensa,4,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Youssef,Defensa,2,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Ángel Pérez,Delantero,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Guridi,Mediocampista,2,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Guevara,Mediocampista,3,1
20285,25/26,22,Espanyol,Alavés,Alavés,0,Rebbach,Delantero,0,0
20285,25/26,22,Espanyol,Alavés,Alavés,0,Aitor Mañas,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Aarón,Portero,7,2
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Costas,Defensa,8,3
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Nacho Vidal,Defensa,6,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Javi López,Defensa,7,3
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Carmo,Defensa,8,2
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Sibo,Mediocampista,5,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Colombatto,Mediocampista,9,3
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Hassan,Mediocampista,5,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Chaira,Delantero,11,4
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Reina,Mediocampista,6,2
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Viñas,Delantero,5,2
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Moldovan,Portero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Narvaez,Portero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Calvo,Defensa,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Ahijado,Defensa,2,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Cazorla,Mediocampista,2,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Dendoncker,Mediocampista,2,1
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,L. Ilic,Mediocampista,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Fonseca,Mediocampista,1,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Agudín,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Thiago,Mediocampista,8,3
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Brekalo,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Forés,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Real Oviedo,1,Borbas,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Ter Stegen,Portero,8,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Blind,Defensa,5,2
20292,25/26,22,Real Oviedo,Girona,Girona,0,Álex Moreno,Defensa,6,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Arnau,Defensa,10,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Vitor Reis,Defensa,6,1
20292,25/26,22,Real Oviedo,Girona,Girona,0,Lemar,Mediocampista,3,1
20292,25/26,22,Real Oviedo,Girona,Girona,0,Tsygankov,Delantero,4,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Beltrán,Mediocampista,4,2
20292,25/26,22,Real Oviedo,Girona,Girona,0,Bryan Gil,Delantero,7,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Iván Martín,Mediocampista,7,2
20292,25/26,22,Real Oviedo,Girona,Girona,0,Vanat,Delantero,2,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Gazzaniga,Portero,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Krapyvtsov,Portero,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,David López,Defensa,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Witsel,Mediocampista,2,1
20292,25/26,22,Real Oviedo,Girona,Girona,0,Francés,Defensa,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Rincón,Defensa,2,1
20292,25/26,22,Real Oviedo,Girona,Girona,0,Roca,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Arango,Delantero,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Echeverri,Mediocampista,5,3
20292,25/26,22,Real Oviedo,Girona,Girona,0,Lass,Mediocampista,0,0
20292,25/26,22,Real Oviedo,Girona,Girona,0,Stuani,Delantero,2,1
20292,25/26,22,Real Oviedo,Girona,Girona,0,Abel Ruiz,Delantero,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Herrera,Portero,2,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Galán,Defensa,4,3
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Catena,Defensa,2,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Boyomo,Defensa,4,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Rosier,Defensa,1,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Rubén G.,Mediocampista,9,3
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Torró,Mediocampista,6,2
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Moncayola,Mediocampista,10,4
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Raul Moro,Delantero,4,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Budimir,Delantero,7,2
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Víctor Muñoz,Delantero,10,3
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Aitor,Portero,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Juan Cruz,Defensa,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Herrando,Defensa,2,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Bretones,Defensa,2,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Arguibide,Defensa,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Moi Gómez,Mediocampista,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Kike Barja,Delantero,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Oroz,Mediocampista,3,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Iker Muñoz,Mediocampista,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Osambela,Mediocampista,0,0
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Raúl García,Delantero,2,1
20289,25/26,22,Osasuna,Villarreal,Osasuna,1,Becker,Mediocampista,0,0
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Luiz Junior,Portero,3,1
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Pedraza,Defensa,-3,0
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Rafa Marín,Defensa,3,1
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Veiga,Defensa,3,1
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Mouriño,Defensa,0,1
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Parejo,Mediocampista,4,2
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,P. Gueye,Mediocampista,4,2
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Moleiro,Mediocampista,1,0
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Gerard,Delantero,13,4
20289,25/26,22,Osasuna,Villarreal,Villarreal,0,Pépé,Delantero,8,2
