Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Fraga,Fraga,20381,2025/26,31,Real Sociedad,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20380,2025/26,31,Real Madrid,Defensa,7.0,26,ES,70%,Sano,9,1,1,0,2,1,2,35,3.9,0,0,9
Fran González,Fran González,20380,2025/26,31,Real Madrid,Portero,1.0,20,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran Pérez,Fran Pérez,20378,2025/26,31,Rayo,Mediocampista,8.0,23,ES,10%,Lesionado/Duda,25,2,1,0,4,0,1,90,3.6,0,1,2
Francés,Francés,20380,2025/26,31,Girona,Defensa,6.0,23,ES,70%,Sano,18,0,1,0,1,1,1.2,51,2.8,2,0,8
Freeman,Freeman,20373,2025/26,31,Villarreal,Defensa,3.0,21,US,40%,Sano,5,0,0,0,0,0,1,9,1.8,3,0,2
Galán,Javi Galán,20379,2025/26,31,Osasuna,Defensa,10.0,31,ES,90%,Sano,13,0,1,0,2,0,1.2,87,4.8,1,6,4
Garcés,F. Garcés,20381,2025/26,31,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20382,2025/26,31,Sevilla,Defensa,1.0,27,AR,10%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20374,2025/26,31,Barcelona,Mediocampista,4.0,21,ES,50%,Sano,4,0,1,0,0,0,1,11,2.8,2,0,1
Gayà,Gayá,20376,2025/26,31,Valencia,Defensa,9.0,30,ES,90%,Sano,26,1,1,0,6,1,1,91,3.5,-1,1,5
Gazzaniga,Gazzaniga,20380,2025/26,31,Girona,Portero,19.0,34,AR,95%,Sano,27,0,0,0,4,1,1.9,160,5.9,9,12,15
Gerard,Gerard,20373,2025/26,31,Villarreal,Delantero,14.0,34,ES,70%,Sano,16,8,0,0,0,0,1.5,109,6.8,2,10,2
Giménez,J.M. Giménez,20382,2025/26,31,Atlético,Defensa,13.0,31,UY,40%,Lesionado/Duda,15,0,1,0,3,0,1.2,87,5.8,1,-1,11
Giuliano,Giuliano,20382,2025/26,31,Atlético,Delantero,19.0,23,AR,50%,Sano,27,4,6,0,1,0,1.5,161,6,8,10,4
Gonzalo,Gonzalo,20380,2025/26,31,Real Madrid,Delantero,6.0,22,ES,20%,Sano,23,4,0,0,1,0,1,68,3,0,0,2
González,Nico Gonzalez,20382,2025/26,31,Atlético,Mediocampista,11.0,28,AR,0%,Sano,22,3,0,0,4,1,0.6,104,4.7,-3,2,6
Gorosabel,Gorosabel,20373,2025/26,31,Athletic,Defensa,6.0,29,ES,10%,Lesionado/Duda,16,0,1,0,2,0,0.5,40,2.5,0,0,2
Gorrotxategi,Gorrotxa,20381,2025/26,31,Real Sociedad,Mediocampista,10.0,24,ES,0%,Lesionado/Duda,25,1,3,0,6,0,0.5,108,4.3,0,0,0
Griezmann,Griezmann,20382,2025/26,31,Atlético,Delantero,9.0,35,FR,40%,Sano,27,6,1,0,0,0,1,124,4.6,3,3,2
Gudelj,Gudelj,20382,2025/26,31,Sevilla,Mediocampista,10.0,34,RS,70%,Sano,26,1,0,0,7,0,1,108,4.2,4,5,1
Guedes,Guedes,20381,2025/26,31,Real Sociedad,Mediocampista,19.0,29,PT,80%,Sano,30,8,4,0,2,0,1.9,175,5.8,9,-2,19
Guevara,Guevara,20381,2025/26,31,Alavés,Mediocampista,5.0,28,ES,20%,Sano,20,1,0,0,4,1,1,49,2.5,2,0,0
Guido,G. Rodríguez,20376,2025/26,31,Valencia,Mediocampista,9.0,31,AR,90%,Sano,8,2,0,0,1,0,2.4,44,5.5,15,9,4
Gumbau,Gumbau,20378,2025/26,31,Rayo,Mediocampista,6.0,31,ES,70%,Sano,21,0,1,0,4,0,1,50,2.4,0,3,2
Guridi,Guridi,20381,2025/26,31,Alavés,Mediocampista,6.0,31,ES,50%,Sano,20,0,0,0,1,0,1.2,41,2.1,3,2,2
Guruzeta,Guruzeta,20373,2025/26,31,Athletic,Delantero,10.0,29,ES,70%,Sano,27,6,1,0,4,1,1.1,115,4.3,4,4,1
Güler,Arda Güler,20380,2025/26,31,Real Madrid,Mediocampista,29.0,21,TR,30%,Sano,30,4,8,0,1,0,1.5,221,7.4,6,5,10
Hancko,Hancko,20382,2025/26,31,Atlético,Defensa,11.0,28,SK,30%,Lesionado/Duda,26,0,2,0,2,0,1,122,4.7,0,0,0
Hassan,Hassan,20375,2025/26,31,Real Oviedo,Mediocampista,10.0,24,FR,40%,Sano,29,0,3,0,1,0,1,110,3.8,2,2,2
Herrando,Herrando,20379,2025/26,31,Osasuna,Defensa,9.0,25,ES,80%,Sano,25,0,1,0,2,0,0.9,77,3.1,1,0,3
Herrera,Sergio Herrera,20379,2025/26,31,Osasuna,Portero,22.0,32,ES,95%,Sano,30,0,0,0,3,0,1.4,193,6.4,6,9,2
Herrera,Herrera,20381,2025/26,31,Real Sociedad,Mediocampista,4.0,28,VE,0%,Lesionado/Duda,8,0,0,0,1,0,-1,10,1,0,0,2
Hugo Álvarez,Hugo Alvarez,20375,2025/26,31,Celta,Mediocampista,8.0,22,ES,0%,Lesionado/Duda,21,3,1,0,2,0,1.3,80,3.8,5,7,5
Huijsen,Huijsen,20380,2025/26,31,Real Madrid,Defensa,19.0,20,ES,50%,Sano,22,2,2,0,6,1,1.1,131,6,2,4,11
I. Williams,Iñaki Williams,20373,2025/26,31,Athletic,Delantero,10.0,31,GH,80%,Sano,22,2,4,0,1,0,1.3,94,4.3,1,12,2
Ibáñez,Ibañez,20381,2025/26,31,Alavés,Mediocampista,10.0,27,ES,70%,Sano,29,1,1,0,5,0,1.5,113,3.9,6,0,4
Iglesias,B. Iglesias,20375,2025/26,31,Celta,Delantero,14.0,33,ES,40%,Sano,27,11,2,0,6,0,1,141,5.2,1,1,2
Iglesias,Juan Iglesias,20377,2025/26,31,Getafe,Defensa,10.0,27,ES,90%,Sano,29,1,2,0,3,0,1.3,127,4.4,5,5,6
Iker Muñoz,Iker Muñoz,20379,2025/26,31,Osasuna,Mediocampista,6.0,23,ES,50%,Sano,14,0,0,0,4,0,1.3,41,2.9,0,8,2
Isco,Isco,20379,2025/26,31,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20378,2025/26,31,Rayo,Delantero,10.0,31,ES,30%,Sano,29,3,3,0,9,0,1.6,134,4.6,4,4,3
Iturbe,A. Iturbe,20376,2025/26,31,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20380,2025/26,31,Girona,Mediocampista,10.0,27,ES,60%,Sano,28,0,1,0,5,1,1.2,123,4.4,6,2,2
Iván Romero,I. Romero,20377,2025/26,31,Levante,Delantero,10.0,24,ES,50%,Sano,26,5,1,0,3,0,1.5,119,4.6,2,8,7
Iván Villar,Iván Villar,20375,2025/26,31,Celta,Portero,1.0,28,ES,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20373,2025/26,31,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,1,16,1.5,0,0,2
Januzaj,Januzaj,20382,2025/26,31,Sevilla,Mediocampista,4.0,31,BE,20%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20373,2025/26,31,Athletic,Mediocampista,10.0,22,ES,50%,Sano,29,2,0,0,3,0,0.8,130,4.5,3,2,4
Javi Guerra,Javi Guerra,20376,2025/26,31,Valencia,Mediocampista,10.0,22,ES,50%,Sano,29,1,3,0,3,0,1.3,110,3.8,1,7,4
Javi López,Javi Lopéz,20375,2025/26,31,Real Oviedo,Defensa,9.0,24,ES,70%,Sano,18,0,1,0,3,0,1.5,61,3.4,5,7,10
Javi Muñoz,Javi Muñoz,20377,2025/26,31,Getafe,Mediocampista,5.0,31,ES,15%,Sano,14,0,0,0,0,0,-1,31,2.2,0,0,2
Javi Rodríguez,Javi Rodriguez,20375,2025/26,31,Celta,Defensa,10.0,22,ES,0%,Sano,26,0,1,0,5,0,1.3,99,3.8,0,2,3
Jesús Vázquez,J. Vázquez,20376,2025/26,31,Valencia,Defensa,6.0,23,ES,10%,Sano,17,0,0,0,2,0,1,46,2.7,0,9,0
Joan Garcia,Joan García,20374,2025/26,31,Barcelona,Portero,38.0,24,ES,95%,Sano,24,0,0,0,1,0,1.8,210,8.8,5,13,4
Jofre,Jofre,20374,2025/26,31,Espanyol,Delantero,6.0,24,ES,30%,Sano,22,1,0,0,1,0,0.8,57,2.6,1,2,2
John C.,John C.,20376,2025/26,31,Elche,Defensa,5.0,25,ES,30%,Sano,14,1,0,0,2,0,-1,31,2.2,0,0,0
Jon Martín,Jon Martin,20381,2025/26,31,Real Sociedad,Defensa,10.0,19,ES,0%,Sano,19,1,0,0,5,0,1.9,82,4.3,17,3,0
Jonny,Jonny Otto,20381,2025/26,31,Alavés,Defensa,9.0,32,ES,80%,Sano,29,0,0,0,5,0,1,90,3.1,2,1,4
Jordan,Jordán,20382,2025/26,31,Sevilla,Mediocampista,2.0,31,ES,20%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20376,2025/26,31,Elche,Mediocampista,6.0,36,ES,30%,Sano,15,0,2,0,2,0,1,55,3.7,0,0,2
Joseph,Mateo Joseph,20378,2025/26,31,Mallorca,Delantero,10.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,1.5,112,3.9,6,3,7
Juan Carlos,Juan Carlos,20380,2025/26,31,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20379,2025/26,31,Osasuna,Defensa,6.0,33,ES,25%,Sano,14,0,0,0,0,0,-1,39,2.8,0,0,0
Juanlu,Juanlu,20382,2025/26,31,Sevilla,Mediocampista,10.0,22,ES,70%,Sano,25,0,3,0,4,1,1.2,97,3.9,6,1,8
Juanmi,Juanmi,20377,2025/26,31,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20382,2025/26,31,Atlético,Defensa,8.0,21,ES,50%,Sano,1,0,0,0,0,0,-1,7,7,0,0,0
Junior,Junior,20379,2025/26,31,Betis,Defensa,6.0,29,DO,0%,Lesionado/Duda,10,0,1,0,2,0,0.5,31,3.1,0,0,2
Jutglà,Ferran Jutglà,20375,2025/26,31,Celta,Delantero,10.0,27,ES,50%,Sano,22,7,2,0,4,0,2.1,107,4.9,2,19,10
Kalumba,Kalumba Jr,20378,2025/26,31,Mallorca,Delantero,3.0,21,FR,10%,Sano,2,0,0,0,0,0,1.5,3,1.5,0,1,2
Kamara,Kamara,20377,2025/26,31,Getafe,Delantero,3.0,22,EN,5%,Sano,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20373,2025/26,31,Villarreal,Defensa,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20381,2025/26,31,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20379,2025/26,31,Osasuna,Delantero,5.0,29,ES,30%,Sano,20,1,2,0,3,0,1.5,49,2.5,2,8,6
Kike García,Kike García,20374,2025/26,31,Espanyol,Delantero,10.0,36,ES,50%,Sano,29,6,1,0,3,0,1.1,112,3.9,2,4,3
Kike Salas,Kike Salas,20382,2025/26,31,Sevilla,Defensa,13.0,23,ES,90%,Sano,18,1,0,0,1,0,1.2,90,5,2,4,0
Koke,Koke,20382,2025/26,31,Atlético,Mediocampista,11.0,34,ES,0%,Sano,28,2,2,0,5,0,1.3,133,4.8,0,2,7
Koski,Koski,20381,2025/26,31,Alavés,Defensa,3.0,24,FI,10%,Sano,2,0,0,0,0,0,1,3,1.5,0,2,1
Koundé,Kounde,20374,2025/26,31,Barcelona,Defensa,13.0,27,FR,50%,Sano,26,1,3,0,4,0,1,130,5,3,0,0
Krapyvtsov,Krapyvtsov,20380,2025/26,31,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20381,2025/26,31,Real Sociedad,Mediocampista,13.0,24,JP,30%,Sano,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20378,2025/26,31,Mallorca,Defensa,4.0,26,AL,40%,Sano,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20375,2025/26,31,Real Oviedo,Mediocampista,6.0,26,RS,10%,Lesionado/Duda,18,1,0,0,4,1,1.5,39,2.2,0,0,7
Lago,Yoel Lago,20375,2025/26,31,Celta,Defensa,5.0,22,ES,30%,Sano,5,0,0,0,2,0,-1,12,2.4,2,0,0
Laporte,Laporte,20373,2025/26,31,Athletic,Defensa,10.0,31,ES,80%,Sano,19,0,1,0,2,0,1.5,87,4.6,1,5,3
Lass,Lass,20380,2025/26,31,Girona,Mediocampista,1.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20378,2025/26,31,Mallorca,Defensa,5.0,28,ES,20%,Sano,9,0,1,0,3,0,1,19,2.1,0,3,0
Le Normand,Le Normand,20382,2025/26,31,Atlético,Defensa,10.0,29,ES,40%,Sano,22,1,0,0,3,0,1.3,93,4.2,3,4,0
Lejeune,Lejeune,20378,2025/26,31,Rayo,Defensa,22.0,34,FR,70%,Sano,30,0,1,0,4,0,1.8,189,6.3,12,4,11
Lekue,I. Lekue,20373,2025/26,31,Athletic,Defensa,5.0,32,ES,50%,Sano,9,0,0,0,2,2,1.5,15,1.7,0,2,0
Lemar,Lemar,20380,2025/26,31,Girona,Mediocampista,9.0,30,FR,50%,Sano,20,2,1,0,2,0,1.1,87,4.4,2,2,0
Lenglet,Lenglet,20382,2025/26,31,Atlético,Defensa,9.0,30,FR,70%,Sano,13,0,1,0,5,1,1,65,5,7,0,10
Leo Román,Leo Román,20378,2025/26,31,Mallorca,Portero,10.0,25,ES,95%,Sano,25,0,0,1,4,0,1.9,115,4.6,4,2,4
Letácek,Letacek,20377,2025/26,31,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20374,2025/26,31,Barcelona,Delantero,11.0,37,PL,50%,Sano,25,12,1,0,2,0,0.9,132,5.3,7,2,2
Liso,A. Liso,20377,2025/26,31,Getafe,Delantero,9.0,21,ES,50%,Sano,24,3,0,0,5,1,1.5,72,3,5,0,0
Llabrés,Javi Llabrés,20378,2025/26,31,Mallorca,Delantero,3.0,23,ES,10%,Sano,14,0,0,0,0,0,-1,23,1.6,0,0,0
Lo Celso,Lo Celso,20379,2025/26,31,Betis,Mediocampista,10.0,30,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20382,2025/26,31,Atlético,Delantero,7.0,28,NG,50%,Sano,7,2,0,0,1,0,1.3,28,4,0,8,4
Losada,Iker Losada,20377,2025/26,31,Levante,Delantero,7.0,24,ES,30%,Sano,18,3,1,0,1,0,1.6,64,3.6,1,8,12
Lozano,Pol Lozano,20374,2025/26,31,Espanyol,Mediocampista,9.0,26,ES,70%,Sano,27,1,1,0,7,0,1,83,3.1,6,0,2
Luis Milla,L. Milla,20377,2025/26,31,Getafe,Mediocampista,28.0,31,ES,95%,Sano,29,0,9,0,3,1,2,211,7.3,10,11,3
Luis Vázquez,Luis Vázquez,20377,2025/26,31,Getafe,Delantero,13.0,24,AR,90%,Sano,10,3,0,0,0,0,1.6,57,5.7,11,3,2
Luiz Felipe,Luiz Felipe,20378,2025/26,31,Rayo,Defensa,6.0,29,IT,30%,Sano,10,0,0,0,1,0,1.5,36,3.6,10,0,0
Luiz Junior,Júnior R.,20373,2025/26,31,Villarreal,Portero,26.0,25,BR,95%,Sano,27,0,0,1,3,0,1.2,190,7,6,7,4
Lunin,Lunin,20380,2025/26,31,Real Madrid,Portero,5.0,27,UA,95%,Sano,2,0,0,0,0,1,1.2,8,4,2,7,0
Luvumbo,Luvumbo,20378,2025/26,31,Mallorca,Delantero,6.0,24,AO,70%,Sano,5,0,1,0,2,0,2,17,3.4,2,9,2
M. Alonso,Marcos Alonso,20375,2025/26,31,Celta,Defensa,20.0,35,ES,50%,Sano,25,1,0,0,4,0,1,152,6.1,0,0,4
M. Llorente,Marcos Llorente,20382,2025/26,31,Atlético,Defensa,17.0,31,ES,50%,Sano,25,0,4,0,5,0,1.9,142,5.7,0,1,1
Maffeo,Maffeo,20378,2025/26,31,Mallorca,Defensa,10.0,28,AR,80%,Sano,24,1,1,0,9,0,1.6,95,4,7,-1,6
Manu Bueno,Manu Bueno,20382,2025/26,31,Sevilla,Mediocampista,3.0,21,ES,20%,Sano,6,0,0,0,1,0,1,11,1.8,0,0,1
Manu Fernández,Manuel Fernán...,20375,2025/26,31,Celta,Defensa,7.0,24,ES,40%,Sano,13,0,0,0,2,0,-1,43,3.3,0,0,0
Manu Sánchez,Manu Sánchez,20377,2025/26,31,Levante,Defensa,9.0,25,ES,90%,Sano,26,1,1,0,8,0,1,75,2.9,0,-1,4
Manuel Ángel,Manuel Ángel,20380,2025/26,31,Real Madrid,Mediocampista,3.0,22,ES,10%,Sano,3,0,0,0,0,0,1,4,1.3,2,0,0
Marc Roca,Marc Roca,20379,2025/26,31,Betis,Mediocampista,10.0,29,ES,40%,Sano,23,0,1,0,1,0,0.4,101,4.4,0,1,8
Marc Vidal,Marc Vidal,20375,2025/26,31,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20382,2025/26,31,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20381,2025/26,31,Alavés,Delantero,4.0,32,DO,10%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20377,2025/26,31,Getafe,Mediocampista,9.0,22,ES,50%,Sano,28,2,1,0,9,0,1.6,74,2.6,8,0,2
Marrero,Marrero,20381,2025/26,31,Real Sociedad,Portero,1.0,24,ES,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20376,2025/26,31,Elche,Mediocampista,10.0,23,PT,40%,Sano,22,2,5,0,2,0,0,117,5.3,0,0,4
Martín,Gerard Martín,20374,2025/26,31,Barcelona,Defensa,10.0,24,ES,50%,Sano,25,0,0,0,6,0,1.4,110,4.4,3,10,1
Marín,Marín,20381,2025/26,31,Real Sociedad,Mediocampista,7.0,22,ES,30%,Sano,26,0,1,0,1,0,1,59,2.3,8,0,2
Mascarell,Mascarell,20378,2025/26,31,Mallorca,Mediocampista,10.0,33,GQ,90%,Sano,23,1,2,0,4,0,1.5,97,4.2,5,4,12
Mastantuono,F. Mastantuono,20380,2025/26,31,Real Madrid,Delantero,7.0,18,AR,0%,Sano,17,1,0,0,5,1,0,58,3.4,0,0,0
Matturro,Alan Matturo,20377,2025/26,31,Levante,Defensa,7.0,21,UY,50%,Sano,16,1,0,0,0,1,1,54,3.4,1,3,8
Maupay,Maupay,20382,2025/26,31,Sevilla,Delantero,7.0,29,FR,10%,Sano,6,1,0,0,1,0,0.7,18,3,0,0,0
Mayoral,B. Mayoral,20377,2025/26,31,Getafe,Delantero,9.0,29,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20380,2025/26,31,Real Madrid,Delantero,55.0,27,FR,70%,Sano,25,23,4,0,3,0,1.3,284,11.4,3,2,0
Mendoza,R. Mendoza,20382,2025/26,31,Atlético,Mediocampista,8.0,21,ES,70%,Sano,4,0,0,0,1,0,-1,58,2.9,0,0,0
Mendy,N. Mendy,20378,2025/26,31,Rayo,Defensa,14.0,21,SN,70%,Sano,18,2,0,0,6,2,0,94,5.2,0,0,0
Mendy,F. Mendy,20380,2025/26,31,Real Madrid,Defensa,4.0,30,FR,10%,Lesionado/Duda,2,0,0,0,0,0,-1,6,3,0,0,0
Mendy,Mendy,20382,2025/26,31,Sevilla,Mediocampista,9.0,26,FR,50%,Sano,24,1,0,0,6,0,1.2,82,3.4,4,5,0
Miguel Rubio,Miguel Rubio,20374,2025/26,31,Espanyol,Defensa,4.0,28,ES,25%,Sano,11,1,0,0,0,0,1,28,2.5,0,3,1
Mikautadze,Mikautadze,20373,2025/26,31,Villarreal,Delantero,22.0,25,GE,80%,Sano,25,9,5,0,1,0,1.3,158,6.3,2,15,5
Militão,E. Militao,20380,2025/26,31,Real Madrid,Defensa,16.0,28,BR,99%,Sano,14,2,1,0,2,0,1,95,6.8,9,0,0
Mingueza,O. Mingueza,20375,2025/26,31,Celta,Defensa,10.0,26,ES,50%,Sano,26,1,4,0,4,0,1,103,4,2,0,5
Moi Gómez,Moi Gómez,20379,2025/26,31,Osasuna,Mediocampista,8.0,31,ES,20%,Sano,20,0,1,0,2,0,1,76,3.8,0,0,4
Mojica,J. Mojica,20378,2025/26,31,Mallorca,Defensa,9.0,33,CO,90%,Sano,29,0,3,0,5,0,1,98,3.4,2,0,2
Moldovan,Moldovan,20375,2025/26,31,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20373,2025/26,31,Villarreal,Mediocampista,22.0,22,ES,70%,Sano,29,9,4,0,3,0,1.2,184,6.3,5,3,2
Molina,Molina,20382,2025/26,31,Atlético,Defensa,9.0,28,AR,50%,Sano,22,2,1,0,4,0,1.7,89,4,1,10,16
Moncayola,Moncayola,20379,2025/26,31,Osasuna,Mediocampista,10.0,27,ES,80%,Sano,28,0,4,0,8,0,1.3,129,4.6,4,5,2
Morales,A. J. Morales,20377,2025/26,31,Levante,Delantero,5.0,38,ES,5%,Sano,19,1,1,0,1,0,0.5,50,2.6,0,0,2
Moreno,Matías Moreno,20377,2025/26,31,Levante,Defensa,10.0,22,AR,50%,Lesionado/Duda,20,0,0,0,6,0,1,89,4.5,-1,0,5
Morey,Morey,20378,2025/26,31,Mallorca,Defensa,5.0,26,ES,10%,Sano,16,1,0,0,2,0,-1,30,1.9,0,0,0
Moriba,Ilaix Moriba,20375,2025/26,31,Celta,Mediocampista,9.0,23,GN,30%,Sano,29,1,2,0,5,0,1.6,100,3.4,13,0,1
Morlanes,Morlanes,20378,2025/26,31,Mallorca,Mediocampista,9.0,27,ES,70%,Sano,24,2,0,0,4,1,1.4,83,3.5,11,2,3
Mouriño,Mouriño,20373,2025/26,31,Villarreal,Defensa,13.0,24,UY,60%,Sano,23,1,2,0,10,1,1.5,114,5,2,4,6
Mumin,A. Mumin,20378,2025/26,31,Rayo,Defensa,1.0,27,GH,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20378,2025/26,31,Mallorca,Delantero,22.0,31,XK,95%,Sano,29,19,1,0,3,1,1.4,183,6.3,8,-2,5
Musso,J. Musso,20382,2025/26,31,Atlético,Portero,9.0,31,AR,50%,Sano,4,0,0,0,2,0,1.9,29,7.3,6,4,11
N. Williams,Nico Williams,20373,2025/26,31,Athletic,Delantero,21.0,23,ES,70%,Sano,20,4,2,0,1,0,1.5,125,6.3,4,0,0
Nacho Pérez,Nacho Perez,20377,2025/26,31,Levante,Defensa,3.0,17,ES,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20375,2025/26,31,Real Oviedo,Defensa,10.0,31,ES,90%,Sano,21,0,0,0,4,0,1.3,79,3.8,8,0,6
Natan,Natan,20379,2025/26,31,Betis,Defensa,14.0,25,BR,70%,Sano,26,0,0,0,7,0,1.2,135,5.2,0,2,3
Navarro,Navarro,20373,2025/26,31,Athletic,Mediocampista,8.0,23,ES,20%,Sano,24,5,1,0,1,0,1.1,98,4.1,0,2,3
Ngongé,Ngonge,20374,2025/26,31,Espanyol,Delantero,7.0,25,BE,50%,Sano,6,0,2,0,2,0,1.3,28,4.7,5,0,0
Nianzou,Nianzou,20382,2025/26,31,Sevilla,Defensa,5.0,23,FR,0%,Sano,12,0,0,0,5,1,0.4,25,2.1,-2,0,-1
Nteka,Nteka,20378,2025/26,31,Rayo,Delantero,4.0,28,AO,50%,Sano,9,1,0,0,0,0,2,22,2.4,8,0,0
Nyland,Nyland,20382,2025/26,31,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20377,2025/26,31,Getafe,Defensa,3.0,37,CM,10%,Sano,11,0,0,0,5,1,-1,7,0.6,0,-1,0
Núñez,Núñez,20376,2025/26,31,Valencia,Defensa,9.0,29,ES,0%,Lesionado/Duda,8,0,0,0,2,0,1.2,36,4.5,1,7,2
Oblak,Oblak,20382,2025/26,31,Atlético,Portero,25.0,33,SI,50%,Lesionado/Duda,26,0,0,0,0,0,-1,178,6.8,0,0,0
Odriozola,Odriozola,20381,2025/26,31,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20377,2025/26,31,Levante,Mediocampista,7.0,25,ES,50%,Sano,25,1,2,0,3,1,1.4,65,2.6,1,2,0
Olmo,Dani Olmo,20374,2025/26,31,Barcelona,Mediocampista,30.0,27,ES,50%,Sano,25,7,7,0,0,0,1.6,189,7.6,9,2,15
Oluwaseyi,Oluwaseyi,20373,2025/26,31,Villarreal,Delantero,6.0,25,CA,30%,Sano,23,2,1,0,1,0,1,61,2.7,0,1,1
Oriol Rey,O. Rey,20377,2025/26,31,Levante,Mediocampista,8.0,28,ES,70%,Sano,18,0,0,0,3,0,1,52,2.9,2,0,4
Oroz,Aimar,20379,2025/26,31,Osasuna,Mediocampista,10.0,24,ES,90%,Sano,23,0,2,0,5,0,1.3,100,4.3,3,6,2
Ortiz,Á. Ortiz,20379,2025/26,31,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,1,29,2.2,0,0,0
Osambela,A. Osambela,20379,2025/26,31,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,13,1,0,0,1,1,1.1,31,2.4,-3,3,2
Oso,Oso,20382,2025/26,31,Sevilla,Defensa,8.0,22,ES,50%,Sano,13,1,3,0,1,0,1.3,51,3.9,1,1,9
Ounahi,Ounahi,20380,2025/26,31,Girona,Mediocampista,25.0,25,MA,70%,Sano,16,4,2,0,6,0,1.8,125,7.8,10,5,13
Oyarzabal,Oyarzabal,20381,2025/26,31,Real Sociedad,Delantero,25.0,28,ES,90%,Sano,27,12,3,0,2,0,1.5,184,6.8,8,0,7
P. Gueye,Gueye,20373,2025/26,31,Villarreal,Mediocampista,19.0,27,SN,80%,Sano,24,4,2,0,7,0,1.3,142,5.9,9,7,3
Pablo García,Pablo García,20379,2025/26,31,Betis,Delantero,5.0,19,ES,20%,Sano,15,0,0,0,1,0,1.5,33,2.2,2,0,0
Pablo Martínez,P. Martínez,20377,2025/26,31,Levante,Mediocampista,10.0,28,ES,70%,Sano,19,1,2,0,2,0,1,86,4.5,1,1,0
