Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,36,20423,Celta,Levante UD,1,Swedberg,Williot,Williot Swedberg,Mediocampista,22,SE,8.0,30%,Sano,1.7,26,117,4.5,10.0,9,0.0,4,5,0,2,0,24,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20423,Celta,Levante UD,1,El-Abdellaoui,El-Abdellaoui,Jones El-Abdellaoui,Delantero,20,MA,6.0,10%,Sano,1.0,21,54,2.6,0.0,1,0.0,2,0,0,0,0,14,6.2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20423,Celta,Levante UD,1,Iglesias,B. Iglesias,Borja Iglesias,Delantero,33,ES,14.0,40%,Sano,2.1,32,169,5.3,10.0,7,8.0,14,2,0,7,0,24,6.6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20426,Getafe,Levante UD,1,Iglesias,Juan Iglesias,Borja Iglesias,Defensa,27,ES,9.0,80%,Sano,1.0,34,146,4.3,8.0,2,-1.0,1,2,0,4,0,24,6.6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20423,Celta,Levante UD,1,Durán,Pablo Durán,Pablo Durán,Delantero,24,ES,8.0,40%,Sano,1.0,27,92,3.4,8.0,0,-1.0,2,2,0,1,0,24,6.4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20423,Levante,Celta Vigo,0,Ryan,Ryan,Mathew Ryan,Portero,34,AU,21.0,95%,Sano,1.1,33,208,6.3,2.0,0,13.0,0,0,1,2,0,90,7.2,0,0,0,0,0,0,8,15,0,4,0,0,0,0,0,0,0,0,4,3
2025/26,36,20423,Levante,Celta Vigo,0,Pampín,Pampin,Diego Pampín,Mediocampista,26,ES,5.0,50%,Sano,1.0,7,22,3.1,0.0,3,0.0,0,0,0,2,0,77,6.3,0,0,1,0,0,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0
2025/26,36,20423,Levante,Celta Vigo,0,Toljan,Jeremy Toljan,Jeremy Toljan,Defensa,31,DE,8.0,80%,Sano,0.4,34,112,3.3,-1.0,-3,6.0,1,3,0,7,0,90,6.4,0,1,2,0,0,1,3,9,2,0,0,0,0,0,0,0,0,0,6,3
2025/26,36,20423,Levante,Celta Vigo,0,De la Fuente,Dela,Adrián de la Fuente,Defensa,27,ES,9.0,60%,Sano,2.0,30,130,4.3,4.0,0,8.0,2,1,0,5,0,90,8.1,1,0,2,1,0,1,3,10,6,0,0,0,0,0,0,0,0,0,12,4
2025/26,36,20423,Levante,Celta Vigo,0,Víctor García,Víctor G.,Víctor García,Defensa,28,ES,8.0,70%,Sano,2.4,20,76,3.8,15.0,0,5.0,2,1,0,1,0,61,6.6,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20423,Levante,Celta Vigo,0,Moreno,Matías Moreno,Matias Moreno,Defensa,22,AR,10.0,80%,Sano,1.1,25,117,4.7,0.0,-2,8.0,0,0,0,8,0,90,6.4,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0
2025/26,36,20423,Levante,Celta Vigo,0,Pablo Martínez,P. Martínez,Pablo Martínez,Mediocampista,28,ES,13.0,70%,Sano,1.2,24,122,5.1,13.0,10,2.0,1,4,0,3,0,62,6.8,0,0,1,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,5,3
2025/26,36,20423,Levante,Celta Vigo,0,Olasagasti,Olasagasti,Jon Ander Olasagasti,Mediocampista,25,ES,8.0,70%,Sano,1.3,30,92,3.1,3.0,1,5.0,1,3,0,3,1,90,7.3,0,1,1,1,0,1,6,11,0,0,0,0,0,0,0,0,0,0,10,4
2025/26,36,20423,Levante,Celta Vigo,0,Arriaga,Arriaga,Kervin Arriaga,Mediocampista,28,HN,8.0,50%,Sano,1.0,24,87,3.6,0.0,3,2.0,1,2,0,7,1,90,7.6,1,1,2,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,14,4
2025/26,36,20423,Levante,Celta Vigo,0,Tunde,K. Tunde,Kareem Tunde,Mediocampista,20,ES,7.0,50%,Sano,0.7,18,47,2.6,1.0,2,0.0,0,1,0,3,0,45,6.4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20423,Levante,Celta Vigo,0,Carlos Espí,C. Espí,Carlos Espí,Delantero,20,ES,8.0,70%,Sano,1.6,22,99,4.5,2.0,7,3.0,9,0,0,3,0,86,6.2,0,0,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20423,Levante,Celta Vigo,0,Manu Sánchez,Manu Sánchez,Manuel Sánchez,Defensa,25,ES,8.0,50%,Sano,0.7,30,102,3.4,0.0,0,7.0,1,2,0,8,0,13,6.8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20423,Levante,Celta Vigo,0,Losada,Iker Losada,Iker Losada,Delantero,24,ES,7.0,40%,Sano,1.0,20,66,3.3,0.0,0,2.0,3,1,0,1,0,45,6.5,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20423,Levante,Celta Vigo,0,Raghouber,Raghouber,Ugo Raghouber,Mediocampista,22,FR,6.0,30%,Sano,1.4,13,41,3.2,0.0,0,8.0,0,0,0,1,0,28,6.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20423,Levante,Celta Vigo,0,Iván Romero,I. Romero,Iván Romero,Delantero,25,ES,11.0,0%,Sano,0.5,29,139,4.8,0.0,1,0.0,7,1,0,5,0,13,6.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20423,Levante,Celta Vigo,0,Brugui,R. Brugué,Roger Brugué,Delantero,29,ES,7.0,50%,Sano,1.3,17,46,2.7,4.0,0,0.0,0,1,0,1,0,29,7.6,1,0,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,9,3
2025/26,36,20429,Betis,Elche,1,Valles,Á. Valles,Álvaro Valles,Portero,28,ES,24.0,70%,Sano,1.7,26,177,6.8,6.0,14,10.0,0,0,1,1,0,90,6.6,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,3,1
2025/26,36,20429,Betis,Elche,1,D. Llorente,Llorente,Diego Llorente,Defensa,32,ES,9.0,80%,Sano,1.3,16,79,4.9,1.0,7,5.0,1,0,0,4,0,90,7.3,0,0,0,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,6,1
2025/26,36,20429,Betis,Elche,1,Bellerín,Bellerín,Héctor Bellerín,Defensa,31,ES,11.0,90%,Sano,1.3,24,116,4.8,-1.0,7,12.0,2,3,0,2,0,90,7.0,0,0,2,0,0,0,3,12,7,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20429,Betis,Elche,1,Junior,Junior,Junior Firpo,Defensa,29,DO,6.0,50%,Sano,-1.0,10,31,3.1,0.0,0,0.0,0,1,0,2,0,66,6.4,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,36,20429,Betis,Elche,1,Valentín Gómez,Valentín Gómez,Valentín Gómez,Defensa,22,AR,9.0,80%,Sano,1.0,25,89,3.6,1.0,0,0.0,1,0,0,5,0,90,6.6,0,0,2,1,0,0,3,5,5,0,0,0,0,0,0,0,0,0,7,2
2025/26,36,20429,Betis,Elche,1,Fornals,Fornals,Pablo Fornals,Mediocampista,30,ES,26.0,50%,Sano,1.8,35,247,7.1,10.0,10,5.0,7,5,0,2,0,83,8.1,1,1,1,1,0,0,7,9,0,0,0,0,0,0,0,0,0,0,15,4
2025/26,36,20429,Betis,Elche,1,Lo Celso,Lo Celso,Giovani Lo Celso,Mediocampista,30,AR,11.0,70%,Sano,1.3,21,110,5.2,0.0,6,7.0,2,3,0,4,0,63,6.8,0,0,2,1,0,2,4,11,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20429,Betis,Elche,1,S. Amrabat,Amrabat,Sofyan Amrabat,Mediocampista,29,MA,8.0,70%,Sano,1.3,15,58,3.9,0.0,5,3.0,0,0,0,4,0,90,6.9,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,4,1
2025/26,36,20429,Betis,Elche,1,Cucho,Cucho,Cucho Hernández,Delantero,27,CO,18.0,70%,Sano,1.8,30,177,5.9,6.0,17,3.0,10,3,0,4,0,90,7.5,1,0,2,3,0,0,4,19,0,0,0,0,0,0,0,0,0,0,7,2
2025/26,36,20429,Betis,Elche,1,Antony,Antony,Antony,Delantero,26,BR,22.0,70%,Sano,2.0,29,189,6.5,10.0,10,5.0,8,6,0,5,1,90,8.0,0,0,1,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,36,20429,Betis,Elche,1,Abde,Ez Abde,Abdessamad Ezzalzouli,Delantero,24,MA,31.0,80%,Sano,2.3,26,203,7.8,10.0,15,6.0,9,8,0,3,0,83,7.1,0,0,1,1,0,2,1,10,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20429,Betis,Elche,1,Natan,Natan,Natan,Defensa,25,BR,13.0,50%,Lesionado/Duda,1.3,30,155,5.2,0.0,11,4.0,0,0,0,7,0,24,6.7,0,0,1,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,2,0
2025/26,36,20429,Betis,Elche,1,Isco,Isco,Isco,Mediocampista,34,ES,4.0,20%,Sano,1.0,5,15,3.0,0.0,2,2.0,0,1,0,0,0,27,6.7,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20429,Betis,Elche,1,Riquelme,Riquelme,Rodrigo Riquelme,Mediocampista,26,ES,6.0,30%,Sano,1.0,23,62,2.7,0.0,2,0.0,1,1,0,2,0,16,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20429,Betis,Elche,1,Altimira,Altimira,Sergi Altimira,Mediocampista,24,ES,8.0,30%,Sano,2.0,23,91,4.0,12.0,0,0.0,1,2,0,3,0,16,6.6,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20429,Elche,Real Betis,0,Dituro,M. Dituro,Matías Dituro,Portero,39,AR,20.0,70%,Sano,1.1,19,117,6.2,5.0,4,7.0,0,0,0,1,0,90,6.7,0,0,0,0,0,0,9,13,0,3,0,0,0,0,0,0,0,0,3,2
2025/26,36,20429,Elche,Real Betis,0,Affengruber,Affengruber,David Affengruber,Defensa,25,AT,9.0,80%,Sano,1.0,33,150,4.5,7.0,1,6.0,1,1,0,6,1,90,7.0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20429,Elche,Real Betis,0,Fort,Héctor Fort,Hector Fort,Defensa,19,ES,6.0,50%,Sano,1.0,12,45,3.8,1.0,1,7.0,1,2,0,0,0,64,7.3,1,0,0,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,9,2
2025/26,36,20429,Elche,Real Betis,0,Sangaré,B. Sangare,Buba Sangare,Defensa,18,ES,5.0,50%,Sano,0.9,9,18,2.0,2.0,0,3.0,0,0,0,2,0,81,6.0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,-1,0
2025/26,36,20429,Elche,Real Betis,0,Pétrot,Léo Pétrot,Léo Pétrot,Defensa,29,FR,8.0,50%,Sano,1.0,30,68,2.3,0.0,0,2.0,0,0,0,2,0,49,5.7,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,-2,0
2025/26,36,20429,Elche,Real Betis,0,Diangana,Grady Diangana,Grady Diangana,Delantero,28,CD,6.0,50%,Sano,1.0,18,39,2.2,0.0,0,0.0,1,0,0,3,0,57,6.7,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20429,Elche,Real Betis,0,Villar,G. Villar,Gonzalo Villar,Mediocampista,28,ES,6.0,50%,Sano,1.3,9,30,3.3,4.0,-1,13.0,1,0,0,2,0,81,7.1,0,0,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,36,20429,Elche,Real Betis,0,Febas,Febas,Aleix Febas,Mediocampista,30,ES,12.0,80%,Sano,1.4,34,168,4.9,-2.0,6,3.0,2,2,0,9,0,90,6.3,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,36,20429,Elche,Real Betis,0,Valera,German V.,Germán Valera,Mediocampista,24,ES,18.0,70%,Sano,1.0,33,193,5.8,7.0,0,-2.0,4,4,0,3,1,90,6.9,0,1,2,0,0,1,2,12,2,0,0,0,0,0,0,0,0,0,6,3
2025/26,36,20429,Elche,Real Betis,0,Aguado,M. Aguado,Marc Aguado,Mediocampista,26,ES,9.0,50%,Sano,1.3,32,128,4.0,3.0,2,10.0,1,2,0,2,0,90,6.8,0,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20429,Elche,Real Betis,0,André Silva,André Silva,André Silva,Delantero,30,PT,12.0,70%,Sano,1.2,28,138,4.9,3.0,10,5.0,10,0,0,2,0,64,6.2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
2025/26,36,20429,Elche,Real Betis,0,Pedrosa,Pedrosa,Adrià Pedrosa,Defensa,27,ES,7.0,30%,Sano,1.0,23,54,2.3,0.0,0,5.0,1,1,0,4,0,9,6.6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20429,Elche,Real Betis,0,Chust,V. Chust,Víctor Chust,Defensa,26,ES,8.0,40%,Sano,1.0,28,77,2.8,5.0,2,3.0,0,0,0,8,1,33,6.9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,36,20429,Elche,Real Betis,0,John C.,John C.,John Donald,Defensa,25,ES,5.0,30%,Sano,1.0,18,34,1.9,0.0,0,1.0,1,0,0,3,0,9,6.7,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20429,Elche,Real Betis,0,Tete Morente,T. Morente,Tete Morente,Delantero,29,ES,7.0,50%,Sano,1.0,10,44,4.4,2.0,4,2.0,1,1,0,1,0,26,6.5,0,0,1,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20429,Elche,Real Betis,0,Alvaro R.,Álvaro,Álvaro Rodriguez,Delantero,21,UY,9.0,50%,Sano,1.5,31,142,4.6,10.0,1,8.0,6,5,0,1,0,26,7.0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Aitor,Aitor Fdez,Aitor Fernández,Portero,35,ES,6.0,95%,Sano,2.0,1,6,6.0,8.0,0,0.0,0,0,0,2,0,90,6.8,0,0,0,0,0,0,6,8,1,2,0,0,0,0,0,0,0,0,3,2
2025/26,36,20428,Osasuna,Atlético Madrid,1,Galán,Javi Galán,Javi Galán,Defensa,31,ES,9.0,50%,Sano,1.5,17,100,4.5,0.0,1,1.0,0,1,0,2,0,60,6.5,0,0,1,0,0,2,2,8,0,0,0,0,1,0,0,0,0,0,0,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Catena,Catena,Alejandro Catena,Defensa,31,ES,15.0,90%,Sano,1.5,32,175,5.5,1.0,3,14.0,3,2,0,10,1,90,6.6,0,0,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Boyomo,Boyomo,Enzo Boyomo,Defensa,24,CM,9.0,70%,Sano,1.2,27,112,4.1,2.0,2,6.0,1,1,0,5,0,90,6.3,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,36,20428,Osasuna,Atlético Madrid,1,Rosier,V. Rosier,Valentin Rosier,Defensa,29,FR,9.0,70%,Sano,1.4,28,125,4.5,2.0,4,6.0,1,1,0,6,1,90,7.2,0,0,1,0,0,1,7,9,2,0,0,0,0,0,0,0,0,0,6,3
2025/26,36,20428,Osasuna,Atlético Madrid,1,Rubén G.,Rubén García,Rubén García,Mediocampista,32,ES,13.0,70%,Sano,1.1,32,162,5.1,2.0,5,2.0,2,5,0,5,0,60,6.5,0,0,2,0,0,2,1,14,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Moi Gómez,Moi Gómez,Moi Gómez,Mediocampista,31,ES,8.0,40%,Sano,1.2,23,95,4.1,0.0,9,10.0,0,2,0,3,0,72,7.4,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,36,20428,Osasuna,Atlético Madrid,1,Torró,Torró,Lucas Torró,Mediocampista,31,ES,8.0,50%,Sano,1.0,31,94,3.0,1.0,1,0.0,0,1,0,6,0,72,6.6,0,0,1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Moncayola,Moncayola,Jon Moncayola,Mediocampista,27,ES,9.0,70%,Sano,1.7,33,150,4.5,3.0,1,8.0,0,4,0,9,0,90,7.1,0,0,3,0,0,5,8,18,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20428,Osasuna,Atlético Madrid,1,Raul Moro,Raúl Moro,Raúl Moro,Delantero,23,ES,6.0,70%,Sano,1.0,12,49,4.1,3.0,4,3.0,0,2,0,0,0,37,6.3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20428,Osasuna,Atlético Madrid,1,Budimir,Budimir,Ante Budimir,Delantero,34,HR,19.0,70%,Sano,1.7,34,203,6.0,7.0,6,1.0,17,0,0,3,0,90,5.9,0,0,1,2,0,0,3,8,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20428,Osasuna,Atlético Madrid,1,Bretones,Abel Bretones,Abel Bretones,Defensa,25,ES,8.0,50%,Sano,1.5,26,85,3.3,9.0,8,1.0,1,2,0,5,1,30,6.4,0,0,2,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Kike Barja,Kike Barja,Kike Barja,Delantero,29,ES,5.0,40%,Sano,1.0,24,57,2.4,0.0,1,2.0,1,2,0,3,0,53,8.4,1,0,2,2,0,4,0,13,0,0,0,0,0,0,0,0,0,0,9,3
2025/26,36,20428,Osasuna,Atlético Madrid,1,Oroz,Aimar,Aimar Oroz,Mediocampista,24,ES,9.0,70%,Sano,1.0,28,113,4.0,1.0,0,5.0,0,2,0,6,0,18,6.4,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20428,Osasuna,Atlético Madrid,1,Osambela,A. Osambela,Asier Osambela,Mediocampista,21,ES,4.0,20%,Sano,1.0,15,33,2.2,1.0,1,0.0,1,0,0,1,1,18,6.1,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20428,Osasuna,Atlético Madrid,1,Raúl García,Raúl,Raúl García de Haro,Delantero,25,ES,7.0,30%,Sano,1.6,33,103,3.1,1.0,6,8.0,7,0,0,2,1,30,7.0,0,1,4,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,10,4
2025/26,36,20428,Atlético,Osasuna,0,Musso,J. Musso,Juan Musso,Portero,32,AR,8.0,30%,Sano,1.0,6,40,6.7,0.0,8,0.0,0,0,0,2,0,90,8.0,0,0,0,0,0,0,13,15,2,4,0,0,0,0,0,0,0,0,9,4
2025/26,36,20428,Atlético,Osasuna,0,Hancko,Hancko,Dávid Hancko,Defensa,28,SK,10.0,50%,Sano,1.0,27,127,4.7,5.0,0,0.0,0,2,0,2,0,90,7.0,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,0,0,0,4,1
2025/26,36,20428,Atlético,Osasuna,0,Ruggeri,Ruggeri,Matteo Ruggeri,Defensa,23,IT,12.0,50%,Sano,1.0,23,114,5.0,3.0,0,4.0,0,3,0,4,0,90,6.3,0,0,0,0,0,0,6,14,7,0,0,0,0,0,0,0,0,0,5,1
2025/26,36,20428,Atlético,Osasuna,0,Pubill,Marc Pubill,Marc Pubill,Defensa,22,ES,11.0,60%,Sano,1.2,16,91,5.7,4.0,0,2.0,0,1,0,1,0,90,7.0,0,0,0,1,0,0,5,4,8,0,0,0,0,0,0,0,0,0,5,1
2025/26,36,20428,Atlético,Osasuna,0,Koke,Koke,Koke,Mediocampista,34,ES,11.0,50%,Sano,1.3,31,148,4.8,7.0,3,5.0,2,2,0,5,0,90,6.2,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20428,Atlético,Osasuna,0,M. Llorente,Marcos Llorente,Marcos Llorente,Defensa,31,ES,16.0,60%,Sano,1.0,27,149,5.5,4.0,0,3.0,0,4,0,5,0,79,7.7,0,0,1,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,36,20428,Atlético,Osasuna,0,Mendoza,R. Mendoza,Rodrigo Mendoza,Mediocampista,21,ES,8.0,70%,Sano,1.5,7,72,3.1,0.0,5,0.0,0,1,0,2,0,18,6.4,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,36,20428,Atlético,Osasuna,0,Almada,Almada,Thiago Almada,Mediocampista,25,AR,9.0,50%,Sano,0.2,25,107,4.3,2.0,6,0.0,3,1,0,2,1,45,6.6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,36,20428,Atlético,Osasuna,0,Vargas,Obed Vargas,Obed Vargas,Mediocampista,20,MX,6.0,50%,Sano,1.3,9,29,3.2,2.0,11,1.0,0,1,0,2,0,90,7.1,0,0,0,0,0,0,5,14,1,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20432,Sevilla,Osasuna,0,Vargas,Vargas,Obed Vargas,Delantero,27,CH,16.0,60%,Sano,0.8,21,118,5.6,4.0,5,2.0,3,5,0,2,0,90,7.1,0,0,0,0,0,0,5,14,1,0,0,0,0,0,0,0,0,0,5,2
2025/26,36,20428,Atlético,Osasuna,0,Griezmann,Griezmann,Antoine Griezmann,Delantero,35,FR,9.0,50%,Sano,1.5,31,146,4.7,5.0,8,8.0,7,2,0,1,0,90,6.8,0,0,1,0,0,1,6,15,1,0,0,0,0,0,0,0,0,0,5,2
