Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,35,20417,Levante,Osasuna,1,Carlos Espí,C. Espí,Carlos Espí,Delantero,20,ES,8.0,90%,Sano,1.2,21,97,4.6,7,3.0,5,9,0,0,3,0,90,6.7,0,0,1,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20417,Levante,Osasuna,1,Matturro,Alan Matturo,Alan Matturro,Defensa,21,UY,7.0,50%,Sano,0.0,18,57,3.2,1,0.0,0,1,0,0,0,1,14,7.9,0,1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,3
2025/26,35,20417,Levante,Osasuna,1,Abed,Huseini,Tai Abed,Defensa,21,IL,1.0,10%,Sano,-1.0,5,0,0.0,0,,0,0,0,0,0,0,9,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,35,20417,Levante,Osasuna,1,Morales,A. J. Morales,José Luis Morales,Delantero,38,ES,5.0,10%,Sano,-1.0,19,50,2.6,0,0.0,0,1,1,0,1,0,24,7.0,0,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,3,2
2025/26,35,20417,Levante,Osasuna,1,Brugui,R. Brugué,Roger Brugué,Delantero,29,ES,7.0,40%,Sano,1.0,16,42,2.6,0,0.0,0,0,1,0,1,0,45,6.7,0,0,1,2,0,1,1,7,2,0,0,0,0,0,0,0,0,0,4,2
2025/26,35,20417,Levante,Osasuna,1,Etta Eyong,Etta Eyong,Etta Eyong,Delantero,22,CM,9.0,20%,Sano,1.0,27,120,4.0,1,1.0,1,5,2,0,3,0,14,7.8,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3
2025/26,35,20417,Osasuna,Levante UD,0,Herrera,Sergio Herrera,Sergio Herrera,Portero,32,ES,19.0,90%,Sano,1.2,34,210,6.2,1,5.0,5,0,0,0,3,0,45,6.4,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,0,-1,1
2025/26,35,20421,Real Sociedad,Levante UD,0,Herrera,Herrera,Sergio Herrera,Mediocampista,28,VE,4.0,50%,Sano,1.0,10,12,1.0,2,0.0,0,0,0,0,1,0,45,6.4,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,0,-1,1
2025/26,35,20417,Osasuna,Levante UD,0,Catena,Catena,Alejandro Catena,Defensa,31,ES,16.0,90%,Sano,1.4,31,174,5.6,3,14.0,0,3,2,0,10,1,90,7.1,0,0,0,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20417,Osasuna,Levante UD,0,Boyomo,Boyomo,Enzo Boyomo,Defensa,24,CM,9.0,90%,Sano,1.2,26,110,4.2,2,6.0,5,1,1,0,5,0,90,6.2,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,2,0
2025/26,35,20417,Osasuna,Levante UD,0,Rosier,V. Rosier,Valentin Rosier,Defensa,29,FR,10.0,90%,Sano,1.5,27,123,4.6,4,6.0,5,1,1,0,6,1,90,6.3,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20417,Osasuna,Levante UD,0,Bretones,Abel Bretones,Abel Bretones,Defensa,25,ES,8.0,20%,Sano,1.0,25,76,3.0,8,1.0,0,1,1,0,5,1,90,6.4,0,1,1,0,0,1,4,11,6,0,0,0,0,0,0,0,0,0,9,3
2025/26,35,20417,Osasuna,Levante UD,0,Rubén G.,Rubén García,Rubén García,Mediocampista,32,ES,13.0,70%,Sano,1.2,31,160,5.2,5,2.0,3,2,5,0,5,0,82,6.8,0,0,1,1,0,0,3,13,3,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20417,Osasuna,Levante UD,0,Oroz,Aimar,Aimar Oroz,Mediocampista,24,ES,9.0,50%,Sano,1.0,27,112,4.1,0,5.0,3,0,2,0,6,0,44,6.7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,35,20417,Osasuna,Levante UD,0,Moncayola,Moncayola,Jon Moncayola,Mediocampista,27,ES,10.0,80%,Sano,1.5,32,147,4.6,1,8.0,6,0,4,0,9,0,90,7.1,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20417,Osasuna,Levante UD,0,Raul Moro,Raúl Moro,Raúl Moro,Delantero,23,ES,7.0,70%,Sano,1.2,11,46,4.2,4,3.0,2,0,2,0,0,0,83,6.4,0,0,1,0,0,0,2,10,3,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20417,Osasuna,Levante UD,0,Iker Muñoz,Iker Muñoz,Iker Muñoz,Mediocampista,23,ES,7.0,50%,Sano,1.0,17,50,2.9,0,3.0,2,0,0,0,4,0,62,6.4,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,4,1
2025/26,35,20417,Osasuna,Levante UD,0,Budimir,0,Ante Budimir,Delantero,34,HR,18.0,90%,Sano,1.4,33,196,5.9,6,1.0,2,16,0,0,3,0,62,7.5,1,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,35,20417,Osasuna,Levante UD,0,Aitor,Aitor Fdez,Aitor Fernández,Portero,35,ES,1.0,10%,Sano,-1.0,0,-2,0.0,0,0.0,0,0,0,0,2,0,46,8.4,0,0,0,0,0,0,8,12,0,7,0,0,0,0,0,0,0,0,8,4
2025/26,35,20417,Osasuna,Levante UD,0,Torró,Torró,Lucas Torró,Mediocampista,31,ES,9.0,50%,Sano,1.0,30,93,3.1,1,0.0,3,0,1,0,6,0,28,6.3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20417,Osasuna,Levante UD,0,Benito,I. Benito,Iker Benito,Delantero,23,ES,5.0,0%,Sano,-1.0,5,19,3.8,0,0.0,0,1,0,0,1,0,8,6.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20417,Osasuna,Levante UD,0,Osambela,A. Osambela,Asier Osambela,Mediocampista,21,ES,4.0,0%,Sano,1.0,14,32,2.3,1,0.0,0,1,0,0,1,1,14,6.4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20417,Osasuna,Levante UD,0,Raúl García,Raúl,Raúl García de Haro,Delantero,25,ES,7.0,30%,Sano,2.0,32,102,3.2,6,8.0,2,7,0,0,2,1,28,6.5,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20416,Elche,Deportivo Alavés,1,Dituro,M. Dituro,Matías Dituro,Portero,39,AR,20.0,70%,Sano,1.3,18,112,6.2,4,7.0,1,0,0,0,1,0,90,7.8,0,0,0,0,0,0,9,9,0,3,0,0,0,0,0,0,0,0,5,2
2025/26,35,20416,Elche,Deportivo Alavés,1,Bigas,R.P. Bigas,Pedro Bigas,Defensa,35,ES,10.0,70%,Sano,1.6,25,110,4.4,3,13.0,1,1,2,0,5,1,90,6.5,0,0,1,0,0,1,4,7,3,0,0,0,0,0,0,0,0,0,4,1
2025/26,35,20416,Elche,Deportivo Alavés,1,Chust,V. Chust,Víctor Chust,Defensa,26,ES,8.0,40%,Sano,1.0,27,72,2.7,2,3.0,2,0,0,0,8,1,85,7.3,0,0,1,0,0,3,2,8,2,0,0,0,0,0,0,0,0,0,5,2
2025/26,35,20416,Elche,Deportivo Alavés,1,Affengruber,Affengruber,David Affengruber,Defensa,25,AT,10.0,80%,Sano,1.3,32,143,4.5,1,6.0,17,1,1,0,6,1,90,8.1,0,0,1,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,35,20416,Elche,Deportivo Alavés,1,Villar,G. Villar,Gonzalo Villar,Mediocampista,28,ES,6.0,70%,Sano,1.1,8,26,3.3,-1,13.0,1,1,0,0,2,0,90,6.9,0,0,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,35,20416,Elche,Deportivo Alavés,1,Tete Morente,T. Morente,Tete Morente,Delantero,29,ES,8.0,50%,Sano,1.0,9,42,4.7,4,2.0,7,1,1,0,1,0,67,6.5,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Elche,Deportivo Alavés,1,Febas,Febas,Aleix Febas,Mediocampista,30,ES,13.0,90%,Sano,1.7,33,170,5.2,6,3.0,3,2,2,0,8,0,67,6.5,0,0,0,0,0,0,2,14,1,0,0,0,1,0,0,0,0,0,-2,0
2025/26,35,20416,Elche,Deportivo Alavés,1,Valera,German V.,Germán Valera,Mediocampista,24,ES,17.0,80%,Sano,1.4,32,186,5.8,0,-2.0,8,4,4,0,3,1,89,7.3,0,0,1,0,0,1,6,15,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,35,20416,Elche,Deportivo Alavés,1,Aguado,M. Aguado,Marc Aguado,Mediocampista,26,ES,9.0,60%,Sano,1.4,31,125,4.0,2,10.0,0,1,2,0,2,0,85,6.8,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20416,Elche,Deportivo Alavés,1,André Silva,André Silva,André Silva,Delantero,30,PT,12.0,70%,Sano,1.5,27,135,5.0,10,5.0,14,10,0,0,2,0,90,6.1,0,0,0,1,0,0,3,10,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20416,Elche,Deportivo Alavés,1,Alvaro R.,Álvaro,Álvaro Rodriguez,Delantero,21,UY,10.0,60%,Sano,1.1,30,132,4.4,1,8.0,1,5,5,0,1,0,90,7.4,1,0,4,4,0,0,3,15,1,0,0,0,0,0,0,0,0,0,10,3
2025/26,35,20416,Elche,Deportivo Alavés,1,John C.,John C.,John Donald,Defensa,25,ES,5.0,40%,Sano,1.0,17,34,2.0,0,1.0,0,1,0,0,2,0,15,6.7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,35,20416,Elche,Deportivo Alavés,1,Fort,Héctor Fort,Hector Fort,Defensa,19,ES,7.0,50%,Sano,1.0,11,44,4.0,1,7.0,0,1,2,0,0,0,11,6.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20416,Elche,Deportivo Alavés,1,Sangaré,B. Sangare,Buba Sangare,Defensa,18,ES,5.0,50%,Sano,1.0,8,16,2.0,0,3.0,-1,0,0,0,2,0,15,6.7,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Elche,Deportivo Alavés,1,Josan,Josan,Josan,Mediocampista,36,ES,6.0,20%,Sano,1.2,17,62,3.6,5,0.0,2,0,2,0,2,0,23,7.6,0,1,4,0,0,4,1,8,0,0,0,0,0,0,0,0,0,0,11,4
2025/26,35,20416,Elche,Deportivo Alavés,1,Diangana,Grady Diangana,Grady Diangana,Delantero,28,CD,6.0,40%,Sano,-1.0,17,39,2.3,0,0.0,0,1,0,0,2,0,23,6.4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,35,20416,Alavés,Elche,0,Sivera,Sivera,Antonio Sivera,Portero,29,ES,9.0,95%,Sano,1.4,34,142,4.2,-2,5.0,4,0,0,0,2,0,90,7.3,0,0,0,0,0,0,8,17,3,4,0,0,0,0,0,0,0,0,6,3
2025/26,35,20416,Alavés,Elche,0,Jonny,Jonny Otto,Jonny Otto,Defensa,32,ES,8.0,80%,Sano,1.2,33,92,2.8,-2,2.0,1,0,0,0,6,0,90,6.6,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,3,0
2025/26,35,20416,Alavés,Elche,0,Tenaglia,Tenaglia,Nahuel Tenaglia,Defensa,30,AR,10.0,95%,Sano,1.3,32,148,4.6,9,6.0,3,2,0,0,2,0,90,7.0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,5,1
2025/26,35,20416,Alavés,Elche,0,Parada,V. Parada,Victor Parada,Defensa,24,ES,8.0,60%,Sano,1.0,26,63,2.4,0,3.0,1,0,3,0,9,1,90,7.0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,5,1
2025/26,35,20416,Alavés,Elche,0,Ángel Pérez,Ángel Pérez,Ángel Pérez,Delantero,23,ES,9.0,80%,Sano,1.7,12,57,4.8,5,7.0,2,1,3,0,3,0,90,7.0,0,0,2,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,8,3
2025/26,35,20416,Alavés,Elche,0,Guridi,Guridi,Jon Guridi,Mediocampista,31,ES,6.0,50%,Sano,1.0,24,45,1.9,1,1.0,0,0,0,0,1,0,82,6.8,0,0,1,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,4,0
2025/26,35,20416,Alavés,Elche,0,Blanco,Blanco,Antonio Blanco,Mediocampista,25,ES,10.0,95%,Sano,1.7,32,139,4.3,7,3.0,4,2,2,0,8,0,90,6.4,0,0,2,0,0,1,3,8,3,0,0,0,0,0,0,0,0,0,3,0
2025/26,35,20416,Alavés,Elche,0,Ibáñez,Ibañez,Pablo Ibáñez,Mediocampista,27,ES,9.0,60%,Sano,1.0,33,120,3.6,1,2.0,3,1,1,0,6,0,45,6.9,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Alavés,Elche,0,Rebbach,A. Rebbach,Abderrahman Rebbach,Delantero,27,DZ,8.0,60%,Sano,1.5,26,92,3.5,6,12.0,0,1,3,0,5,0,89,6.3,0,0,1,1,0,1,4,13,4,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Alavés,Elche,0,Toni Martinez,T. Martinez,Toni Martínez,Delantero,28,ES,16.0,95%,Sano,1.8,33,187,5.7,-1,15.0,11,11,3,0,2,0,67,7.5,1,0,1,1,0,1,1,17,1,0,0,0,0,0,0,0,0,0,10,3
2025/26,35,20416,Alavés,Elche,0,Diabaté,Diabate,Ibrahim Diabaté,Delantero,26,CI,6.0,70%,Sano,0.9,6,20,3.3,3,3.0,2,1,0,0,0,0,82,6.1,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20416,Alavés,Elche,0,Youssef,Youssef,Youssef Enriquez,Defensa,20,MA,8.0,50%,Sano,1.0,23,66,2.9,0,0.0,0,0,1,0,6,0,23,6.7,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,35,20416,Alavés,Elche,0,Denis Suárez,Denis Suárez,Denis Suárez,Mediocampista,32,ES,8.0,50%,Sano,1.0,26,83,3.2,2,2.0,1,1,2,0,6,0,45,6.5,0,0,1,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Alavés,Elche,0,Guevara,Guevara,Ander Guevara,Mediocampista,28,ES,6.0,45%,Sano,1.1,23,61,2.7,1,0.0,8,1,1,0,4,1,8,6.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20416,Alavés,Elche,0,Protesoni,Protesoni,Carlos Benavídez,Mediocampista,28,UY,4.0,0%,Lesionado/Duda,-1.0,9,20,2.2,0,0.0,0,0,0,0,2,1,8,6.8,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20416,Alavés,Elche,0,Aitor Mañas,Mañas,Aitor Mañas,Delantero,23,ES,3.0,25%,Sano,-1.0,6,9,1.5,0,0.0,0,0,0,0,0,0,10,6.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20422,Sevilla,Espanyol,1,Vlachodimos,Vlachodimos,Odysseas Vlachodimos,Portero,32,GR,11.0,95%,Sano,1.5,30,141,4.7,8,2.0,2,0,0,1,2,0,90,7.3,0,0,0,0,0,0,11,8,4,4,0,0,0,0,0,0,0,0,8,2
2025/26,35,20422,Sevilla,Espanyol,1,Gudelj,Gudelj,Nemanja Gudelj,Mediocampista,34,RS,9.0,60%,Sano,0.6,30,128,4.3,5,2.0,3,2,0,0,8,0,90,6.4,0,0,1,1,0,0,3,7,3,0,0,0,0,0,0,0,0,0,7,2
2025/26,35,20422,Sevilla,Espanyol,1,Carmona,Carmona,José Ángel Carmona,Defensa,24,ES,8.0,70%,Sano,0.8,31,92,3.0,6,0.0,0,1,3,0,11,0,64,6.2,0,0,2,0,0,0,2,17,2,0,0,0,0,0,0,0,0,0,0,0
2025/26,35,20422,Sevilla,Espanyol,1,Kike Salas,Kike Salas,Kike Salas,Defensa,24,ES,12.0,90%,Sano,1.4,22,108,4.9,9,1.0,1,1,0,0,1,0,90,6.5,0,0,1,0,0,0,3,19,4,0,0,0,0,0,0,0,0,0,3,2
2025/26,35,20422,Sevilla,Espanyol,1,Suazo,Suazo,Gabriel Suazo,Defensa,28,CL,9.0,70%,Sano,1.2,25,85,3.4,11,-1.0,0,0,1,0,7,0,64,6.9,0,0,1,0,0,0,5,15,2,0,0,0,0,0,0,0,0,0,4,2
2025/26,35,20422,Sevilla,Espanyol,1,Castrín,A. Castrín,Andres Castrin,Defensa,22,ES,9.0,80%,Sano,1.7,16,68,4.3,9,1.0,4,0,0,0,3,0,90,7.9,1,0,0,1,0,0,1,11,6,0,0,0,0,0,0,0,0,0,11,3
2025/26,35,20422,Sevilla,Espanyol,1,Agoume,Agoumé,Lucien Agoumé,Mediocampista,24,FR,9.0,80%,Sano,1.1,30,117,3.9,7,4.0,5,1,2,0,11,0,58,6.6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,35,20422,Sevilla,Espanyol,1,Ejuke,Ejuke,Chidera Ejuke,Delantero,28,NG,7.0,50%,Sano,2.3,24,96,4.0,9,0.0,2,1,1,0,0,0,90,7.3,0,0,2,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,35,20422,Sevilla,Espanyol,1,Maupay,Maupay,Neal Maupay,Delantero,29,FR,8.0,70%,Sano,1.8,8,37,4.6,9,10.0,0,2,1,0,1,0,90,7.0,0,0,3,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20414,Atlético,Espanyol,1,Vargas,Obed Vargas,Ruben Vargas,Mediocampista,20,MX,6.0,70%,Sano,1.4,8,27,3.4,11,1.0,2,0,1,0,2,0,75,6.8,0,0,1,1,0,3,3,13,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,35,20422,Sevilla,Espanyol,1,Vargas,Vargas,Ruben Vargas,Delantero,27,CH,17.0,90%,Sano,0.9,20,114,5.7,5,2.0,2,3,5,0,1,0,75,6.8,0,0,1,1,0,3,3,13,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,35,20422,Espanyol,Espanyol,1,Romero,C. Romero,Isaac Romero,Defensa,24,ES,11.0,95%,Sano,1.1,32,151,4.7,3,8.0,3,5,2,0,4,0,45,6.3,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20420,Getafe,Espanyol,1,Romero,Zaid Romero,Isaac Romero,Defensa,26,AR,17.0,70%,Sano,-1.0,11,77,7.0,0,0.0,0,0,0,0,5,1,45,6.3,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20422,Sevilla,Espanyol,1,Romero,Isaac,Isaac Romero,Delantero,25,ES,8.0,50%,Lesionado/Duda,0.7,26,79,3.0,1,2.0,2,4,0,0,4,1,45,6.3,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20422,Sevilla,Espanyol,1,Juanlu,Juanlu,Juanlu Sánchez,Mediocampista,22,ES,9.0,40%,Sano,1.0,29,108,3.7,2,1.0,5,0,3,0,6,1,26,7.0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,35,20422,Sevilla,Espanyol,1,Oso,Oso,Oso,Defensa,22,ES,8.0,50%,Sano,1.3,17,57,3.4,2,2.0,0,1,3,0,1,0,26,6.7,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,2
2025/26,35,20422,Sevilla,Espanyol,1,Sow,Sow,Djibril Sow,Mediocampista,29,CH,9.0,50%,Sano,1.0,29,125,4.3,0,9.0,0,5,2,0,5,0,32,6.9,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,35,20422,Sevilla,Espanyol,1,Alexis,Alexis Sánchez,Alexis Sánchez,Delantero,37,CL,8.0,50%,Sano,1.6,24,83,3.5,6,0.0,2,4,1,0,2,0,45,6.8,0,1,2,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,6,2
2025/26,35,20422,Sevilla,Espanyol,1,Adams,Akor,Akor Adams,Delantero,26,NG,10.0,30%,Sano,0.7,28,122,4.4,0,2.0,1,8,3,0,2,0,15,7.6,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2
2025/26,35,20422,Espanyol,Sevilla,0,Dmitrovic,Dmitrovic,Marko Dmitrović,Portero,34,RS,17.0,95%,Sano,2.1,34,196,5.8,3,12.0,6,0,0,0,0,0,90,5.9,0,0,0,0,0,0,14,20,1,4,0,0,0,0,0,0,0,0,4,2
2025/26,35,20422,Espanyol,Sevilla,0,Cabrera,Cabrera,Leandro Cabrera,Defensa,34,UY,10.0,95%,Sano,1.2,33,145,4.4,1,8.0,2,3,0,0,3,0,90,6.7,0,0,0,1,0,0,1,13,10,0,0,0,0,0,0,0,0,0,3,1
2025/26,35,20422,Espanyol,Sevilla,0,Calero,F. Calero,Fernando Calero,Defensa,30,ES,10.0,70%,Sano,1.2,25,113,4.5,4,8.0,7,0,0,0,4,0,90,6.2,0,0,0,0,0,0,4,8,6,0,0,0,0,0,0,0,0,0,1,0
2025/26,35,20422,Espanyol,Sevilla,0,Rubén Sánchez,Rubén S.,Rubén Sánchez,Mediocampista,25,ES,6.0,50%,Sano,1.5,17,53,3.1,2,0.0,0,0,1,0,2,0,66,6.2,0,0,0,1,0,0,1,19,3,0,0,0,0,0,0,0,0,0,4,0
2025/26,35,20422,Espanyol,Sevilla,0,El Hilali,El Hilali,Omar El Hilali,Defensa,22,MA,8.0,80%,Sano,0.7,32,88,2.8,-1,8.0,2,0,2,0,8,0,90,6.6,0,0,1,0,0,0,2,18,4,0,0,0,0,0,0,0,0,0,-1,0
2025/26,35,20422,Espanyol,Sevilla,0,Romero,C. Romero,Carlos Romero,Defensa,24,ES,11.0,95%,Sano,1.1,32,151,4.7,3,8.0,3,5,2,0,4,0,75,7.0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,35,20420,Getafe,Sevilla,0,Romero,Zaid Romero,Carlos Romero,Defensa,26,AR,17.0,70%,Sano,-1.0,11,77,7.0,0,0.0,0,0,0,0,5,1,75,7.0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,35,20422,Sevilla,Sevilla,0,Romero,Isaac,Carlos Romero,Delantero,25,ES,8.0,50%,Lesionado/Duda,0.7,26,79,3.0,1,2.0,2,4,0,0,4,1,75,7.0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,7,2
