Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,30,20368,Rayo,Elche,1,Alemão,Alemao,Alemão,Delantero,28,BR,6.0,40%,Sano,1.0,17.0,37,2.2,0,1,1,1.0,0.0,0.0,1.0,0.0,83,6.2,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,3,0
2025/26,30,20368,Rayo,Elche,1,Espino,Pacha,Alfonso Espino,Defensa,34,UY,8.0,30%,Sano,1.3,22.0,73,3.3,3,4,11,2.0,0.0,0.0,2.0,0.0,11,6.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20368,Rayo,Elche,1,Pedro Díaz,Pedro Díaz,Pedro Díaz,Mediocampista,27,ES,9.0,40%,Sano,1.2,26.0,66,2.5,3,3,2,0.0,0.0,0.0,2.0,0.0,24,6.9,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Rayo,Elche,1,Camello,Camello,Sergio Camello,Delantero,25,ES,5.0,10%,Sano,-1.0,14.0,26,1.9,3,0,0,0.0,0.0,0.0,2.0,1.0,12,6.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20368,Rayo,Elche,1,Nteka,Nteka,Randy Nteka,Delantero,28,AO,3.0,0%,Sano,-1.0,8.0,14,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,24,7.5,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,8,3
2025/26,30,20368,Rayo,Elche,1,Carlos Martín,Carlos Martín,Carlos Martín,Mediocampista,23,ES,4.0,10%,Sano,1.0,6.0,12,2.0,2,0,2,0.0,0.0,0.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Dituro,M. Dituro,Matías Dituro,Portero,38,AR,15.0,70%,Sano,1.3,13.0,80,6.2,7,1,5,0.0,0.0,0.0,1.0,0.0,90,7.5,0,0,1,0,0,0,16,25,1,4,0,0,0,0,0,0,0,0,8,4
2025/26,30,20368,Elche,Rayo Vallecano,0,Bigas,R.P. Bigas,Pedro Bigas,Defensa,35,ES,10.0,70%,Sano,1.1,21.0,92,4.4,3,1,0,0.0,2.0,0.0,3.0,0.0,39,6.3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Affengruber,Affengruber,David Affengruber,Defensa,25,AT,10.0,70%,Sano,1.2,27.0,106,3.9,3,-1,4,0.0,0.0,0.0,6.0,1.0,90,6.8,0,0,0,0,0,0,7,17,7,0,0,0,0,0,0,0,0,0,4,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Sangaré,B. Sangare,Buba Sangare,Defensa,18,ES,3.0,30%,Sano,1.0,4.0,4,1.0,2,3,-1,0.0,0.0,0.0,0.0,0.0,83,6.7,0,0,1,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,5,2
2025/26,30,20368,Elche,Rayo Vallecano,0,Pétrot,Léo Pétrot,Léo Pétrot,Defensa,28,FR,8.0,70%,Sano,0.6,26.0,51,2.0,0,0,1,0.0,0.0,0.0,2.0,0.0,90,6.7,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,5,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Tete Morente,T. Morente,Tete Morente,Delantero,29,ES,8.0,70%,Sano,2.5,4.0,21,5.3,12,0,0,1.0,0.0,0.0,1.0,0.0,90,7.2,0,0,1,0,0,0,4,20,5,0,0,0,0,0,0,0,0,0,4,2
2025/26,30,20368,Elche,Rayo Vallecano,0,Febas,Febas,Aleix Febas,Mediocampista,30,ES,13.0,90%,Sano,1.8,28.0,141,5.0,4,4,2,2.0,1.0,0.0,7.0,0.0,77,7.0,0,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Valera,German V.,Germán Valera,Mediocampista,24,ES,18.0,90%,Sano,1.6,28.0,166,5.9,13,0,5,4.0,4.0,0.0,3.0,0.0,90,7.3,0,0,3,0,0,2,2,7,2,0,0,0,0,0,0,0,0,0,7,3
2025/26,30,20368,Elche,Rayo Vallecano,0,Aguado,M. Aguado,Marc Aguado,Mediocampista,26,ES,10.0,70%,Sano,1.0,28.0,109,3.9,5,0,3,1.0,1.0,0.0,2.0,0.0,77,7.0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,4,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Rafa Mir,Rafa Mir,Rafa Mir,Delantero,28,ES,11.0,70%,Sano,1.0,24.0,114,4.8,9,0,6,8.0,0.0,0.0,3.0,0.0,45,6.4,0,0,0,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Alvaro R.,Álvaro,Álvaro Rodriguez,Delantero,21,UY,11.0,50%,Sano,1.0,25.0,118,4.7,1,0,2,5.0,4.0,0.0,0.0,0.0,77,6.6,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Pedrosa,Pedrosa,Adrià Pedrosa,Defensa,27,ES,6.0,20%,Sano,0.5,19.0,45,2.3,1,-2,0,1.0,1.0,0.0,4.0,0.0,45,6.2,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0
2025/26,30,20368,Elche,Rayo Vallecano,0,Villar,G. Villar,Gonzalo Villar,Mediocampista,28,ES,3.0,50%,Sano,1.0,3.0,4,1.3,2,0,2,0.0,0.0,0.0,1.0,0.0,13,6.7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Elche,Rayo Vallecano,0,Santiago,Y. Santiago,Yago Santiago,Mediocampista,22,ES,4.0,10%,Sano,-1.0,8.0,19,2.4,0,0,0,0.0,0.0,0.0,1.0,1.0,12,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20368,Elche,Rayo Vallecano,0,Redondo,Redondo,Federico Redondo,Mediocampista,23,AR,3.0,30%,Sano,0.8,10.0,16,1.6,2,1,2,0.0,0.0,0.0,0.0,1.0,13,6.6,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20368,Elche,Rayo Vallecano,0,André Silva,André Silva,André Silva,Delantero,30,PT,10.0,40%,Sano,1.1,22.0,100,4.5,0,2,7,7.0,0.0,0.0,2.0,0.0,13,6.8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20371,Real Sociedad,Levante UD,1,Remiro,Remiro,Álex Remiro,Portero,31,ES,13.0,95%,Sano,1.5,29.0,145,5.0,7,5,3,0.0,0.0,0.0,0.0,0.0,90,8.2,0,0,0,0,0,0,12,15,1,4,0,0,0,0,0,0,0,0,13,4
2025/26,30,20371,Real Sociedad,Levante UD,1,Caleta-Car,Caleta-Car,Duje Ćaleta-Car,Defensa,29,HR,10.0,50%,Sano,1.5,20.0,82,4.1,3,7,4,1.0,0.0,0.0,4.0,1.0,69,7.1,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,8,2
2025/26,30,20371,Real Sociedad,Levante UD,1,Jon Martín,Jon Martin,Jon Martin,Defensa,19,ES,10.0,70%,Sano,1.0,18.0,65,3.6,3,0,3,0.0,0.0,0.0,4.0,0.0,90,7.3,1,0,0,1,0,0,4,8,11,0,0,0,0,0,0,0,0,0,17,4
2025/26,30,20371,Real Sociedad,Levante UD,1,Aramburu,Aramburu,Jon Aramburu,Defensa,23,VE,8.0,60%,Sano,1.5,27.0,60,2.2,0,3,1,1.0,0.0,0.0,9.0,0.0,90,7.3,0,0,2,0,0,0,2,10,5,0,0,0,0,0,0,0,0,0,9,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Carlos Soler,C. Soler,Carlos Soler,Mediocampista,29,ES,16.0,80%,Sano,1.4,24.0,135,5.6,4,4,12,4.0,2.0,0.0,2.0,1.0,90,8.5,0,1,3,1,0,3,9,8,2,0,0,0,0,0,0,0,0,0,16,4
2025/26,30,20371,Real Sociedad,Levante UD,1,Sergio Gómez,Sergio Gómez,Sergio Gómez,Defensa,25,ES,10.0,80%,Sano,1.1,27.0,123,4.6,-1,5,1,0.0,2.0,0.0,2.0,0.0,90,7.4,0,0,1,0,0,1,2,6,4,0,0,0,0,0,0,0,0,0,10,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Barrenetxea,Barrenetxea,Ander Barrenetxea,Mediocampista,24,ES,14.0,70%,Sano,0.8,23.0,119,5.2,4,5,3,3.0,3.0,0.0,2.0,0.0,63,7.3,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,30,20371,Real Sociedad,Levante UD,1,Sucic,Sucic,Luka Sučić,Mediocampista,23,HR,7.0,50%,Sano,1.3,14.0,55,3.9,12,2,8,2.0,1.0,0.0,1.0,0.0,64,6.8,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,5,1
2025/26,30,20371,Real Sociedad,Levante UD,1,Turrientes,Turrientes,Beñat Turrientes,Mediocampista,24,ES,8.0,80%,Sano,1.9,19.0,70,3.7,0,14,1,0.0,3.0,0.0,5.0,0.0,85,6.8,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,7,2
2025/26,30,20371,Real Sociedad,Levante UD,1,Guedes,Guedes,Gonçalo Guedes,Mediocampista,29,PT,17.0,50%,Lesionado/Duda,1.7,29.0,166,5.7,-2,19,0,8.0,4.0,0.0,2.0,0.0,85,7.4,0,0,2,1,0,1,2,9,1,0,0,0,0,0,0,0,0,0,9,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Oyarzabal,Oyarzabal,Mikel Oyarzabal,Delantero,28,ES,23.0,95%,Sano,1.4,26.0,176,6.8,0,7,7,12.0,3.0,0.0,2.0,0.0,90,6.8,0,0,3,1,0,0,2,16,0,0,0,0,0,0,0,0,0,0,8,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Aritz,Aritz,Aritz Elustondo,Defensa,32,ES,4.0,50%,Sano,1.0,10.0,20,2.0,2,0,0,0.0,0.0,0.0,0.0,0.0,21,6.7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20371,Real Sociedad,Levante UD,1,Brais,Brais Méndez,Brais Méndez,Mediocampista,29,ES,12.0,50%,Sano,1.0,25.0,122,4.9,4,8,2,5.0,2.0,0.0,5.0,1.0,26,7.3,1,0,0,1,0,1,2,7,2,0,0,0,0,0,0,0,0,0,9,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Marín,Marín,Pablo Marín,Mediocampista,22,ES,7.0,50%,Sano,1.0,25.0,51,2.0,0,2,1,0.0,0.0,0.0,1.0,0.0,27,7.6,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,8,3
2025/26,30,20371,Real Sociedad,Levante UD,1,Óskarsson,Oskarsson,Orri Steinn Óskarsson,Delantero,21,IS,5.0,15%,Sano,1.0,12.0,40,3.3,1,0,0,4.0,0.0,0.0,2.0,0.0,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20371,Levante,Real Sociedad,0,Ryan,Ryan,Mathew Ryan,Portero,33,AU,21.0,95%,Sano,1.8,27.0,174,6.4,2,9,8,0.0,0.0,1.0,2.0,0.0,90,6.7,0,0,0,0,0,0,6,19,2,3,0,0,0,0,0,0,0,0,2,2
2025/26,30,20371,Levante,Real Sociedad,0,Toljan,Jeremy Toljan,Jeremy Toljan,Defensa,31,DE,9.0,90%,Sano,1.2,28.0,89,3.2,5,1,4,1.0,3.0,0.0,7.0,0.0,90,6.2,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20371,Levante,Real Sociedad,0,De la Fuente,Dela,Adrián de la Fuente,Defensa,27,ES,10.0,90%,Sano,0.9,25.0,98,3.9,0,0,3,2.0,1.0,0.0,5.0,0.0,90,6.8,0,0,1,0,0,0,4,9,6,0,0,0,0,0,0,0,0,0,2,0
2025/26,30,20371,Levante,Real Sociedad,0,Manu Sánchez,Manu Sánchez,Manuel Sánchez,Defensa,25,ES,9.0,90%,Sano,1.0,25.0,75,3.0,-1,4,2,1.0,1.0,0.0,7.0,0.0,90,5.9,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0
2025/26,30,20371,Levante,Real Sociedad,0,Víctor García,Víctor G.,Víctor García,Defensa,28,ES,7.0,70%,Sano,1.6,15.0,50,3.3,1,8,9,0.0,1.0,0.0,0.0,0.0,81,6.5,0,0,1,0,0,1,4,9,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20371,Levante,Real Sociedad,0,Moreno,Matías Moreno,Matias Moreno,Defensa,22,AR,11.0,70%,Sano,1.2,19.0,90,4.7,0,5,7,0.0,0.0,0.0,5.0,0.0,45,6.1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0
2025/26,30,20371,Levante,Real Sociedad,0,Losada,Iker Losada,Iker Losada,Delantero,24,ES,7.0,50%,Sano,2.0,17.0,63,3.7,8,12,0,3.0,1.0,0.0,1.0,0.0,45,6.5,0,0,1,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20371,Levante,Real Sociedad,0,Oriol Rey,O. Rey,Oriol Rey,Mediocampista,28,ES,8.0,80%,Sano,1.0,17.0,50,2.9,0,4,6,0.0,0.0,0.0,3.0,0.0,59,6.9,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20371,Levante,Real Sociedad,0,Olasagasti,Olasagasti,Jon Ander Olasagasti,Mediocampista,25,ES,7.0,60%,Sano,1.4,24.0,64,2.7,2,0,-2,1.0,2.0,0.0,3.0,1.0,90,6.6,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,30,20371,Levante,Real Sociedad,0,Tunde,K. Tunde,Kareem Tunde,Mediocampista,20,ES,8.0,50%,Sano,1.4,13.0,35,2.7,7,1,2,0.0,1.0,0.0,3.0,0.0,59,6.5,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20371,Levante,Real Sociedad,0,Carlos Espí,C. Espí,Carlos Espí,Delantero,20,ES,7.0,90%,Sano,2.7,16.0,72,4.5,15,10,9,7.0,0.0,0.0,1.0,0.0,90,6.8,0,0,0,2,0,0,3,11,2,0,0,0,0,0,0,0,0,0,3,1
2025/26,30,20371,Levante,Real Sociedad,0,Matturro,Alan Matturo,Alan Matturro,Defensa,21,UY,7.0,30%,Sano,1.0,15.0,53,3.5,3,8,2,1.0,0.0,0.0,0.0,1.0,45,6.3,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20371,Levante,Real Sociedad,0,Pablo Martínez,P. Martínez,Pablo Martínez,Mediocampista,28,ES,10.0,50%,Sano,1.0,18.0,85,4.7,1,0,0,1.0,2.0,0.0,2.0,0.0,45,6.2,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,30,20371,Levante,Real Sociedad,0,Raghouber,Raghouber,Ugo Raghouber,Mediocampista,22,FR,6.0,30%,Sano,0.7,8.0,21,2.6,2,1,0,0.0,0.0,0.0,0.0,0.0,31,6.5,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20371,Levante,Real Sociedad,0,Iván Romero,I. Romero,Iván Romero,Delantero,24,ES,11.0,50%,Sano,1.8,25.0,117,4.7,8,7,4,5.0,1.0,0.0,3.0,0.0,31,6.5,0,0,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Mallorca,Real Madrid,1,Leo Román,Leo Román,Leo Román,Portero,25,ES,11.0,95%,Sano,1.2,24.0,111,4.6,2,4,2,0.0,0.0,1.0,3.0,0.0,90,7.4,0,0,0,0,0,0,5,15,0,5,0,0,0,0,0,0,0,0,4,2
2025/26,30,20367,Mallorca,Real Madrid,1,Mojica,J. Mojica,Johan Mojica,Defensa,33,CO,10.0,60%,Sano,1.2,28.0,96,3.4,0,2,3,0.0,3.0,0.0,5.0,0.0,90,6.5,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Mallorca,Real Madrid,1,Maffeo,Maffeo,Pablo Maffeo,Defensa,28,AR,10.0,50%,Sano,1.0,23.0,88,3.8,-1,6,10,1.0,0.0,0.0,8.0,0.0,90,6.8,0,1,1,0,0,1,0,14,4,0,0,0,0,0,0,0,0,0,7,2
2025/26,30,20367,Mallorca,Real Madrid,1,Valjent,Valjent,Martin Valjent,Defensa,30,SK,10.0,90%,Sano,1.4,29.0,103,3.6,3,6,1,0.0,0.0,0.0,4.0,0.0,90,6.9,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,0,0,0,5,1
2025/26,30,20367,Mallorca,Real Madrid,1,Mascarell,Mascarell,Omar Mascarell,Mediocampista,33,GQ,10.0,80%,Sano,1.3,22.0,92,4.2,4,12,6,1.0,2.0,0.0,4.0,0.0,90,6.5,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,5,1
2025/26,30,20367,Mallorca,Real Madrid,1,Darder,Darder,Sergi Darder,Mediocampista,32,ES,13.0,40%,Sano,0.8,29.0,147,5.1,2,4,6,1.0,4.0,0.0,3.0,0.0,90,7.2,0,0,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Mallorca,Real Madrid,1,Morlanes,Morlanes,Manu Morlanes,Mediocampista,27,ES,8.0,40%,Sano,1.0,23.0,72,3.1,2,3,5,1.0,0.0,0.0,4.0,1.0,70,7.4,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,11,2
2025/26,30,20367,Mallorca,Real Madrid,1,Samú,Samu Costa,Samú Costa,Mediocampista,25,PT,10.0,90%,Sano,1.8,26.0,108,4.2,3,10,2,5.0,0.0,0.0,9.0,0.0,70,6.5,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,6,1
2025/26,30,20367,Mallorca,Real Madrid,1,Pablo Torre,Pablo Torre,Pablo Torre,Mediocampista,22,ES,8.0,70%,Sano,1.8,26.0,82,3.2,9,11,1,3.0,2.0,0.0,3.0,0.0,70,6.8,0,0,1,0,0,1,5,7,1,0,0,0,0,0,0,0,0,0,8,2
2025/26,30,20367,Mallorca,Real Madrid,1,Muriqi,Muriqi,Vedat Muriqi,Delantero,31,XK,20.0,60%,Sano,1.3,28.0,175,6.3,-2,5,13,18.0,1.0,0.0,3.0,1.0,90,7.5,1,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,8,3
2025/26,30,20367,Mallorca,Real Madrid,1,Luvumbo,Luvumbo,Zito Luvumbo,Delantero,24,AO,6.0,50%,Sano,1.5,4.0,15,3.8,9,2,0,0.0,1.0,0.0,1.0,0.0,81,6.1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0
2025/26,30,20366,Girona,Real Madrid,1,David López,David López,David López,Defensa,36,ES,3.0,15%,Sano,-1.0,4.0,4,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,6.7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1
2025/26,30,20367,Mallorca,Real Madrid,1,David López,David López,David López,Defensa,23,ES,6.0,10%,Sano,1.0,6.0,18,3.0,0,0,-1,0.0,0.0,0.0,1.0,0.0,20,6.7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1
2025/26,30,20367,Mallorca,Real Madrid,1,Antonio,Antonio Sánchez,Antonio Sánchez,Mediocampista,28,ES,7.0,50%,Sano,1.1,24.0,49,2.0,3,2,0,0.0,0.0,0.0,4.0,1.0,9,6.2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,30,20367,Mallorca,Real Madrid,1,Virgili,Jan Virgili,Jan Virgili,Delantero,19,ES,12.0,40%,Sano,0.5,22.0,103,4.7,0,0,-1,0.0,4.0,0.0,0.0,1.0,20,6.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Mallorca,Real Madrid,1,Joseph,Mateo Joseph,Mateo Joseph,Delantero,22,ES,10.0,70%,Sano,1.5,28.0,106,3.8,3,7,5,2.0,2.0,0.0,2.0,0.0,20,6.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2
2025/26,30,20367,Real Madrid,Mallorca,0,Lunin,Lunin,Andriy Lunin,Portero,27,UA,7.0,95%,Sano,1.5,1.0,6,6.0,7,0,0,0.0,0.0,0.0,0.0,1.0,90,6.2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Real Madrid,Mallorca,0,Rüdiger,Rüdiger,Antonio Rüdiger,Defensa,33,DE,10.0,80%,Sano,1.7,12.0,70,5.8,1,14,6,1.0,0.0,0.0,0.0,0.0,90,6.9,0,0,1,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,1,1
2025/26,30,20367,Real Madrid,Mallorca,0,Alexander-Arnold,Trent,Trent Alexander-Arnold,Defensa,27,EN,7.0,60%,Sano,1.4,14.0,57,4.1,7,0,3,0.0,3.0,0.0,1.0,0.0,90,6.8,0,1,3,0,0,3,2,17,0,0,0,0,0,0,0,0,0,0,6,3
2025/26,30,20367,Real Madrid,Mallorca,0,A. F. Carreras,Á. Carreras,Álvaro Carreras,Defensa,23,ES,21.0,50%,Sano,-1.0,24.0,155,6.5,1,0,0,2.0,2.0,0.0,5.0,1.0,90,6.4,0,0,2,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,30,20367,Real Madrid,Mallorca,0,Huijsen,Huijsen,Dean Huijsen,Defensa,20,ES,19.0,80%,Sano,1.4,21.0,129,6.1,4,11,0,2.0,2.0,0.0,5.0,1.0,59,6.8,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,2,1
2025/26,30,20367,Real Madrid,Mallorca,0,Brahim,Brahim,Brahim Díaz,Mediocampista,26,MA,7.0,50%,Sano,1.6,21.0,86,4.1,4,5,4,0.0,4.0,0.0,1.0,0.0,76,6.6,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,30,20367,Real Madrid,Mallorca,0,Camavinga,Camavinga,Eduardo Camavinga,Mediocampista,23,FR,10.0,50%,Sano,1.0,21.0,95,4.5,2,3,0,1.0,0.0,0.0,1.0,0.0,59,6.7,0,0,1,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,6,3
