Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,33,20393,Osasuna,Athletic Club,0,Rubén G.,Rubén García,Ruben Garcia,Mediocampista,32,ES,15.0,70%,Sano,1.5,28.0,150,5.4,7,4,6,2.0,5.0,0.0,5.0,0.0,71,6.2,0,0,2,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20393,Osasuna,Athletic Club,0,Torró,Torró,Lucas Torro,Mediocampista,31,ES,9.0,50%,Sano,1.0,28.0,89,3.2,2,3,0,0.0,1.0,0.0,6.0,0.0,71,6.5,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20393,Osasuna,Athletic Club,0,Oroz,Aimar,Aimar Oroz,Mediocampista,24,ES,10.0,90%,Sano,1.7,24.0,104,4.3,4,3,6,0.0,2.0,0.0,5.0,0.0,78,6.7,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20393,Osasuna,Athletic Club,0,Moncayola,Moncayola,Jon Moncayola,Mediocampista,27,ES,10.0,80%,Sano,1.1,29.0,132,4.6,3,4,5,0.0,4.0,0.0,8.0,0.0,84,6.5,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,6,1
2025/26,33,20393,Osasuna,Athletic Club,0,Budimir,Budimir,Ante Budimir,Delantero,34,HR,21.0,95%,Sano,1.8,30.0,187,6.2,9,9,11,16.0,0.0,0.0,2.0,0.0,90,6.1,0,0,0,2,0,0,0,6,2,0,0,0,0,0,1,0,0,0,2,1
2025/26,33,20393,Osasuna,Athletic Club,0,Víctor Muñoz,Víctor Muñoz,Victor Muñoz,Delantero,22,ES,16.0,90%,Sano,2.3,31.0,168,5.4,5,4,10,5.0,2.0,0.0,3.0,0.0,90,6.6,0,0,2,0,0,2,3,19,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20393,Osasuna,Athletic Club,0,Moi Gómez,Moi Gómez,Moi Gomez,Mediocampista,31,ES,8.0,20%,Sano,-1.0,20.0,76,3.8,0,0,0,0.0,1.0,0.0,2.0,0.0,15,6.6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,33,20393,Osasuna,Athletic Club,0,Kike Barja,Kike Barja,Kike Barja,Delantero,29,ES,5.0,30%,Sano,1.5,21.0,52,2.5,3,2,8,1.0,2.0,0.0,3.0,0.0,12,6.6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20393,Osasuna,Athletic Club,0,Raul Moro,Raúl Moro,Raúl Moro,Delantero,23,ES,7.0,30%,Sano,1.0,8.0,37,4.6,2,0,0,0.0,2.0,0.0,0.0,0.0,19,6.4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20393,Osasuna,Athletic Club,0,Iker Muñoz,Iker Muñoz,Iker Muñoz,Mediocampista,23,ES,7.0,50%,Sano,1.5,15.0,45,3.0,4,0,8,0.0,0.0,0.0,4.0,0.0,19,6.7,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20393,Osasuna,Athletic Club,0,Raúl García,Raúl,Raúl García de Haro,Delantero,25,ES,7.0,5%,Sano,1.0,29.0,86,3.0,2,1,1,5.0,0.0,0.0,1.0,1.0,15,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,Leo Román,Leo Román,Leo Román,Portero,25,ES,12.0,95%,Sano,2.1,26.0,127,4.9,12,4,2,0.0,0.0,1.0,4.0,0.0,90,7.5,0,0,0,0,0,0,8,3,1,2,0,0,0,0,0,0,0,0,6,2
2025/26,33,20398,Mallorca,Valencia,1,Mojica,J. Mojica,Johan Mojica,Defensa,33,CO,9.0,90%,Sano,1.6,30.0,105,3.5,7,2,0,0.0,3.0,0.0,5.0,0.0,90,6.7,0,0,1,0,0,1,5,19,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20398,Mallorca,Valencia,1,Maffeo,Maffeo,Pablo Maffeo,Defensa,28,AR,10.0,90%,Sano,1.7,25.0,104,4.2,9,7,-1,1.0,1.0,0.0,9.0,0.0,90,6.9,0,0,2,0,0,2,3,15,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20398,Mallorca,Valencia,1,Valjent,Valjent,Martin Valjent,Defensa,30,SK,9.0,90%,Sano,1.8,30.0,108,3.6,0,5,3,0.0,0.0,0.0,5.0,0.0,90,7.4,0,0,1,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,7,3
2025/26,33,20398,Mallorca,Valencia,1,Mascarell,Mascarell,Omar Mascarell,Mediocampista,33,GQ,10.0,60%,Sano,1.2,24.0,103,4.3,6,5,4,1.0,2.0,0.0,4.0,0.0,76,7.1,0,0,0,0,0,0,6,8,4,0,0,0,0,0,0,0,0,0,6,2
2025/26,33,20398,Mallorca,Valencia,1,Darder,Darder,Sergi Darder,Mediocampista,32,ES,14.0,80%,Sano,2.0,31.0,158,5.1,9,2,2,1.0,4.0,0.0,3.0,0.0,90,7.8,0,1,5,2,0,4,6,11,1,0,0,0,0,0,0,0,0,0,13,4
2025/26,33,20398,Mallorca,Valencia,1,Morlanes,Morlanes,Manu Morlanes,Mediocampista,27,ES,9.0,60%,Sano,1.3,25.0,90,3.6,7,11,2,2.0,0.0,0.0,4.0,1.0,76,6.9,0,0,2,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20398,Mallorca,Valencia,1,Samú,Samu Costa,Samú Costa,Mediocampista,25,PT,10.0,90%,Sano,1.4,28.0,125,4.5,11,6,3,5.0,1.0,0.0,9.0,0.0,90,8.0,1,0,1,1,0,0,1,7,2,0,0,0,0,0,0,0,0,0,10,3
2025/26,33,20398,Mallorca,Valencia,1,Pablo Torre,Pablo Torre,Pablo Torre,Mediocampista,23,ES,8.0,90%,Sano,1.9,28.0,105,3.8,15,8,9,3.0,3.0,0.0,3.0,0.0,85,6.8,0,0,1,1,0,1,4,12,1,0,0,0,0,0,0,0,0,0,3,2
2025/26,33,20398,Mallorca,Valencia,1,Asano,Asano,Takuma Asano,Delantero,31,JP,5.0,20%,Sano,1.0,16.0,33,2.1,3,0,0,1.0,0.0,0.0,2.0,0.0,56,6.1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,Muriqi,Muriqi,Vedat Muriqi,Delantero,31,XK,23.0,95%,Sano,2.2,30.0,198,6.6,15,8,-2,21.0,1.0,0.0,3.0,1.0,90,6.7,0,0,0,1,0,0,2,15,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20396,Girona,Valencia,1,David López,David López,David López,Defensa,36,ES,3.0,15%,Sano,-1.0,4.0,4,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,David López,David López,David López,Defensa,23,ES,6.0,30%,Sano,1.2,8.0,28,3.5,7,3,0,0.0,0.0,0.0,2.0,0.0,14,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,Antonio,Antonio Sánchez,Antonio Sánchez,Mediocampista,28,ES,7.0,30%,Sano,0.9,26.0,52,2.0,2,1,3,0.0,0.0,0.0,4.0,1.0,14,6.6,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,Llabrés,Javi Llabrés,Javi Llabrés,Delantero,23,ES,3.0,10%,Sano,-1.0,14.0,23,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,12,6.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Mallorca,Valencia,1,Virgili,Jan Virgili,Jan Virgili,Delantero,19,ES,13.0,70%,Sano,1.8,24.0,116,4.8,11,2,0,1.0,4.0,0.0,0.0,1.0,34,7.8,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,2
2025/26,33,20398,Valencia,Mallorca,0,Dimitrievski,Dimitrievski,Stole Dimitrievski,Portero,32,MK,14.0,95%,Sano,1.0,13.0,77,5.9,7,3,11,0.0,0.0,0.0,0.0,0.0,90,8.8,0,0,0,0,0,0,10,14,0,7,0,0,0,0,0,0,0,0,9,4
2025/26,33,20398,Valencia,Mallorca,0,Gayà,Gayá,Jose Gaya,Defensa,30,ES,9.0,80%,Sano,1.0,27.0,94,3.5,3,-1,1,1.0,1.0,0.0,6.0,1.0,90,6.6,0,0,2,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,6,2
2025/26,33,20398,Valencia,Mallorca,0,Thierry,Thierry Correia,Thierry Correia,Defensa,27,PT,8.0,80%,Sano,1.0,21.0,50,2.4,4,2,0,0.0,1.0,0.0,4.0,0.0,11,6.6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Valencia,Mallorca,0,Tárrega,Tárrega,César Tárrega,Defensa,24,ES,10.0,95%,Sano,1.3,25.0,102,4.1,5,0,10,0.0,0.0,0.0,6.0,0.0,90,6.4,0,0,0,0,0,0,6,8,5,0,0,0,0,0,0,0,0,0,4,1
2025/26,33,20398,Valencia,Mallorca,0,Pepelu,Pepelu,Pepelu,Mediocampista,27,ES,10.0,80%,Sano,1.0,24.0,106,4.4,2,0,2,2.0,0.0,0.0,3.0,0.0,90,7.1,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,6,2
2025/26,33,20398,Valencia,Mallorca,0,Guido,G. Rodríguez,Guido Rodríguez,Mediocampista,32,AR,9.0,90%,Sano,1.9,9.0,47,5.2,3,15,9,2.0,0.0,0.0,2.0,0.0,90,6.7,0,0,1,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,4,1
2025/26,33,20398,Valencia,Mallorca,0,Ugrinic,Ugrinic,Filip Ugrinić,Mediocampista,27,CH,9.0,60%,Sano,1.3,20.0,82,4.1,5,3,0,0.0,3.0,0.0,3.0,0.0,60,6.9,0,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0,0,0,5,2
2025/26,33,20398,Valencia,Mallorca,0,Ramazani,Ramazani,Largie Ramazani,Delantero,25,BE,8.0,80%,Sano,1.6,20.0,86,4.3,7,2,13,5.0,1.0,0.0,4.0,0.0,89,6.9,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Valencia,Mallorca,0,Sadiq,Sadiq,Umar Sadiq,Delantero,29,NG,7.0,70%,Sano,1.2,13.0,62,3.4,4,7,1,1.0,2.0,0.0,2.0,0.0,90,6.9,1,0,1,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,3
2025/26,33,20398,Valencia,Mallorca,0,Diego López,Diego López,Diego López,Delantero,23,ES,9.0,40%,Sano,1.1,27.0,88,3.3,3,0,1,3.0,0.0,0.0,2.0,0.0,60,6.5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,33,20396,Girona,Mallorca,0,Beltrán,Fran Beltrán,Lucas Beltrán,Mediocampista,27,ES,9.0,60%,Sano,1.3,11.0,81,3.9,2,4,5,1.0,0.0,0.0,3.0,0.0,60,6.4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20398,Valencia,Mallorca,0,Beltrán,Lucas Beltrán,Lucas Beltrán,Mediocampista,25,AR,9.0,70%,Sano,0.8,25.0,85,3.4,3,2,0,1.0,2.0,0.0,1.0,0.0,60,6.4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20398,Valencia,Mallorca,0,Jesús Vázquez,J. Vázquez,Jesús Vázquez,Defensa,23,ES,6.0,20%,Sano,1.0,18.0,50,2.8,4,0,9,0.0,0.0,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Valencia,Mallorca,0,Saravia,Saravia,Renzo Saravia,Defensa,32,AR,1.0,20%,Sano,-1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,6.4,0,0,1,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20398,Valencia,Mallorca,0,Rioja,Rioja,Luis Rioja,Mediocampista,32,ES,15.0,60%,Sano,1.7,30.0,158,5.3,11,5,11,2.0,5.0,0.0,1.0,0.0,30,6.6,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20398,Valencia,Mallorca,0,Javi Guerra,Javi Guerra,Javier Guerra,Mediocampista,22,ES,9.0,40%,Sano,1.2,29.0,110,3.8,0,1,7,1.0,3.0,0.0,3.0,0.0,30,7.1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3
2025/26,33,20398,Valencia,Mallorca,0,Danjuma,Danjuma,Arnaut Danjuma,Delantero,29,NL,10.0,30%,Sano,1.0,28.0,120,4.3,5,2,0,3.0,2.0,0.0,0.0,0.0,30,6.5,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20396,Girona,Real Betis,1,Gazzaniga,Gazzaniga,Paulo Gazzaniga,Portero,34,AR,20.0,95%,Sano,1.5,28.0,170,6.1,10,9,12,0.0,0.0,0.0,4.0,1.0,90,5.3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,33,20396,Girona,Real Betis,1,Blind,Daley Blind,Daley Blind,Defensa,36,NL,13.0,80%,Sano,1.6,28.0,140,5.0,0,8,5,0.0,0.0,0.0,1.0,0.0,90,6.0,0,0,0,0,0,0,8,15,5,0,0,0,0,0,0,0,0,0,4,2
2025/26,33,20396,Girona,Real Betis,1,Witsel,Witsel,Axel Witsel,Mediocampista,37,BE,13.0,90%,Sano,1.4,25.0,125,5.0,4,11,5,1.0,2.0,0.0,3.0,1.0,90,6.5,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,2,0
2025/26,33,20396,Girona,Real Betis,1,Álex Moreno,Alex Moreno,Alex Moreno,Defensa,32,ES,10.0,90%,Sano,1.7,25.0,100,4.0,2,7,2,0.0,3.0,0.0,4.0,0.0,90,6.0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,-1,0
2025/26,33,20396,Girona,Real Betis,1,Arnau,Arnau,Arnau Martínez,Defensa,22,ES,15.0,80%,Sano,1.7,28.0,148,5.3,8,8,8,1.0,2.0,0.0,6.0,0.0,83,6.2,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20396,Girona,Real Betis,1,Vitor Reis,Vitor Reis,Vitor Reis,Defensa,20,BR,13.0,95%,Sano,1.9,29.0,144,5.0,6,8,4,1.0,1.0,0.0,6.0,1.0,90,5.9,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,2,0
2025/26,33,20396,Girona,Real Betis,1,Tsygankov,Tsygankov,Viktor Tsygankov,Delantero,28,UA,20.0,90%,Sano,1.1,25.0,151,6.0,4,7,4,5.0,4.0,0.0,2.0,0.0,90,7.9,1,0,2,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,9,4
2025/26,33,20396,Girona,Real Betis,1,Beltrán,Fran Beltrán,Fran Beltrán,Mediocampista,27,ES,9.0,60%,Sano,1.3,11.0,81,3.9,2,4,5,1.0,0.0,0.0,3.0,0.0,66,6.7,0,0,1,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20398,Valencia,Real Betis,1,Beltrán,Lucas Beltrán,Fran Beltrán,Mediocampista,25,AR,9.0,70%,Sano,0.8,25.0,85,3.4,3,2,0,1.0,2.0,0.0,1.0,0.0,66,6.7,0,0,1,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20396,Girona,Real Betis,1,Iván Martín,Iván Martín,Iván Martín,Mediocampista,27,ES,10.0,50%,Sano,1.4,29.0,127,4.4,4,6,2,0.0,1.0,0.0,5.0,1.0,83,6.8,0,0,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20396,Girona,Real Betis,1,Ounahi,Ounahi,Azzedine Ounahi,Mediocampista,26,MA,25.0,90%,Sano,1.1,17.0,129,7.6,4,10,5,4.0,2.0,0.0,6.0,0.0,90,7.2,1,0,0,1,0,1,4,22,0,0,0,0,0,0,0,0,0,0,8,3
2025/26,33,20396,Girona,Real Betis,1,Echeverri,Echeverri,Claudio Echeverri,Mediocampista,20,AR,6.0,60%,Sano,0.7,10.0,38,3.8,3,0,2,1.0,1.0,0.0,3.0,0.0,73,7.2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20396,Girona,Real Betis,1,Rincón,H. Rincón,Hugo Rincón,Defensa,23,ES,8.0,20%,Sano,1.0,28.0,77,2.8,0,2,2,1.0,1.0,0.0,4.0,0.0,14,6.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,33,20396,Girona,Real Betis,1,Lemar,Lemar,Thomas Lemar,Mediocampista,30,FR,9.0,60%,Sano,1.5,21.0,96,4.6,9,2,2,3.0,1.0,0.0,2.0,0.0,14,6.8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,33,20399,Espanyol,Real Betis,1,Roca,A. Roca,Joel Roca,Mediocampista,23,ES,3.0,10%,Sano,-1.0,8.0,10,1.3,0,0,0,0.0,0.0,0.0,1.0,0.0,24,6.8,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3,0
2025/26,33,20396,Girona,Real Betis,1,Roca,Joel Roca,Joel Roca,Delantero,20,ES,8.0,40%,Sano,0.9,25.0,74,3.0,0,2,5,2.0,1.0,0.0,3.0,1.0,24,6.8,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3,0
2025/26,33,20396,Girona,Real Betis,1,Stuani,Stuani,Cristhian Stuani,Delantero,39,UY,4.0,30%,Sano,-1.0,14.0,38,2.7,2,0,0,3.0,0.0,0.0,2.0,0.0,17,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,33,20396,Betis,Girona FC,0,Valles,Á. Valles,Álvaro Valles,Portero,28,ES,23.0,60%,Sano,1.9,22.0,146,6.6,6,10,0,0.0,0.0,1.0,1.0,0.0,90,6.6,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,33,20396,Betis,Girona FC,0,Bartra,Bartra,Marc Bartra,Defensa,35,ES,19.0,80%,Sano,1.5,23.0,135,5.9,0,10,0,1.0,0.0,0.0,3.0,0.0,90,6.7,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,0,0,2,0
2025/26,33,20396,Betis,Girona FC,0,Natan,Natan,Natan,Defensa,25,BR,14.0,90%,Sano,1.3,27.0,139,5.1,4,0,2,0.0,0.0,0.0,7.0,0.0,90,6.4,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,1
