Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,34,20407,Girona,Mallorca,1,Rincón,H. Rincón,Hugo Rincón,Defensa,23,ES,8.0,50%,Sano,1.4,30,80,2.7,2.0,1,0.0,1,1,0,4,0,16,6.9,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,34,20407,Girona,Mallorca,1,Lemar,Lemar,Thomas Lemar,Mediocampista,30,FR,9.0,50%,Sano,1.4,23,104,4.5,5.0,3,9.0,3,1,0,2,0,16,6.9,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,3,2
2025/26,34,20407,Girona,Mallorca,1,Bryan Gil,Bryan Gil,Bryan Gil,Delantero,25,ES,9.0,50%,Sano,1.0,25,99,4.0,3.0,0,2.0,0,3,0,4,0,20,6.7,0,0,0,1,0,1,3,7,0,0,0,0,0,0,0,0,0,0,2,2
2025/26,34,20407,Girona,Mallorca,1,Stuani,Stuani,Cristhian Stuani,Delantero,39,UY,4.0,30%,Sano,1.0,16,41,2.6,1.0,2,2.0,3,0,0,3,0,20,6.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20407,Mallorca,Girona FC,0,Leo Román,Leo Román,Leo Román,Portero,25,ES,12.0,95%,Sano,1.4,28,137,4.9,4.0,6,12.0,0,0,1,4,0,90,8.0,0,0,0,0,0,0,9,15,3,4,0,0,0,0,0,0,0,0,12,3
2025/26,34,20407,Mallorca,Girona FC,0,Mojica,J. Mojica,Johan Mojica,Defensa,33,CO,9.0,80%,Sano,1.4,32,111,3.5,2.0,4,7.0,0,3,0,5,0,90,7.0,0,1,1,0,0,2,9,19,3,0,0,0,0,0,0,0,0,0,14,4
2025/26,34,20407,Mallorca,Girona FC,0,Maffeo,Maffeo,Pablo Maffeo,Defensa,28,AR,9.0,80%,Sano,1.1,27,109,4.0,1.0,4,9.0,1,1,0,9,0,90,7.3,0,0,0,0,0,0,6,8,7,0,0,0,0,0,0,0,0,0,8,2
2025/26,34,20407,Mallorca,Girona FC,0,Valjent,Valjent,Martin Valjent,Defensa,30,SK,9.0,95%,Sano,1.5,32,119,3.7,4.0,7,0.0,0,0,0,6,0,90,7.5,0,0,0,1,0,0,1,4,9,0,0,0,0,0,0,0,0,0,10,2
2025/26,34,20407,Mallorca,Girona FC,0,Mascarell,Mascarell,Omar Mascarell,Mediocampista,33,GQ,10.0,70%,Sano,1.0,26,113,4.3,4.0,6,6.0,1,2,0,4,0,90,6.9,0,0,1,0,0,0,2,8,4,0,0,0,0,0,0,0,0,0,6,1
2025/26,34,20407,Mallorca,Girona FC,0,Darder,Darder,Sergi Darder,Mediocampista,32,ES,15.0,80%,Sano,1.9,33,175,5.3,4.0,13,9.0,1,5,0,3,0,79,7.1,0,0,2,0,0,1,6,8,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,34,20407,Mallorca,Girona FC,0,Morlanes,Morlanes,Manu Morlanes,Mediocampista,27,ES,9.0,60%,Sano,1.2,27,96,3.6,2.0,4,7.0,2,0,0,4,1,78,7.1,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,7,2
2025/26,34,20407,Mallorca,Girona FC,0,Samú,Samu Costa,Samú Costa,Mediocampista,25,PT,11.0,90%,Sano,2.0,30,140,4.7,5.0,10,11.0,6,2,0,9,0,90,7.6,1,0,0,1,0,0,4,9,3,0,0,0,0,0,0,0,0,0,14,4
2025/26,34,20407,Mallorca,Girona FC,0,Pablo Torre,Pablo Torre,Pablo Torre,Mediocampista,23,ES,9.0,80%,Sano,1.7,30,113,3.8,5.0,3,15.0,3,3,0,3,0,66,6.7,0,0,1,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,7,2
2025/26,34,20407,Mallorca,Girona FC,0,Kalumba,Kalumba Jr,Justin-Noel Kalumba,Delantero,21,FR,3.0,10%,Sano,-1.0,2,3,1.5,0.0,0,0.0,0,0,0,0,0,45,6.5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20407,Mallorca,Girona FC,0,Muriqi,Muriqi,Vedat Muriqi,Delantero,32,XK,21.0,95%,Sano,1.5,32,200,6.3,0.0,2,15.0,21,1,0,3,1,90,6.0,0,0,2,2,0,0,3,10,2,0,0,0,0,0,0,0,0,0,6,2
2025/26,34,20407,Girona,Girona FC,0,David López,David López,David López,Defensa,36,ES,3.0,15%,Sano,-1.0,4,4,1.0,0.0,0,0.0,0,0,0,0,0,11,6.8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20407,Mallorca,Girona FC,0,David López,David López,David López,Defensa,23,ES,6.0,45%,Sano,1.0,10,33,3.3,3.0,2,7.0,0,0,0,2,0,11,6.8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20407,Mallorca,Girona FC,0,Antonio,Antonio Sánchez,Antonio Sánchez,Mediocampista,29,ES,6.0,30%,Sano,1.1,27,54,2.0,0.0,2,2.0,0,0,0,4,1,19,6.8,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20407,Mallorca,Girona FC,0,Llabrés,Javi Llabrés,Javi Llabrés,Delantero,23,ES,3.0,10%,Sano,1.0,15,25,1.7,0.0,2,0.0,0,0,0,0,0,12,6.6,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20407,Mallorca,Girona FC,0,Luvumbo,Luvumbo,Zito Luvumbo,Delantero,24,AO,6.0,40%,Sano,2.5,6,27,4.5,0.0,0,10.0,0,2,0,2,0,24,6.7,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,34,20412,Villarreal,Levante UD,1,Tenas,Arnau Tenas,Arnau Tenas,Portero,24,ES,6.0,60%,Sano,2.1,5,19,3.8,5.0,7,0.0,0,0,0,0,0,90,6.5,0,0,0,0,0,0,9,6,1,2,0,0,0,0,0,0,0,0,6,2
2025/26,34,20412,Villarreal,Levante UD,1,Pedraza,A. Pedraza,Alfonso Pedraza,Defensa,30,ES,9.0,50%,Sano,2.0,24,96,4.0,7.0,0,0.0,1,3,0,8,0,73,6.8,0,0,1,0,0,1,4,14,0,0,0,0,0,0,0,0,0,0,4,2
2025/26,34,20412,Villarreal,Levante UD,1,Veiga,Renato Veiga,Renato Veiga,Defensa,22,PT,9.0,80%,Sano,1.4,29,106,3.7,3.0,4,6.0,0,0,0,3,1,90,6.9,0,0,1,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,5,1
2025/26,34,20412,Villarreal,Levante UD,1,Pau Navarro,Pau Navarro,Pau Navarro,Defensa,21,ES,9.0,60%,Sano,1.0,20,79,4.0,0.0,7,1.0,0,0,0,4,0,81,6.6,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20412,Villarreal,Levante UD,1,Freeman,Freeman,Alexander Freeman,Defensa,21,US,5.0,60%,Sano,1.5,7,21,3.0,9.0,3,0.0,0,0,0,0,0,90,7.1,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,5,2
2025/26,34,20412,Villarreal,Levante UD,1,Parejo,Parejo,Dani Parejo,Mediocampista,37,ES,8.0,20%,Sano,1.4,27,75,2.8,2.0,3,1.0,0,0,0,2,0,74,7.1,0,0,3,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,3,2
2025/26,34,20412,Villarreal,Levante UD,1,Comesaña,Comesaña,Santi Comesaña,Mediocampista,29,ES,14.0,80%,Sano,1.3,30,158,5.3,4.0,0,4.0,3,5,0,5,1,90,6.6,0,1,2,0,0,0,3,15,2,0,0,0,0,0,0,0,0,0,9,4
2025/26,34,20412,Villarreal,Levante UD,1,Moleiro,A. Moleiro,Alberto Moleiro,Mediocampista,22,ES,19.0,50%,Sano,1.6,32,189,5.9,4.0,0,1.0,9,4,0,4,0,90,7.7,1,0,2,1,0,1,4,9,0,0,0,0,0,0,0,0,0,0,12,4
2025/26,34,20412,Villarreal,Levante UD,1,Gerard,Gerard,Gerard Moreno,Delantero,34,ES,19.0,80%,Sano,2.5,18,125,6.9,10.0,0,6.0,9,0,0,0,0,84,6.7,0,0,2,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20412,Villarreal,Levante UD,1,Pépé,Pepe,Nicolas Pépé,Delantero,30,CI,23.0,80%,Sano,1.7,32,211,6.6,12.0,13,3.0,7,4,0,4,0,90,9.8,1,2,6,2,0,2,2,16,0,0,0,0,0,0,0,0,0,0,19,4
2025/26,34,20412,Villarreal,Levante UD,1,Mikautadze,Mikautadze,Georges Mikautadze,Delantero,25,GE,19.0,70%,Sano,1.0,28,167,6.0,4.0,2,3.0,9,5,0,1,0,74,8.4,2,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,16,4
2025/26,34,20412,Villarreal,Levante UD,1,S. Cardona,Cardona,Sergi Cardona,Defensa,26,ES,9.0,50%,Sano,1.6,27,109,4.0,2.0,5,12.0,1,3,0,4,0,17,7.2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,3
2025/26,34,20412,Villarreal,Levante UD,1,Kambwala,Kambwala,Willy Kambwala,Defensa,21,FR,1.0,0%,Sano,-1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,9,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20412,Villarreal,Levante UD,1,Thomas,Thomas Partey,Thomas Partey,Mediocampista,32,GH,6.0,10%,Sano,1.0,21,55,2.6,1.0,2,0.0,0,0,0,0,0,16,6.8,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20412,Villarreal,Levante UD,1,Buchanan,Buchanan,Tajon Buchanan,Mediocampista,27,CA,10.0,30%,Lesionado/Duda,1.2,30,134,4.5,0.0,2,5.0,6,1,0,8,0,14,7.6,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,2
2025/26,34,20412,Villarreal,Levante UD,1,Ayoze,Ayoze,Ayoze Pérez,Delantero,32,ES,7.0,30%,Sano,1.0,20,69,3.5,1.0,2,0.0,2,3,0,3,0,16,6.5,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20412,Levante,Villarreal,0,Ryan,Ryan,Mathew Ryan,Portero,34,AU,23.0,95%,Sano,1.4,31,206,6.6,13.0,9,8.0,0,0,1,2,0,90,5.2,0,0,0,0,0,0,6,6,2,3,0,0,0,0,0,0,0,0,0,0
2025/26,34,20412,Levante,Villarreal,0,Pampín,Pampin,Diego Pampín,Mediocampista,26,ES,5.0,10%,Sano,-1.0,6,19,3.2,0.0,0,0.0,0,0,0,2,0,90,5.8,0,0,0,0,0,1,6,5,3,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20412,Levante,Villarreal,0,Toljan,Jeremy Toljan,Jeremy Toljan,Defensa,31,DE,9.0,90%,Sano,1.4,32,116,3.6,6.0,8,11.0,1,3,0,7,0,90,5.8,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,-3,0
2025/26,34,20412,Levante,Villarreal,0,Matturro,Alan Matturo,Alan Matturro,Defensa,21,UY,7.0,90%,Sano,-1.0,17,56,3.3,0.0,0,2.0,1,0,0,0,1,90,6.2,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,1,0
2025/26,34,20412,Levante,Villarreal,0,Moreno,Matías Moreno,Matias Moreno,Defensa,22,AR,14.0,90%,Sano,1.9,23,119,5.2,8.0,11,11.0,0,0,0,7,0,90,5.2,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,-2,0
2025/26,34,20412,Levante,Villarreal,0,Pablo Martínez,P. Martínez,Pablo Martínez,Mediocampista,28,ES,10.0,60%,Sano,1.3,22,99,4.5,2.0,6,5.0,1,2,0,3,0,77,7.1,0,1,3,0,0,2,3,10,4,0,0,0,0,0,0,0,0,0,10,3
2025/26,34,20412,Levante,Villarreal,0,C. Álvarez,C. Alvarez,Carlos Álvarez,Mediocampista,22,ES,9.0,50%,Sano,1.4,29,111,3.8,2.0,2,3.0,3,1,0,3,0,30,6.4,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20412,Levante,Villarreal,0,Olasagasti,Olasagasti,Jon Ander Olasagasti,Mediocampista,25,ES,8.0,70%,Sano,1.5,28,88,3.1,5.0,11,7.0,1,3,0,3,1,90,6.9,0,0,3,0,0,1,5,14,2,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20412,Levante,Villarreal,0,Arriaga,Arriaga,Kervin Arriaga,Mediocampista,28,HN,9.0,50%,Sano,1.3,23,84,3.7,2.0,9,3.0,1,2,0,6,1,68,6.8,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20412,Levante,Villarreal,0,Iván Romero,I. Romero,Iván Romero,Delantero,25,ES,12.0,70%,Sano,2.4,28,138,4.9,0.0,15,4.0,7,1,0,5,0,45,6.5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20412,Levante,Villarreal,0,Carlos Espí,C. Espí,Carlos Espí,Delantero,20,ES,8.0,90%,Sano,1.5,20,90,4.5,3.0,5,7.0,8,0,0,3,0,90,7.3,1,0,1,2,0,0,1,9,1,0,0,0,0,0,0,0,0,0,7,2
2025/26,34,20412,Levante,Villarreal,0,Losada,Iker Losada,Iker Losada,Delantero,24,ES,7.0,30%,Sano,1.0,19,66,3.5,2.0,0,0.0,3,1,0,1,0,60,6.5,0,0,0,0,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,34,20412,Levante,Villarreal,0,Raghouber,Raghouber,Ugo Raghouber,Mediocampista,22,FR,7.0,60%,Sano,1.4,12,41,3.4,8.0,3,7.0,0,0,0,1,0,22,6.1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,34,20412,Levante,Villarreal,0,Brugui,R. Brugué,Roger Brugué,Delantero,29,ES,7.0,0%,Sano,-1.0,15,42,2.8,0.0,0,0.0,0,1,0,1,0,13,6.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,34,20412,Levante,Villarreal,0,Etta Eyong,Etta Eyong,Etta Eyong,Delantero,22,CM,9.0,20%,Sano,1.0,26,119,4.1,1.0,1,2.0,5,2,0,3,0,22,6.3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Dimitrievski,Dimitrievski,Stole Dimitrievski,Portero,32,MK,20.0,95%,Sano,2.3,15,91,6.1,5.0,9,7.0,0,0,0,1,0,90,6.7,0,0,0,0,0,0,9,12,1,3,0,0,0,0,0,0,0,0,3,2
2025/26,34,20411,Valencia,Atlético Madrid,1,Gayà,Gayá,José Luis Gayà,Defensa,30,ES,9.0,90%,Sano,2.0,29,113,3.9,13.0,6,3.0,1,2,0,6,1,73,7.4,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,9,3
2025/26,34,20411,Valencia,Atlético Madrid,1,Tárrega,Tárrega,César Tárrega,Defensa,24,ES,10.0,80%,Sano,1.5,27,112,4.1,6.0,4,5.0,0,0,0,6,0,90,6.8,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Saravia,Saravia,Renzo Saravia,Defensa,32,AR,4.0,50%,Sano,1.2,2,4,2.0,1.0,3,0.0,0,0,0,1,0,82,6.3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Pepelu,Pepelu,Pepelu,Mediocampista,27,ES,10.0,70%,Sano,1.7,26,117,4.5,5.0,6,2.0,2,0,0,3,0,90,6.9,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,34,20411,Valencia,Atlético Madrid,1,Rioja,Rioja,Luis Rioja,Mediocampista,32,ES,14.0,70%,Sano,1.3,32,164,5.1,3.0,3,11.0,2,5,0,1,0,59,6.6,0,0,0,0,0,0,4,13,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Guido,G. Rodríguez,Guido Rodríguez,Mediocampista,32,AR,9.0,90%,Sano,1.0,11,53,4.8,2.0,4,3.0,2,0,0,4,0,90,7.1,0,0,2,0,0,0,8,11,2,0,0,0,0,0,0,0,0,0,3,2
2025/26,34,20411,Valencia,Atlético Madrid,1,Javi Guerra,Javi Guerra,Javier Guerra,Mediocampista,22,ES,9.0,70%,Sano,2.0,31,126,4.1,8.0,8,0.0,1,5,0,3,0,90,6.8,0,0,2,0,0,1,3,16,1,0,0,0,0,0,0,0,0,0,2,2
2025/26,34,20411,Valencia,Atlético Madrid,1,Ugrinic,Ugrinic,Filip Ugrinić,Mediocampista,27,CH,9.0,70%,Sano,1.1,22,93,4.2,6.0,5,5.0,0,3,0,3,0,59,6.8,0,0,2,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,4,2
2025/26,34,20411,Valencia,Atlético Madrid,1,Ramazani,Ramazani,Largie Ramazani,Delantero,25,BE,9.0,80%,Sano,2.3,22,100,4.5,12.0,2,7.0,6,1,0,4,0,73,6.4,0,0,0,0,0,0,3,14,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Sadiq,Sadiq,Umar Sadiq,Delantero,29,NG,8.0,70%,Sano,1.2,15,80,4.0,9.0,9,4.0,3,2,0,2,0,90,6.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Jesús Vázquez,J. Vázquez,Jesús Vázquez,Defensa,23,ES,6.0,10%,Sano,1.0,19,52,2.7,0.0,2,4.0,0,0,0,2,0,17,6.3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,-1,0
2025/26,34,20411,Valencia,Atlético Madrid,1,Raba,Raba,Dani Raba,Delantero,30,ES,4.0,0%,Sano,-1.0,12,31,2.6,0.0,0,0.0,0,1,0,0,0,8,6.7,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Duro,Hugo Duro,Hugo Duro,Delantero,26,ES,9.0,30%,Sano,1.0,31,120,3.9,2.0,0,2.0,9,0,0,5,0,31,6.1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,34,20411,Valencia,Atlético Madrid,1,Danjuma,Danjuma,Arnaut Danjuma,Delantero,29,NL,10.0,30%,Sano,0.7,29,124,4.3,0.0,4,5.0,3,2,0,0,0,17,6.7,0,0,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,34,20411,Valencia,Atlético Madrid,1,Diego López,Diego López,Diego López,Delantero,23,ES,9.0,30%,Sano,1.0,29,95,3.3,3.0,4,3.0,3,0,0,2,0,31,6.8,0,0,1,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,34,20411,Atlético,Valencia,0,Musso,J. Musso,Juan Musso,Portero,31,AR,8.0,50%,Sano,1.0,5,32,6.4,0.0,0,3.0,0,0,0,2,0,90,6.7,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,8,2
2025/26,34,20411,Atlético,Valencia,0,Lenglet,Lenglet,Clément Lenglet,Defensa,30,FR,9.0,70%,Sano,1.0,15,73,4.9,5.0,3,0.0,0,1,0,6,1,90,7.5,0,0,0,0,0,0,8,16,3,0,0,0,0,0,0,0,0,0,9,3
2025/26,34,20411,Atlético,Valencia,0,Le Normand,Le Normand,Robin Le Normand,Defensa,29,ES,10.0,60%,Sano,1.0,24,100,4.2,1.0,6,0.0,1,1,0,3,0,90,7.3,0,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,11,3
2025/26,34,20411,Atlético,Valencia,0,Molina,Molina,Nahuel Molina,Defensa,28,AR,9.0,70%,Sano,1.3,24,98,4.1,8.0,1,0.0,2,2,0,4,0,90,7.2,0,0,4,1,0,2,5,15,1,0,0,0,0,0,0,0,0,0,12,3
2025/26,34,20411,Atlético,Valencia,0,Boñar,J. Boñar,Javier Boñar,Defensa,20,ES,6.0,70%,Sano,2.2,2,9,4.5,0.0,0,9.0,1,0,0,0,0,89,6.9,0,0,0,0,0,0,4,10,4,0,0,0,0,0,0,0,0,0,8,3
2025/26,34,20411,Atlético,Valencia,0,Julio Díaz,Julio Díaz,Julio Díaz,Defensa,21,ES,6.0,70%,Sano,1.6,3,13,4.3,0.0,-2,8.0,0,1,0,2,0,90,6.8,0,0,1,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,9,3
2025/26,34,20411,Atlético,Valencia,0,Mendoza,R. Mendoza,Rodrigo Mendoza,Mediocampista,21,ES,8.0,80%,Sano,1.6,6,67,3.0,0.0,6,3.0,0,1,0,1,0,73,7.3,0,0,0,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,5,1
2025/26,34,20411,Atlético,Valencia,0,Almada,Almada,Thiago Almada,Mediocampista,25,AR,9.0,70%,Sano,0.2,23,99,4.3,0.0,-4,4.0,3,1,0,1,1,73,6.8,0,0,3,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,6,2
2025/26,34,20411,Atlético,Valencia,0,Rayane,Rayane,Rayane Belaid,Delantero,21,ES,2.0,50%,Sano,1.0,1,1,1.0,0.0,0,1.0,0,0,0,0,0,63,6.0,0,0,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,34,20411,Atlético,Valencia,0,Vargas,Obed Vargas,Obed Vargas,Mediocampista,20,MX,5.0,70%,Sano,1.1,7,16,2.3,1.0,2,1.0,0,0,0,1,0,90,7.2,0,1,1,0,0,0,6,11,1,0,0,0,0,0,0,0,0,0,11,4
