Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,32,20389,Betis,Real Madrid,1,Abde,Ez Abde,Abdessamad Ezzalzouli,Delantero,24,MA,26.0,80%,Sano,2.1,23.0,172,7.5,15,13,2.0,7.0,7.0,0.0,3.0,0.0,90,8.1,0,0,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,6,4
2025/26,32,20389,Betis,Real Madrid,1,D. Llorente,Llorente,Diego Llorente,Defensa,32,ES,8.0,50%,Sano,2.0,13.0,66,5.1,0,7,13.0,1.0,0.0,0.0,3.0,0.0,58,7.2,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,2
2025/26,32,20389,Betis,Real Madrid,1,Isco,Isco,Isco,Mediocampista,34,ES,6.0,10%,Sano,2.0,2.0,11,5.5,1,0,0.0,0.0,1.0,0.0,0.0,0.0,17,6.7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20389,Betis,Real Madrid,1,Marc Roca,Marc Roca,Marc Roca,Mediocampista,29,ES,10.0,40%,Sano,2.0,24.0,110,4.6,9,0,0.0,1.0,1.0,0.0,1.0,0.0,45,6.5,0,0,1,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,32,20389,Betis,Real Madrid,1,Lo Celso,Lo Celso,Giovani Lo Celso,Mediocampista,30,AR,10.0,50%,Sano,0.7,19.0,97,5.1,0,4,0.0,2.0,2.0,0.0,4.0,0.0,22,6.8,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,32,20389,Betis,Real Madrid,1,Cucho,Cucho,Cucho Hernández,Delantero,27,CO,15.0,60%,Sano,1.4,27.0,151,5.6,2,2,4.0,8.0,3.0,0.0,4.0,0.0,45,6.4,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,3,2
2025/26,32,20389,Real Madrid,Real Betis,0,Lunin,Lunin,Andriy Lunin,Portero,27,UA,7.0,95%,Sano,1.2,4.0,21,5.3,8,5,2.0,0.0,0.0,0.0,0.0,1.0,90,7.6,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,0,0,6,2
2025/26,32,20389,Real Madrid,Real Betis,0,Rüdiger,Rüdiger,Antonio Rüdiger,Defensa,33,DE,10.0,80%,Sano,1.2,14.0,74,5.3,3,0,1.0,1.0,0.0,0.0,0.0,0.0,90,6.6,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,4,2
2025/26,32,20389,Real Madrid,Real Betis,0,Alexander-Arnold,Trent,Trent Alexander-Arnold,Defensa,27,EN,8.0,50%,Sano,0.6,16.0,73,4.6,10,0,6.0,0.0,4.0,0.0,1.0,0.0,90,6.5,0,0,2,0,0,2,4,27,1,0,0,0,0,0,0,0,0,0,0,1
2025/26,32,20388,Rayo,Real Betis,0,Mendy,N. Mendy,Ferland Mendy,Defensa,21,SN,12.0,80%,Sano,0.0,19.0,93,4.9,0,-1,0.0,2.0,0.0,0.0,7.0,2.0,90,6.0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,4,1
2025/26,32,20389,Real Madrid,Real Betis,0,Mendy,F. Mendy,Ferland Mendy,Defensa,30,FR,4.0,50%,Sano,-1.0,3.0,8,2.7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,90,6.0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,4,1
2025/26,32,20387,Sevilla,Real Betis,0,Mendy,Mendy,Ferland Mendy,Mediocampista,26,FR,9.0,30%,Sano,1.0,25.0,84,3.4,0,2,4.0,1.0,0.0,0.0,6.0,0.0,90,6.0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,4,1
2025/26,32,20389,Real Madrid,Real Betis,0,Huijsen,Huijsen,Dean Huijsen,Defensa,21,ES,18.0,70%,Sano,0.9,24.0,144,6.0,9,4,2.0,2.0,2.0,0.0,6.0,1.0,73,7.6,0,0,0,1,0,0,2,9,3,0,0,0,0,0,0,0,0,0,6,2
2025/26,32,20389,Real Madrid,Real Betis,0,Valverde,Valverde,Federico Valverde,Mediocampista,27,UY,27.0,90%,Sano,1.2,30.0,230,7.7,9,11,0.0,5.0,8.0,0.0,3.0,1.0,90,7.3,0,0,0,2,0,0,8,6,3,0,0,0,0,0,0,0,0,0,9,3
2025/26,32,20389,Real Madrid,Real Betis,0,Brahim,Brahim,Brahim Díaz,Mediocampista,26,MA,8.0,50%,Sano,0.9,24.0,102,4.3,2,11,3.0,0.0,5.0,0.0,1.0,0.0,82,6.3,0,0,1,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,5,1
2025/26,32,20389,Real Madrid,Real Betis,0,Bellingham,Bellingham,Jude Bellingham,Mediocampista,22,EN,22.0,80%,Sano,1.1,22.0,150,6.8,3,6,2.0,4.0,3.0,0.0,1.0,0.0,90,7.0,0,0,1,2,0,0,5,17,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,32,20389,Real Madrid,Real Betis,0,Thiago,Thiago Pitarch,Thiago Pitarch Pinar,Mediocampista,18,ES,4.0,50%,Sano,0.5,5.0,12,2.4,0,0,1.0,0.0,0.0,0.0,1.0,0.0,73,6.7,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,5,1
2025/26,32,20390,Real Oviedo,Real Betis,0,Thiago,Thiago Fernánd...,Thiago Pitarch Pinar,Mediocampista,22,AR,7.0,50%,Sano,2.2,11.0,51,4.6,4,11,8.0,0.0,4.0,0.0,2.0,0.0,73,6.7,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,5,1
2025/26,32,20389,Real Madrid,Real Betis,0,Mbappé,Mbappé,Kylian Mbappé,Delantero,27,FR,46.0,90%,Sano,1.2,27.0,300,11.1,13,3,3.0,24.0,4.0,0.0,4.0,0.0,81,6.3,0,0,2,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3
2025/26,32,20389,Real Madrid,Real Betis,0,Vinicius,Vini Jr.,Vinicius Júnior,Delantero,25,BR,27.0,99%,Sano,1.0,31.0,237,7.6,13,6,3.0,12.0,5.0,0.0,7.0,0.0,90,7.6,1,0,3,2,0,0,4,12,0,0,0,0,0,0,0,0,0,0,11,4
2025/26,32,20389,Real Madrid,Real Betis,0,Alaba,Alaba,David Alaba,Defensa,33,AT,4.0,30%,Sano,-1.0,8.0,18,2.3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,17,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20389,Real Madrid,Real Betis,0,Camavinga,Camavinga,Eduardo Camavinga,Mediocampista,23,FR,10.0,80%,Sano,0.4,24.0,106,4.4,1,4,6.0,1.0,0.0,0.0,1.0,0.0,17,7.2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,2
2025/26,32,20389,Real Madrid,Real Betis,0,Gonzalo,Gonzalo,Gonzalo García,Delantero,22,ES,6.0,11%,Sano,-1.0,24.0,70,2.9,0,2,0.0,4.0,0.0,0.0,1.0,0.0,9,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20384,Alavés,Mallorca,1,Sivera,Sivera,Antonio Sivera,Portero,29,ES,10.0,95%,Sano,1.7,32.0,139,4.3,4,2,2.0,0.0,0.0,0.0,2.0,0.0,90,6.7,0,0,0,0,0,0,14,12,2,1,0,0,0,0,0,0,0,0,5,2
2025/26,32,20384,Alavés,Mallorca,1,Jonny,Jonny Otto,Jonny Otto,Defensa,32,ES,9.0,80%,Sano,1.0,31.0,92,3.0,1,1,2.0,0.0,0.0,0.0,5.0,0.0,90,6.8,0,0,1,0,0,0,6,12,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Alavés,Mallorca,1,Tenaglia,Tenaglia,Nahuel Tenaglia,Defensa,30,AR,10.0,90%,Sano,0.9,30.0,133,4.4,3,3,3.0,1.0,0.0,0.0,2.0,0.0,90,6.9,0,0,0,1,0,0,6,4,4,0,0,0,0,0,0,0,0,0,6,2
2025/26,32,20384,Alavés,Mallorca,1,Parada,V. Parada,Victor Parada,Defensa,24,ES,8.0,80%,Sano,1.0,24.0,60,2.5,1,2,1.0,0.0,3.0,0.0,8.0,1.0,81,6.5,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,1
2025/26,32,20384,Alavés,Mallorca,1,Ángel Pérez,Ángel Pérez,Ángel Pérez,Delantero,23,ES,9.0,80%,Sano,1.5,10.0,45,4.5,2,6,1.0,1.0,1.0,0.0,3.0,0.0,81,7.0,0,1,4,0,0,1,4,25,1,0,0,0,0,0,0,0,0,0,7,4
2025/26,32,20384,Alavés,Mallorca,1,Aleñá,Aleñá,Carles Aleñá,Mediocampista,28,ES,9.0,50%,Sano,1.0,32.0,123,3.8,3,2,2.0,0.0,4.0,0.0,4.0,0.0,63,6.7,0,0,3,0,0,3,2,9,0,0,0,0,0,0,0,0,0,0,5,1
2025/26,32,20384,Alavés,Mallorca,1,Blanco,Blanco,Antonio Blanco,Mediocampista,25,ES,10.0,90%,Sano,1.6,30.0,129,4.3,4,4,7.0,1.0,2.0,0.0,7.0,0.0,90,6.7,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,3,1
2025/26,32,20384,Alavés,Mallorca,1,Ibáñez,Ibañez,Pablo Ibáñez,Mediocampista,27,ES,9.0,70%,Sano,1.3,31.0,117,3.8,3,1,6.0,1.0,1.0,0.0,5.0,0.0,90,6.7,0,0,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Alavés,Mallorca,1,Rebbach,A. Rebbach,Abderrahman Rebbach,Delantero,27,DZ,7.0,50%,Sano,1.8,24.0,74,3.1,0,1,2.0,1.0,1.0,0.0,5.0,0.0,90,6.9,0,1,3,1,0,3,7,18,0,0,0,0,0,0,0,0,0,0,12,4
2025/26,32,20384,Alavés,Mallorca,1,Toni Martinez,T. Martinez,Toni Martínez,Delantero,28,ES,15.0,90%,Sano,1.8,31.0,173,5.6,11,3,11.0,9.0,3.0,0.0,1.0,0.0,81,9.3,2,0,1,2,0,0,2,7,1,0,0,0,0,0,0,0,0,0,15,4
2025/26,32,20384,Alavés,Mallorca,1,Boyé,Lucas Boyé,Lucas Boyé,Delantero,30,AR,16.0,50%,Sano,1.5,26.0,147,5.7,0,8,8.0,11.0,1.0,0.0,4.0,1.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20384,Alavés,Mallorca,1,Pacheco,Pacheco,Jon Pacheco,Defensa,25,ES,9.0,40%,Sano,-1.0,21.0,69,3.3,0,0,0.0,0.0,0.0,0.0,6.0,1.0,9,6.8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Alavés,Mallorca,1,Denis Suárez,Denis Suárez,Denis Suárez,Mediocampista,32,ES,8.0,40%,Sano,1.2,24.0,79,3.3,1,6,0.0,1.0,2.0,0.0,6.0,0.0,27,6.9,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Alavés,Mallorca,1,Guridi,Guridi,Jon Guridi,Mediocampista,31,ES,6.0,60%,Sano,1.0,22.0,43,2.0,0,2,3.0,0.0,0.0,0.0,1.0,0.0,9,6.6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20384,Alavés,Mallorca,1,Calebe,Calebe,Calebe Gonçalves,Mediocampista,25,BR,6.0,10%,Sano,1.0,18.0,50,2.8,2,0,0.0,0.0,0.0,0.0,2.0,0.0,9,6.6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Alavés,Mallorca,1,Diabaté,Diabate,Ibrahim Diabaté,Delantero,26,CI,5.0,50%,Sano,1.0,4.0,14,3.5,2,8,2.0,1.0,0.0,0.0,0.0,0.0,86,6.8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Leo Román,Leo Román,Leo Román,Portero,25,ES,12.0,95%,Sano,2.1,27.0,133,4.9,6,12,4.0,0.0,0.0,1.0,4.0,0.0,90,7.1,0,0,0,0,0,0,13,9,1,2,0,0,0,0,0,0,0,0,4,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Mojica,J. Mojica,Johan Mojica,Defensa,33,CO,9.0,70%,Sano,1.5,31.0,109,3.5,4,7,2.0,0.0,3.0,0.0,5.0,0.0,86,6.2,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,2,0
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Maffeo,Maffeo,Pablo Maffeo,Defensa,28,AR,9.0,80%,Sano,1.4,26.0,108,4.2,4,9,7.0,1.0,1.0,0.0,9.0,0.0,85,6.5,0,0,0,0,0,0,6,13,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Valjent,Valjent,Martin Valjent,Defensa,30,SK,9.0,90%,Sano,1.7,31.0,115,3.7,7,0,5.0,0.0,0.0,0.0,5.0,0.0,90,6.9,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,4,2
2025/26,32,20391,Girona,Deportivo Alavés,0,David López,David López,David López,Defensa,36,ES,3.0,15%,Sano,-1.0,4.0,4,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,6.6,0,0,0,0,0,0,4,8,5,0,0,0,0,0,0,0,0,0,3,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,David López,David López,David López,Defensa,23,ES,6.0,50%,Sano,1.1,9.0,30,3.3,2,7,3.0,0.0,0.0,0.0,2.0,0.0,90,6.6,0,0,0,0,0,0,4,8,5,0,0,0,0,0,0,0,0,0,3,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Mascarell,Mascarell,Omar Mascarell,Mediocampista,33,GQ,10.0,60%,Sano,1.3,25.0,109,4.4,6,6,5.0,1.0,2.0,0.0,4.0,0.0,90,7.2,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,4,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Darder,Darder,Sergi Darder,Mediocampista,32,ES,14.0,70%,Sano,2.3,32.0,171,5.3,13,9,2.0,1.0,5.0,0.0,3.0,0.0,81,6.8,0,0,0,1,0,1,2,9,3,0,0,0,0,0,0,0,0,0,4,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Samú,Samu Costa,Samú Costa,Mediocampista,25,PT,10.0,90%,Sano,1.7,29.0,135,4.7,10,11,6.0,6.0,1.0,0.0,9.0,0.0,90,6.6,0,1,1,0,0,1,2,16,2,0,0,0,0,0,0,0,0,0,5,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Pablo Torre,Pablo Torre,Pablo Torre,Mediocampista,23,ES,9.0,70%,Sano,2.0,29.0,108,3.7,3,15,8.0,3.0,3.0,0.0,3.0,0.0,70,6.7,0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,5,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Virgili,Jan Virgili,Jan Virgili,Delantero,19,ES,13.0,60%,Sano,1.7,25.0,121,4.8,5,11,2.0,1.0,4.0,0.0,0.0,1.0,90,7.1,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,7,2
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Muriqi,Muriqi,Vedat Muriqi,Delantero,32,XK,20.0,95%,Sano,2.1,31.0,200,6.5,2,15,8.0,21.0,1.0,0.0,3.0,1.0,90,6.3,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Lato,Toni Lato,Toni Lato,Defensa,28,ES,5.0,30%,Sano,-1.0,9.0,19,2.1,0,0,0.0,0.0,1.0,0.0,3.0,0.0,11,6.8,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Morey,Morey,Mateu Morey,Defensa,26,ES,5.0,20%,Sano,-1.0,16.0,30,1.9,0,0,0.0,1.0,0.0,0.0,2.0,0.0,12,6.7,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Morlanes,Morlanes,Manu Morlanes,Mediocampista,27,ES,9.0,70%,Sano,1.5,26.0,94,3.6,4,7,11.0,2.0,0.0,0.0,4.0,1.0,20,7.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20384,Mallorca,Deportivo Alavés,0,Abdon,Abdón,Abdón Prats,Delantero,33,ES,3.0,15%,Sano,1.0,11.0,16,1.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20386,Getafe,Barcelona,1,Soria,David Soria,David Soria,Portero,33,ES,21.0,95%,Sano,2.1,32.0,214,6.7,9,17,10.0,0.0,0.0,2.0,2.0,0.0,90,5.9,0,0,0,0,0,0,9,19,0,2,0,0,0,0,0,0,0,0,2,2
2025/26,32,20386,Getafe,Barcelona,1,Djené,Djene,Djené,Defensa,34,TG,10.0,80%,Sano,1.4,30.0,130,4.3,9,5,6.0,0.0,0.0,0.0,9.0,1.0,76,5.9,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0
2025/26,32,20386,Getafe,Barcelona,1,D. Duarte,Domingos Duar...,Domingos Duarte,Defensa,31,PT,13.0,90%,Sano,1.2,28.0,144,5.1,0,3,8.0,1.0,1.0,0.0,10.0,0.0,90,6.0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20392,Celta,Barcelona,1,Iglesias,B. Iglesias,Juan Iglesias,Delantero,33,ES,12.0,70%,Sano,1.0,29.0,144,5.0,1,2,1.0,11.0,2.0,0.0,6.0,0.0,90,6.1,0,0,0,0,0,0,3,12,2,0,0,0,0,0,0,0,0,0,-1,0
2025/26,32,20386,Getafe,Barcelona,1,Iglesias,Juan Iglesias,Juan Iglesias,Defensa,27,ES,10.0,80%,Sano,1.2,31.0,137,4.4,7,3,5.0,1.0,2.0,0.0,4.0,0.0,90,6.1,0,0,0,0,0,0,3,12,2,0,0,0,0,0,0,0,0,0,-1,0
2025/26,32,20386,Getafe,Barcelona,1,Davinchi,Davinchi,Davinchi,Defensa,18,ES,5.0,30%,Sano,1.0,8.0,20,2.5,0,1,0.0,0.0,0.0,0.0,1.0,0.0,76,5.9,0,0,0,0,0,0,2,18,1,0,0,0,0,0,0,0,0,0,-2,0
2025/26,32,20386,Getafe,Barcelona,1,Boselli,Boselli,Sebastián Boselli,Defensa,22,UY,5.0,50%,Sano,1.7,9.0,27,3.0,4,2,7.0,0.0,0.0,0.0,2.0,0.0,45,6.2,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,2,0
2025/26,32,20386,Getafe,Barcelona,1,Arambarri,Arambarri,Mauro Arambarri,Mediocampista,30,UY,15.0,95%,Sano,1.3,31.0,173,5.6,6,0,4.0,6.0,2.0,0.0,6.0,0.0,81,6.5,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20386,Getafe,Barcelona,1,Luis Milla,L. Milla,Luis Milla,Mediocampista,31,ES,24.0,95%,Sano,1.5,31.0,219,7.1,5,3,10.0,0.0,9.0,0.0,4.0,1.0,90,6.9,0,0,2,0,0,1,3,19,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20386,Getafe,Barcelona,1,Mario Martín,Mario Martín,Mario Martín,Mediocampista,22,ES,8.0,50%,Sano,1.3,30.0,81,2.7,4,3,8.0,2.0,1.0,0.0,9.0,0.0,90,6.0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2025/26,32,20386,Getafe,Barcelona,1,Satriano,Satriano,Martín Satriano,Delantero,25,UY,19.0,90%,Sano,1.4,13.0,82,6.3,3,4,16.0,4.0,1.0,0.0,4.0,0.0,90,6.8,0,0,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,3,1
2025/26,32,20386,Getafe,Barcelona,1,Birmancevic,Birma,Veljko Birmančević,Delantero,28,RS,3.0,10%,Sano,1.0,4.0,7,1.8,0,1,2.0,0.0,0.0,0.0,0.0,0.0,45,6.1,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20386,Getafe,Barcelona,1,Femenia,Kiko F.,Kiko Femenía,Defensa,35,ES,10.0,60%,Sano,1.3,26.0,111,4.3,8,1,0.0,1.0,1.0,0.0,6.0,0.0,45,6.2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20386,Getafe,Barcelona,1,Abqar,A. abqar,Abdel Abqar,Defensa,27,MA,8.0,60%,Sano,1.0,18.0,65,3.6,5,8,0.0,0.0,2.0,0.0,8.0,1.0,14,6.9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,32,20386,Getafe,Barcelona,1,Sancris,Álex Sancris,Álex Sancris,Delantero,29,ES,6.0,10%,Sano,-1.0,15.0,36,2.4,0,0,0.0,0.0,1.0,0.0,3.0,1.0,14,6.4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20386,Getafe,Barcelona,1,Kamara,Kamara,Abu Kamara,Delantero,22,EN,4.0,0%,Sano,-1.0,10.0,18,1.8,0,2,0.0,0.0,0.0,0.0,1.0,0.0,9,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20386,Getafe,Barcelona,1,Luis Vázquez,Luis Vázquez,Luis Vázquez,Delantero,25,AR,10.0,90%,Sano,1.4,12.0,61,5.1,4,0,11.0,3.0,0.0,0.0,1.0,0.0,45,6.3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,32,20391,Valencia,Girona FC,1,Dimitrievski,Dimitrievski,Stole Dimitrievski,Portero,32,MK,16.0,95%,Sano,1.6,14.0,86,6.1,9,7,3.0,0.0,0.0,0.0,1.0,0.0,90,7.2,0,0,0,0,0,0,8,9,1,2,0,0,0,0,0,0,0,0,5,2
2025/26,32,20391,Valencia,Girona FC,1,Gayà,Gayá,José Luis Gayà,Defensa,30,ES,9.0,70%,Sano,1.2,28.0,100,3.6,6,3,-1.0,1.0,1.0,0.0,6.0,1.0,90,7.0,0,1,2,0,0,2,9,13,2,0,0,0,0,0,0,0,0,0,13,4
