Temporada,Jornada,ID_Partido,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_Fantasy,Jugador_SofaScore,Posicion,Edad,Nacionalidad,Precio_Fantastica,Probabilidad_Jugar,Estado_Medico,Estado_Forma,Partidos_Jugados,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3,Goles_Temporada,Asistencias_Temporada,Penaltis_Parados_Temporada,Amarillas_Temporada,Rojas_Temporada,Minutos_jugados,Nota_SofaScore,Goles_Partido,Asistencias_Partido,Asistencias_sin_gol,Tiros_a_puerta,Regates,Balones_al_area,Balones_recuperados,Posesiones_perdidas,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_Parados_Partido,Penaltis_fallados,Goles_en_propia_puerta,Amarillas_Partido,Rojas_Partido,Puntos,Relevo
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Turrientes,Turrientes,Beñat Turrientes,Mediocampista,24,ES,8.0,70%,Sano,2.2,20.0,77,3.9,7,0,14,0.0,3.0,0.0,5.0,0.0,90,6.5,0,0,2,1,0,0,5,12,2,0,0,0,0,0,0,0,0,0,3,2
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Óskarsson,Oskarsson,Orri Steinn Óskarsson,Delantero,21,IS,5.0,30%,Sano,1.0,13.0,41,3.2,1,1,0,4.0,0.0,0.0,2.0,0.0,72,7.2,1,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,7,2
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Aihen,Aihen,Aihen Muñoz,Defensa,28,ES,5.0,30%,Sano,-1.0,16.0,29,1.8,0,0,0,0.0,0.0,0.0,1.0,0.0,14,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Kubo,Kubo,Takefusa Kubo,Mediocampista,24,JP,13.0,30%,Sano,-1.0,18.0,104,5.8,0,0,0,2.0,3.0,0.0,0.0,0.0,36,7.9,0,1,2,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,7,3
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Marín,Marín,Pablo Marín,Mediocampista,22,ES,7.0,30%,Sano,1.0,26.0,59,2.3,8,0,2,0.0,1.0,0.0,1.0,0.0,18,6.4,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,31,20381,Real Sociedad,Deportivo Alavés,1,Guedes,Guedes,Goncalo Guedes,Mediocampista,29,PT,19.0,80%,Sano,1.9,30.0,175,5.8,9,-2,19,8.0,4.0,0.0,2.0,0.0,45,6.7,0,0,1,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,1,1
2025/26,31,20381,Alavés,Real Sociedad,0,Sivera,Sivera,Antonio Sivera,Portero,29,ES,10.0,95%,Sano,2.2,30.0,133,4.4,2,2,3,0.0,0.0,0.0,2.0,0.0,90,6.5,0,0,0,0,0,0,11,20,3,2,0,0,0,0,0,1,0,0,2,2
2025/26,31,20381,Alavés,Real Sociedad,0,Jonny,Jonny Otto,Jonny Otto,Defensa,32,ES,9.0,80%,Sano,1.0,29.0,90,3.1,2,1,4,0.0,0.0,0.0,5.0,0.0,90,6.0,0,0,1,0,0,1,6,8,3,0,0,0,0,0,0,0,0,0,1,1
2025/26,31,20381,Alavés,Real Sociedad,0,Tenaglia,Tenaglia,Nahuel Tenaglia,Defensa,30,AR,10.0,90%,Sano,0.8,28.0,127,4.5,3,1,9,1.0,0.0,0.0,2.0,0.0,90,6.6,0,0,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,3,1
2025/26,31,20381,Alavés,Real Sociedad,0,Parada,V. Parada,Victor Parada,Defensa,24,ES,9.0,60%,Sano,1.0,22.0,57,2.6,1,6,5,0.0,3.0,0.0,8.0,1.0,90,5.9,0,0,0,0,0,0,5,11,7,0,0,0,0,0,0,0,0,0,2,0
2025/26,31,20381,Alavés,Real Sociedad,0,Ángel Pérez,Ángel Pérez,Ángel Pérez,Delantero,23,ES,9.0,80%,Sano,1.8,8.0,37,4.6,1,13,7,1.0,1.0,0.0,1.0,0.0,86,6.3,0,0,2,0,0,6,10,21,1,0,0,0,0,0,0,0,0,0,6,2
2025/26,31,20381,Alavés,Real Sociedad,0,Guridi,Guridi,Jon Guridi,Mediocampista,31,ES,6.0,50%,Sano,1.2,20.0,41,2.1,3,2,2,0.0,0.0,0.0,1.0,0.0,66,6.1,0,0,1,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,2,0
2025/26,31,20381,Alavés,Real Sociedad,0,Blanco,Blanco,Antonio Blanco,Mediocampista,25,ES,10.0,90%,Sano,1.7,28.0,121,4.3,7,1,1,1.0,2.0,0.0,7.0,0.0,90,6.8,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,31,20381,Alavés,Real Sociedad,0,Ibáñez,Ibañez,Pablo Ibáñez,Mediocampista,27,ES,10.0,70%,Sano,1.5,29.0,113,3.9,6,0,4,1.0,1.0,0.0,5.0,0.0,66,5.9,0,0,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0
2025/26,31,20381,Alavés,Real Sociedad,0,Rebbach,A. Rebbach,Abderrahman Rebbach,Delantero,27,DZ,7.0,50%,Sano,1.7,23.0,73,3.2,2,13,1,1.0,1.0,0.0,4.0,0.0,90,6.2,0,0,2,0,0,1,3,14,1,0,0,0,0,0,0,0,0,0,1,1
2025/26,31,20381,Alavés,Real Sociedad,0,Toni Martinez,T. Martinez,Toni Martínez,Delantero,28,ES,16.0,90%,Sano,2.2,29.0,159,5.5,11,19,7,8.0,3.0,0.0,1.0,0.0,90,6.7,0,0,1,0,0,0,6,10,1,0,0,0,0,0,0,0,0,0,3,1
2025/26,31,20381,Alavés,Real Sociedad,0,Diabaté,Diabate,Ibrahim Diabaté,Delantero,26,CI,4.0,30%,Sano,1.2,2.0,4,2.0,2,2,0,0.0,0.0,0.0,0.0,0.0,60,7.1,1,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,8,2
2025/26,31,20381,Alavés,Real Sociedad,0,Denis Suárez,Denis Suárez,Denis Suarez,Mediocampista,32,ES,8.0,30%,Sano,2.0,22.0,72,3.3,0,0,0,1.0,1.0,0.0,5.0,0.0,14,6.9,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3
2025/26,31,20381,Alavés,Real Sociedad,0,Aleñá,Aleñá,Carles Aleñá,Mediocampista,28,ES,10.0,50%,Sano,0.8,30.0,118,3.9,2,0,6,0.0,4.0,0.0,4.0,0.0,24,6.6,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,2,1
2025/26,31,20381,Alavés,Real Sociedad,0,Guevara,Guevara,Ander Guevara,Mediocampista,28,ES,5.0,20%,Sano,1.0,20.0,49,2.5,2,0,0,1.0,0.0,0.0,4.0,1.0,24,6.6,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,3,2
2025/26,31,20381,Alavés,Real Sociedad,0,Boyé,Lucas Boyé,Lucas Boyé,Delantero,30,AR,18.0,70%,Sano,1.0,24.0,139,5.8,8,1,2,10.0,1.0,0.0,4.0,1.0,30,7.3,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8,3
2025/26,31,20376,Elche,Valencia,1,Dituro,M. Dituro,Matías Dituro,Portero,38,AR,19.0,70%,Sano,1.0,14.0,88,6.3,8,7,1,0.0,0.0,0.0,1.0,0.0,90,8.4,0,0,0,0,0,0,2,13,0,7,0,0,0,0,0,0,0,0,12,4
2025/26,31,20376,Elche,Valencia,1,Affengruber,Affengruber,David Affengruber,Defensa,25,AT,10.0,80%,Sano,1.4,28.0,110,3.9,4,3,-1,0.0,0.0,0.0,6.0,1.0,90,7.6,0,0,1,0,0,0,6,11,3,0,0,0,0,0,0,0,0,0,9,3
2025/26,31,20376,Elche,Valencia,1,Sangaré,B. Sangare,Buba Sangare,Defensa,18,ES,5.0,50%,Sano,1.3,5.0,9,1.8,5,2,3,0.0,0.0,0.0,0.0,0.0,64,6.5,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,0,5,1
2025/26,31,20376,Elche,Valencia,1,Pétrot,Léo Pétrot,Léo Pétrot,Defensa,28,FR,8.0,70%,Sano,0.8,27.0,56,2.1,5,0,0,0.0,0.0,0.0,2.0,0.0,90,7.4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,8,2
2025/26,31,20376,Elche,Valencia,1,Villar,G. Villar,Gonzalo Villar,Mediocampista,28,ES,3.0,50%,Sano,1.0,4.0,6,1.5,2,2,0,0.0,0.0,0.0,1.0,0.0,72,7.2,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,7,2
2025/26,31,20376,Elche,Valencia,1,Tete Morente,T. Morente,Tete Morente,Delantero,29,ES,8.0,60%,Sano,1.6,5.0,25,5.0,4,12,0,1.0,0.0,0.0,1.0,0.0,90,6.9,0,0,1,0,0,0,3,14,3,0,0,0,0,0,0,0,0,0,4,2
2025/26,31,20376,Elche,Valencia,1,Febas,Febas,Aleix Febas,Mediocampista,30,ES,13.0,90%,Sano,1.6,29.0,144,5.0,3,4,4,2.0,1.0,0.0,7.0,0.0,90,8.0,0,1,1,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,14,4
2025/26,31,20376,Elche,Valencia,1,Valera,German V.,Germán Valera,Mediocampista,24,ES,19.0,90%,Sano,1.7,29.0,173,6.0,7,13,0,4.0,4.0,0.0,3.0,0.0,82,7.0,0,0,1,0,0,0,5,10,2,0,0,0,0,0,0,0,0,0,7,2
2025/26,31,20376,Elche,Valencia,1,Martim Neto,Martim Neto,Martim Neto,Mediocampista,23,PT,10.0,40%,Sano,0.0,22.0,117,5.3,0,0,4,2.0,5.0,0.0,2.0,0.0,72,6.9,0,0,1,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,6,2
2025/26,31,20376,Elche,Valencia,1,André Silva,André Silva,Andre Silva,Delantero,30,PT,10.0,50%,Sano,0.7,23.0,102,4.4,2,0,2,7.0,0.0,0.0,2.0,0.0,64,6.4,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,1
2025/26,31,20376,Elche,Valencia,1,Rafa Mir,Rafa Mir,Rafa Mir,Delantero,28,ES,11.0,70%,Sano,1.0,25.0,116,4.6,2,9,0,8.0,0.0,0.0,4.0,0.0,90,6.9,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,4,1
2025/26,31,20376,Elche,Valencia,1,Pedrosa,Pedrosa,Adrià Pedrosa,Defensa,27,ES,6.0,30%,Sano,0.8,20.0,47,2.2,2,1,-2,1.0,1.0,0.0,4.0,0.0,18,6.8,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,1
2025/26,31,20376,Elche,Valencia,1,Chust,V. Chust,Víctor Chust,Defensa,26,ES,9.0,70%,Sano,1.1,23.0,64,2.8,0,4,-3,0.0,0.0,0.0,8.0,1.0,8,6.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2025/26,31,20376,Elche,Valencia,1,John C.,John C.,John Donald,Defensa,25,ES,5.0,30%,Sano,-1.0,14.0,31,2.2,0,0,0,1.0,0.0,0.0,2.0,0.0,26,6.7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2,1
2025/26,31,20376,Elche,Valencia,1,Cepeda,Cepeda,Lucas Cepeda,Delantero,23,CL,6.0,30%,Sano,0.0,6.0,16,2.7,0,0,1,0.0,0.0,0.0,1.0,0.0,18,8.3,1,0,1,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,11,4
2025/26,31,20376,Elche,Valencia,1,Alvaro R.,Álvaro,Álvaro Rodriguez,Delantero,21,UY,10.0,50%,Sano,1.0,26.0,120,4.6,2,1,0,5.0,4.0,0.0,1.0,0.0,26,6.9,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,1
2025/26,31,20376,Valencia,Elche,0,Dimitrievski,Dimitrievski,Stole Dimitrievski,Portero,32,MK,11.0,95%,Sano,1.3,12.0,70,5.8,3,11,6,0.0,0.0,0.0,0.0,0.0,90,7.0,0,0,0,0,0,0,9,13,3,2,0,0,0,0,0,0,0,0,7,3
2025/26,31,20376,Valencia,Elche,0,Gayà,Gayá,Jose Gaya,Defensa,30,ES,9.0,90%,Sano,1.0,26.0,91,3.5,-1,1,5,1.0,1.0,0.0,6.0,1.0,75,6.6,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,1
2025/26,31,20376,Valencia,Elche,0,Thierry,Thierry Correia,Thierry Correia,Defensa,27,PT,8.0,70%,Sano,0.8,20.0,46,2.3,2,0,2,0.0,1.0,0.0,4.0,0.0,90,6.4,0,0,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,4,1
2025/26,31,20376,Valencia,Elche,0,Cömert,Cömert,Eray Cömert,Defensa,28,CH,10.0,90%,Sano,1.2,13.0,68,5.2,3,9,5,2.0,0.0,0.0,2.0,0.0,75,6.3,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,6,2
2025/26,31,20376,Valencia,Elche,0,Tárrega,Tárrega,César Tárrega,Defensa,24,ES,10.0,80%,Sano,1.4,24.0,97,4.0,0,10,0,0.0,0.0,0.0,6.0,0.0,90,6.9,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,5,1
