Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Agirrezabala,Agirrezabala,20441,2025/26,37,Valencia,Portero,17.0,25,ES,10%,Sano,18,0,0,1,1,0,-1,104,5.8,0,0,0
Agoume,Agoumé,20442,2025/26,37,Sevilla,Mediocampista,9.0,24,FR,70%,Sano,32,1,3,0,11,0,0.8,129,4,8,4,7
Aguado,M. Aguado,20436,2025/26,37,Elche,Mediocampista,9.0,26,ES,70%,Sano,33,1,2,0,2,0,1,132,4,4,3,2
Agudín,Agudín,20440,2025/26,37,Real Oviedo,Delantero,2.0,2026,N/A,20%,Sano,7,0,0,0,0,0,-1,3,0.4,1,0,0
Ahijado,Lucas,20440,2025/26,37,Real Oviedo,Defensa,7.0,31,ES,50%,Sano,18,0,1,0,2,0,1.5,48,2.7,1,3,2
Aidoo,Aidoo Jr,20433,2025/26,37,Celta,Defensa,6.0,30,GH,20%,Sano,8,0,0,0,0,0,-1,26,3.3,0,0,0
Aihen,Aihen,20441,2025/26,37,Real Sociedad,Defensa,5.0,28,ES,70%,Sano,19,0,0,0,1,0,-1,35,1.8,0,0,0
Aitor Mañas,Mañas,20440,2025/26,37,Alavés,Delantero,3.0,23,ES,10%,Sano,8,0,0,0,0,0,1.5,13,1.6,2,2,0
Aitor,Aitor Fdez,20438,2025/26,37,Osasuna,Portero,5.0,35,ES,40%,Sano,2,0,0,0,2,0,2,9,4.5,3,8,0
Akhomach,I. Akhomach,20439,2025/26,37,Rayo,Delantero,7.0,22,MA,0%,Lesionado/Duda,11,0,1,0,2,0,-1,62,3.1,0,0,0
Alaba,Alaba,20442,2025/26,37,Real Madrid,Defensa,5.0,33,AT,20%,Sano,10,0,0,0,1,0,1,27,2.7,8,0,0
Alemão,Alemao,20439,2025/26,37,Rayo,Delantero,7.0,28,BR,50%,Sano,24,3,0,0,3,0,1.6,65,2.7,1,8,4
Alexander-Arnold,Trent,20442,2025/26,37,Real Madrid,Defensa,9.0,27,EN,60%,Sano,20,0,4,0,4,0,0.8,89,4.5,8,2,6
Alexis,Alexis Sánchez,20442,2025/26,37,Sevilla,Delantero,8.0,37,CL,30%,Sano,26,4,2,0,2,0,1.8,92,3.5,3,6,6
Aleñá,Aleñá,20440,2025/26,37,Alavés,Mediocampista,9.0,28,ES,30%,Sano,34,0,4,0,5,0,1,127,3.7,0,0,-1
Alfon,Alfon,20439,2025/26,37,Villarreal,Delantero,6.0,27,ES,70%,Sano,9,1,0,0,0,0,1,58,3.1,0,3,0
Alhassane,A. Rahim,20440,2025/26,37,Real Oviedo,Defensa,8.0,24,NE,20%,Sano,26,0,0,0,2,0,1.2,68,2.6,3,4,0
Almada,Almada,20434,2025/26,37,Atlético,Mediocampista,9.0,25,AR,50%,Sano,26,3,1,0,2,1,0.1,109,4.2,2,2,6
Almeida,Almeida,20441,2025/26,37,Valencia,Mediocampista,8.0,25,PT,30%,Sano,20,0,1,0,0,0,-1,82,4.1,0,0,0
Altimira,Altimira,20435,2025/26,37,Betis,Mediocampista,8.0,24,ES,0%,Lesionado/Duda,24,1,2,0,3,0,1.5,93,3.9,2,12,0
Alvarez,Julián Alvarez,20434,2025/26,37,Atlético,Delantero,22.0,26,AR,10%,Lesionado/Duda,29,8,4,0,2,0,-1,187,6.4,0,0,0
Alvaro R.,Álvaro,20436,2025/26,37,Elche,Delantero,9.0,21,UY,70%,Sano,32,6,5,0,1,0,1.2,144,4.5,2,10,1
André Silva,André Silva,20436,2025/26,37,Elche,Delantero,11.0,30,PT,60%,Sano,29,10,0,0,2,0,1.3,140,4.8,2,3,10
Antañón,Antañón,20433,2025/26,37,Celta,Mediocampista,2.0,19,ES,20%,Sano,2,0,0,0,0,0,-1,1,0.5,0,0,0
Antonio,Antonio Sánchez,20437,2025/26,37,Mallorca,Mediocampista,6.0,29,ES,45%,Sano,29,0,0,0,5,1,1,57,2,1,0,2
Antony,Antony,20435,2025/26,37,Betis,Delantero,22.0,26,BR,50%,Sano,30,8,6,0,5,1,2,196,6.5,7,10,10
Arambarri,Arambarri,20436,2025/26,37,Getafe,Mediocampista,14.0,30,UY,90%,Sano,35,6,2,0,6,0,1.6,183,5.2,5,5,-1
Aramburu,Aramburu,20441,2025/26,37,Real Sociedad,Defensa,8.0,23,VE,70%,Sano,33,1,0,0,11,0,1.3,80,2.4,4,0,0
Araújo,R. Araujo,20435,2025/26,37,Barcelona,Defensa,8.0,27,UY,60%,Sano,22,3,0,0,2,0,1,80,3.6,0,0,1
Areso,Areso,20433,2025/26,37,Athletic,Defensa,8.0,26,ES,20%,Sano,26,0,1,0,3,0,1,81,3.1,4,0,2
Arguibide,Arguibide,20438,2025/26,37,Osasuna,Defensa,4.0,21,ES,0%,Sano,6,0,0,0,0,1,-1,17,2.8,0,0,0
Aritz,Aritz,20441,2025/26,37,Real Sociedad,Defensa,5.0,32,ES,90%,Sano,14,0,0,0,0,0,1,27,1.9,0,1,0
Arnau,Arnau,20434,2025/26,37,Girona,Defensa,14.0,23,ES,70%,Sano,33,1,3,0,6,0,1.4,176,5.3,10,7,7
Arriaga,Arriaga,20437,2025/26,37,Levante,Mediocampista,9.0,28,HN,70%,Sano,25,2,3,0,7,1,2.2,101,4,14,0,3
Artero,Andreev,20434,2025/26,37,Girona,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Asano,Asano,20437,2025/26,37,Mallorca,Delantero,5.0,31,JP,30%,Sano,18,1,0,0,2,0,1,37,2.1,2,0,0
Asencio,Asencio,20442,2025/26,37,Real Madrid,Defensa,11.0,23,ES,40%,Sano,22,2,0,0,4,0,1.6,107,4.9,8,1,0
Aspas,Iago Aspas,20433,2025/26,37,Celta,Delantero,8.0,38,ES,30%,Sano,30,5,3,0,4,0,1.3,135,4.5,4,2,10
Ayoze,Ayoze,20439,2025/26,37,Villarreal,Delantero,7.0,32,ES,70%,Sano,23,3,3,0,4,0,0.9,80,3.5,0,8,3
Azpilicueta,Azpilicueta,20442,2025/26,37,Sevilla,Defensa,8.0,36,ES,30%,Sano,16,0,1,0,4,0,1,52,3.3,1,0,0
Baena,Álex Baena,20434,2025/26,37,Atlético,Mediocampista,13.0,24,ES,70%,Sano,25,2,3,0,5,0,2,128,5.1,0,5,0
Bailly,E. Bailly,20440,2025/26,37,Real Oviedo,Defensa,9.0,32,CI,50%,Sano,14,1,0,0,3,0,1.1,67,4.8,2,2,0
Bakambu,Bakambu,20435,2025/26,37,Betis,Delantero,6.0,35,CD,80%,Sano,17,3,1,0,1,0,-1,54,3.2,0,0,0
Balde,Álex Balde,20435,2025/26,37,Barcelona,Defensa,9.0,22,ES,30%,Sano,26,0,2,0,2,0,0.5,115,4.4,4,1,0
Balliu,Balliu,20439,2025/26,37,Rayo,Defensa,5.0,34,AL,30%,Sano,13,0,0,0,2,0,1.2,28,2.2,5,0,7
Bardghji,Bardghji,20435,2025/26,37,Barcelona,Delantero,6.0,20,SE,50%,Sano,20,1,1,0,0,0,0.4,70,3.5,5,0,4
Barrenetxea,Barrenetxea,20441,2025/26,37,Real Sociedad,Mediocampista,12.0,24,ES,0%,Lesionado/Duda,30,3,5,0,5,0,1.4,150,5,2,2,3
Barrios,Barrios,20434,2025/26,37,Atlético,Mediocampista,16.0,22,ES,0%,Lesionado/Duda,23,1,1,0,0,0,-1,128,5.6,0,0,0
Bartra,Bartra,20435,2025/26,37,Betis,Defensa,16.0,35,ES,0%,Lesionado/Duda,25,1,0,0,3,0,-1,140,5.6,0,0,0
Batalla,A. Batalla,20439,2025/26,37,Rayo,Portero,19.0,30,AR,80%,Sano,33,0,0,1,6,0,1.6,202,6.1,4,6,12
Bellerín,Bellerín,20435,2025/26,37,Betis,Defensa,11.0,31,ES,70%,Sano,25,2,3,0,2,0,1.3,121,4.8,5,-1,7
Bellingham,Bellingham,20442,2025/26,37,Real Madrid,Mediocampista,24.0,22,EN,70%,Sano,26,5,4,0,2,0,1.3,177,6.8,9,-1,12
Beltrán,Fran Beltrán,20434,2025/26,37,Girona,Mediocampista,9.0,27,ES,60%,Sano,15,1,0,0,3,0,1.3,95,3.8,3,6,3
Beltrán,Lucas Beltrán,20441,2025/26,37,Valencia,Mediocampista,9.0,25,AR,30%,Lesionado/Duda,27,1,2,0,1,0,-1,90,3.3,0,0,0
Benito,I. Benito,20438,2025/26,37,Osasuna,Delantero,5.0,23,ES,30%,Sano,6,1,0,0,1,0,-1,20,3.3,0,1,0
Berenguer,Berenguer,20433,2025/26,37,Athletic,Delantero,11.0,30,ES,50%,Sano,30,2,3,0,4,0,1.3,146,4.9,5,3,0
Bergstrom,Bergstrom,20437,2025/26,37,Mallorca,Portero,9.0,23,FI,0%,Sano,5,0,0,0,1,0,-1,36,7.2,0,0,0
Bernal,Marc Bernal,20435,2025/26,37,Barcelona,Mediocampista,6.0,18,ES,30%,Sano,20,2,1,0,4,0,1.3,73,3.7,6,2,1
Bigas,R.P. Bigas,20436,2025/26,37,Elche,Defensa,9.0,36,ES,90%,Sano,26,1,2,0,5,1,1.3,114,4.4,0,4,3
Birmancevic,Birma,20436,2025/26,37,Getafe,Delantero,3.0,28,RS,10%,Sano,5,0,0,0,0,0,-1,9,1.8,0,0,0
Blanco,Blanco,20440,2025/26,37,Alavés,Mediocampista,9.0,25,ES,90%,Sano,34,2,3,0,9,0,1.7,152,4.5,10,3,7
Blind,Daley Blind,20434,2025/26,37,Girona,Defensa,10.0,36,NL,50%,Sano,31,0,0,0,1,0,1,146,4.7,0,0,2
Boiro,Adama,20433,2025/26,37,Athletic,Defensa,6.0,23,ES,30%,Sano,13,0,0,0,1,0,1.1,29,2.2,6,0,1
Borbas,T. Borbas,20440,2025/26,37,Real Oviedo,Delantero,3.0,24,UY,20%,Sano,10,0,0,0,1,0,1,13,1.3,0,2,1
Boselli,Boselli,20436,2025/26,37,Getafe,Defensa,5.0,22,UY,40%,Sano,11,0,0,0,3,0,1,32,2.9,4,-1,0
Boyomo,Boyomo,20438,2025/26,37,Osasuna,Defensa,9.0,24,CM,80%,Sano,28,1,1,0,6,0,1.1,112,4,0,2,2
Boyé,Lucas Boyé,20440,2025/26,37,Alavés,Delantero,15.0,30,AR,30%,Lesionado/Duda,27,11,1,0,4,1,-1,148,5.5,0,0,0
Brahim,Brahim,20442,2025/26,37,Real Madrid,Mediocampista,9.0,26,MA,70%,Sano,28,0,6,0,2,0,1.7,128,4.6,16,5,0
Brais,Brais Méndez,20441,2025/26,37,Real Sociedad,Mediocampista,11.0,29,ES,50%,Sano,28,6,2,0,5,1,-1,133,4.8,0,0,0
Bretones,Abel Bretones,20438,2025/26,37,Osasuna,Defensa,9.0,25,ES,50%,Sano,27,1,2,0,5,1,1.2,88,3.3,3,9,8
Brugui,R. Brugué,20437,2025/26,37,Levante,Delantero,7.0,29,ES,50%,Sano,18,1,1,0,1,0,1.8,55,3.1,9,4,0
Bryan Gil,Bryan Gil,20434,2025/26,37,Girona,Delantero,9.0,25,ES,40%,Sano,27,0,3,0,5,0,1,103,3.8,2,0,2
Buchanan,Buchanan,20439,2025/26,37,Villarreal,Mediocampista,9.0,27,CA,70%,Sano,33,7,1,0,8,0,0.9,147,4.5,2,3,8
Budimir,Budimir,20438,2025/26,37,Osasuna,Delantero,18.0,34,HR,90%,Sano,35,17,0,0,4,0,1.4,204,5.8,1,7,6
C. Álvarez,C. Alvarez,20437,2025/26,37,Levante,Mediocampista,9.0,22,ES,0%,Lesionado/Duda,30,3,1,0,3,0,1,113,3.8,0,0,2
Cabanes,Cabanes,20439,2025/26,37,Villarreal,Delantero,1.0,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Cabrera,Cabrera,20438,2025/26,37,Espanyol,Defensa,9.0,34,UY,95%,Sano,35,3,0,0,3,0,1.2,157,4.5,9,3,1
Calebe,Calebe,20440,2025/26,37,Alavés,Mediocampista,6.0,26,BR,10%,Sano,19,0,0,0,2,0,-1,52,2.7,0,0,0
Calero,F. Calero,20438,2025/26,37,Espanyol,Defensa,9.0,30,ES,50%,Sano,26,0,0,0,5,0,1.3,114,4.4,0,1,4
Caleta-Car,Caleta-Car,20441,2025/26,37,Real Sociedad,Defensa,9.0,29,HR,0%,Lesionado/Duda,27,1,0,0,5,1,0.9,110,4.1,3,2,6
Calvo,Dani Calvo,20440,2025/26,37,Real Oviedo,Defensa,12.0,32,ES,50%,Sano,18,0,0,0,3,0,1.3,90,5,0,10,3
Camavinga,Camavinga,20442,2025/26,37,Real Madrid,Mediocampista,9.0,23,FR,50%,Sano,28,1,0,0,2,0,0.3,120,4.3,7,2,2
Camello,Camello,20439,2025/26,37,Rayo,Delantero,6.0,25,ES,70%,Sano,20,3,0,0,2,1,1.9,64,3.2,0,4,11
Cancelo,Cancelo,20435,2025/26,37,Barcelona,Defensa,14.0,31,PT,70%,Sano,14,1,2,0,1,0,1.6,104,7.4,1,8,5
Cardoso,Johnny,20434,2025/26,37,Atlético,Mediocampista,7.0,24,US,0%,Lesionado/Duda,15,0,0,0,5,0,-1,47,3.1,0,0,0
Cardoso,Cardoso,20442,2025/26,37,Sevilla,Defensa,6.0,32,PT,0%,Sano,4,0,0,0,0,0,-1,20,5,0,0,0
Carlos Espí,C. Espí,20437,2025/26,37,Levante,Delantero,9.0,20,ES,70%,Sano,23,9,0,0,3,0,1.7,103,4.5,4,2,7
Carlos Martín,Carlos Martín,20439,2025/26,37,Rayo,Mediocampista,4.0,24,ES,30%,Sano,9,0,0,0,1,0,1,17,1.9,0,2,0
Carlos Soler,C. Soler,20441,2025/26,37,Real Sociedad,Mediocampista,16.0,29,ES,90%,Sano,31,4,3,0,3,1,1,172,5.5,2,0,4
Carmo,David Carmo,20440,2025/26,37,Real Oviedo,Defensa,9.0,26,AO,30%,Sano,22,1,0,0,8,1,-1,95,4.3,0,0,0
Carmona,Carmona,20442,2025/26,37,Sevilla,Defensa,8.0,24,ES,50%,Sano,33,1,3,0,13,0,1,92,2.8,0,0,6
Carreira,Carreira,20433,2025/26,37,Celta,Defensa,9.0,25,ES,30%,Sano,32,2,1,0,2,0,1.1,117,3.7,1,2,3
Carvajal,Carvajal,20442,2025/26,37,Real Madrid,Defensa,7.0,34,ES,40%,Sano,15,0,0,0,0,0,1,49,3.3,2,0,0
Casadó,M. Casadó,20435,2025/26,37,Barcelona,Mediocampista,7.0,22,ES,30%,Sano,22,0,1,0,1,0,0,64,2.9,3,0,0
Castrín,A. Castrín,20442,2025/26,37,Sevilla,Defensa,9.0,22,ES,70%,Sano,18,1,0,0,4,0,2.3,81,4.5,2,11,9
Catena,Catena,20438,2025/26,37,Osasuna,Defensa,14.0,31,ES,90%,Sano,33,3,2,0,11,1,1.2,176,5.3,1,1,3
Cazorla,S. Cazorla,20440,2025/26,37,Real Oviedo,Mediocampista,6.0,41,ES,99%,Sano,26,0,1,0,1,1,1.4,71,2.7,2,4,2
Ceballos,D. Ceballos,20442,2025/26,37,Real Madrid,Mediocampista,5.0,29,ES,10%,Sano,15,0,0,0,1,0,-1,45,3,0,0,0
Cepeda,Cepeda,20436,2025/26,37,Elche,Delantero,5.0,23,CL,40%,Sano,9,1,0,0,1,0,1,31,3.4,0,0,1
Cervi,Franco Cervi,20433,2025/26,37,Celta,Delantero,1.0,31,AR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Chaira,Ilyas,20440,2025/26,37,Real Oviedo,Delantero,10.0,25,MA,70%,Sano,34,6,2,0,2,1,1.2,158,4.6,2,6,3
Chimy,Chimy Ávila,20435,2025/26,37,Betis,Delantero,4.0,32,AR,50%,Sano,14,1,0,0,4,0,-1,33,2.4,0,0,2
Chust,V. Chust,20436,2025/26,37,Elche,Defensa,8.0,26,ES,50%,Sano,29,0,0,0,8,1,1,77,2.7,0,5,2
Colombatto,Colobatto,20440,2025/26,37,Real Oviedo,Mediocampista,9.0,29,AR,50%,Sano,30,0,1,0,6,0,1,101,3.4,0,0,2
Comesaña,Comesaña,20439,2025/26,37,Villarreal,Mediocampista,14.0,29,ES,70%,Sano,33,3,6,0,5,1,1.2,172,5.2,2,3,9
Conde,Diego Conde,20439,2025/26,37,Villarreal,Portero,1.0,27,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Copete,Copete,20441,2025/26,37,Valencia,Defensa,9.0,26,ES,0%,Lesionado/Duda,21,0,0,0,5,0,-1,76,3.6,0,0,0
Cortés,Paco Cortes,20437,2025/26,37,Levante,Delantero,5.0,18,ES,20%,Sano,12,0,0,0,2,0,-1,34,2.8,0,0,0
Costa,Costa,20439,2025/26,37,Villarreal,Defensa,1.0,25,CV,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Costas,David Costas,20440,2025/26,37,Real Oviedo,Defensa,10.0,31,ES,70%,Sano,24,1,0,0,3,0,1.2,113,4.7,2,6,2
Courtois,Courtois,20442,2025/26,37,Real Madrid,Portero,22.0,34,BE,90%,Sano,30,0,0,0,1,0,2,194,6.5,9,6,0
Cubarsí,Pau Cubrasí,20435,2025/26,37,Barcelona,Defensa,19.0,19,ES,30%,Sano,31,1,0,0,3,0,2,187,6,5,11,9
Cucho,Cucho,20435,2025/26,37,Betis,Delantero,18.0,27,CO,0%,Sano,31,11,3,0,5,0,1.9,184,5.9,7,6,17
Cuéllar,Cuéllar,20437,2025/26,37,Mallorca,Portero,1.0,41,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Cuñat Campos,P. Campos,20437,2025/26,37,Levante,Portero,7.0,24,ES,5%,Sano,2,0,0,0,0,0,-1,14,7,0,0,0
Cáceres,Ferrer,20436,2025/26,37,Getafe,Portero,1.0,2026,N/A,30%,Sano,1,0,0,0,0,0,-1,0,0,N/A,0,0
Cárdenas,D. Cárdenas,20439,2025/26,37,Rayo,Portero,8.0,29,ES,20%,Sano,3,0,0,1,0,0,-1,22,7.3,0,0,0
Cömert,Cömert,20441,2025/26,37,Valencia,Defensa,13.0,28,CH,80%,Sano,16,2,0,0,3,0,1.2,88,5.5,5,9,0
D. Duarte,Domingos Duar...,20436,2025/26,37,Getafe,Defensa,13.0,31,PT,80%,Sano,32,1,1,0,12,0,1.1,164,5.1,4,13,2
D. Llorente,Llorente,20435,2025/26,37,Betis,Defensa,9.0,32,ES,0%,Sano,17,1,0,0,5,0,1.4,85,5,6,1,7
Danjuma,Danjuma,20441,2025/26,37,Valencia,Delantero,9.0,29,NL,30%,Sano,30,3,2,0,0,0,0.5,126,4.2,0,0,2
Darder,Darder,20437,2025/26,37,Mallorca,Mediocampista,14.0,32,ES,90%,Sano,36,1,5,0,3,0,1.4,189,5.3,2,5,7
David López,David López,20434,2025/26,37,Girona,Defensa,3.0,36,ES,20%,Sano,4,0,0,0,0,0,-1,4,1,0,0,0
David López,David López,20437,2025/26,37,Mallorca,Defensa,7.0,23,ES,80%,Sano,13,0,0,0,2,0,1,41,3.2,3,2,3
Davinchi,Davinchi,20436,2025/26,37,Getafe,Defensa,5.0,18,ES,50%,Sano,12,0,0,0,2,0,0.7,23,1.9,0,5,0
De Frutos,De Frutos,20439,2025/26,37,Rayo,Delantero,15.0,29,ES,80%,Sano,34,10,1,0,3,0,1,187,5.5,2,6,7
De la Fuente,Dela,20437,2025/26,37,Levante,Defensa,10.0,27,ES,70%,Sano,31,3,1,0,5,0,2.3,142,4.6,12,4,0
Dendoncker,Dendoncker,20440,2025/26,37,Real Oviedo,Mediocampista,8.0,31,BE,0%,Lesionado/Duda,19,1,0,0,2,0,-1,61,3.2,0,0,0
Denis Suárez,Denis Suárez,20440,2025/26,37,Alavés,Mediocampista,8.0,32,ES,50%,Sano,28,1,2,0,6,0,1.4,89,3.2,4,2,2
Deossa,Nelson Deossa,20435,2025/26,37,Betis,Mediocampista,6.0,26,CO,50%,Sano,19,0,0,0,3,0,0.7,53,2.8,0,1,2
Diabaté,Diabate,20440,2025/26,37,Alavés,Delantero,6.0,26,CI,70%,Sano,8,2,0,0,1,0,1.6,32,4,11,1,3
Diakhaby,Diakhaby,20441,2025/26,37,Valencia,Defensa,7.0,29,GN,0%,Lesionado/Duda,8,1,0,0,3,0,-1,38,4.8,0,0,0
Diangana,Grady Diangana,20436,2025/26,37,Elche,Delantero,6.0,28,CD,40%,Sano,19,1,0,0,3,0,1,43,2.3,4,0,0
Diego López,Diego López,20441,2025/26,37,Valencia,Delantero,9.0,24,ES,60%,Sano,32,4,0,0,2,0,1.3,109,3.4,10,3,1
Diego Rico,Rico,20436,2025/26,37,Getafe,Defensa,8.0,33,ES,20%,Sano,28,0,0,0,4,0,1,76,2.7,0,0,2
Dimitrievski,Dimitrievski,20441,2025/26,37,Valencia,Portero,20.0,32,MK,90%,Sano,18,0,0,0,1,0,1.9,112,6.2,6,12,3
Dituro,M. Dituro,20436,2025/26,37,Elche,Portero,19.0,39,AR,70%,Sano,20,0,0,0,1,0,1,120,6,3,5,4
Djené,Djene,20436,2025/26,37,Getafe,Defensa,9.0,34,TG,70%,Sano,33,0,0,0,10,1,1,143,4.3,4,9,0
Dmitrovic,Dmitrovic,20438,2025/26,37,Espanyol,Portero,18.0,34,RS,95%,Sano,36,0,0,0,0,0,1.4,213,5.9,13,4,3
Dolan,Dolan,20438,2025/26,37,Espanyol,Delantero,9.0,24,EN,50%,Sano,34,2,4,0,7,1,1.4,140,4.1,0,9,3
Domínguez,C. Dominguez,20433,2025/26,37,Celta,Defensa,6.0,25,ES,40%,Sano,8,0,0,0,1,0,-1,24,3,0,0,0
Duro,Hugo Duro,20441,2025/26,37,Valencia,Delantero,9.0,26,ES,50%,Sano,34,9,0,0,5,0,1,125,3.7,2,3,0
Durán,Pablo Durán,20433,2025/26,37,Celta,Delantero,9.0,24,ES,50%,Sano,28,2,2,0,1,0,1,94,3.4,2,8,0
Echeverri,Echeverri,20434,2025/26,37,Girona,Mediocampista,6.0,20,AR,50%,Sano,15,1,1,0,3,0,1,48,3.2,2,1,3
Edu Expósito,Edu Expósito,20438,2025/26,37,Espanyol,Mediocampista,17.0,29,ES,80%,Sano,34,1,6,0,9,0,1.3,196,5.8,7,6,6
Egiluz,Egiluz,20433,2025/26,37,Athletic,Defensa,1.0,24,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Ejaria,Ejaria,20440,2025/26,37,Real Oviedo,Delantero,4.0,28,EN,0%,Lesionado/Duda,8,0,0,0,1,0,-1,19,2.4,0,0,0
Ejuke,Ejuke,20442,2025/26,37,Sevilla,Delantero,8.0,28,NG,50%,Sano,25,1,1,0,0,0,1.9,103,4.1,0,7,9
El Hilali,El Hilali,20438,2025/26,37,Espanyol,Defensa,8.0,22,MA,90%,Sano,34,0,2,0,9,0,0.9,93,2.7,6,-1,-1
El-Abdellaoui,El-Abdellaoui,20433,2025/26,37,Celta,Delantero,6.0,20,MA,10%,Sano,22,2,0,0,0,0,1,55,2.5,1,0,1
Elgezabal,Elgezabal,20437,2025/26,37,Levante,Defensa,7.0,33,ES,0%,Lesionado/Duda,12,1,0,0,2,0,-1,33,2.8,0,0,0
Eric Garcia,Eric,20435,2025/26,37,Barcelona,Defensa,17.0,25,ES,70%,Sano,32,1,2,0,6,0,2.6,186,5.8,0,10,8
Espino,Pacha,20439,2025/26,37,Rayo,Defensa,9.0,34,UY,60%,Sano,28,2,0,0,2,0,1,95,3.4,5,3,6
Etta Eyong,Etta Eyong,20437,2025/26,37,Levante,Delantero,9.0,22,CM,30%,Sano,28,6,2,0,3,0,1.9,130,4.2,0,10,1
F. de Jong,F. De Jong,20435,2025/26,37,Barcelona,Mediocampista,16.0,29,NL,0%,Lesionado/Duda,24,1,5,0,6,1,1.5,134,5.6,0,3,2
Febas,Febas,20436,2025/26,37,Elche,Mediocampista,11.0,30,ES,0%,Sano,35,2,2,0,10,0,1.5,169,4.8,1,-2,6
Femenia,Kiko F.,20436,2025/26,37,Getafe,Defensa,9.0,35,ES,0%,Lesionado/Duda,28,1,1,0,6,0,0.5,113,4,0,0,1
Fer López,Fer López,20433,2025/26,37,Celta,Mediocampista,7.0,21,ES,50%,Sano,15,1,0,0,3,0,1.3,50,3.3,2,3,5
Fermín,Fermín,20435,2025/26,37,Barcelona,Mediocampista,26.0,23,ES,70%,Sano,29,6,9,0,3,0,2.2,209,7.2,0,6,11
Ferran,Ferran,20435,2025/26,37,Barcelona,Delantero,20.0,26,ES,70%,Sano,32,16,1,0,2,0,1.9,199,6.2,2,12,9
Fidalgo,Fidalgo,20435,2025/26,37,Betis,Mediocampista,7.0,29,ES,50%,Sano,7,1,0,0,0,0,-1,33,4.7,0,0,0
Fonseca,Fonseca,20440,2025/26,37,Real Oviedo,Mediocampista,6.0,27,UY,30%,Sano,17,0,0,0,6,0,1,41,2.4,3,0,2
Fornals,Fornals,20435,2025/26,37,Betis,Mediocampista,27.0,30,ES,50%,Sano,36,8,6,0,2,0,2.2,262,7.3,15,10,10
Fort,Héctor Fort,20436,2025/26,37,Elche,Defensa,7.0,19,ES,60%,Sano,13,2,2,0,0,0,1.3,54,4.2,9,1,1
Fortuño,A. Fortuño,20438,2025/26,37,Espanyol,Portero,1.0,24,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
