Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Fermín,Fermín,20323,2025/26,26,Barcelona,Mediocampista,17.0,22,ES,50%,Sano,19,5,5,0,2,0,1.7,134,7.1,9,1,12
Ferran,Ferran,20323,2025/26,26,Barcelona,Delantero,20.0,25,ES,50%,Sano,23,12,1,0,2,0,0.6,146,6.3,2,3,1
Fidalgo,Fidalgo,20329,2025/26,26,Betis,Mediocampista,8.0,28,ES,70%,Sano,3,0,0,0,0,0,2,12,4,3,4,5
Fonseca,Fonseca,20331,2025/26,26,Real Oviedo,Mediocampista,3.0,27,UY,30%,Sano,7,0,0,0,2,0,1,4,0.6,2,1,1
Fornals,Fornals,20329,2025/26,26,Betis,Mediocampista,25.0,30,ES,90%,Sano,25,6,4,0,2,0,1.3,184,7.4,1,9,6
Fort,Héctor Fort,20324,2025/26,26,Elche,Defensa,8.0,19,ES,0%,Lesionado/Duda,9,1,2,0,0,0,-1,36,4,0,0,0
Fortuño,A. Fortuño,20324,2025/26,26,Espanyol,Portero,1.0,24,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Forés,A. Fores,20331,2025/26,26,Real Oviedo,Delantero,4.0,24,ES,20%,Sano,14,0,1,0,0,0,0.9,27,1.9,1,2,0
Foulquier,Foulquier,20332,2025/26,26,Valencia,Defensa,9.0,32,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20323,2025/26,26,Villarreal,Defensa,9.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20327,2025/26,26,Real Sociedad,Portero,1.0,22,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20330,2025/26,26,Real Madrid,Defensa,6.0,26,ES,20%,Sano,7,1,0,0,2,1,-1,26,3.7,0,0,0
Fran Pérez,Fran Pérez,20328,2025/26,26,Rayo,Mediocampista,8.0,23,ES,50%,Sano,20,2,0,0,2,0,1.4,76,3.8,2,13,0
Francés,Francés,20325,2025/26,26,Girona,Defensa,5.0,23,ES,20%,Sano,15,0,0,0,1,1,0.9,33,2.2,1,2,2
Freeman,Freeman,20323,2025/26,26,Villarreal,Defensa,4.0,21,US,10%,Sano,3,0,0,0,0,0,1,4,1.3,0,1,2
Galán,Javi Galán,20332,2025/26,26,Osasuna,Defensa,9.0,31,ES,90%,Sano,8,0,1,0,1,0,1.4,67,5.2,8,10,2
Garcés,F. Garcés,20326,2025/26,26,Alavés,Defensa,9.0,26,MY,50%,Sano,9,0,0,0,3,0,0.8,43,4.8,0,4,3
Gavi,Gavi,20323,2025/26,26,Barcelona,Mediocampista,5.0,21,ES,0%,Lesionado/Duda,2,0,1,0,0,0,-1,8,4,0,0,0
Gayà,Gayá,20332,2025/26,26,Valencia,Defensa,10.0,30,ES,80%,Sano,21,1,1,0,5,1,1,78,3.7,2,8,-1
Gazzaniga,Gazzaniga,20325,2025/26,26,Girona,Portero,14.0,34,AR,70%,Lesionado/Duda,22,0,0,0,4,1,1.3,116,5.3,4,9,5
Gerard,Gerard,20323,2025/26,26,Villarreal,Delantero,13.0,33,ES,0%,Lesionado/Duda,12,7,0,0,0,0,-1,94,7.8,0,0,0
Giménez,J.M. Giménez,20331,2025/26,26,Atlético,Defensa,10.0,31,UY,50%,Sano,10,0,0,0,3,0,1,56,5.6,0,3,6
Giuliano,Giuliano,20331,2025/26,26,Atlético,Delantero,18.0,23,AR,50%,Sano,22,3,5,0,1,0,0.8,134,6.1,9,0,2
Gonzalo,Gonzalo,20330,2025/26,26,Real Madrid,Delantero,6.0,21,ES,70%,Sano,20,4,0,0,1,0,1.1,61,3.1,3,9,4
González,Nico Gonzalez,20331,2025/26,26,Atlético,Mediocampista,10.0,27,AR,0%,Lesionado/Duda,18,1,0,0,3,0,0,82,4.6,0,2,0
Gorosabel,Gorosabel,20328,2025/26,26,Athletic,Defensa,6.0,29,ES,30%,Sano,13,0,1,0,2,0,1.2,34,2.6,0,8,1
Gorrotxategi,Gorrotxa,20327,2025/26,26,Real Sociedad,Mediocampista,10.0,24,ES,80%,Sano,23,1,3,0,5,0,1.5,103,4.5,2,2,10
Griezmann,Griezmann,20331,2025/26,26,Atlético,Delantero,9.0,34,FR,70%,Sano,22,6,0,0,0,0,1.3,107,4.9,6,0,6
Gudelj,Gudelj,20329,2025/26,26,Sevilla,Mediocampista,11.0,34,RS,80%,Sano,21,1,0,0,6,0,1.2,89,4.2,11,2,6
Guedes,Guedes,20327,2025/26,26,Real Sociedad,Mediocampista,17.0,29,PT,80%,Sano,25,6,4,0,1,0,1.3,144,5.8,6,3,7
Guevara,Guevara,20326,2025/26,26,Alavés,Mediocampista,6.0,28,ES,30%,Sano,17,1,0,0,2,0,1.5,47,2.8,2,3,0
Guido,G. Rodríguez,20332,2025/26,26,Valencia,Mediocampista,5.0,31,AR,70%,Sano,3,0,0,0,0,0,1,7,2.3,3,2,2
Gumbau,Gumbau,20328,2025/26,26,Rayo,Mediocampista,5.0,31,ES,50%,Sano,17,0,1,0,4,0,1.2,37,2.2,1,8,0
Guridi,Guridi,20326,2025/26,26,Alavés,Mediocampista,5.0,30,ES,20%,Sano,16,0,0,0,0,0,1,31,1.9,0,2,0
Guruzeta,Guruzeta,20328,2025/26,26,Athletic,Delantero,11.0,29,ES,90%,Sano,22,6,1,0,4,1,2.2,103,4.7,15,1,16
Güler,Arda Güler,20330,2025/26,26,Real Madrid,Mediocampista,25.0,21,TR,80%,Sano,25,3,7,0,1,0,1.1,184,7.4,5,5,6
Hancko,Hancko,20331,2025/26,26,Atlético,Defensa,13.0,28,SK,40%,Sano,24,0,2,0,0,0,1.5,120,5,4,0,4
Hassan,Hassan,20331,2025/26,26,Real Oviedo,Mediocampista,10.0,24,FR,70%,Sano,23,0,3,0,1,0,1.4,94,4.1,10,3,5
Herrando,Herrando,20332,2025/26,26,Osasuna,Defensa,9.0,24,ES,95%,Sano,21,0,1,0,2,0,1.2,67,3.2,4,8,1
Herrera,Sergio Herrera,20332,2025/26,26,Osasuna,Portero,23.0,32,ES,95%,Sano,25,0,0,0,2,0,2.3,173,6.9,7,11,6
Herrera,Herrera,20327,2025/26,26,Real Sociedad,Mediocampista,3.0,28,VE,50%,Sano,5,0,0,0,1,0,1.3,6,0.9,-1,2,2
Hugo Álvarez,Hugo Alvarez,20325,2025/26,26,Celta,Mediocampista,7.0,22,ES,70%,Sano,16,2,1,0,2,0,2,59,3.7,5,0,3
Huijsen,Huijsen,20330,2025/26,26,Real Madrid,Defensa,19.0,20,ES,50%,Lesionado/Duda,18,1,2,0,4,1,1,113,6.3,0,0,15
I. Williams,Iñaki Williams,20328,2025/26,26,Athletic,Delantero,10.0,31,GH,90%,Sano,17,1,2,0,1,0,1.3,67,3.9,2,3,14
Ibáñez,Ibañez,20326,2025/26,26,Alavés,Mediocampista,10.0,27,ES,70%,Sano,25,1,1,0,4,0,1.4,101,4,4,4,1
Iglesias,B. Iglesias,20325,2025/26,26,Celta,Delantero,16.0,33,ES,0%,Sano,23,10,2,0,5,0,2,129,5.6,3,9,9
Iglesias,Juan Iglesias,20330,2025/26,26,Getafe,Defensa,10.0,27,ES,90%,Sano,24,1,2,0,3,0,1.3,96,4,1,10,5
Iker Muñoz,Iker Muñoz,20332,2025/26,26,Osasuna,Mediocampista,6.0,23,ES,40%,Sano,11,0,0,0,3,0,1.1,31,2.8,1,5,5
Isco,Isco,20329,2025/26,26,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20328,2025/26,26,Rayo,Delantero,12.0,31,ES,80%,Sano,23,3,3,0,7,0,1.9,110,4.8,11,5,1
Iturbe,A. Iturbe,20324,2025/26,26,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20325,2025/26,26,Girona,Mediocampista,11.0,27,ES,60%,Sano,23,0,1,0,5,1,1.5,107,4.7,3,4,5
Iván Romero,I. Romero,20326,2025/26,26,Levante,Delantero,10.0,24,ES,70%,Sano,21,4,1,0,3,0,1.3,94,4.5,5,0,2
Iván Villar,Iván Villar,20325,2025/26,26,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20328,2025/26,26,Athletic,Delantero,3.0,26,ES,10%,Sano,10,0,0,0,2,0,1,14,1.4,2,0,0
Januzaj,Januzaj,20329,2025/26,26,Sevilla,Mediocampista,4.0,31,BE,20%,Sano,11,0,0,0,1,0,2,22,2,2,0,0
Jauregizar,Jauregizar,20328,2025/26,26,Athletic,Mediocampista,12.0,22,ES,70%,Sano,24,2,0,0,2,0,1.8,118,4.9,0,11,5
Javi Guerra,Javi Guerra,20332,2025/26,26,Valencia,Mediocampista,9.0,22,ES,50%,Sano,24,0,3,0,3,0,1.7,80,3.3,2,9,1
Javi López,Javi Lopéz,20331,2025/26,26,Real Oviedo,Defensa,7.0,23,ES,70%,Sano,12,0,0,0,0,0,1.5,31,2.6,3,0,7
Javi Muñoz,Javi Muñoz,20330,2025/26,26,Getafe,Mediocampista,5.0,30,ES,20%,Sano,13,0,0,0,0,0,1,29,2.2,0,1,0
Javi Rodríguez,Javi Rodriguez,20325,2025/26,26,Celta,Defensa,11.0,22,ES,50%,Sano,21,0,0,0,3,0,1.6,89,4.2,11,2,2
Jesús Vázquez,J. Vázquez,20332,2025/26,26,Valencia,Defensa,6.0,23,ES,20%,Sano,15,0,0,0,2,0,1,36,2.4,2,1,0
Joan Garcia,Joan García,20323,2025/26,26,Barcelona,Portero,34.0,24,ES,95%,Sano,19,0,0,0,1,0,2,173,9.1,11,11,12
Jofre,Jofre,20324,2025/26,26,Espanyol,Delantero,7.0,24,ES,50%,Sano,17,1,0,0,1,0,1.3,49,2.9,5,1,0
John C.,John C.,20324,2025/26,26,Elche,Defensa,5.0,25,ES,20%,Sano,14,1,0,0,2,0,0.7,31,2.2,0,2,-1
Jon Martín,Jon Martin,20327,2025/26,26,Real Sociedad,Defensa,10.0,19,ES,70%,Sano,16,0,0,0,4,0,1.4,59,3.7,2,2,0
Jonny,Jonny Otto,20326,2025/26,26,Alavés,Defensa,10.0,31,ES,80%,Sano,24,0,0,0,5,0,0.8,80,3.3,1,0,-1
Jordan,Jordán,20329,2025/26,26,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,-3,0
Josan,Josan,20324,2025/26,26,Elche,Mediocampista,6.0,36,ES,20%,Sano,12,0,2,0,2,0,-1,48,4,0,0,0
Joseph,Mateo Joseph,20327,2025/26,26,Mallorca,Delantero,10.0,22,ES,30%,Sano,24,2,2,0,2,0,1,87,3.6,0,0,1
Juan Carlos,Juan Carlos,20325,2025/26,26,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20332,2025/26,26,Osasuna,Defensa,6.0,33,ES,20%,Sano,12,0,0,0,0,0,-1,35,2.9,0,0,0
Juanlu,Juanlu,20329,2025/26,26,Sevilla,Mediocampista,10.0,22,ES,60%,Sano,20,0,2,0,3,1,0.8,77,3.9,0,-1,4
Juanmi,Juanmi,20330,2025/26,26,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Juanpe,Juanpe Gil,20328,2025/26,26,Rayo,Portero,1.0,2026,N/A,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Julio Díaz,Julio Díaz,20331,2025/26,26,Atlético,Defensa,1.0,2026,N/A,50%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Junior,Junior,20329,2025/26,26,Betis,Defensa,7.0,29,DO,10%,Sano,8,0,1,0,2,0,-1,29,3.6,0,0,0
Jutglà,Ferran Jutglà,20325,2025/26,26,Celta,Delantero,8.0,27,ES,80%,Sano,17,3,1,0,3,0,1.1,64,3.8,3,8,2
Kalumba,Kalumba Jr,20327,2025/26,26,Mallorca,Delantero,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Kamara,Kamara,20330,2025/26,26,Getafe,Delantero,4.0,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20323,2025/26,26,Villarreal,Defensa,5.3,21,FR,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20327,2025/26,26,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20332,2025/26,26,Osasuna,Delantero,3.0,28,ES,10%,Sano,15,0,0,0,2,0,-1,22,1.5,0,0,0
Kike García,Kike García,20324,2025/26,26,Espanyol,Delantero,8.0,36,ES,50%,Sano,24,4,1,0,3,0,1.1,84,3.5,1,8,2
Kike Salas,Kike Salas,20329,2025/26,26,Sevilla,Defensa,11.0,23,ES,90%,Sano,14,1,0,0,0,0,2.3,76,5.4,9,8,10
Koke,Koke,20331,2025/26,26,Atlético,Mediocampista,13.0,34,ES,40%,Sano,23,2,2,0,4,0,1,116,5,3,0,7
Koski,Koski,20326,2025/26,26,Alavés,Defensa,0.5,24,FI,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Koundé,Kounde,20323,2025/26,26,Barcelona,Defensa,11.0,27,FR,80%,Sano,24,1,2,0,4,0,1.2,114,4.8,9,4,9
Krapyvtsov,Krapyvtsov,20325,2025/26,26,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20327,2025/26,26,Real Sociedad,Mediocampista,13.0,24,JP,0%,Lesionado/Duda,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20327,2025/26,26,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20331,2025/26,26,Real Oviedo,Mediocampista,5.0,26,RS,10%,Sano,14,1,0,0,4,1,-1,27,1.9,0,0,0
Lago,Yoel Lago,20325,2025/26,26,Celta,Defensa,5.0,21,ES,0%,Sano,4,0,0,0,2,0,-1,10,2.5,0,0,0
Laporte,Laporte,20328,2025/26,26,Athletic,Defensa,10.0,31,ES,80%,Sano,14,0,1,0,2,0,1.9,69,4.9,9,7,1
Lass,Lass,20325,2025/26,26,Girona,Mediocampista,1.0,21,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20327,2025/26,26,Mallorca,Defensa,5.0,28,ES,30%,Sano,8,0,1,0,2,0,1,16,2,5,2,0
Le Normand,Le Normand,20331,2025/26,26,Atlético,Defensa,10.0,29,ES,50%,Sano,19,1,0,0,2,0,0.7,80,4.2,1,3,3
Lejeune,Lejeune,20328,2025/26,26,Rayo,Defensa,17.0,34,FR,95%,Sano,24,0,0,0,3,0,1.8,140,5.8,7,12,4
Lekue,I. Lekue,20328,2025/26,26,Athletic,Defensa,4.0,32,ES,20%,Sano,8,0,0,0,2,2,0.7,13,1.6,-1,0,2
Lemar,Lemar,20325,2025/26,26,Girona,Mediocampista,9.0,30,FR,50%,Lesionado/Duda,16,2,1,0,2,0,2.2,74,4.6,4,11,14
Lenglet,Lenglet,20331,2025/26,26,Atlético,Defensa,9.0,30,FR,50%,Sano,11,0,0,0,4,1,0,48,4.4,0,3,0
Leo Román,Leo Román,20327,2025/26,26,Mallorca,Portero,13.0,25,ES,95%,Sano,20,0,0,1,2,0,1.8,100,5,4,5,3
Letácek,Letacek,20330,2025/26,26,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20323,2025/26,26,Barcelona,Delantero,10.0,37,PL,50%,Sano,20,10,1,0,2,0,0.9,113,5.7,5,2,10
Liso,A. Liso,20330,2025/26,26,Getafe,Delantero,10.0,20,ES,30%,Sano,21,3,0,0,2,0,1,68,3.2,1,2,5
Llabrés,Javi Llabrés,20327,2025/26,26,Mallorca,Delantero,3.0,23,ES,10%,Sano,13,0,0,0,0,0,1,22,1.7,1,0,1
Lo Celso,Lo Celso,20329,2025/26,26,Betis,Mediocampista,11.0,29,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20331,2025/26,26,Atlético,Delantero,7.0,28,NG,70%,Sano,3,1,0,0,1,0,0.8,13,4.3,9,2,2
Losada,Iker Losada,20326,2025/26,26,Levante,Delantero,6.0,24,ES,30%,Sano,14,2,0,0,1,0,0.6,41,2.9,2,1,3
Lozano,Pol Lozano,20324,2025/26,26,Espanyol,Mediocampista,9.0,26,ES,70%,Sano,23,1,0,0,6,0,1.3,66,2.9,2,4,3
Luis Milla,L. Milla,20330,2025/26,26,Getafe,Mediocampista,24.0,31,ES,95%,Sano,24,0,8,0,2,1,1.7,170,7.1,1,3,14
Luis Vázquez,Luis Vázquez,20330,2025/26,26,Getafe,Delantero,16.0,24,AR,90%,Sano,5,2,0,0,0,0,1.5,32,6.4,3,5,10
Luiz Felipe,Luiz Felipe,20328,2025/26,26,Rayo,Defensa,5.0,28,IT,20%,Sano,8,0,0,0,1,0,-1,19,2.4,0,0,2
Luiz Junior,Júnior R.,20323,2025/26,26,Villarreal,Portero,25.0,25,BR,90%,Sano,22,0,0,1,3,0,1.5,163,7.4,3,14,3
Lunin,Lunin,20330,2025/26,26,Real Madrid,Portero,1.0,27,UA,5%,Sano,0,0,0,0,0,1,-1,-1,0,0,0,0
Luvumbo,Luvumbo,20327,2025/26,26,Mallorca,Delantero,5.0,23,AO,50%,Sano,1,0,0,0,0,0,1.5,2,2,0,2,0
M. Alonso,Marcos Alonso,20325,2025/26,26,Celta,Defensa,21.0,35,ES,50%,Sano,22,1,0,0,2,0,1.7,145,6.6,10,7,4
M. Llorente,Marcos Llorente,20331,2025/26,26,Atlético,Defensa,20.0,31,ES,40%,Sano,21,0,4,0,4,0,1.4,134,6.4,10,0,3
Maffeo,Maffeo,20327,2025/26,26,Mallorca,Defensa,10.0,28,AR,70%,Sano,20,1,0,0,6,0,0.9,70,3.5,1,-1,0
Manu Bueno,Manu Bueno,20329,2025/26,26,Sevilla,Mediocampista,4.0,21,ES,0%,Sano,4,0,0,0,0,0,-1,10,2.5,0,0,0
Manu Fernández,Manuel Fernán...,20325,2025/26,26,Celta,Defensa,7.0,24,ES,50%,Sano,12,0,0,0,2,0,-1,41,3.4,0,0,0
Manu Sánchez,Manu Sánchez,20326,2025/26,26,Levante,Defensa,9.0,25,ES,60%,Sano,21,1,1,0,5,0,1.1,63,3,1,0,2
Marc Roca,Marc Roca,20329,2025/26,26,Betis,Mediocampista,11.0,29,ES,90%,Sano,20,0,1,0,1,0,1.8,89,4.5,3,6,7
Marc Vidal,Marc Vidal,20325,2025/26,26,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20329,2025/26,26,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20326,2025/26,26,Alavés,Delantero,4.0,32,DO,0%,Sano,9,0,0,0,1,0,-1,17,1.9,0,0,0
Mario Martín,Mario Martín,20330,2025/26,26,Getafe,Mediocampista,9.0,21,ES,70%,Sano,23,2,0,0,8,0,1,60,2.6,2,0,0
Marrero,Marrero,20327,2025/26,26,Real Sociedad,Portero,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20324,2025/26,26,Elche,Mediocampista,10.0,23,PT,30%,Sano,20,2,4,0,1,0,0.7,104,5.2,0,2,1
Martín,Gerard Martín,20323,2025/26,26,Barcelona,Defensa,10.0,24,ES,0%,Sano,21,0,0,0,5,0,1.6,88,4.2,6,4,0
Marín,Marín,20327,2025/26,26,Real Sociedad,Mediocampista,7.0,22,ES,35%,Sano,22,0,0,0,1,0,1.1,47,2.1,0,0,3
Mascarell,Mascarell,20327,2025/26,26,Mallorca,Mediocampista,10.0,33,GQ,50%,Sano,18,1,1,0,4,0,1.3,67,3.7,4,2,1
Mastantuono,F. Mastantuono,20330,2025/26,26,Real Madrid,Delantero,8.0,18,AR,30%,Sano,15,1,0,0,4,0,-1,55,3.7,0,0,1
Matturro,Alan Matturo,20326,2025/26,26,Levante,Defensa,7.0,21,UY,50%,Sano,12,1,0,0,0,1,1,40,3.3,3,3,0
Maupay,Maupay,20329,2025/26,26,Sevilla,Delantero,9.0,29,FR,80%,Sano,4,1,0,0,0,0,1,18,4.5,4,3,4
Mayoral,B. Mayoral,20330,2025/26,26,Getafe,Delantero,10.0,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20330,2025/26,26,Real Madrid,Delantero,50.0,27,FR,0%,Lesionado/Duda,23,23,4,0,3,0,0.8,279,12.1,3,0,11
Mendoza,R. Mendoza,20331,2025/26,26,Atlético,Mediocampista,7.0,20,ES,50%,Sano,2,0,0,0,1,0,0.7,51,2.8,0,-1,2
Mendy,N. Mendy,20328,2025/26,26,Rayo,Defensa,12.0,21,SN,80%,Sano,15,2,0,0,4,1,1.3,81,5.4,4,18,2
Mendy,F. Mendy,20330,2025/26,26,Real Madrid,Defensa,2.0,30,FR,10%,Sano,1,0,0,0,0,0,-1,1,1,0,0,0
Mendy,Mendy,20329,2025/26,26,Sevilla,Mediocampista,10.0,26,FR,70%,Sano,20,1,0,0,6,0,0.9,69,3.5,2,1,3
Miguel Rubio,Miguel Rubio,20324,2025/26,26,Espanyol,Defensa,4.0,27,ES,5%,Sano,8,1,0,0,0,0,-1,23,2.9,0,0,0
Mikautadze,Mikautadze,20323,2025/26,26,Villarreal,Delantero,19.0,25,GE,80%,Sano,20,8,4,0,1,0,1.8,131,6.6,1,12,10
Militão,E. Militao,20330,2025/26,26,Real Madrid,Defensa,13.0,28,BR,0%,Lesionado/Duda,13,1,1,0,2,0,-1,86,6.6,0,0,0
Mingueza,O. Mingueza,20325,2025/26,26,Celta,Defensa,10.0,26,ES,70%,Sano,21,1,2,0,3,0,1,85,4,0,2,1
Moi Gómez,Moi Gómez,20332,2025/26,26,Osasuna,Mediocampista,8.0,31,ES,20%,Sano,17,0,0,0,1,0,-1,62,3.6,0,0,2
Mojica,J. Mojica,20327,2025/26,26,Mallorca,Defensa,10.0,33,CO,70%,Sano,25,0,3,0,4,0,0.8,84,3.4,-2,1,0
Moldovan,Moldovan,20331,2025/26,26,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20323,2025/26,26,Villarreal,Mediocampista,23.0,22,ES,90%,Sano,24,9,4,0,2,0,1.2,169,7,5,5,0
Molina,Molina,20331,2025/26,26,Atlético,Defensa,7.0,27,AR,70%,Sano,17,0,1,0,1,0,1,55,3.2,1,4,0
Moncayola,Moncayola,20332,2025/26,26,Osasuna,Mediocampista,12.0,27,ES,80%,Sano,23,0,4,0,6,0,1,112,4.9,2,2,0
Morales,A. J. Morales,20326,2025/26,26,Levante,Delantero,5.0,38,ES,10%,Sano,17,1,1,0,1,0,-1,46,2.7,0,0,0
Moreno,Matías Moreno,20326,2025/26,26,Levante,Defensa,10.0,22,AR,70%,Sano,16,0,0,0,4,0,0.6,69,4.3,0,4,-1
Morey,Morey,20327,2025/26,26,Mallorca,Defensa,6.0,25,ES,30%,Sano,14,1,0,0,2,0,1,29,2.1,0,0,2
Moriba,Ilaix Moriba,20325,2025/26,26,Celta,Mediocampista,9.0,23,GN,70%,Sano,25,0,1,0,4,0,1.2,78,3.1,2,2,2
Morlanes,Morlanes,20327,2025/26,26,Mallorca,Mediocampista,8.0,27,ES,50%,Sano,19,1,0,0,4,1,1,60,3.2,0,2,2
Mouriño,Mouriño,20323,2025/26,26,Villarreal,Defensa,12.0,24,UY,90%,Sano,18,0,1,0,9,1,1,86,4.8,4,8,0
Mumin,A. Mumin,20328,2025/26,26,Rayo,Defensa,1.0,27,GH,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20327,2025/26,26,Mallorca,Delantero,21.0,31,XK,95%,Sano,24,16,1,0,3,1,0.8,157,6.5,2,7,0
Musso,J. Musso,20331,2025/26,26,Atlético,Portero,9.0,31,AR,5%,Sano,1,0,0,0,1,0,-1,8,8,0,0,0
N. Williams,Nico Williams,20328,2025/26,26,Athletic,Delantero,19.0,23,ES,0%,Lesionado/Duda,19,4,2,0,1,0,2,121,6.4,0,0,7
Nacho Vidal,Nacho Vidal,20331,2025/26,26,Real Oviedo,Defensa,9.0,31,ES,90%,Sano,16,0,0,0,2,0,1,53,3.3,1,2,6
Natan,Natan,20329,2025/26,26,Betis,Defensa,16.0,25,BR,80%,Sano,23,0,0,0,5,0,1.6,131,5.7,5,6,8
Navarro,Navarro,20328,2025/26,26,Athletic,Mediocampista,8.0,23,ES,30%,Sano,21,5,1,0,1,0,1.3,89,4.2,2,2,8
Ngongé,Ngonge,20324,2025/26,26,Espanyol,Delantero,6.0,25,BE,30%,Sano,3,0,1,0,1,0,1,14,4.7,0,6,8
Nianzou,Nianzou,20329,2025/26,26,Sevilla,Defensa,5.0,23,FR,0%,Sano,9,0,0,0,5,0,1.5,23,2.6,2,5,0
Nteka,Nteka,20328,2025/26,26,Rayo,Delantero,3.0,28,AO,0%,Sano,8,0,0,0,0,0,1,14,1.8,1,1,0
Nyland,Nyland,20329,2025/26,26,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20330,2025/26,26,Getafe,Defensa,3.0,37,CM,10%,Sano,10,0,0,0,4,1,-1,7,0.7,0,1,1
Núñez,Núñez,20332,2025/26,26,Valencia,Defensa,8.0,29,ES,80%,Sano,3,0,0,0,1,0,1.3,13,4.3,-2,10,5
Oblak,Oblak,20331,2025/26,26,Atlético,Portero,22.0,33,SI,95%,Sano,24,0,0,0,0,0,0.9,164,6.8,0,7,7
Odriozola,Odriozola,20327,2025/26,26,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,1.5,22,4.4,2,0,3
Olasagasti,Olasagasti,20326,2025/26,26,Levante,Mediocampista,7.0,25,ES,70%,Sano,21,1,2,0,3,0,1.4,57,2.7,3,2,2
Olmo,Dani Olmo,20323,2025/26,26,Barcelona,Mediocampista,25.0,27,ES,50%,Sano,20,6,6,0,0,0,1.3,154,7.7,5,9,16
Oluwaseyi,Oluwaseyi,20323,2025/26,26,Villarreal,Delantero,6.0,25,CA,30%,Sano,20,2,1,0,1,0,1,57,2.9,0,2,0
Oriol Rey,O. Rey,20326,2025/26,26,Levante,Mediocampista,7.0,28,ES,40%,Sano,13,0,0,0,2,0,1,38,2.9,2,0,0
Oroz,Aimar,20332,2025/26,26,Osasuna,Mediocampista,10.0,24,ES,0%,Sano,19,0,2,0,5,0,1.4,85,4.5,3,9,3
Ortiz,Á. Ortiz,20329,2025/26,26,Betis,Defensa,5.0,21,ES,20%,Sano,11,0,0,0,1,0,1,28,2.5,3,2,0
