Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,1,Getafe,Athletic Club,0,Djené,Djené,D,5,1,6.8,90,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,4
24-25,1,Getafe,Athletic Club,0,Iglesias,Juan Iglesias,D,3,1,7.0,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,15
24-25,1,Getafe,Athletic Club,0,Alderete,Omar Alderete,D,6,3,7.2,90,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,12
24-25,1,Getafe,Athletic Club,0,Aberdin,Nabil Aberdin,M,0,0,7.2,90,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,10
24-25,1,Getafe,Athletic Club,0,Arambarri,Mauro Arambarri,M,1,0,6.2,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,1,Getafe,Athletic Club,0,Carles Pérez,Carles Pérez,M,5,2,6.8,45,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,1,Getafe,Athletic Club,0,Luis Milla,Luis Milla,M,9,3,6.7,90,0,1,2,3,0,0,6,1,0,0,0,0,0,0,0,0,0,19
24-25,1,Getafe,Athletic Club,0,Uche,Christantus Uche,F,0,0,7.3,90,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,12
24-25,1,Getafe,Athletic Club,0,Aleñá,Carles Aleñá,M,2,1,6.8,50,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,1,Getafe,Athletic Club,0,Peter,Peter González,F,2,1,6.7,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
24-25,1,Getafe,Athletic Club,0,Yellu,Yellu Santiago,M,2,1,6.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Real Betis,Girona FC,1,Rui Silva,Rui Silva,G,3,1,6.6,90,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,8
24-25,1,Real Betis,Girona FC,1,Bartra,Marc Bartra,D,13,4,7.6,90,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,8
24-25,1,Real Betis,Girona FC,1,D. Llorente,Diego Llorente,D,3,1,6.9,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9
24-25,1,Real Betis,Girona FC,1,Y. Sabaly,Youssouf Sabaly,D,4,1,7.0,90,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7
24-25,1,Real Betis,Girona FC,1,Perraud,Romain Perraud,D,3,0,6.3,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,15
24-25,1,Real Betis,Girona FC,1,Carvalho,William Carvalho,M,4,2,6.9,77,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,6
24-25,1,Real Betis,Girona FC,1,Fekir,Nabil Fekir,M,11,4,7.9,90,0,1,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,10
24-25,1,Real Betis,Girona FC,1,Fornals,Pablo Fornals,M,3,1,6.6,59,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
24-25,1,Real Betis,Girona FC,1,Marc Roca,Marc Roca,M,4,1,6.7,77,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,4
24-25,1,Real Betis,Girona FC,1,Ruibal,Aitor Ruibal,F,2,0,6.5,70,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,1,Real Betis,Girona FC,1,Juanmi,Juanmi,M,4,2,7.2,59,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,8
24-25,1,Real Betis,Girona FC,1,Rodri,Rodri Sánchez,M,4,2,6.7,31,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,9
24-25,1,Real Betis,Girona FC,1,Altimira,Sergi Altimira,M,3,2,6.9,13,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2
24-25,1,Real Betis,Girona FC,1,Cardoso,Johnny Cardoso,M,2,1,7.0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Real Betis,Girona FC,1,Chimy,Chimy Ávila,F,2,1,6.9,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Real Betis,Girona FC,1,Abde,Abdessamad Ezzalzouli,F,4,2,7.0,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
24-25,1,Girona FC,Real Betis,0,Gazzaniga,Paulo Gazzaniga,G,5,2,6.9,90,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,12
24-25,1,Girona FC,Real Betis,0,David López,David López,D,5,1,6.9,90,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1
24-25,1,Girona FC,Real Betis,0,Blind,Daley Blind,D,7,3,7.7,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,9
24-25,1,Girona FC,Real Betis,0,Miguel,Miguel Gutiérrez,D,4,2,6.8,90,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,14
24-25,1,Girona FC,Real Betis,0,Arnau,Arnau Martínez,D,3,2,6.8,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
24-25,1,Girona FC,Real Betis,0,Portu,Portu,F,3,1,6.9,66,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8
24-25,1,Girona FC,Real Betis,0,Romeu,Oriol Romeu,M,4,1,6.7,66,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
24-25,1,Girona FC,Real Betis,0,Bryan Gil,Bryan Gil,F,5,3,7.6,81,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19
24-25,1,Girona FC,Real Betis,0,Herrera,Yangel Herrera,M,6,2,7.4,70,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,16
24-25,1,Girona FC,Real Betis,0,Iván Martín,Iván Martín,M,4,2,6.9,90,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13
24-25,1,Girona FC,Real Betis,0,Abel Ruiz,Abel Ruíz,F,2,0,6.5,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,1,Girona FC,Real Betis,0,Krejcí,Ladislav Krejčí,D,2,1,6.6,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Girona FC,Real Betis,0,Almena,Iker Almena,F,8,3,7.3,24,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
24-25,1,Girona FC,Real Betis,0,Solís,Jhon Solís,M,2,1,6.6,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,1,Girona FC,Real Betis,0,Misehouy,Gabriel Misehouy,M,9,3,7.5,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Girona FC,Real Betis,0,Stuani,Cristhian Stuani,F,1,0,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Celta Vigo,Deportivo Alavés,1,Iván Villar,Iván Villar,G,4,1,6.5,90,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,3
24-25,1,Celta Vigo,Deportivo Alavés,1,Manquillo,Javier Manquillo,D,2,1,6.4,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
24-25,1,Celta Vigo,Deportivo Alavés,1,Mingueza,Óscar Mingueza,M,4,3,7.6,90,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,20
24-25,1,Celta Vigo,Deportivo Alavés,1,Domínguez,Carlos Domínguez,D,4,2,7.0,90,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,13
24-25,1,Celta Vigo,Deportivo Alavés,1,Starfelt,Carl Starfelt,D,2,1,6.7,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24-25,1,Celta Vigo,Deportivo Alavés,1,Beltrán,Fran Beltrán,M,3,1,6.4,65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
24-25,1,Celta Vigo,Deportivo Alavés,1,Bamba,Jonathan Bamba,F,2,1,6.5,45,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,1,Celta Vigo,Deportivo Alavés,1,Hugo Álvarez,Hugo Álvarez,M,0,0,6.9,90,0,1,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,20
24-25,1,Celta Vigo,Deportivo Alavés,1,Damián,Damián Rodríguez,M,0,0,6.8,90,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,8
24-25,1,Celta Vigo,Deportivo Alavés,1,Aspas,Iago Aspas,F,8,3,7.4,90,1,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,12
24-25,1,Celta Vigo,Deportivo Alavés,1,Douvikas,Anastasios Douvikas,F,3,1,6.9,78,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9
24-25,1,Celta Vigo,Deportivo Alavés,1,Javi Rodríguez,Javi Rodríguez,D,0,0,7.2,45,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4
24-25,1,Celta Vigo,Deportivo Alavés,1,Jailson,Jailson,M,4,2,6.8,45,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,6
24-25,1,Celta Vigo,Deportivo Alavés,1,Moriba,Ilaix Moriba,M,3,2,7.0,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24-25,1,Celta Vigo,Deportivo Alavés,1,Swedberg,Williot Swedberg,M,14,4,8.0,45,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5
24-25,1,Celta Vigo,Deportivo Alavés,1,Iglesias,Borja Iglesias,F,2,1,6.7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24-25,1,Deportivo Alavés,Celta Vigo,0,Sivera,Antonio Sivera,G,1,1,6.4,90,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,20
24-25,1,Deportivo Alavés,Celta Vigo,0,Abqar,Abdelkabir Abqar,D,-2,0,6.0,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
24-25,1,Deportivo Alavés,Celta Vigo,0,Tenaglia,Nahuel Tenaglia,D,2,1,6.5,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,7
24-25,1,Deportivo Alavés,Celta Vigo,0,Diarra,Moussa Diarra,D,-1,0,6.1,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
24-25,1,Deportivo Alavés,Celta Vigo,0,Guridi,Jon Guridi,M,2,1,6.6,68,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Deportivo Alavés,Celta Vigo,0,Guevara,Ander Guevara,M,5,2,6.8,80,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Deportivo Alavés,Celta Vigo,0,Romero,Luka Romero,M,2,1,6.6,58,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,1,Deportivo Alavés,Celta Vigo,0,Blanco,Antonio Blanco,M,10,4,7.3,90,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,5
24-25,1,Deportivo Alavés,Celta Vigo,0,Carlos Vicente,Carlos Vicente,D,6,3,6.7,90,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,10
24-25,1,Deportivo Alavés,Celta Vigo,0,Conechny,Tomás Conechny,M,2,0,6.2,68,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Deportivo Alavés,Celta Vigo,0,Kike García,Kike García,F,9,3,7.4,80,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,8
24-25,1,Deportivo Alavés,Celta Vigo,0,Novoa,Hugo Novoa,F,0,0,6.4,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,1,Deportivo Alavés,Celta Vigo,0,Rioja,Luis Rioja,F,2,1,6.9,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,1,Deportivo Alavés,Celta Vigo,0,Protesoni,Carlos Benavídez,M,4,2,6.7,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,1,Deportivo Alavés,Celta Vigo,0,Villalibre,Asier Villalibre,F,1,0,6.2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,1,Deportivo Alavés,Celta Vigo,0,Stoichkov,Stoichkov,F,1,0,6.1,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
24-25,1,Las Palmas,Sevilla,1,Cillessen,Jasper Cillessen,G,4,2,7.0,90,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,10
24-25,1,Las Palmas,Sevilla,1,Álex Muñoz,Álex Muñoz,D,4,2,7.7,69,0,0,3,4,0,0,1,4,0,0,0,0,0,0,0,0,0,13
24-25,1,Las Palmas,Sevilla,1,Alex Suárez,Alex Suárez,D,0,1,6.3,90,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,5
24-25,1,Las Palmas,Sevilla,1,Mármol,Mika Mármol,D,-1,0,6.6,90,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
24-25,1,Las Palmas,Sevilla,1,Javi Muñoz,Javier Muñoz,M,7,4,7.3,90,0,1,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,1,Las Palmas,Sevilla,1,Kirian,Kirian Rodríguez,M,3,2,7.2,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,16
24-25,1,Las Palmas,Sevilla,1,Loiodice,Enzo Loiodice,M,3,2,6.8,69,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,12
24-25,1,Las Palmas,Sevilla,1,Marvin,Marvin Park,D,1,0,6.5,76,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Las Palmas,Sevilla,1,Moleiro,Alberto Moleiro,M,3,1,6.6,87,0,0,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,12
24-25,1,Las Palmas,Sevilla,1,McBurnie,Oliver McBurnie,F,2,1,6.9,87,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Las Palmas,Sevilla,1,Mata,Jaime Mata,M,1,0,6.6,68,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,1,Las Palmas,Sevilla,1,Viti Rozada,Viti Rozada,M,0,0,6.5,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
24-25,1,Las Palmas,Sevilla,1,McKenna,Scott McKenna,D,0,0,6.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Las Palmas,Sevilla,1,Fuster,Manuel Fuster,M,2,1,6.6,21,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,8
24-25,1,Las Palmas,Sevilla,1,Bassinga,Aboubacar Bassinga,M,0,0,6.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,1,Las Palmas,Sevilla,1,Sandro,Sandro Ramírez,F,8,3,7.4,22,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Las Palmas,Sevilla,1,M. Cardona,Marc Cardona,F,2,1,6.5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Sevilla,Las Palmas,0,Nyland,Ørjan Nyland,G,3,2,6.6,90,0,0,0,0,0,0,8,1,4,0,0,0,0,0,0,0,0,21
24-25,1,Sevilla,Las Palmas,0,Pedrosa,Adrià Pedrosa,D,0,0,6.9,90,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12
24-25,1,Sevilla,Las Palmas,0,Gudelj,Nemanja Gudelj,D,5,2,7.0,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3
24-25,1,Sevilla,Las Palmas,0,Nianzou,Tanguy Nianzou,D,2,2,7.1,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,1,0,0,5
24-25,1,Sevilla,Las Palmas,0,Juanlu,Juanlu Sánchez,M,9,3,7.4,83,1,0,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,9
24-25,1,Sevilla,Las Palmas,0,Carmona,José Ángel Carmona,D,3,2,7.2,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,11
24-25,1,Sevilla,Las Palmas,0,Sow,Djibril Sow,M,6,2,7.1,90,0,0,2,0,2,0,9,2,0,0,0,0,0,0,0,0,0,9
24-25,1,Sevilla,Las Palmas,0,Ocampos,Lucas Ocampos,M,6,3,7.0,90,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,20
24-25,1,Sevilla,Las Palmas,0,Agoume,Lucien Agoumé,M,2,1,7.0,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19
24-25,1,Sevilla,Las Palmas,0,Lukebakio,Dodi Lukebakio,M,4,1,6.6,74,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,8
24-25,1,Sevilla,Las Palmas,0,Romero,Isaac Romero,F,9,3,7.2,83,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,11
24-25,1,Sevilla,Las Palmas,0,Navas,Jesús Navas,D,5,2,7.2,16,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Sevilla,Las Palmas,0,Kike Salas,Kike Salas,D,2,1,6.6,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
24-25,1,Sevilla,Las Palmas,0,Peque,Peque Fernández,F,1,0,6.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,1,Osasuna,Leganés,1,Herrera,Sergio Herrera,G,5,2,6.9,90,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,5
24-25,1,Osasuna,Leganés,1,Catena,Alejandro Catena,D,6,2,7.1,90,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,14
24-25,1,Osasuna,Leganés,1,Herrando,Jorge Herrando,D,1,1,6.7,90,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,16
24-25,1,Osasuna,Leganés,1,Areso,Jesús Areso,D,1,1,6.3,90,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,21
24-25,1,Osasuna,Leganés,1,Bretones,Abel Bretones,D,4,2,6.9,60,0,0,3,3,0,0,4,2,0,0,0,0,0,0,0,0,0,15
24-25,1,Osasuna,Leganés,1,Rubén G.,Rubén García,F,7,3,7.5,78,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,1,Osasuna,Leganés,1,Moi Gómez,Moi Gómez,M,5,2,6.8,60,0,0,2,1,0,0,8,1,0,0,0,0,0,0,0,0,0,8
24-25,1,Osasuna,Leganés,1,Torró,Lucas Torró,M,4,2,6.9,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,21
24-25,1,Osasuna,Leganés,1,Oroz,Aimar Oroz,F,6,3,7.3,89,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,11
24-25,1,Osasuna,Leganés,1,Iker Muñoz,Iker Muñoz,M,1,1,6.6,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
24-25,1,Osasuna,Leganés,1,Budimir,Ante Budimir,F,3,2,7.2,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17
24-25,1,Osasuna,Leganés,1,Rubén Peña,Rubén Peña,D,2,1,6.7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24-25,1,Osasuna,Leganés,1,Juan Cruz,Juan Cruz,D,1,1,6.6,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
24-25,1,Osasuna,Leganés,1,Moncayola,Jon Moncayola,M,2,1,7.1,45,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,1,Osasuna,Leganés,1,Bryan,Bryan Zaragoza,F,4,3,7.3,30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
24-25,1,Osasuna,Leganés,1,Raúl García,Raúl García de Haro,F,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,1,Leganés,Osasuna,0,Soriano,Juan Soriano,G,5,3,7.3,90,0,0,0,0,0,0,11,0,6,0,0,0,0,0,1,0,0,21
24-25,1,Leganés,Osasuna,0,Sergio,Sergio González,D,5,1,6.6,90,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,7
24-25,1,Leganés,Osasuna,0,Franquesa,Enric Franquesa,M,4,2,7.0,90,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,15
24-25,1,Leganés,Osasuna,0,Javi Hernández,Javier Hernández,D,12,4,7.8,90,0,1,3,0,1,0,2,6,0,0,0,0,0,0,0,0,0,13
24-25,1,Leganés,Osasuna,0,Aranbarri,Aritz Arambarri,D,4,2,6.9,88,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,11
24-25,1,Leganés,Osasuna,0,Rosier,Valentin Rosier,D,2,0,6.2,90,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,19
24-25,1,Leganés,Osasuna,0,Brasanac,Darko Brašanac,M,2,1,6.5,88,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,16
24-25,1,Leganés,Osasuna,0,Cisse,Seydouba Cisse,M,7,2,6.8,73,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,7
24-25,1,Leganés,Osasuna,0,Neyou,Yvan Neyou,M,3,2,6.8,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18
24-25,1,Leganés,Osasuna,0,Juan Cruz,Juan Cruz,M,12,3,7.4,63,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,16
24-25,1,Leganés,Osasuna,0,Miguel,Miguel de la Fuente,F,1,0,6.3,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
24-25,1,Leganés,Osasuna,0,Tapia,Renato Tapia,M,3,1,0.0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
24-25,1,Leganés,Osasuna,0,Roberto López,Roberto López,M,1,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,1,Leganés,Osasuna,0,Chicco,Julián Chicco,M,1,0,6.6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,1,Leganés,Osasuna,0,Raba,Dani Raba,F,5,2,6.7,27,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,6
24-25,1,Leganés,Osasuna,0,Diego García,Diego García,F,2,1,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-25,1,Valencia,Barcelona,1,Mamardashvili,Giorgi Mamardashvili,G,5,2,7.1,90,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,15
24-25,1,Valencia,Barcelona,1,Thierry,Thierry Correia,D,2,2,6.7,90,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,12
24-25,1,Valencia,Barcelona,1,Jesús Vázquez,Jesús Vázquez,D,0,0,6.1,77,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,7
24-25,1,Valencia,Barcelona,1,Mosquera,Cristhian Mosquera,D,1,1,6.2,90,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,7
