Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,36,Real Valladolid,Girona FC,1,Hein,Karl Hein,G,6,2,7.2,90,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,7
24-25,36,Real Valladolid,Girona FC,1,Cömert,Eray Cömert,D,4,1,5.9,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7
24-25,36,Real Valladolid,Girona FC,1,Henrique,Henrique,D,0,0,6.6,66,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3
24-25,36,Real Valladolid,Girona FC,1,Özkacar,Cenk Özkaçar,D,5,1,6.8,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,7
24-25,36,Real Valladolid,Girona FC,1,Parente,Iago Parente,D,0,0,6.6,72,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10
24-25,36,Real Valladolid,Girona FC,1,Anuar,Anuar,D,4,1,7.1,90,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3
24-25,36,Real Valladolid,Girona FC,1,Grillitsch,Florian Grillitsch,M,7,2,6.9,66,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,36,Real Valladolid,Girona FC,1,Raul Moro,Raúl Moro,M,4,2,6.6,90,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,19
24-25,36,Real Valladolid,Girona FC,1,Chuki,Chuky,M,2,1,6.9,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,36,Real Valladolid,Girona FC,1,Mario Martín,Mario Martín,M,3,1,6.8,90,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,36,Real Valladolid,Girona FC,1,Latasa,Juanmi Latasa,F,3,0,6.6,66,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7
24-25,36,Real Valladolid,Girona FC,1,Aznou,Adam Aznou,D,3,1,6.6,24,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6
24-25,36,Real Valladolid,Girona FC,1,Iván Sánchez,Iván Sánchez,M,6,3,7.2,67,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13
