Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,20,Real Betis,Deportivo Alavés,1,Vitor Roque,Vitor Roque,F,1,1,6.7,90,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,18
24-25,20,Real Betis,Deportivo Alavés,1,Perraud 40',Romain Perraud,D,-2,0,4.3,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
24-25,20,Real Betis,Deportivo Alavés,1,Natan,Natan,D,0,0,6.6,45,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5
24-25,20,Real Betis,Deportivo Alavés,1,Marc Roca,Marc Roca,M,0,0,6.5,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,20,Real Betis,Deportivo Alavés,1,Altimira,Sergi Altimira,M,2,1,6.7,30,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3
24-25,20,Real Betis,Deportivo Alavés,1,Flores,Mateo Flores,M,0,0,6.4,19,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4
24-25,20,Deportivo Alavés,Real Betis,0,Owono,Jesús Owono,G,3,1,6.6,90,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,15
24-25,20,Deportivo Alavés,Real Betis,0,Abqar,Abdelkabir Abqar,D,2,0,6.9,90,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5
24-25,20,Deportivo Alavés,Real Betis,0,Manu Sánchez,Manuel Sánchez,D,1,1,7.0,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,25
24-25,20,Deportivo Alavés,Real Betis,0,Tenaglia,Nahuel Tenaglia,D,4,1,7.1,90,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,15
24-25,20,Deportivo Alavés,Real Betis,0,Diarra,Moussa Diarra,D,2,0,6.6,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,6
24-25,20,Deportivo Alavés,Real Betis,0,Guridi,Jon Guridi,M,4,1,6.9,77,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5
24-25,20,Deportivo Alavés,Real Betis,0,Guevara,Ander Guevara,M,5,2,7.3,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,12
24-25,20,Deportivo Alavés,Real Betis,0,Blanco,Antonio Blanco,M,0,0,6.6,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
24-25,20,Deportivo Alavés,Real Betis,0,Carlos Vicente,Carlos Vicente,M,16,4,8.2,90,0,2,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,27
24-25,20,Deportivo Alavés,Real Betis,0,Conechny,Tomás Conechny,M,0,0,6.3,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14
24-25,20,Deportivo Alavés,Real Betis,0,Kike García,Kike García,F,20,4,9.5,88,3,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,12
24-25,20,Deportivo Alavés,Real Betis,0,Mouriño,Santiago Mouriño,D,1,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,20,Deportivo Alavés,Real Betis,0,Protesoni,Carlos Benavídez,M,2,1,6.6,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
24-25,20,Deportivo Alavés,Real Betis,0,Toni Martinez,Toni Martínez,F,2,1,6.8,26,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,20,Deportivo Alavés,Real Betis,0,Stoichkov,Stoichkov,F,2,1,6.6,13,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,7
24-25,20,Getafe,Barcelona,1,Soria,David Soria,G,7,3,6.9,90,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,16
24-25,20,Getafe,Barcelona,1,Diego Rico,Diego Rico,D,4,1,6.7,90,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,11
24-25,20,Getafe,Barcelona,1,Djené,Djené,M,3,1,6.7,90,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,8
24-25,20,Getafe,Barcelona,1,D. Duarte,Domingos Duarte,D,7,1,7.2,90,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3
24-25,20,Getafe,Barcelona,1,Iglesias,Juan Iglesias,D,4,1,6.8,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,13
24-25,20,Getafe,Barcelona,1,Alderete,Omar Alderete,D,7,1,7.5,90,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,15
24-25,20,Getafe,Barcelona,1,Aleñá,Carles Aleñá,M,4,1,6.5,66,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,2
24-25,20,Getafe,Barcelona,1,Arambarri,Mauro Arambarri,M,9,2,7.4,49,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
24-25,20,Getafe,Barcelona,1,Luis Milla,Luis Milla,M,4,2,7.0,90,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,13
24-25,20,Getafe,Barcelona,1,Uche,Christantus Uche,F,3,1,7.0,90,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,14
24-25,20,Getafe,Barcelona,1,Coba,Coba da Costa,M,2,1,6.6,89,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,20,Getafe,Barcelona,1,Bekhoucha,Ismael Bekhoucha,D,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,20,Getafe,Barcelona,1,Carles Pérez,Carles Pérez,F,2,1,6.5,24,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
24-25,20,Getafe,Barcelona,1,Yellu 48',Yellu Santiago,M,0,0,6.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,20,Getafe,Barcelona,1,Alvaro R.,Álvaro Rodriguez,F,2,1,7.0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
24-25,20,Barcelona,Getafe,0,Peña,Iñaki Peña,G,6,2,6.9,90,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,3
24-25,20,Barcelona,Getafe,0,Koundé,Jules Koundé,D,14,4,7.6,90,1,0,2,0,3,0,3,3,0,0,0,0,0,0,0,0,0,17
24-25,20,Barcelona,Getafe,0,Araújo,Ronald Araújo,D,3,2,7.3,90,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,9
24-25,20,Barcelona,Getafe,0,Balde,Alejandro Balde,D,6,2,7.4,90,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,19
24-25,20,Barcelona,Getafe,0,Cubarsí,Pau Cubarsí,D,5,2,7.4,90,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10
24-25,20,Barcelona,Getafe,0,Pedri,Pedri,M,7,4,8.2,90,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,19
24-25,20,Barcelona,Getafe,0,Gavi,Pablo Gavi,M,2,0,6.4,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
24-25,20,Barcelona,Getafe,0,Casadó,Marc Casadó,M,1,1,6.8,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,20,Barcelona,Getafe,0,Lewandowski,Robert Lewandowski,F,2,0,6.2,81,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
24-25,20,Barcelona,Getafe,0,Raphinha,Raphinha,M,0,0,6.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
24-25,20,Barcelona,Getafe,0,Yamal,Lamine Yamal,M,7,3,7.3,90,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,24
24-25,20,Barcelona,Getafe,0,F. de Jong,Frenkie de Jong,M,2,1,7.2,45,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,20,Barcelona,Getafe,0,Olmo,Dani Olmo,M,2,1,6.8,28,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
24-25,20,Barcelona,Getafe,0,Ferran,Ferran Torres,F,2,1,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,20,Celta Vigo,Athletic Club,1,Guaita,Vicente Guaita,G,8,3,7.3,90,0,0,0,0,0,0,15,2,4,0,0,0,0,0,0,0,0,6
24-25,20,Celta Vigo,Athletic Club,1,Carreira,Sergio Carreira,M,0,1,6.6,90,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,21
24-25,20,Celta Vigo,Athletic Club,1,Domínguez,Carlos Domínguez,D,2,1,6.7,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,15
24-25,20,Celta Vigo,Athletic Club,1,Javi Rodríguez,Javi Rodríguez,D,2,1,6.5,70,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,12
24-25,20,Celta Vigo,Athletic Club,1,Lago,Yoel Lago,D,0,0,6.8,90,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,6
24-25,20,Celta Vigo,Athletic Club,1,Cervi,Franco Cervi,M,2,1,6.7,45,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6
24-25,20,Celta Vigo,Athletic Club,1,Beltrán,Fran Beltrán,M,4,2,6.7,63,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10
24-25,20,Celta Vigo,Athletic Club,1,Sotelo,Hugo Sotelo,M,2,1,6.5,90,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19
24-25,20,Celta Vigo,Athletic Club,1,Swedberg,Williot Swedberg,F,1,1,6.4,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,20,Celta Vigo,Athletic Club,1,Iglesias,Borja Iglesias,F,2,0,6.2,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
24-25,20,Celta Vigo,Athletic Club,1,Durán,Pablo Durán,F,0,0,6.5,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15
