Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,34,Rayo Vallecano,Getafe,1,Cárdenas,Dani Cárdenas,G,9,3,6.8,90,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,19
24-25,34,Rayo Vallecano,Getafe,1,Lejeune,Florian Lejeune,D,16,4,7.4,90,1,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,21
24-25,34,Rayo Vallecano,Getafe,1,Aridane,Aridane Hernández,D,11,3,7.5,90,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,3
24-25,34,Rayo Vallecano,Getafe,1,Balliu,Iván Balliu,D,8,3,7.3,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,18
24-25,34,Rayo Vallecano,Getafe,1,Pep Chavarría,Josep Chavarría,D,7,2,6.8,90,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,17
24-25,34,Rayo Vallecano,Getafe,1,Álvaro García,Álvaro García,M,6,2,6.9,84,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8
24-25,34,Rayo Vallecano,Getafe,1,Embarba,Adrián Embarba,F,3,1,6.5,67,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,17
24-25,34,Rayo Vallecano,Getafe,1,Unai López,Unai López,M,9,3,6.9,84,0,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,14
24-25,34,Rayo Vallecano,Getafe,1,De Frutos,Jorge de Frutos,M,4,1,6.5,67,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,10
24-25,34,Rayo Vallecano,Getafe,1,Isi,Isi Palazón,M,11,4,7.6,90,0,1,3,1,2,0,4,1,0,0,0,0,0,0,0,0,0,13
24-25,34,Rayo Vallecano,Getafe,1,Pathé Ciss,Pathé Ismaël Ciss,M,1,1,6.7,55,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7
24-25,34,Rayo Vallecano,Getafe,1,Espino,Alfonso Espino,D,3,1,6.6,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,7
24-25,34,Rayo Vallecano,Getafe,1,Gumbau,Gerard Gumbau,M,1,0,6.5,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,34,Rayo Vallecano,Getafe,1,Pedro Díaz,Pedro Díaz,M,1,0,6.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24-25,34,Rayo Vallecano,Getafe,1,Valentín,Óscar Valentín,M,2,1,6.5,35,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
24-25,34,Rayo Vallecano,Getafe,1,Guardiola,Sergi Guardiola,F,2,1,6.6,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,34,Getafe,Rayo Vallecano,0,Soria,David Soria,G,7,3,7.8,90,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,21
24-25,34,Getafe,Rayo Vallecano,0,Bernat,Juan Bernat,M,1,1,6.5,63,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15
24-25,34,Getafe,Rayo Vallecano,0,Djené,Djené,D,-2,0,6.3,80,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,11
24-25,34,Getafe,Rayo Vallecano,0,Berrocal,Juan Berrocal,D,3,1,6.5,90,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,10
24-25,34,Getafe,Rayo Vallecano,0,Iglesias,Juan Iglesias,D,3,1,6.8,89,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,19
24-25,34,Getafe,Rayo Vallecano,0,Alderete,Omar Alderete,D,3,2,7.0,90,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,18
24-25,34,Getafe,Rayo Vallecano,0,Arambarri,Mauro Arambarri,M,2,1,6.9,90,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14
24-25,34,Getafe,Rayo Vallecano,0,Luis Milla,Luis Milla,M,6,3,7.1,90,0,0,6,2,0,0,6,1,0,0,0,0,0,0,0,0,0,16
24-25,34,Getafe,Rayo Vallecano,0,Terrats,Ramón Terrats,M,5,2,6.7,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10
24-25,34,Getafe,Rayo Vallecano,0,Mayoral,Borja Mayoral,F,5,2,6.9,90,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,4
24-25,34,Getafe,Rayo Vallecano,0,Yildirim,Bertuğ Yıldırım,F,4,2,7.5,74,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
24-25,34,Getafe,Rayo Vallecano,0,Nyom,Allan Nyom,D,2,1,0.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
24-25,34,Getafe,Rayo Vallecano,0,Carles Pérez,Carles Pérez,F,1,0,6.5,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,34,Getafe,Rayo Vallecano,0,Peter,Peter González,F,2,1,6.7,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,34,Deportivo Alavés,Atlético Madrid,1,Sivera,Antonio Sivera,G,9,3,7.1,90,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,20
24-25,34,Deportivo Alavés,Atlético Madrid,1,Manu Sánchez,Manuel Sánchez,D,6,2,6.4,90,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,21
24-25,34,Deportivo Alavés,Atlético Madrid,1,Tenaglia,Nahuel Tenaglia,D,11,3,7.8,90,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,12
24-25,34,Deportivo Alavés,Atlético Madrid,1,Mouriño,Santiago Mouriño,D,8,2,7.0,90,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6
24-25,34,Deportivo Alavés,Atlético Madrid,1,Garcés,Facundo Garcés,D,9,2,7.2,90,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
24-25,34,Deportivo Alavés,Atlético Madrid,1,Aleñá,Carles Aleñá,M,6,2,6.6,89,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,16
24-25,34,Deportivo Alavés,Atlético Madrid,1,Guridi,Jon Guridi,M,5,1,6.2,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
24-25,34,Deportivo Alavés,Atlético Madrid,1,Guevara,Ander Guevara,M,6,2,6.8,72,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,8
24-25,34,Deportivo Alavés,Atlético Madrid,1,Blanco,Antonio Blanco,M,4,1,6.8,90,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
24-25,34,Deportivo Alavés,Atlético Madrid,1,Carlos Vicente,Carlos Vicente,M,7,2,6.5,90,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,16
24-25,34,Deportivo Alavés,Atlético Madrid,1,Kike García,Kike García,F,4,1,6.6,90,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,17
24-25,34,Deportivo Alavés,Atlético Madrid,1,Jordan,Joan Jordán,M,2,1,6.7,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
24-25,34,Deportivo Alavés,Atlético Madrid,1,Protesoni,Carlos Benavídez,M,3,1,6.7,18,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7
24-25,34,Deportivo Alavés,Atlético Madrid,1,Conechny,Tomás Conechny,F,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,34,Atlético Madrid,Deportivo Alavés,0,Oblak,Jan Oblak,G,11,3,7.3,90,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,3
24-25,34,Atlético Madrid,Deportivo Alavés,0,Lenglet,Clément Lenglet,D,10,3,7.7,90,0,0,0,0,1,0,3,10,0,0,0,0,0,0,0,0,0,14
24-25,34,Atlético Madrid,Deportivo Alavés,0,Le Normand,Robin Le Normand,D,12,3,7.6,90,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,8
24-25,34,Atlético Madrid,Deportivo Alavés,0,Galán,Javi Galán,D,8,3,7.7,90,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15
24-25,34,Atlético Madrid,Deportivo Alavés,0,De Paul,Rodrigo de Paul,M,7,3,7.1,67,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,16
24-25,34,Atlético Madrid,Deportivo Alavés,0,M. Llorente,Marcos Llorente,D,7,3,7.8,90,0,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,15
24-25,34,Atlético Madrid,Deportivo Alavés,0,Gallagher,Conor Gallagher,M,4,1,6.9,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,34,Atlético Madrid,Deportivo Alavés,0,Giuliano,Giuliano Simeone,M,4,1,6.7,60,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10
24-25,34,Atlético Madrid,Deportivo Alavés,0,Barrios,Pablo Barrios,M,6,2,6.6,72,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,11
24-25,34,Atlético Madrid,Deportivo Alavés,0,Griezmann,Antoine Griezmann,F,3,2,6.7,59,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,12
24-25,34,Atlético Madrid,Deportivo Alavés,0,Alvarez,Julián Alvarez,F,3,2,6.7,90,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,11
24-25,34,Atlético Madrid,Deportivo Alavés,0,Molina,Nahuel Molina,D,2,1,6.8,18,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4
24-25,34,Atlético Madrid,Deportivo Alavés,0,Koke,Koke,M,2,1,6.8,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
24-25,34,Atlético Madrid,Deportivo Alavés,0,Samuel Lino,Samuel Lino,M,5,3,7.1,30,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8
24-25,34,Atlético Madrid,Deportivo Alavés,0,Correa,Ángel Correa,F,2,1,6.6,18,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,34,Atlético Madrid,Deportivo Alavés,0,Sörloth,Alexander Sørloth,F,2,1,6.8,31,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,34,Villarreal,Osasuna,1,Luiz Junior,Luiz Júnior,G,5,3,7.0,90,0,0,0,0,0,0,10,2,3,0,0,0,0,0,0,0,0,11
24-25,34,Villarreal,Osasuna,1,Femenia,Kiko Femenía,D,3,2,6.7,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2
24-25,34,Villarreal,Osasuna,1,Foyth,Juan Foyth,D,5,2,6.4,76,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,7
24-25,34,Villarreal,Osasuna,1,S. Cardona,Sergi Cardona,D,3,2,7.1,90,0,0,1,1,0,0,4,8,0,0,0,1,0,0,0,0,0,6
24-25,34,Villarreal,Osasuna,1,Costa,Logan Costa,D,4,1,6.6,90,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,7
24-25,34,Villarreal,Osasuna,1,Parejo,Dani Parejo,M,7,3,7.3,82,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
24-25,34,Villarreal,Osasuna,1,Comesaña,Santi Comesaña,M,2,1,6.9,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,9
24-25,34,Villarreal,Osasuna,1,P. Gueye,Pape Gueye,M,5,2,7.3,70,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,6
24-25,34,Villarreal,Osasuna,1,Ayoze,Ayoze Pérez,F,14,4,8.6,90,2,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,10
24-25,34,Villarreal,Osasuna,1,Pépé,Nicolas Pépé,M,19,4,9.3,90,1,2,5,2,1,0,3,2,0,0,0,0,0,0,0,0,0,15
24-25,34,Villarreal,Osasuna,1,Barry,Thierno Barry,F,9,3,7.6,71,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
24-25,34,Villarreal,Osasuna,1,Kambwala,Willy Kambwala,D,2,1,6.4,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,34,Villarreal,Osasuna,1,Pau Navarro,Pau Navarro,D,-2,0,6.0,45,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4
24-25,34,Villarreal,Osasuna,1,Denis Suárez,Denis Suárez,M,2,1,6.6,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24-25,34,Villarreal,Osasuna,1,Baena,Alejandro Baena,M,6,2,6.9,20,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,34,Villarreal,Osasuna,1,Buchanan,Tajon Buchanan,F,0,0,6.3,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,34,Osasuna,Villarreal,0,Herrera,Sergio Herrera,G,-2,0,6.1,90,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5
