Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,33,Mallorca,Barcelona,0,Abdon,Abdón Prats,F,2,1,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Mallorca,Barcelona,0,Doménech,Marc Domenech,F,2,1,6.7,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,33,Athletic Club,Las Palmas,1,Unai Simón,Unai Simón,G,10,2,7.0,90,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,6
24-25,33,Athletic Club,Las Palmas,1,De Marcos,Óscar de Marcos,D,9,2,7.0,90,0,0,1,2,0,0,6,2,0,0,0,0,0,0,0,0,0,11
24-25,33,Athletic Club,Las Palmas,1,Yuri,Yuri Berchiche,D,8,3,7.8,90,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,16
24-25,33,Athletic Club,Las Palmas,1,Yeray,Yeray Álvarez,D,9,2,7.0,90,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,10
24-25,33,Athletic Club,Las Palmas,1,Vivian,Daniel Vivian,D,11,3,7.5,90,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,0,7
24-25,33,Athletic Club,Las Palmas,1,R. de Galarreta,Iñigo Ruiz de Galarreta,M,12,4,7.7,84,0,1,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,17
24-25,33,Athletic Club,Las Palmas,1,Berenguer,Álex Berenguer,M,4,1,6.4,65,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,17
24-25,33,Athletic Club,Las Palmas,1,Sancet,Oihan Sancet,M,2,1,6.7,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Athletic Club,Las Palmas,1,Jauregizar,Mikel Jauregizar,M,6,2,6.8,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,12
24-25,33,Athletic Club,Las Palmas,1,I. Williams,Iñaki Williams,M,13,4,8.2,90,1,0,5,1,2,0,1,4,0,0,0,0,0,0,0,0,0,10
24-25,33,Athletic Club,Las Palmas,1,Sannadi,Maroan Sannadi,F,5,1,6.6,84,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,33,Athletic Club,Las Palmas,1,Prados,Beñat Prados,M,1,0,6.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,33,Athletic Club,Las Palmas,1,N. Williams,Nico Williams,F,3,1,6.3,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
24-25,33,Athletic Club,Las Palmas,1,Canales,Peio Canales,M,5,1,6.5,68,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
24-25,33,Athletic Club,Las Palmas,1,Guruzeta,Gorka Guruzeta,F,2,1,6.8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,33,Las Palmas,Athletic Club,0,Horkas,Dinko Horkaš,G,6,3,7.0,90,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,13
24-25,33,Las Palmas,Athletic Club,0,Alex Suárez,Alex Suárez,D,3,1,6.8,84,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10
24-25,33,Las Palmas,Athletic Club,0,Viti Rozada,Viti Rozada,D,5,2,7.2,90,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
24-25,33,Las Palmas,Athletic Club,0,McKenna,Scott McKenna,D,5,2,7.0,90,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4
24-25,33,Las Palmas,Athletic Club,0,Mármol,Mika Mármol,D,3,2,6.5,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18
24-25,33,Las Palmas,Athletic Club,0,Marvin,Marvin Park,M,3,1,6.4,74,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
24-25,33,Las Palmas,Athletic Club,0,Essugo,Dário Essugo,M,6,2,7.2,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,12
24-25,33,Las Palmas,Athletic Club,0,Moleiro,Alberto Moleiro,M,4,2,6.8,90,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,33,Las Palmas,Athletic Club,0,Bajcetic,Stefan Bajčetić,M,5,2,6.9,84,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,14
24-25,33,Las Palmas,Athletic Club,0,Sandro,Sandro Ramírez,M,7,3,6.8,65,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,15
24-25,33,Las Palmas,Athletic Club,0,McBurnie,Oliver McBurnie,F,1,0,6.5,65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,33,Las Palmas,Athletic Club,0,Campaña,José Campaña,M,2,1,6.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,33,Las Palmas,Athletic Club,0,Januzaj,Adnan Januzaj,M,2,1,7.0,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24-25,33,Las Palmas,Athletic Club,0,Fuster,Manuel Fuster,M,2,1,7.0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Las Palmas,Athletic Club,0,M. Cardona,Marc Cardona,F,2,1,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,33,Las Palmas,Athletic Club,0,Mata,Jaime Mata,F,2,1,6.7,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Celta Vigo,Villarreal,1,Guaita,Vicente Guaita,G,9,2,7.0,90,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2
24-25,33,Celta Vigo,Villarreal,1,M. Alonso,Marcos Alonso,D,10,3,7.7,90,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,6
24-25,33,Celta Vigo,Villarreal,1,Mingueza,Óscar Mingueza,M,5,2,7.1,90,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,29
24-25,33,Celta Vigo,Villarreal,1,Domínguez,Carlos Domínguez,D,9,2,7.1,90,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,6
24-25,33,Celta Vigo,Villarreal,1,Lago,Yoel Lago,D,6,1,6.9,75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,33,Celta Vigo,Villarreal,1,Beltrán,Fran Beltrán,M,5,3,8.2,45,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
24-25,33,Celta Vigo,Villarreal,1,Alfon,Alfon González,F,4,1,6.8,90,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,10
24-25,33,Celta Vigo,Villarreal,1,Hugo Álvarez,Hugo Álvarez,M,8,4,7.5,55,0,1,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,33,Celta Vigo,Villarreal,1,Damián,Damián Rodríguez,M,5,2,7.2,90,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,10
24-25,33,Celta Vigo,Villarreal,1,Fer López,Fer López,F,9,3,7.1,74,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,14
24-25,33,Celta Vigo,Villarreal,1,Iglesias,Borja Iglesias,F,17,4,8.2,66,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,33,Celta Vigo,Villarreal,1,Carreira,Sergio Carreira,D,2,1,6.9,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
24-25,33,Celta Vigo,Villarreal,1,Javi Rodríguez,Javi Rodríguez,D,1,0,6.6,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24-25,33,Celta Vigo,Villarreal,1,Losada,Iker Losada,M,2,1,6.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Celta Vigo,Villarreal,1,Moriba,Ilaix Moriba,M,6,2,8.1,45,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0
24-25,33,Celta Vigo,Villarreal,1,Aspas,Iago Aspas,F,9,3,7.6,24,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
24-25,33,Villarreal,Celta Vigo,0,Luiz Junior,Luiz Júnior,G,7,3,7.7,90,0,0,0,0,0,0,14,2,6,0,0,0,0,0,0,0,0,10
24-25,33,Villarreal,Celta Vigo,0,Bailly,Eric Bailly,D,-1,1,5.7,37,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
24-25,33,Villarreal,Celta Vigo,0,Pedraza,Alfonso Pedraza,D,0,0,6.2,90,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,14
24-25,33,Villarreal,Celta Vigo,0,Femenia,Kiko Femenía,D,2,1,6.8,74,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6
24-25,33,Villarreal,Celta Vigo,0,Kambwala,Willy Kambwala,D,1,1,6.3,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,11
24-25,33,Villarreal,Celta Vigo,0,Denis Suárez,Denis Suárez,M,6,2,7.0,65,0,0,2,2,0,0,5,1,0,0,0,0,0,0,0,0,0,6
24-25,33,Villarreal,Celta Vigo,0,Comesaña,Santi Comesaña,M,2,0,6.5,64,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
24-25,33,Villarreal,Celta Vigo,0,P. Gueye,Pape Gueye,M,1,1,7.1,90,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,8
24-25,33,Villarreal,Celta Vigo,0,Yéremi,Yéremy Pino,M,1,0,6.5,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
24-25,33,Villarreal,Celta Vigo,0,Pépé,Nicolas Pépé,F,-1,0,6.9,90,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,14
24-25,33,Villarreal,Celta Vigo,0,Barry,Thierno Barry,F,1,0,6.4,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24-25,33,Villarreal,Celta Vigo,0,Costa,Logan Costa,D,0,0,6.2,51,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6
24-25,33,Villarreal,Celta Vigo,0,Pau Navarro,Pau Navarro,D,2,0,6.4,16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2
24-25,33,Villarreal,Celta Vigo,0,Parejo,Dani Parejo,M,2,1,6.9,26,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
24-25,33,Villarreal,Celta Vigo,0,Buchanan,Tajon Buchanan,F,3,1,6.9,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
24-25,33,Villarreal,Celta Vigo,0,Ayoze,Ayoze Pérez,F,2,1,6.6,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24-25,33,Deportivo Alavés,Real Sociedad,1,Sivera,Antonio Sivera,G,6,3,7.0,90,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,17
24-25,33,Deportivo Alavés,Real Sociedad,1,Manu Sánchez,Manuel Sánchez,D,5,1,6.8,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,16
24-25,33,Deportivo Alavés,Real Sociedad,1,Tenaglia,Nahuel Tenaglia,D,14,4,8.3,90,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,13
24-25,33,Deportivo Alavés,Real Sociedad,1,Mouriño,Santiago Mouriño,D,8,2,7.0,90,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,9
24-25,33,Deportivo Alavés,Real Sociedad,1,Garcés,Facundo Garcés,D,8,2,7.4,90,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,9
24-25,33,Deportivo Alavés,Real Sociedad,1,Jordan,Joan Jordán,M,4,2,6.9,45,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,12
24-25,33,Deportivo Alavés,Real Sociedad,1,Guridi,Jon Guridi,M,5,1,6.5,71,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,9
24-25,33,Deportivo Alavés,Real Sociedad,1,Blanco,Antonio Blanco,M,5,1,6.9,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10
24-25,33,Deportivo Alavés,Real Sociedad,1,Carlos Vicente,Carlos Vicente,M,11,3,7.1,90,0,1,3,2,0,0,5,3,0,0,0,0,0,0,0,0,0,23
24-25,33,Deportivo Alavés,Real Sociedad,1,Kike García,Kike García,F,4,1,6.8,78,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13
24-25,33,Deportivo Alavés,Real Sociedad,1,Carlos Martín,Carlos Martín,M,1,0,6.6,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
24-25,33,Deportivo Alavés,Real Sociedad,1,Guevara,Ander Guevara,M,3,2,7.0,45,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
24-25,33,Deportivo Alavés,Real Sociedad,1,Protesoni,Carlos Benavídez,M,2,1,7.0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,33,Deportivo Alavés,Real Sociedad,1,Conechny,Tomás Conechny,F,0,0,6.5,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
24-25,33,Deportivo Alavés,Real Sociedad,1,Toni Martinez,Toni Martínez,F,2,1,6.6,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
24-25,33,Real Sociedad,Deportivo Alavés,0,Remiro,Álex Remiro,G,4,2,6.5,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,8
24-25,33,Real Sociedad,Deportivo Alavés,0,Pacheco,Jon Pacheco,D,6,2,6.8,90,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,17
24-25,33,Real Sociedad,Deportivo Alavés,0,Javi López,Javi López,D,3,2,7.0,90,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,17
24-25,33,Real Sociedad,Deportivo Alavés,0,Jon Martín,Jon Martin,D,5,2,7.1,90,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,12
24-25,33,Real Sociedad,Deportivo Alavés,0,Aramburu,Jon Aramburu,D,1,1,6.7,65,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17
24-25,33,Real Sociedad,Deportivo Alavés,0,Brais,Brais Méndez,M,3,2,6.7,66,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19
24-25,33,Real Sociedad,Deportivo Alavés,0,Sergio Gómez,Sergio Gómez,M,6,3,7.2,76,0,0,3,3,0,0,5,1,0,0,0,0,0,0,0,0,0,13
24-25,33,Real Sociedad,Deportivo Alavés,0,Zubimendi,Martín Zubimendi,M,4,1,6.6,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8
24-25,33,Real Sociedad,Deportivo Alavés,0,Kubo,Takefusa Kubo,M,6,2,6.8,65,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,13
24-25,33,Real Sociedad,Deportivo Alavés,0,Marín,Pablo Marín,M,4,2,7.0,76,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8
24-25,33,Real Sociedad,Deportivo Alavés,0,Oyarzabal,Mikel Oyarzabal,F,3,1,6.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
24-25,33,Real Sociedad,Deportivo Alavés,0,Aritz,Aritz Elustondo,D,0,1,6.7,25,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,33,Real Sociedad,Deportivo Alavés,0,Sucic,Luka Sučić,M,0,0,6.5,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24-25,33,Real Sociedad,Deportivo Alavés,0,Mariezkurrena,Arkaitz Mariezkurrena,F,0,0,6.1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24-25,33,Real Sociedad,Deportivo Alavés,0,Óskarsson,Orri Steinn Óskarsson,F,0,0,6.4,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24-25,33,Real Sociedad,Deportivo Alavés,0,Becker,Sheraldo Becker,F,2,1,6.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,33,Getafe,Real Madrid,1,Soria,David Soria,G,6,3,7.2,90,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,17
24-25,33,Getafe,Real Madrid,1,Bernat,Juan Bernat,M,1,0,6.3,90,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,33,Getafe,Real Madrid,1,Djené,Djené,D,3,1,7.3,83,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7
24-25,33,Getafe,Real Madrid,1,D. Duarte,Domingos Duarte,D,5,1,7.2,90,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,7
24-25,33,Getafe,Real Madrid,1,Berrocal,Juan Berrocal,D,1,0,6.2,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
