Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,8,Real Valladolid,Mallorca,1,Hein,Karl Hein,G,5,2,7.2,90,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,4
24-25,8,Real Valladolid,Mallorca,1,Luis Pérez,Luis Pérez,D,3,3,6.8,51,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9
24-25,8,Real Valladolid,Mallorca,1,Cömert,Eray Cömert,M,1,1,6.9,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9
24-25,8,Real Valladolid,Mallorca,1,Torres,David Torres,D,2,1,6.9,72,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10
24-25,8,Real Valladolid,Mallorca,1,Rosa,Lucas Rosa,D,1,2,6.3,90,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,8,Real Valladolid,Mallorca,1,Juma Bah,Abdulay Juma Bah,D,0,0,6.4,90,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,11
24-25,8,Real Valladolid,Mallorca,1,Kike Pérez,Kike Pérez,M,1,0,6.5,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,8,Real Valladolid,Mallorca,1,Raul Moro,Raúl Moro,F,1,1,6.4,90,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,14
24-25,8,Real Valladolid,Mallorca,1,Mario Martín,Mario Martín,M,4,2,6.6,65,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,8
24-25,8,Real Valladolid,Mallorca,1,Machís,Darwin Machís,F,2,1,6.5,51,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7
24-25,8,Real Valladolid,Mallorca,1,Latasa,Juanmi Latasa,F,2,1,6.7,90,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,8,Real Valladolid,Mallorca,1,Chasco,Raúl Chasco,M,-2,0,6.3,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13
24-25,8,Real Valladolid,Mallorca,1,Iván Sánchez,Iván Sánchez,M,7,3,7.4,39,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,8,Real Valladolid,Mallorca,1,Maroto,Mario Maroto,M,0,0,6.9,18,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
24-25,8,Real Valladolid,Mallorca,1,Juric,Stanko Jurić,M,1,0,6.4,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,8,Real Valladolid,Mallorca,1,Sylla,Mamadou Sylla,F,2,1,6.7,25,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,8,Mallorca,Real Valladolid,0,Leo Román,Leo Román,G,1,1,5.9,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20
24-25,8,Mallorca,Real Valladolid,0,Mojica,Johan Mojica,D,7,3,7.4,90,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,12
24-25,8,Mallorca,Real Valladolid,0,Raíllo,Antonio Raíllo,D,7,3,7.5,90,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,7
24-25,8,Mallorca,Real Valladolid,0,Maffeo,Pablo Maffeo,D,6,3,7.7,90,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,16
24-25,8,Mallorca,Real Valladolid,0,Copete,José Copete,D,5,2,7.0,90,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,11
24-25,8,Mallorca,Real Valladolid,0,Darder,Sergi Darder,M,6,2,6.9,76,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,19
