Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,15,Mallorca,Valencia,1,Greif,Dominik Greif,G,2,1,6.5,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14
24-25,15,Mallorca,Valencia,1,Mojica,Johan Mojica,D,3,2,6.3,90,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,17
24-25,15,Mallorca,Valencia,1,Raíllo,Antonio Raíllo,D,7,2,6.9,90,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,6
24-25,15,Mallorca,Valencia,1,Valjent,Martin Valjent,D,4,2,6.9,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,7
24-25,15,Mallorca,Valencia,1,Morey,Mateu Morey,D,5,2,6.7,78,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,13
24-25,15,Mallorca,Valencia,1,Darder,Sergi Darder,M,10,4,7.6,85,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11
24-25,15,Mallorca,Valencia,1,Morlanes,Manu Morlanes,M,4,1,6.9,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6
24-25,15,Mallorca,Valencia,1,Dani Rodríguez,Dani Rodríguez,M,9,3,6.8,70,0,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,15,Mallorca,Valencia,1,Navarro,Robert Navarro,M,5,3,7.1,70,0,0,2,1,0,0,7,1,0,0,0,0,0,0,0,0,0,20
24-25,15,Mallorca,Valencia,1,Samú,Samú Costa,M,4,3,7.6,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,21
24-25,15,Mallorca,Valencia,1,Larin,Cyle Larin,F,9,3,7.3,79,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,12
24-25,15,Mallorca,Valencia,1,Maffeo,Pablo Maffeo,D,2,1,6.6,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
24-25,15,Mallorca,Valencia,1,Valery,Valery Fernández,D,2,1,6.8,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,15,Mallorca,Valencia,1,Mascarell,Omar Mascarell,M,2,1,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,15,Mallorca,Valencia,1,Antonio,Antonio Sánchez,M,2,1,6.5,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,15,Mallorca,Valencia,1,Abdon,Abdón Prats,F,8,3,7.5,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
