Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_Fantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,28,Las Palmas,Deportivo Alavés,1,Januzaj,Adnan Januzaj,M,2,1,6.7,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,28,Las Palmas,Deportivo Alavés,1,Fuster,Manuel Fuster,M,1,1,6.6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
24-25,28,Las Palmas,Deportivo Alavés,1,Marvin,Marvin Park,D,2,1,6.5,30,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,28,Las Palmas,Deportivo Alavés,1,McBurnie,Oliver McBurnie,F,3,1,6.4,45,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,11
24-25,28,Deportivo Alavés,Las Palmas,0,Adrián,Adrián Rodríguez,G,4,2,6.9,90,0,0,0,0,0,0,13,2,4,0,0,0,0,0,0,0,0,19
24-25,28,Deportivo Alavés,Las Palmas,0,Abqar,Abdelkabir Abqar,D,2,1,7.1,90,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,10
24-25,28,Deportivo Alavés,Las Palmas,0,Manu Sánchez,Manuel Sánchez,D,2,1,6.5,90,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,13
24-25,28,Deportivo Alavés,Las Palmas,0,Tenaglia,Nahuel Tenaglia,D,0,0,6.6,90,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,11
24-25,28,Deportivo Alavés,Las Palmas,0,Mouriño,Santiago Mouriño,D,9,3,7.7,90,0,1,1,0,0,0,4,9,0,0,0,0,0,0,0,0,0,9
24-25,28,Deportivo Alavés,Las Palmas,0,Jordan,Joan Jordán,M,4,1,6.7,76,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,10
24-25,28,Deportivo Alavés,Las Palmas,0,Aleñá,Carles Aleñá,M,2,2,7.0,90,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,28,Deportivo Alavés,Las Palmas,0,Guevara,Ander Guevara,M,3,1,6.7,90,0,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,13
24-25,28,Deportivo Alavés,Las Palmas,0,Carlos Vicente,Carlos Vicente,M,4,1,6.5,61,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,28,Deportivo Alavés,Las Palmas,0,Toni Martinez,Toni Martínez,F,9,2,7.7,61,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,28,Deportivo Alavés,Las Palmas,0,Carlos Martín,Carlos Martín,F,4,1,6.5,76,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
24-25,28,Deportivo Alavés,Las Palmas,0,Garcés,Facundo Garcés,D,-3,0,4.9,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24-25,28,Deportivo Alavés,Las Palmas,0,Guridi,Jon Guridi,M,7,2,7.0,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
24-25,28,Deportivo Alavés,Las Palmas,0,Protesoni,Carlos Benavídez,M,0,0,6.2,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2
24-25,28,Deportivo Alavés,Las Palmas,0,Villalibre,Asier Villalibre,F,5,2,7.1,29,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2
24-25,28,Real Valladolid,Celta Vigo,1,Hein,Karl Hein,G,2,1,6.4,90,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,21
24-25,28,Real Valladolid,Celta Vigo,1,Javi Sánchez,Javi Sánchez,D,2,2,6.9,90,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,10
24-25,28,Real Valladolid,Celta Vigo,1,Candela,Antonio Candela,D,2,1,6.3,89,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,18
24-25,28,Real Valladolid,Celta Vigo,1,Cömert,Eray Cömert,D,6,2,6.9,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6
24-25,28,Real Valladolid,Celta Vigo,1,Aznou,Adam Aznou,D,4,1,6.9,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,9
24-25,28,Real Valladolid,Celta Vigo,1,Anuar,Anuar,M,5,1,6.8,63,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4
24-25,28,Real Valladolid,Celta Vigo,1,Grillitsch,Florian Grillitsch,M,6,1,6.7,63,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5
24-25,28,Real Valladolid,Celta Vigo,1,Raul Moro,Raúl Moro,M,2,1,6.7,90,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,9
24-25,28,Real Valladolid,Celta Vigo,1,Mario Martín,Mario Martín,M,7,2,7.3,73,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,10
24-25,28,Real Valladolid,Celta Vigo,1,Nikitscher,Tamás Nikitscher,M,3,1,6.8,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3
24-25,28,Real Valladolid,Celta Vigo,1,Sylla,Mamadou Sylla,F,1,0,6.6,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11
24-25,28,Real Valladolid,Celta Vigo,1,Iván Sánchez,Iván Sánchez,M,3,1,6.8,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Real Valladolid,Celta Vigo,1,Chuki,Chuky,M,3,1,6.5,27,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Real Valladolid,Celta Vigo,1,Machís,Darwin Machís,F,4,2,7.0,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Real Valladolid,Celta Vigo,1,Marcos André,Marcos André,F,1,0,6.1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Real Valladolid,Celta Vigo,1,Arnu,Adrián Arnu,F,1,0,6.4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Celta Vigo,Real Valladolid,0,Guaita,Vicente Guaita,G,11,3,7.1,90,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,4
24-25,28,Celta Vigo,Real Valladolid,0,M. Alonso,Marcos Alonso,D,17,4,7.9,90,1,0,2,1,1,0,6,2,0,0,0,0,0,0,0,0,0,13
24-25,28,Celta Vigo,Real Valladolid,0,Carreira,Sergio Carreira,M,7,3,7.0,90,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,19
24-25,28,Celta Vigo,Real Valladolid,0,Mingueza,Óscar Mingueza,M,5,2,7.0,89,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,13
24-25,28,Celta Vigo,Real Valladolid,0,Starfelt,Carl Starfelt,D,8,2,6.9,90,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5
24-25,28,Celta Vigo,Real Valladolid,0,Javi Rodríguez,Javi Rodríguez,D,11,3,7.2,90,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,7
24-25,28,Celta Vigo,Real Valladolid,0,Beltrán,Fran Beltrán,M,5,1,7.0,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
24-25,28,Celta Vigo,Real Valladolid,0,Alfon,Alfon González,F,4,2,6.7,86,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
24-25,28,Celta Vigo,Real Valladolid,0,Sotelo,Hugo Sotelo,M,7,2,6.9,86,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,28,Celta Vigo,Real Valladolid,0,Aspas,Iago Aspas,F,4,1,6.8,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,28,Celta Vigo,Real Valladolid,0,Iglesias,Borja Iglesias,F,3,0,6.1,71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
24-25,28,Celta Vigo,Real Valladolid,0,Jailson,Jailson,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Celta Vigo,Real Valladolid,0,Losada,Iker Losada,M,2,1,6.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Celta Vigo,Real Valladolid,0,Damián,Damián Rodríguez,M,2,1,6.7,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Celta Vigo,Real Valladolid,0,Fer López,Fer López,M,2,1,6.7,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-25,28,Celta Vigo,Real Valladolid,0,Durán,Pablo Durán,F,1,0,6.4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Mallorca,Espanyol,1,Greif,Dominik Greif,G,4,1,6.3,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3
24-25,28,Mallorca,Espanyol,1,Mojica,Johan Mojica,D,4,2,7.0,90,0,0,2,0,1,0,9,1,0,0,1,0,0,0,0,0,0,26
24-25,28,Mallorca,Espanyol,1,Raíllo,Antonio Raíllo,D,3,1,6.7,90,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,10
24-25,28,Mallorca,Espanyol,1,Maffeo,Pablo Maffeo,D,5,2,7.1,90,0,0,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,10
24-25,28,Mallorca,Espanyol,1,Valjent,Martin Valjent,D,4,1,6.8,90,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,2
24-25,28,Mallorca,Espanyol,1,Darder,Sergi Darder,M,11,4,7.5,89,0,1,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,15
24-25,28,Mallorca,Espanyol,1,Morlanes,Manu Morlanes,M,4,2,7.4,84,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
24-25,28,Mallorca,Espanyol,1,Dani Rodríguez,Dani Rodríguez,M,4,2,7.3,76,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,10
24-25,28,Mallorca,Espanyol,1,Samú,Samú Costa,M,5,2,7.3,90,0,0,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,14
24-25,28,Mallorca,Espanyol,1,Asano,Takuma Asano,M,9,2,7.2,84,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,8
24-25,28,Mallorca,Espanyol,1,Muriqi,Vedat Muriqi,F,7,4,7.0,90,1,0,2,1,3,0,3,2,0,0,0,0,0,1,1,0,0,7
24-25,28,Mallorca,Espanyol,1,Valery,Valery Fernández,D,2,1,6.6,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Mallorca,Espanyol,1,Mascarell,Omar Mascarell,M,2,1,6.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,28,Mallorca,Espanyol,1,Antonio,Antonio Sánchez,M,2,1,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24-25,28,Mallorca,Espanyol,1,Abdon,Abdón Prats,F,4,1,7.0,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24-25,28,Espanyol,Mallorca,0,Joan Garcia,Joan García,G,12,4,8.2,90,0,0,0,0,0,0,13,1,5,0,0,0,1,0,0,0,0,12
24-25,28,Espanyol,Mallorca,0,Cabrera,Leandro Cabrera,D,0,1,6.7,90,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,9
24-25,28,Espanyol,Mallorca,0,Kumbulla,Marash Kumbulla,D,4,1,6.6,89,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,6
24-25,28,Espanyol,Mallorca,0,El Hilali,Omar El Hilali,D,-3,0,6.4,90,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,10
24-25,28,Espanyol,Mallorca,0,Romero,Carlos Romero,D,2,0,6.3,90,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,8
24-25,28,Espanyol,Mallorca,0,Edu Expósito,Edu Expósito,M,2,1,7.1,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14
24-25,28,Espanyol,Mallorca,0,Urko,Urko González,M,0,0,6.7,89,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8
24-25,28,Espanyol,Mallorca,0,Kral,Alex Král,F,2,1,7.0,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
24-25,28,Espanyol,Mallorca,0,Jofre,Jofre Carreras,M,3,2,7.0,81,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,12
24-25,28,Espanyol,Mallorca,0,Puado,Javi Puado,M,2,1,6.5,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,28,Espanyol,Mallorca,0,Roberto,Roberto Fernández,F,3,1,6.6,80,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
24-25,28,Espanyol,Mallorca,0,Calero,Fernando Calero,D,1,0,6.5,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Espanyol,Mallorca,0,Pere Milla,Pere Milla,M,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Espanyol,Mallorca,0,Aguado,Álvaro Aguado,M,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Espanyol,Mallorca,0,Roca,Antoniu Roca,F,1,0,6.4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,28,Espanyol,Mallorca,0,Cheddira,Walid Cheddira,F,1,0,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Villarreal,Real Madrid,1,Conde,Diego Conde,G,3,1,6.5,90,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
24-25,28,Villarreal,Real Madrid,1,Foyth,Juan Foyth,D,10,4,8.2,90,1,0,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,9
24-25,28,Villarreal,Real Madrid,1,S. Cardona,Sergi Cardona,D,-2,0,6.7,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
24-25,28,Villarreal,Real Madrid,1,Costa,Logan Costa,D,3,1,7.1,90,0,0,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,3
24-25,28,Villarreal,Real Madrid,1,Kambwala,Willy Kambwala,D,4,1,6.8,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,5
24-25,28,Villarreal,Real Madrid,1,Comesaña,Santi Comesaña,M,5,3,8.0,79,0,0,4,1,1,0,6,1,0,0,0,0,0,0,0,0,0,8
24-25,28,Villarreal,Real Madrid,1,Baena,Alejandro Baena,M,6,3,7.9,90,0,0,3,3,2,0,4,0,0,0,0,0,0,0,0,0,0,28
24-25,28,Villarreal,Real Madrid,1,P. Gueye,Pape Gueye,M,3,2,7.4,84,0,0,3,0,1,0,7,1,0,0,0,0,0,0,0,0,0,15
24-25,28,Villarreal,Real Madrid,1,Buchanan,Tajon Buchanan,M,1,1,6.6,64,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,17
24-25,28,Villarreal,Real Madrid,1,Ayoze,Ayoze Pérez,F,4,2,7.2,90,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,10
24-25,28,Villarreal,Real Madrid,1,Pépé,Nicolas Pépé,F,0,1,6.7,45,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,12
24-25,28,Villarreal,Real Madrid,1,Pedraza,Alfonso Pedraza,D,1,0,6.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Villarreal,Real Madrid,1,Parejo,Dani Parejo,M,2,1,6.7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,28,Villarreal,Real Madrid,1,Denis Suárez,Denis Suárez,M,2,1,6.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,28,Villarreal,Real Madrid,1,Yéremi,Yéremy Pino,M,3,1,6.5,26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
24-25,28,Villarreal,Real Madrid,1,Barry,Thierno Barry,F,2,1,6.6,45,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4
24-25,28,Real Madrid,Villarreal,0,Courtois,Thibaut Courtois,G,11,4,8.9,90,0,0,0,0,0,0,12,1,9,0,0,0,0,0,0,0,0,11
24-25,28,Real Madrid,Villarreal,0,Lucas,Lucas Vázquez,D,10,4,7.7,90,0,1,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8
24-25,28,Real Madrid,Villarreal,0,Fran García,Fran García,D,5,2,7.2,90,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,7
24-25,28,Real Madrid,Villarreal,0,Asencio,Raúl Asencio,D,5,1,7.0,61,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,2
24-25,28,Real Madrid,Villarreal,0,Valverde,Federico Valverde,M,6,2,7.5,83,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,10
24-25,28,Real Madrid,Villarreal,0,Brahim,Brahim Díaz,M,2,0,6.0,61,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,28,Real Madrid,Villarreal,0,Bellingham,Jude Bellingham,M,6,2,6.9,90,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8
24-25,28,Real Madrid,Villarreal,0,Camavinga,Eduardo Camavinga,M,7,3,7.4,90,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,14
24-25,28,Real Madrid,Villarreal,0,Tchouaméni,Aurélien Tchouaméni,D,6,1,6.8,90,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,6
24-25,28,Real Madrid,Villarreal,0,Mbappé,Kylian Mbappé,F,16,4,8.9,90,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,11
24-25,28,Real Madrid,Villarreal,0,Rodrygo,Rodrygo,M,4,2,6.9,65,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11
24-25,28,Real Madrid,Villarreal,0,Rüdiger,Antonio Rüdiger,D,3,1,6.8,29,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3
24-25,28,Real Madrid,Villarreal,0,Modric,Luka Modrić,M,3,2,7.1,25,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
24-25,28,Real Madrid,Villarreal,0,Güler,Arda Güler,M,1,0,6.7,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24-25,28,Real Madrid,Villarreal,0,Vinicius,Vinicius Júnior,F,2,1,6.6,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11
24-25,28,Girona FC,Valencia,1,Gazzaniga,Paulo Gazzaniga,G,3,2,6.6,90,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,11
24-25,28,Girona FC,Valencia,1,Blind,Daley Blind,D,5,2,7.0,90,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,8
24-25,28,Girona FC,Valencia,1,Krejcí,Ladislav Krejčí,D,4,2,7.0,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,10
24-25,28,Girona FC,Valencia,1,Miguel,Miguel Gutiérrez,D,10,4,7.4,90,0,1,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,17
24-25,28,Girona FC,Valencia,1,Arnau,Arnau Martínez,D,4,1,6.5,90,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,10
24-25,28,Girona FC,Valencia,1,Tsygankov,Viktor Tsygankov,M,3,1,6.7,85,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,12
24-25,28,Girona FC,Valencia,1,Arthur,Arthur,M,2,1,6.6,59,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Girona FC,Valencia,1,Herrera,Yangel Herrera,M,2,0,6.2,90,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,16
24-25,28,Girona FC,Valencia,1,Iván Martín,Iván Martín,M,2,1,6.9,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
24-25,28,Girona FC,Valencia,1,Danjuma,Arnaut Danjuma,M,3,2,7.1,85,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17
24-25,28,Girona FC,Valencia,1,Miovski,Bojan Miovski,F,3,1,6.7,59,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8
24-25,28,Girona FC,Valencia,1,Portu,Portu,F,2,1,6.5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24-25,28,Girona FC,Valencia,1,Romeu,Oriol Romeu,M,3,2,7.0,31,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24-25,28,Girona FC,Valencia,1,Van de Beek,Donny van de Beek,M,4,2,7.4,53,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4
24-25,28,Girona FC,Valencia,1,Asprilla,Yáser Asprilla,M,4,2,7.0,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Girona FC,Valencia,1,Stuani,Cristhian Stuani,F,7,2,7.1,31,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,4
24-25,28,Valencia,Girona FC,0,Mamardashvili,Giorgi Mamardashvili,G,5,2,7.1,90,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,9
24-25,28,Valencia,Girona FC,0,Gayà,José Luis Gayà,D,7,2,7.6,90,0,0,2,4,0,0,3,5,0,0,0,0,0,0,0,0,0,12
24-25,28,Valencia,Girona FC,0,Foulquier,Dimitri Foulquier,D,9,3,7.1,90,0,1,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,13
24-25,28,Valencia,Girona FC,0,Diakhaby,Mouctar Diakhaby,D,4,1,7.1,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3
24-25,28,Valencia,Girona FC,0,Mosquera,Cristhian Mosquera,D,3,1,6.8,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7
24-25,28,Valencia,Girona FC,0,Tárrega,César Tárrega,D,12,2,7.6,90,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,6
24-25,28,Valencia,Girona FC,0,Javi Guerra,Javier Guerra,M,5,2,6.6,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,20
24-25,28,Valencia,Girona FC,0,Almeida,André Almeida,M,5,2,7.1,70,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24-25,28,Valencia,Girona FC,0,Barrenechea,Enzo Barrenechea,M,5,2,7.2,88,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,11
24-25,28,Valencia,Girona FC,0,Sadiq,Umar Sadiq,F,5,2,7.0,70,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,8
24-25,28,Valencia,Girona FC,0,Diego López,Diego López,M,8,3,7.2,88,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,12
24-25,28,Valencia,Girona FC,0,Pepelu,Pepelu,M,2,1,0.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24-25,28,Valencia,Girona FC,0,Rioja,Luis Rioja,F,1,0,6.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24-25,28,Valencia,Girona FC,0,Fran Pérez,Fran Pérez,M,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,28,Valencia,Girona FC,0,Rafa Mir,Rafa Mir,F,2,1,6.5,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-25,28,Leganés,Real Betis,1,Dmitrovic,Marko Dmitrović,G,0,2,5.8,90,0,0,0,0,0,0,8,0,3,0,0,1,0,0,0,0,0,23
24-25,28,Leganés,Real Betis,1,Nastasic,Matija Nastasić,D,2,0,6.5,90,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,6
24-25,28,Leganés,Real Betis,1,Sergio,Sergio González,D,3,1,7.2,85,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,6
24-25,28,Leganés,Real Betis,1,Javi Hernández,Javier Hernández,D,3,1,6.4,90,0,0,2,1,1,0,5,2,0,0,0,0,0,0,0,0,0,7
