Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,29,Real Sociedad,Real Valladolid,1,Remiro,Álex Remiro,G,7,2,7.2,90,0,0,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,7
24-25,29,Real Sociedad,Real Valladolid,1,Aritz,Aritz Elustondo,D,6,2,6.9,90,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,9
24-25,29,Real Sociedad,Real Valladolid,1,Zubeldia,Igor Zubeldia,D,4,1,6.7,90,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,7
24-25,29,Real Sociedad,Real Valladolid,1,Javi López,Javi López,D,2,1,6.6,90,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,18
24-25,29,Real Sociedad,Real Valladolid,1,Traoré,Hamari Traoré,D,10,3,7.2,73,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,2
24-25,29,Real Sociedad,Real Valladolid,1,Sergio Gómez,Sergio Gómez,M,7,3,7.4,90,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,13
24-25,29,Real Sociedad,Real Valladolid,1,Zubimendi,Martín Zubimendi,M,7,3,7.4,90,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,8
24-25,29,Real Sociedad,Real Valladolid,1,Kubo,Takefusa Kubo,M,5,2,7.1,81,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21
24-25,29,Real Sociedad,Real Valladolid,1,Olasagasti,Jon Ander Olasagasti,M,7,2,7.3,82,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4
24-25,29,Real Sociedad,Real Valladolid,1,Marín,Pablo Marín,M,11,4,7.2,67,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,29,Real Sociedad,Real Valladolid,1,Oyarzabal,Mikel Oyarzabal,F,10,3,7.4,73,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2
24-25,29,Real Sociedad,Real Valladolid,1,Aramburu,Jon Aramburu,D,1,0,6.3,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
24-25,29,Real Sociedad,Real Valladolid,1,Dani Díaz,Dani Díaz,F,0,0,6.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24-25,29,Real Sociedad,Real Valladolid,1,Sucic,Luka Sučić,M,2,1,6.5,23,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,5
