Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,3,Villarreal,Celta Vigo,1,Conde,Diego Conde,G,2,0,6.1,90,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,1
24-25,3,Villarreal,Celta Vigo,1,Albiol,Raúl Albiol,D,2,0,7.1,90,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
24-25,3,Villarreal,Celta Vigo,1,Bailly,Eric Bailly,D,-1,0,6.5,58,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4
24-25,3,Villarreal,Celta Vigo,1,Femenia,Kiko Femenía,D,2,1,7.2,90,0,0,1,2,0,0,2,6,0,0,0,0,0,0,0,0,0,11
24-25,3,Villarreal,Celta Vigo,1,S. Cardona,Sergi Cardona,D,14,4,8.8,90,1,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,9
24-25,3,Villarreal,Celta Vigo,1,Parejo,Dani Parejo,M,10,3,7.2,90,1,0,1,0,2,0,5,3,0,0,0,0,0,1,0,0,0,7
24-25,3,Villarreal,Celta Vigo,1,Comesaña,Santi Comesaña,M,5,2,7.1,90,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,7
24-25,3,Villarreal,Celta Vigo,1,Baena,Alejandro Baena,M,7,2,7.9,72,0,0,8,5,2,0,4,0,0,0,0,0,0,0,0,0,0,18
24-25,3,Villarreal,Celta Vigo,1,Yéremi,Yéremy Pino,M,1,1,6.9,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
24-25,3,Villarreal,Celta Vigo,1,Gerard,Gerard Moreno,F,9,4,7.9,45,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,3,Villarreal,Celta Vigo,1,Danjuma,Arnaut Danjuma,F,0,0,6.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,3,Villarreal,Celta Vigo,1,Costa,Logan Costa,D,0,0,6.4,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24-25,3,Villarreal,Celta Vigo,1,P. Gueye,Pape Gueye,M,0,0,6.6,18,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,3,Villarreal,Celta Vigo,1,Ayoze,Ayoze Pérez,F,2,1,6.8,45,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
24-25,3,Villarreal,Celta Vigo,1,Pépé,Nicolas Pépé,F,0,0,7.2,32,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
24-25,3,Villarreal,Celta Vigo,1,Barry,Thierno Barry,F,0,0,7.2,31,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5
24-25,3,Celta Vigo,Villarreal,0,Iván Villar,Iván Villar,G,10,3,7.8,90,0,0,0,0,0,0,6,1,6,0,0,0,1,0,0,0,0,7
24-25,3,Celta Vigo,Villarreal,0,Manquillo,Javier Manquillo,D,1,0,6.4,70,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1
24-25,3,Celta Vigo,Villarreal,0,Carreira,Sergio Carreira,M,2,1,6.6,58,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,7
24-25,3,Celta Vigo,Villarreal,0,Mingueza,Óscar Mingueza,M,10,4,7.9,90,1,1,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,24
24-25,3,Celta Vigo,Villarreal,0,Starfelt,Carl Starfelt,D,8,2,7.0,90,1,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,1
24-25,3,Celta Vigo,Villarreal,0,Jailson,Jailson,D,0,1,6.3,90,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,10
24-25,3,Celta Vigo,Villarreal,0,Bamba,Jonathan Bamba,F,5,2,7.7,90,0,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,13
24-25,3,Celta Vigo,Villarreal,0,Moriba,Ilaix Moriba,M,2,1,6.9,58,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
24-25,3,Celta Vigo,Villarreal,0,Alfon,Alfon González,F,0,0,6.6,70,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,8
24-25,3,Celta Vigo,Villarreal,0,Damián,Damián Rodríguez,M,0,0,6.8,90,0,0,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,9
