Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,2,Celta Vigo,Valencia,1,Iván Villar,Iván Villar,G,6,2,6.9,90,0,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,8
24-25,2,Celta Vigo,Valencia,1,Mingueza,Óscar Mingueza,M,11,3,7.6,45,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,11
24-25,2,Celta Vigo,Valencia,1,Domínguez,Carlos Domínguez,D,7,3,7.5,90,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,4
24-25,2,Celta Vigo,Valencia,1,Javi Rodríguez,Javi Rodríguez,D,0,0,6.9,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8
24-25,2,Celta Vigo,Valencia,1,Jailson,Jailson,D,5,2,7.0,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
24-25,2,Celta Vigo,Valencia,1,Beltrán,Fran Beltrán,M,10,3,7.2,90,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,7
24-25,2,Celta Vigo,Valencia,1,Hugo Álvarez,Hugo Álvarez,M,0,0,6.8,90,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,14
24-25,2,Celta Vigo,Valencia,1,Damián,Damián Rodríguez,M,0,0,6.7,90,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,7
24-25,2,Celta Vigo,Valencia,1,Swedberg,Williot Swedberg,F,4,2,7.0,65,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,3
24-25,2,Celta Vigo,Valencia,1,Aspas,Iago Aspas,F,14,4,8.1,87,1,1,3,2,2,0,2,0,0,0,0,0,0,1,0,0,0,15
24-25,2,Celta Vigo,Valencia,1,Douvikas,Anastasios Douvikas,F,3,1,6.6,66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9
24-25,2,Celta Vigo,Valencia,1,Carreira,Sergio Carreira,D,4,2,6.9,45,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5
24-25,2,Celta Vigo,Valencia,1,Starfelt,Carl Starfelt,D,3,1,7.4,15,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
24-25,2,Celta Vigo,Valencia,1,Bamba,Jonathan Bamba,F,0,0,6.5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
24-25,2,Celta Vigo,Valencia,1,Iglesias,Borja Iglesias,F,2,1,6.6,24,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
24-25,2,Celta Vigo,Valencia,1,Durán,Pablo Durán,F,0,0,6.5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,2,Valencia,Celta Vigo,0,Mamardashvili,Giorgi Mamardashvili,G,9,2,6.8,90,0,0,1,0,0,0,9,1,2,0,0,0,1,0,0,0,0,6
24-25,2,Valencia,Celta Vigo,0,Thierry,Thierry Correia,D,1,1,6.6,77,0,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,18
24-25,2,Valencia,Celta Vigo,0,Jesús Vázquez,Jesús Vázquez,D,0,1,6.5,90,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,16
24-25,2,Valencia,Celta Vigo,0,Mosquera,Cristhian Mosquera,D,1,1,6.4,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,2,Valencia,Celta Vigo,0,Yarek,Yarek Gasiorowski,D,2,1,6.9,90,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8
24-25,2,Valencia,Celta Vigo,0,Pepelu,Pepelu,M,6,3,7.3,90,0,0,3,2,0,0,8,0,0,0,0,0,0,0,0,0,0,15
24-25,2,Valencia,Celta Vigo,0,Javi Guerra,Javier Guerra,M,3,1,6.7,61,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6
24-25,2,Valencia,Celta Vigo,0,Almeida,André Almeida,F,3,2,6.9,90,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,11
24-25,2,Valencia,Celta Vigo,0,Rafa Mir,Rafa Mir,M,7,2,7.0,84,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
24-25,2,Valencia,Celta Vigo,0,Duro,Hugo Duro,F,0,1,6.6,77,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,8
24-25,2,Valencia,Celta Vigo,0,Diego López,Diego López,M,7,3,6.6,77,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,14
24-25,2,Valencia,Celta Vigo,0,Foulquier,Dimitri Foulquier,D,1,1,6.8,13,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
24-25,2,Valencia,Celta Vigo,0,Rioja,Luis Rioja,F,2,1,6.6,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
24-25,2,Valencia,Celta Vigo,0,Tejón,Martín Tejón,M,2,1,6.7,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
24-25,2,Valencia,Celta Vigo,0,Dani Gómez,Dani Gómez,F,2,1,6.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,2,Valencia,Celta Vigo,0,Alberto Marí,Alberto Mari,F,1,0,6.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-25,2,Sevilla,Villarreal,1,Nyland,Ørjan Nyland,G,2,1,6.8,90,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9
24-25,2,Sevilla,Villarreal,1,Pedrosa,Adrià Pedrosa,D,0,1,6.5,90,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,20
24-25,2,Sevilla,Villarreal,1,Juanlu,Juanlu Sánchez,M,3,1,6.5,71,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
