Temporada,Jornada,Equipo,Equipo_Rival,Es_Local,Jugador_FutFantasy,Jugador_SofaScore,Posicion,Puntos,Relevo,Nota_SofaScore,Minutos_jugados,Goles,Asistencias_de_gol,Asistencias_sin_gol,Balones_al_area,Tiros_a_puerta,Regates,Balones_recuperados,Despejes,Paradas,Goles_en_contra,Penaltis_provocados,Penaltis_cometidos,Penaltis_parados,Penaltis_fallados,Goles_en_propia_puerta,Amarillas,Rojas,Posesiones_perdidas
24-25,14,Getafe,Real Valladolid,1,Soria,David Soria,G,11,4,7.6,90,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,13
24-25,14,Getafe,Real Valladolid,1,Nyom,Allan Nyom,D,17,4,8.3,89,1,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,13
24-25,14,Getafe,Real Valladolid,1,Diego Rico,Diego Rico,D,8,3,7.5,90,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,16
24-25,14,Getafe,Real Valladolid,1,Álex Sola,Álex Sola,M,4,2,6.5,55,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,14
24-25,14,Getafe,Real Valladolid,1,Djené,Djené,D,7,2,7.1,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5
24-25,14,Getafe,Real Valladolid,1,Alderete,Omar Alderete,D,8,3,7.4,90,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,12
24-25,14,Getafe,Real Valladolid,1,Arambarri,Mauro Arambarri,M,5,1,6.9,90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
24-25,14,Getafe,Real Valladolid,1,Carles Pérez,Carles Pérez,M,6,2,7.0,89,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7
24-25,14,Getafe,Real Valladolid,1,Luis Milla,Luis Milla,M,9,4,7.7,90,0,0,2,3,1,0,5,1,0,0,0,0,0,0,0,0,0,21
24-25,14,Getafe,Real Valladolid,1,Uche,Christantus Uche,F,4,1,7.0,90,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,12
24-25,14,Getafe,Real Valladolid,1,Yildirim,Bertuğ Yıldırım,F,1,0,6.5,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
24-25,14,Getafe,Real Valladolid,1,D. Duarte,Domingos Duarte,D,1,0,6.5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24-25,14,Getafe,Real Valladolid,1,Iglesias,Juan Iglesias,D,2,1,6.3,35,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,13
24-25,14,Getafe,Real Valladolid,1,Yellu,Yellu Santiago,M,2,1,6.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,14,Getafe,Real Valladolid,1,Alvaro R.,Álvaro Rodriguez,F,8,3,7.3,25,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5
24-25,14,Real Valladolid,Getafe,0,Hein,Karl Hein,G,3,2,7.0,90,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,17
24-25,14,Real Valladolid,Getafe,0,Javi Sánchez,Javi Sánchez,D,0,0,6.3,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24-25,14,Real Valladolid,Getafe,0,Luis Pérez,Luis Pérez,D,1,1,6.6,90,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,12
24-25,14,Real Valladolid,Getafe,0,Özkacar,Cenk Özkaçar,D,3,1,6.9,90,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,16
24-25,14,Real Valladolid,Getafe,0,Rosa,Lucas Rosa,D,0,1,6.3,90,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23
24-25,14,Real Valladolid,Getafe,0,Juma Bah,Abdulay Juma Bah,D,0,0,6.4,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14
24-25,14,Real Valladolid,Getafe,0,Anuar,Anuar,M,2,0,6.5,66,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,13
24-25,14,Real Valladolid,Getafe,0,Kike Pérez,Kike Pérez,M,3,1,7.0,90,0,0,1,1,1,0,6,3,0,0,0,0,0,0,0,0,0,15
24-25,14,Real Valladolid,Getafe,0,Raul Moro,Raúl Moro,M,4,2,6.9,90,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,0,11
24-25,14,Real Valladolid,Getafe,0,Juric,Stanko Jurić,M,6,1,6.8,66,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
24-25,14,Real Valladolid,Getafe,0,Sylla,Mamadou Sylla,F,2,0,6.3,85,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,8
24-25,14,Real Valladolid,Getafe,0,Iván Sánchez,Iván Sánchez,M,0,0,6.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-25,14,Real Valladolid,Getafe,0,Mario Martín,Mario Martín,M,1,1,6.5,24,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
24-25,14,Real Valladolid,Getafe,0,Marcos André,Marcos André,F,2,1,6.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,14,Real Valladolid,Getafe,0,Latasa,Juanmi Latasa,F,0,0,5.7,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
24-25,14,Valencia,Real Betis,1,Mamardashvili,Giorgi Mamardashvili,G,1,1,6.2,90,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,17
24-25,14,Valencia,Real Betis,1,Gayà,José Luis Gayà,D,2,1,6.9,90,0,0,2,2,0,0,4,3,0,0,0,0,0,0,0,0,0,14
24-25,14,Valencia,Real Betis,1,Foulquier,Dimitri Foulquier,D,1,0,6.1,90,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,14
24-25,14,Valencia,Real Betis,1,Mosquera,Cristhian Mosquera,D,3,1,6.9,90,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,1
24-25,14,Valencia,Real Betis,1,Tárrega,César Tárrega,D,10,3,7.6,90,1,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,10
24-25,14,Valencia,Real Betis,1,Yarek,Yarek Gasiorowski,D,3,2,7.1,90,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,9
24-25,14,Valencia,Real Betis,1,Rioja,Luis Rioja,M,2,2,6.7,89,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,14
24-25,14,Valencia,Real Betis,1,Javi Guerra,Javier Guerra,M,10,4,7.6,82,0,1,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,16
24-25,14,Valencia,Real Betis,1,Barrenechea,Enzo Barrenechea,M,1,1,6.4,74,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
24-25,14,Valencia,Real Betis,1,Duro,Hugo Duro,F,16,4,9.0,74,2,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,9
24-25,14,Valencia,Real Betis,1,Diego López,Diego López,M,8,2,7.2,74,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,10
24-25,14,Valencia,Real Betis,1,Guillamón,Hugo Guillamón,M,2,1,6.7,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24-25,14,Valencia,Real Betis,1,Valera,Germán Valera,F,0,0,6.8,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24-25,14,Valencia,Real Betis,1,Fran Pérez,Fran Pérez,M,2,1,6.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,14,Valencia,Real Betis,1,Almeida,André Almeida,M,2,1,7.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-25,14,Valencia,Real Betis,1,Dani Gómez,Dani Gómez,F,2,1,6.5,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24-25,14,Real Betis,Valencia,0,Rui Silva,Rui Silva,G,1,1,6.4,90,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,7
24-25,14,Real Betis,Valencia,0,Bartra,Marc Bartra,D,-1,1,6.5,90,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,15
24-25,14,Real Betis,Valencia,0,Y. Sabaly,Youssouf Sabaly,D,-2,0,6.2,90,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,14
24-25,14,Real Betis,Valencia,0,Perraud,Romain Perraud,D,-2,0,6.1,90,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,13
24-25,14,Real Betis,Valencia,0,Natan,Natan,D,-1,0,6.2,90,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,11
24-25,14,Real Betis,Valencia,0,Ruibal,Aitor Ruibal,M,1,1,6.5,58,0,0,1,1,0,0,6,2,0,0,0,0,0,0,0,0,0,10
24-25,14,Real Betis,Valencia,0,Losada,Iker Losada,M,-1,0,6.2,57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-25,14,Real Betis,Valencia,0,Altimira,Sergi Altimira,M,3,1,6.8,90,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6
24-25,14,Real Betis,Valencia,0,Guirao,Carlos Guirao,M,0,0,6.6,57,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9
24-25,14,Real Betis,Valencia,0,Abde,Abdessamad Ezzalzouli,M,3,1,6.6,68,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,20
24-25,14,Real Betis,Valencia,0,Vitor Roque,Vitor Roque,F,-1,0,6.1,81,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14
24-25,14,Real Betis,Valencia,0,Lo Celso,Giovani Lo Celso,M,4,3,6.8,33,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12
24-25,14,Real Betis,Valencia,0,Juanmi,Juanmi,F,2,1,6.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-25,14,Real Betis,Valencia,0,Bakambu,Cédric Bakambu,F,4,1,6.5,32,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
24-25,14,Real Betis,Valencia,0,Chimy,Chimy Ávila,F,7,2,7.2,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
24-25,14,Real Betis,Valencia,0,Assane,Assane Diao,F,2,1,6.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
